Time	Catalyst	Input
0	0	0.3
42.4037884593452	0.556591361106661	0.381703639180421
82.6546025411851	1.35383784628311	0.762440353012648
133.129973344943	2.17223726475207	1.16645276199235
177.203535780244	2.68378108088451	1.30403836689103
235.86544738163	3.14451042210673	1.25257013572888
285.401975815779	3.39917792787702	1.10352566166276
345.3411752211	3.59997274870976	0.885841654827819
417.867606501538	3.74859283002681	0.645729076826073
459.656645477409	3.8046101359196	0.530020557307917
505.624588350868	3.84926467843046	0.421950704920621
556.189325511672	3.8836686493137	0.324749707444961
611.810536388557	3.90898254580288	0.240597916991465
672.99386835313	3.9268876152903	0.171088765407808
740.295533514161	3.93940291093086	0.116526734986219
814.327365191295	3.9480433302569	0.0757443674419382
895.762380036142	3.95372682084595	0.0465782276941446
985.340896365474	3.95709779323603	0.0266482804610102
1083.87726432774	3.95890021213645	0.0139224409259455
1192.26726908623	3.95960455756996	0.00679104750516644
1311.49627432057	3.95976855411252	0.00333863149349785
1442.64818007835	3.9598483598771	0.00151266445356081
1586.9152764119	3.95992645783027	0.000520378838370985
1745.60908237881	3.95996575868358	0.000263408063175422
1920.1722689424	3.95998486240413	0.000126097582207814
2112.19177416236	3.95999365995173	5.69777687451308E-05
2323.41322990432	3.95999748980499	2.42532012497932E-05
2555.75683122047	3.95999906250519	9.70609187993047E-06
2811.33479266823	3.95999967041711	3.64492481481347E-06
3092.47055026077	3.95999989115554	1.28196117860149E-06
3401.71988361257	3.95999996629985	4.21499671246538E-07
3741.89415029954	3.95999999023645	1.29322468805163E-07
4116.08584365521	3.959999997358	3.69616017832416E-08
4527.69670634645	3.95999999933345	9.82433160850109E-09
4980.46865530682	3.95999999984348	2.42458574208629E-09
5478.51779916321	3.95999999996584	5.54745768716716E-10
6026.37185740525	3.95999999999308	1.1750206488968E-10
6629.0113214715	3.9599999999987	2.30090691690917E-11
7291.91473194436	3.95999999999977	4.16002081804416E-12
8021.10848346452	3.95999999999996	6.9360021951205E-13
8823.22161013669	3.95999999999999	1.06523997353969E-13
9705.54604947608	3.96	1.50539166033991E-14
10676.1029327494	3.96	1.95562528926868E-15
11743.7155043501	3.96	2.33322295844016E-16
12918.0893331108	3.96	2.55441529299472E-17
14209.9005447476	3.96	2.56415723276496E-18
15630.8928775481	3.96	2.36041680562581E-19
17193.9844436286	3.96	1.96747556912378E-20
18913.3851663172	3.96	1.68479956637977E-21
20804.7259612746	3.96	2.41554878464145E-22
22885.2008357278	3.96	-7.25781852571859E-23
25173.7231976263	3.96	8.08876025474584E-24
27691.0977957146	3.96	9.90381593906226E-23
30460.2098536118	3.96	1.82513972580784E-22
33506.2331172987	3.96	-1.30581562809564E-22
36856.8587073543	3.96	-6.49112072015693E-23
40542.5468564154	3.96	2.27733359127798E-23
43199.999999568	3.96	7.86928834496886E-23
43200	3.96	7.86928834496886E-23
