Time	Input1	Input2	sp_2	Signal
0	10	10	0	0
60	2.13842391698828	9.17177854398798	0.448819743025586	0.37940171298643
120	0.970765537313453	8.06750440694181	0.580155432327355	1.35234016073083
180	0.734090773723809	7.1643075480848	0.509876023051705	2.3258164288635
240	0.64165767634274	6.44381503981069	0.41849214853538	3.13769281165393
300	0.581027118370175	5.85824980472286	0.343970753669834	3.79777944160731
360	0.532659505998971	5.37278798620282	0.28662078142194	4.34059123237524
420	0.492784033231079	4.96335446106534	0.243075966773517	4.79356957216114
480	0.458049958373124	4.61318027122918	0.208339791259859	5.17847993751096
540	0.428167987484282	4.31000141580551	0.180787627538216	5.50921095665627
600	0.401803292893297	4.04465315306238	0.158333218432123	5.7970136285055
660	0.378637324488616	3.81082088692689	0.140009704911624	6.04916940816149
720	0.358045863488033	3.60317212827781	0.124864728108397	6.27196314361379
780	0.339778846942239	3.41734017004532	0.11169287696731	6.47096695298737
840	0.323247152482666	3.25001138881721	0.100644802585953	6.64934380859683
900	0.308253034344013	3.09853725708692	0.0912139605315849	6.81024878238149
960	0.294592950705088	2.96074516364346	0.0830836344541161	6.95617120190242
1020	0.282105999655204	2.83484739231197	0.0760045020277736	7.08914810566025
1080	0.27066124260517	2.71935598402628	0.0697853201399241	7.21085869583379
1140	0.260136129408981	2.61302046525855	0.0642923277859464	7.3226872069555
1200	0.250403943799995	2.51478508695493	0.0594356181435356	7.42577929490153
1260	0.241366417235051	2.42375086420328	0.0551252516299703	7.52112388416675
1320	0.23295241220758	2.33914839503933	0.0512764043124512	7.60957520064821
1380	0.225123945170154	2.26031579078089	0.0478112218776546	7.69187298734145
1440	0.217829457944559	2.18667760789464	0.0446808829650001	7.76864150914036
1500	0.2110042373356	2.11773319317241	0.0418510723650186	7.84041573446257
1560	0.204580092637309	2.0530450548523	0.0392894947514777	7.90766545039622
1620	0.198517110991719	1.99222848121616	0.0369594971972555	7.97081202158658
1680	0.192920750970509	1.9349416278748	0.0348245953045954	8.03023377682061
1740	0.187490050872396	1.88088815388632	0.0328748904936435	8.08623695562003
1800	0.18234236970702	1.82979528695598	0.0310819189233077	8.13912279412071
1860	0.177517467325995	1.78142940012555	0.0294307704532559	8.18913982942118
1920	0.173005032508298	1.73557398876132	0.0279187961433563	8.23650721509531
1980	0.168608078685994	1.69204121433609	0.0264954049371099	8.28146338072679
2040	0.164501967058726	1.65065221272699	0.0251952080103031	8.3241525792627
2100	0.160595779110849	1.61125426232006	0.0239916348787281	8.3647541028012
2160	0.156939820600888	1.57370690580789	0.0228976373661629	8.40339545682594
2220	0.153380639502079	1.53804853404812	0.0218560824231675	8.44009538352871
2280	0.149973641936734	1.50383363332432	0.0208788250925289	8.47528754158315
2340	0.146709901220012	1.4711115615722	0.0199609113984404	8.50892752702935
2400	0.143600921093064	1.43979158299932	0.0191133999084934	8.54109501709218
2460	0.140595367144465	1.40978738503776	0.018302462476317	8.57191015248592
2520	0.137741827272681	1.38101422270657	0.0175597293726224	8.6014260479208
2580	0.134969202971684	1.35340105352004	0.0168403327950389	8.62975861368491
2640	0.132356551715679	1.32687484807087	0.016195831427254	8.65692932050187
2700	0.129838374507581	1.30142583182299	0.0155836992398829	8.68299046893712
2760	0.127406999646577	1.27702978314421	0.0149977810107612	8.70797243584501
2820	0.12507776766118	1.25363875797705	0.0144415040209007	8.73191973800204
2880	0.122810948334976	1.23087110535647	0.0139137946462785	8.75521509999724
2940	0.120625814504378	1.20891815423155	0.0134200754194109	8.77766177034903
3000	0.118516181911894	1.18774005800456	0.0129466200112845	8.79931332198414
3060	0.116483631471508	1.16729324480537	0.0125176026622138	8.8201891525324
3120	0.114514901499192	1.14754313825991	0.0120843532259732	8.8403725085141
3180	0.1126157264282	1.12843871966226	0.0116767489515953	8.85988453138613
3240	0.110784051229298	1.10996939091861	0.011294266697343	8.87873634238403
3300	0.108982815425997	1.09210446576219	0.0109289054595056	8.89696662877829
3360	0.107296293990544	1.07480856353403	0.0105886182456571	8.9146028182203
3420	0.105631971314648	1.05805674606081	0.0102607165340058	8.93168253740518
3480	0.104018283312162	1.04182139894129	0.00994660244921806	8.94823199860948
3540	0.10241606603119	1.02607984731377	0.0096385458483733	8.96428160683785
3600	0.100902512241827	1.01080812123344	0.00935517027745897	8.97983670848909
3660	0.0994140842106701	0.995987861303021	0.00907708191972746	8.99493505677724
3720	0.0979859659870838	0.981597260864601	0.00881641870816241	9.00958632042722
3780	0.096595037402829	0.967618616672357	0.0085658928076828	9.02381549051995
3840	0.095236175964837	0.954034595808179	0.00832338006382314	9.03764202412798
3900	0.0939315555663936	0.940827686016335	0.00809711023060009	9.05107520375305
3960	0.092643668389952	0.927983719227423	0.00787293321156485	9.06414334756099
4020	0.0913841346366542	0.915487340387622	0.00765531704722269	9.07685734256514
4080	0.0901720035114092	0.903325028668256	0.00745156515051786	9.08922340618121
4140	0.0890069839925165	0.891546358516171	0.00726129639652264	9.10119234508729
4200	0.0878617201934832	0.880061192873466	0.00707345945238973	9.11286534767413
4260	0.0867466226317621	0.8688623111666	0.00689378924144088	9.12424389959194
4320	0.0856589649859413	0.857947433564992	0.00672059895650904	9.13533196747848
4380	0.0845972737306775	0.847296562342438	0.00655355941756919	9.14614987823997
4440	0.0835617436288613	0.836909263975363	0.00639272149655028	9.15669801452807
4500	0.0825513039645119	0.826774167320938	0.00623775070765094	9.16698808197139
4560	0.0815650155408168	0.816881711734211	0.00608834708443274	9.17702994118134
4620	0.0806019599165538	0.807222622940653	0.00594422951057817	9.18683314754875
4680	0.07966176077842	0.797793098183635	0.00580524775030189	9.19640165406604
4740	0.0787431849402772	0.788580738193995	0.00567106511616566	9.20574819668982
4800	0.0778455960751644	0.779579141597496	0.00554148513786985	9.21487937326462
4860	0.0769684280151031	0.770782612974645	0.00541633034751752	9.22380105667782
4920	0.0761107772730744	0.762182070454817	0.0052953567429833	9.23252257280218
4980	0.0752721409490939	0.753772455635659	0.00517841020452931	9.2410491341598
5040	0.0744519253292912	0.745547799299316	0.00506531918058053	9.24938688152009
5100	0.0736492685234014	0.737499439959361	0.00495586265115908	9.25754469738947
5160	0.0728639721754534	0.729625378444838	0.00484996120312412	9.26552466035202
5220	0.0720953269789729	0.721918487260262	0.00474742948640111	9.27333408325332
5280	0.0713427028617326	0.71437243404314	0.00464810626642068	9.28097945969043
5340	0.0706056427702604	0.706982624162777	0.00455186725675182	9.28846550858046
5400	0.0698836870135313	0.699744438098675	0.00445858738636694	9.29579697451494
5460	0.0691764863386811	0.692654362769324	0.00436817156391592	9.30297746566675
5520	0.0684835351015058	0.685707319354758	0.00428048798846737	9.31001219265676
5580	0.0678043545895566	0.678898495460052	0.00419542244557409	9.31690608209436
5640	0.0671385419627071	0.672223845449162	0.00411286780681285	9.32366328674401
5700	0.0664857026781965	0.665679401971393	0.00403273048688098	9.33028786754171
5760	0.0658454541363973	0.659261324497093	0.00395490995867781	9.33678376554421
5820	0.0652175753539281	0.652967386200223	0.00387934994252377	9.34315326385724
5880	0.0646016017786564	0.646792926399541	0.00380593677747127	9.34940113682297
5940	0.0639971749894086	0.640734339541153	0.00373459165665806	9.35553106880217
6000	0.0634039392080009	0.634788054575251	0.00366522859775835	9.36154671682697
