Time	Input1	Input2	sp_2	Signal
0	10	10	0	0
60	2.13614024114109	9.17200423451032	0.448236816295662	0.379758947975052
120	0.968704604648718	8.06770308997001	0.579954130275903	1.35234277700553
180	0.734160035495051	7.16422040298089	0.51003241694246	2.32574717749934
240	0.642541263528165	6.44367398352205	0.41869947429868	3.137626536891
300	0.581580028674612	5.85816596736554	0.344114110042054	3.79771991596169
360	0.533454850389931	5.37274147923776	0.286809902046765	4.34044860974383
420	0.493098035543868	4.9636171816096	0.242552389572607	4.79383041423448
480	0.45791084376996	4.61381716032211	0.2082131945322	5.17796962461917
540	0.428233830867341	4.31063122938845	0.180832014358609	5.50853673603845
600	0.401998516872202	4.04560943246925	0.158352695493047	5.79603785286403
660	0.378795969582154	3.81193042641715	0.140003730773029	6.04806582232334
720	0.35840004656707	3.60410179805615	0.124679179500497	6.27121900215798
780	0.339875230923882	3.41817029218643	0.111678800287213	6.47015088803874
840	0.323363794433892	3.25076898700782	0.100741199574762	6.64848979315273
900	0.308484511731333	3.09917059984444	0.0913240933208038	6.80950528636687
960	0.294867581227642	2.96124278410643	0.0831582153103422	6.95559897992842
1020	0.282312669330032	2.83523983444907	0.0760412005549627	7.08871894418131
1080	0.270783812723632	2.7196785582031	0.0698117110809773	7.21050970982721
1140	0.260173442748464	2.61327635693518	0.0643257060968064	7.32239791606976
1200	0.25035329260388	2.51495399480062	0.0594624761991938	7.4255835081197
1260	0.241311524714168	2.42382114621019	0.0551355468470547	7.52104328608079
1320	0.232843381814671	2.33905685588707	0.0512514883820001	7.6096916348948
1380	0.225068358621503	2.26013376795113	0.0477805577374251	7.69208565348563
1440	0.217741251203118	2.18632383434194	0.0446403266943566	7.76903581814217
1500	0.210917486942495	2.1172986118445	0.0418220668731966	7.84087930045991
1560	0.204505758347024	2.05251559517512	0.0392561887728127	7.90822819522102
1620	0.198474416768774	1.99167346237416	0.0369178352975803	7.9714086814896
1680	0.192789532003619	1.93440226627113	0.0347828672522684	8.03081484563138
1740	0.187420725857235	1.88036917048942	0.0328324579350756	8.08679835072461
1800	0.182341113268224	1.82930459453825	0.0310445644399862	8.13965082016776
1860	0.17752814336735	1.78092654231624	0.029394041737543	8.18967939508852
1920	0.172967319290419	1.73505158928443	0.0278772444470165	8.23707114540845
1980	0.168646113396494	1.69150985133935	0.0264883089605078	8.28200181883913
2040	0.164524258569597	1.65003747311798	0.025185962857615	8.32477654316249
2100	0.160601385365171	1.61055494975218	0.0239780987374387	8.36546693064806
2160	0.156868593144519	1.57296784574088	0.0228612185187262	8.40417091487796
2220	0.153305112791798	1.53708820688674	0.0218161722716733	8.44109559997929
2280	0.149898961701119	1.50280757049988	0.0208341050337963	8.47635830360431
2340	0.146645248686497	1.47008276699275	0.0199143274360845	8.51000288470938
2400	0.143534345098423	1.43881750620025	0.0190528781157994	8.54212959482229
2460	0.140551446650798	1.40883630592902	0.0182459382891598	8.57291773492034
2520	0.137692613695279	1.38011394906482	0.0174931487946858	8.60239288127911
2580	0.134951454914937	1.35258499299435	0.0167948563519368	8.63062012979236
2640	0.132317046925634	1.32613078391667	0.0161369459830203	8.65773224923891
2700	0.129784608324133	1.30070008822685	0.0155212161767929	8.68377867473487
2760	0.127348601248267	1.27623113068439	0.0149457479821568	8.7088231004719
2820	0.125002794887999	1.25266576981944	0.0144046606752474	8.73292954864368
2880	0.122741327756625	1.2299514198746	0.0138914531493873	8.75615710611426
2940	0.120560081788464	1.20804162638243	0.0134033865053988	8.77855496625032
3000	0.118454819711354	1.18689443804426	0.0129369203476496	8.80016862074621
3060	0.116421205549072	1.16646822798947	0.0124945784609804	8.82103717268761
3120	0.114456087919464	1.14673276481672	0.0120719352408458	8.84119527908046
3180	0.112556538812188	1.12766092010837	0.0116673631811974	8.86067169584844
3240	0.110718816062514	1.10921049023051	0.0112814513774094	8.87950803753008
3300	0.108940379895074	1.09135614244806	0.0109140625770399	8.89772977411291
3360	0.107219182640755	1.07407816260954	0.01056536976886	8.91535644675962
3420	0.105552492600339	1.05734869578936	0.0102343767228721	8.9324169066258
3480	0.103936826735949	1.04113210036822	0.00991808467611387	8.94894979409371
3540	0.102370686551721	1.02541273646861	0.00961770014188282	8.96496954252756
3600	0.100852057702484	1.01016964971252	0.00933295589945325	8.9804973735261
3660	0.0993778140111548	0.995373607777221	0.00906054576518536	8.99556582559567
3720	0.0979463128895148	0.981007131865224	0.0088004499016029	9.01019239737125
3780	0.0965555709088368	0.96705041574965	0.00855148849416779	9.02439807489426
3840	0.0952038210153589	0.953485662032235	0.00831312070445739	9.03820119640139
3900	0.0938893883740023	0.94029608504003	0.0080846615858095	9.05161923251224
3960	0.0926106416616176	0.927465519659817	0.0078649748777934	9.06466948460047
4020	0.0913661306502502	0.9149793875686	0.00765341283440809	9.07736717873507
4080	0.0901546262492858	0.902824671578908	0.00745024916590077	9.08972505839326
4140	0.0889748912279785	0.890989127325563	0.00725468589096005	9.10175616592155
4200	0.0878258597642445	0.879461900599293	0.00706641418472043	9.11347166435406
4260	0.0867058476357366	0.868226359495752	0.00688470731158797	9.12488891233073
4320	0.0856139374547214	0.857273149554144	0.00670936434928597	9.13601746523464
4380	0.0845492444950202	0.846593274547191	0.00654021001608251	9.14686649457479
4440	0.083510944751773	0.836178360930224	0.00637711378716812	9.15744450442067
4500	0.082498344128341	0.826021309892777	0.00622003702987137	9.16775863221541
4560	0.0815108873655621	0.816116381512304	0.00606903908692486	9.17781455853883
