Time	Fuel	Reporter	sp_7
0	15	10	0
70	14.285679189346	9.61152463361219	0.020213673524035
140	13.3753029698779	9.49502096713977	0.162958578255807
210	12.3735694171672	9.23268573668445	0.458625645617757
280	11.4586202204865	8.85888089588209	0.866274887424799
350	10.6618645445899	8.42046332283851	1.33656634480519
420	9.97623995200558	7.95404244146638	1.83116786376167
490	9.38569780614062	7.4852592787675	2.32467180286139
560	8.87399611771395	7.02930720576174	2.80200460533624
630	8.42813193147732	6.59507274990073	3.25469460653861
700	8.0380221472217	6.1867440113079	3.67892106953438
770	7.69545688960854	5.80604321119194	4.07333097062137
840	7.39394515645218	5.45283915871585	4.43837008487961
910	7.12774765961513	5.1264038743049	4.77505745816162
980	6.89226519472504	4.82539431472242	5.084962086214
1050	6.68329943592758	4.54831878971018	5.36979164487748
1120	6.49789155708575	4.29296936827798	5.63192395687034
1190	6.33322625729926	4.05748341388709	5.87336697802508
1260	6.18706458502478	3.83990294381143	6.09619687864618
1330	6.05718566439841	3.6388661926899	6.30187738246672
1400	5.94164122655866	3.45309105375492	6.49177920014573
1470	5.83874958260139	3.28144091782766	6.66710705974214
1540	5.74700660551714	3.12271667519698	6.82911576202009
1610	5.66513472887544	2.9757429079882	6.9790304903981
1680	5.5920506446265	2.83939175654779	7.11802014027192
1750	5.52680787801435	2.71266513371221	7.24712974172085
1820	5.46856940098455	2.59470148256788	7.36725573838368
1890	5.41659500383835	2.48478085033951	7.47914856700186
1960	5.37017415892382	2.38226898489858	7.58345986656127
2030	5.32869493014697	2.28658559618931	7.6807870278171
2100	5.29159597899976	2.1971798375983	7.77169457793054
2170	5.25840235698067	2.11351263966102	7.85674031111077
2240	5.22869780709708	2.03510439534039	7.93641800480414
2310	5.20212778300394	1.96150816994901	8.01118898213096
2380	5.17836101551606	1.89234485156265	8.08144135467476
2450	5.15711385800512	1.82727201332717	8.14752600002695
2520	5.13811097713042	1.76599704205246	8.20974154615237
2590	5.12110878516851	1.70823748126276	8.26837731910026
2660	5.10589051676707	1.65374200639982	8.32369026597264
2730	5.09226545892051	1.6022590549735	8.37593845071219
2800	5.08006641547443	1.55359003058767	8.42532488872424
2870	5.06913987298748	1.50749497111129	8.47209310540366
2940	5.05936481373244	1.46380574893315	8.51641411038135
3010	5.05062332012178	1.42235250139844	8.55846231669763
3080	5.0428080505286	1.38298017658617	8.59839832409011
3150	5.03584107896782	1.34555866936945	8.6363548341671
3220	5.02961288300446	1.30994637067415	8.67247232886996
3290	5.02406053156962	1.27603835670947	8.70685739614166
3360	5.01910616673187	1.24372284143635	8.739624438008
3430	5.01468115982125	1.21290090721527	8.77087449021503
3500	5.01072974536162	1.18348659055481	8.80069472398414
3570	5.00719736276216	1.15538569710549	8.82918241097525
3640	5.00403921370974	1.12852651340803	8.8564111148392
3710	5.00121628090133	1.10282663464292	8.88246364723575
3780	4.99869635921311	1.07821610648116	8.90741109157439
3850	4.99645115415164	1.05462935029362	8.93132011546907
3920	4.99445357114095	1.03200169548415	8.95425628652817
3990	4.99268722541875	1.01027641501818	8.97627685976405
4060	4.99112067772181	0.989403195762968	8.9974334240473
4130	4.98973945728409	0.969334595461567	9.0177739689645
4200	4.98852234679617	0.950028705019017	9.03734099495862
4270	4.98744595678842	0.931448562893422	9.05617192386198
4340	4.98649373276145	0.913561442228991	9.07429996564307
4410	4.98565073400641	0.896329802074777	9.09176338042227
4480	4.98490123276321	0.879727380540999	9.10858883598676
4550	4.98423606295403	0.863720011693655	9.12481107455215
4620	4.98364842431206	0.848274957834293	9.14046340492529
4690	4.98313139774648	0.833364239894347	9.15557426265043
4760	4.98268004009876	0.818954799661896	9.17017694732085
4830	4.9822928164487	0.805017840738606	9.1843006534665
4900	4.98196148650132	0.791530529199206	9.1979685198034
4970	4.98168199222242	0.778468928788416	9.21120473893261
5040	4.98144961101719	0.765812651299427	9.22402996654731
5110	4.98125435529346	0.753549537299567	9.23645671328105
5180	4.98109042959935	0.741664915680081	9.2484998688185
5250	4.98095321084305	0.730143971466017	9.26017447124101
5320	4.98083573569045	0.718977669717774	9.27148977342187
5390	4.98073557135789	0.708150538962596	9.28246143136275
5460	4.98065458075447	0.697640923632516	9.29311125361032
5530	4.98059102024424	0.687436063810112	9.30345215700848
5600	4.98054296443833	0.677521332937958	9.31349905926
5670	4.9805118411578	0.66788053023045	9.32326832755124
5740	4.98049580826453	0.658502106293158	9.33277165299077
5810	4.98049272592678	0.64937582601719	9.34201939352541
5880	4.98050201791325	0.640490495476267	9.35102289800573
5950	4.98051991418265	0.631840791629765	9.35978766132411
6020	4.98054422590343	0.623419736005606	9.36832079017079
6090	4.98057388970218	0.61521829146751	9.37663140108303
6160	4.98060709452675	0.607229734334587	9.38472629950146
6230	4.98064253803331	0.599447319435384	9.39261231960903
6300	4.98068152977227	0.591860346021772	9.40030026419234
6370	4.98072371045845	0.58446171628002	9.40779729169436
6440	4.98076837417972	0.57724475183645	9.41511024076922
6510	4.98081607603577	0.570201717630826	9.4222469485126
6580	4.9808666879606	0.563325994294601	9.42921412272151
6650	4.98091932641272	0.556612140134087	9.43601726319712
6720	4.98097409166762	0.550054046977764	9.44266257194778
6790	4.98103038676325	0.543646526061533	9.44915529850998
6860	4.98108779540567	0.537384697869753	9.45550038679031
6930	4.98114603139547	0.531263678583996	9.46170278799591
7000	4.98120486231444	0.525278795468891	9.46776724118408
