Time	Fuel	Reporter	sp_7
0	15	10	0
70	14.2871558319308	9.61279777487175	0.0202133249930923
140	13.3739965374482	9.49286010685348	0.162932312898799
210	12.371759111379	9.23072705772055	0.458619500164745
280	11.4601649797264	8.85975173945988	0.866295171284019
350	10.6645108334842	8.42015711202598	1.33635116324986
420	9.98122716173556	7.95468152160259	1.83042158380823
490	9.39151487536717	7.48642031770059	2.32325241484378
560	8.88046665241207	7.03129032683401	2.79980477300879
630	8.43508331145607	6.59769626547149	3.25182282824263
700	8.04534616039925	6.19009195736679	3.67540222437281
770	7.70289261273399	5.80986819260852	4.06929826512508
840	7.40116204920592	5.45704134201483	4.43383550516658
910	7.13488812773057	5.13088862917491	4.77021204715658
980	6.89957651129066	4.83006116124431	5.08009515718788
1050	6.69106589742526	4.55258511838435	5.36534435952871
1120	6.50683670754703	4.29748926091219	5.62725394150402
1190	6.3430660763736	4.06214200095857	5.86848935342414
1260	6.19717198648623	3.84473334679945	6.09121959245618
1330	6.0673331555297	3.64399546427447	6.29656153460886
1400	5.95213705833909	3.45897347261762	6.48566916755435
1470	5.84954238450705	3.28789623829265	6.66046845938178
1540	5.75770987311084	3.12909192588792	6.82246605471593
1610	5.67617242415394	2.98231274216445	6.9722310094852
1680	5.60338998218714	2.84607735120826	7.11112495586203
1750	5.53821429092027	2.7192541765494	7.24031489780947
1820	5.4800401712958	2.60129617520002	7.36046581341765
1890	5.42804208359956	2.49139260068414	7.47232402838542
1960	5.38190651532711	2.38933607074048	7.57618750331536
2030	5.3404694864607	2.29377091843479	7.67338294106725
2100	5.30335493257022	2.2043503542771	7.76425081108416
2170	5.27020837405143	2.12064791119162	7.84940996764774
2240	5.24059706637351	2.0422756878948	7.92906330415689
2310	5.21407051070157	1.96870370723436	8.00377175065977
2380	5.19033873048723	1.89952437614506	8.07410296934063
2450	5.1690646811912	1.83443319742087	8.1401829716992
2520	5.15007650710786	1.77320841738237	8.20234402932034
2590	5.13303432587394	1.71539223217523	8.26104430624613
2660	5.11783665125506	1.66092320887627	8.31633451260875
2730	5.10417547024591	1.60935709006899	8.36865301986536
2800	5.09203175474741	1.56072250313673	8.41801498043404
2870	5.08115447120716	1.51464984761932	8.46477325005913
2940	5.07137863120814	1.47089195491022	8.50917155828304
3010	5.06264806405621	1.42941474642283	8.55124602566929
3080	5.05481945762072	1.39002776202639	8.59116023943966
3150	5.04786980930933	1.35264294728633	8.62909560633962
3220	5.04161230246158	1.3169936184556	8.66524437848118
3290	5.03606127664621	1.2831246245137	8.69960495727116
3360	5.03106431763812	1.25076562318332	8.73241587233841
3430	5.02661189895787	1.2199376778741	8.76366714397314
3500	5.02263204667436	1.19047344558378	8.7935437029732
3570	5.01908509479762	1.16232554329881	8.82208753029579
3640	5.01590880185986	1.13540428568882	8.84936864104569
3710	5.01310481074312	1.10968751120756	8.87544899223409
3780	5.01059981871871	1.08505499857673	8.90041961021202
3850	5.00835586578861	1.06140262303061	8.92439220310637
3920	5.00637182910582	1.03872985153659	8.94738309829049
3990	5.00458756033752	1.01694708070886	8.9694488643866
4060	5.00298280414927	0.996006551021699	8.99064073027615
4130	5.00162886116863	0.975952990608117	9.0110068219008
4200	5.00039286924697	0.956627426739795	9.03059279708153
4270	4.99930526400005	0.938049280824145	9.04942370307688
4340	4.99834322071222	0.920182702282387	9.06752654113022
4410	4.9974967409778	0.90293706660678	9.08500937000656
4480	4.99676090216483	0.886355406996562	9.10182128646713
4550	4.9961053889686	0.870311338522996	9.11808511027501
4620	4.99551919576887	0.854841838649712	9.13374957776887
4690	4.9950189026313	0.839899994495586	9.14889535686784
4760	4.99458355951645	0.825472787194963	9.16351829165931
4830	4.99420899980217	0.811525300013845	9.17765870466653
4900	4.99388026383038	0.798008718593118	9.19135901966005
4970	4.99359073279171	0.784946870090599	9.20458832446141
5040	4.99334794205133	0.772300280399233	9.21740340258445
5110	4.99314168846708	0.76005117506886	9.22981563213722
5180	4.99297057142938	0.748180417928393	9.24184741575388
5250	4.99282655098456	0.736670040751109	9.25351211330007
5320	4.99270753611926	0.72550431918041	9.26482689018484
5390	4.99260997566531	0.714665603883962	9.27580907836892
5460	4.99253301105568	0.704144829985495	9.28646934904739
5530	4.99247680950244	0.693928888979313	9.29682364675265
5600	4.99243510074572	0.684000686077154	9.30688502277386
5670	4.99240778702051	0.674352010580123	9.31666345501512
5740	4.99239005002296	0.664965980220057	9.32617296182422
5810	4.99238482927399	0.65583787632807	9.33542271162222
5880	4.99238912902778	0.64695584807275	9.34442301827783
5950	4.9924037856436	0.638310219571277	9.35318579923001
6020	4.99242429425422	0.62989142165055	9.36171713835488
6090	4.99245044873866	0.621689716607468	9.37002770963826
6160	4.99248149819989	0.613696132480347	9.37812670692842
6230	4.99251774711573	0.605905943881832	9.38601992718013
6300	4.99256037546937	0.598312149589737	9.39371637100136
6370	4.99260591580344	0.590904378741941	9.40122363615643
6440	4.99265477303547	0.583678237603003	9.40854709250512
6510	4.99270365873418	0.576623202045314	9.41569456930255
6580	4.9927560749387	0.56973721594471	9.42267211488515
6650	4.99280972058286	0.563013315582601	9.42948481944346
6720	4.99286720617698	0.556447457200937	9.43613977261994
6790	4.99292438401047	0.550031414316011	9.44264139076887
6860	4.99298287604372	0.54376205798551	9.44899474950099
6930	4.99304013353907	0.537630946156169	9.45520605667247
7000	4.99309923110869	0.531638222621231	9.46127847731376
