Time	Fuel (Mean)	Reporter (Mean)	sp_7 (Mean)	Fuel (Std)	Reporter (Std)	sp_7 (Std)
0	15	10	0	0	0	0
0.310791750611009	14.986353713914	9.98635392928726	1.33685245630132E-10	0.00521649866442619	0.00521645750235189	5.17078805342587E-07
7.62145663694217	14.7739741469996	9.77504191383951	6.3994584487383E-06	0.0208675361794314	0.0208178261801111	0.00011313211674562
15.8998232801297	14.6715935928756	9.6799749165601	0.000104753617451755	0.0249561770891493	0.0246326607275736	0.000457709045514957
24.7213157790236	14.6159540003161	9.64330233115439	0.000540351427798175	0.0269071358532258	0.0259258603415886	0.00103945132953333
33.9327919964029	14.5687390404891	9.63018765887726	0.00169555114296369	0.0284703931126369	0.0263691299040563	0.0018408894903142
41.7113409919307	14.5237563241671	9.62558321848987	0.00351001596807242	0.0298704405383692	0.0265226422005577	0.00264782084152444
51.1233852765192	14.4575812062004	9.62159987967726	0.00709020730754889	0.0317703226530993	0.0266545417781664	0.00376096736229796
62.5119588608714	14.3599781685555	9.61632589867394	0.0139501118114914	0.0342760394714959	0.0268273973612559	0.00526938527076119
76.2921328979375	14.2188750354306	9.60693359277604	0.0266836502019891	0.0374071667958152	0.0271308087499061	0.00727237007180818
84.2321379383423	14.1279426990444	9.59943794068693	0.036502235909248	0.0391803944164616	0.0273690957405121	0.00849224618449139
92.9661434827876	14.0213035053655	9.58920188227657	0.0495569412063094	0.0410603238401938	0.0276892118033841	0.0098744581006754
102.573549581677	13.8975019927077	9.57540278835866	0.0667538835585392	0.0430135557074268	0.0281114788763413	0.0114295260363154
113.141696290456	13.755228225375	9.5570234274527	0.0891903093793625	0.0450013843202534	0.0286582252677305	0.0131656095909129
124.766657670113	13.5933718110418	9.53282340475096	0.118172512109398	0.0469817958535894	0.0293526070534751	0.0150875304425623
137.554115187735	13.4110823816542	9.50132701741039	0.155229839943459	0.0489112562349794	0.0302164469323133	0.0171958687059619
151.62031845712	13.2078507413773	9.46083636269974	0.202117763959271	0.0507461387858135	0.0312671111512508	0.0194858245503427
167.093142053442	12.9835683186455	9.40944532954981	0.260805125644802	0.0524445604587792	0.0325145950938546	0.0219459793939557
184.113248009398	12.7385369827477	9.34505144291796	0.333442609824362	0.0539688460283724	0.0339593400560737	0.0245572015631324
202.835364560949	12.473446547912	9.26539323019469	0.422311233782792	0.0552881415388631	0.0355904635649996	0.0272919291619644
223.429692767654	12.1893865621431	9.16812134075664	0.529757303832778	0.0563782929525897	0.0373847484055628	0.0301143808153839
246.083453795031	11.8878004841738	9.05090881420883	0.658091903980783	0.0572233872822582	0.039306245397631	0.0329804965992767
271.002590925145	11.5704046407125	8.91157038119288	0.809467989341122	0.0578170636824378	0.0413074604179002	0.0358387147040128
298.413641768271	11.2391220553624	8.74815603810575	0.985775582216086	0.0581599130325436	0.0433334001542605	0.0386335533640622
328.565797695709	10.8959326975365	8.55909463587945	1.18850040319879	0.0582588841971682	0.0453245040146491	0.041307710802084
361.733169215891	10.5431285794478	8.34332835450738	1.41858289676726	0.0581261106242633	0.0472181370648031	0.0438021279562105
398.217277888091	10.1827172010221	8.10108305724476	1.67564924989395	0.0577911821417191	0.048950714994566	0.0460579916242554
418.283537657801	9.99627366657865	7.96658248091814	1.81788475223514	0.0575407575801905	0.0497575657079059	0.0471045084068227
440.356423404482	9.8001265125518	7.81843276172922	1.9742069804074	0.0572244089399691	0.0505357874586526	0.0481147023655959
464.636597725831	9.59468179865376	7.65577291604896	2.14545613159216	0.0568351307709457	0.0512687598026134	0.0490702277545167
491.344789479315	9.38038076716292	7.47800888709313	2.33219597410448	0.0563684580231016	0.0519390800860401	0.0499523165780429
520.723800408148	9.15778991625492	7.28475205626198	2.53477419193735	0.055820441283534	0.0525289783579385	0.0507420399321894
553.040712429863	8.92762497552143	7.07585761185278	2.75328354809835	0.0551873315028079	0.0530207079374	0.0514207039930282
588.589315653751	8.69079391867203	6.85140052596149	2.98758743071604	0.0544639674007669	0.0533975988693026	0.0519709551568977
627.692779200027	8.44841349823326	6.61171208169862	3.23728403930943	0.0536435931071953	0.0536445328387204	0.0523772772688117
