Time	sp_11	sp_41	sp_65	SpeciesR	SpeciesL_1	SpeciesR_1	sp_24	sp_51
0	0	0	0	10	100	100	0	0
10	0.00236477121247771	2.98053901108857E-13	4.05493623783957E-34	9.15080164236059	91.5259713391476	91.5259815878393	1.15921676286258E-05	5.61707992162534E-16
20	0.00678245009886843	4.29538490465858E-11	2.09135024819115E-28	8.91018071224709	89.1603619993499	89.160487567865	0.000123026900866978	3.23052301361597E-13
30	0.0115081567157943	5.66866228831734E-10	1.69517919818104E-25	8.83918807865845	88.5014833469987	88.5019382788851	0.000418542982139584	8.42685799763473E-12
40	0.0162570900834555	3.09502570538515E-09	1.4691540648628E-23	8.81554387788392	88.3147760735857	88.3158187667405	0.000937847734941822	7.15633201257138E-11
50	0.020991304483097	1.07878456357474E-08	3.9381238032985E-22	8.80505161262441	88.2615806296463	88.2634798713468	0.00169992729432843	3.44935774554823E-10
60	0.0257115873618787	2.87642862308575E-08	5.19253863137451E-21	8.79822005753896	88.2492083483577	88.2522305008085	0.00271444713769823	1.18657018488558E-09
70	0.0304220808274296	6.42961196564021E-08	4.38210292983501E-20	8.7924118218739	88.240775957922	88.2451906251883	0.00398653834952806	3.27187922954511E-09
80	0.0351257712224843	1.26903345908177E-07	2.63260817847676E-19	8.78688780892977	88.238628106409	88.2447004932301	0.00551907545261044	7.7151290777812E-09
90	0.0398244137709218	2.28425707351602E-07	1.23536642895838E-18	8.78144417666448	88.2367723494576	88.2447674810567	0.00731346511897854	1.62007750526396E-08
100	0.0445189273988064	3.83189055297384E-07	4.93985378255943E-18	8.77602781430315	88.2346053921825	88.2447878831506	0.00937041506646545	3.11647456328574E-08
110	0.0492098524485242	6.07600799837311E-07	1.62896182221642E-17	8.77061941272396	88.2321825869153	88.2448167578668	0.0116903021542479	5.57877809069281E-08
120	0.053897527681071	9.20172482219332E-07	4.68195414923955E-17	8.76521153010004	88.2293850972191	88.2447350370378	0.014273273292326	9.41014230084153E-08
130	0.0585821238258139	1.34205913922991E-06	1.22607491228618E-16	8.75980730222154	88.2262718569884	88.2446014449731	0.0171192281372758	1.51300863737909E-07
140	0.0632637042672676	1.89692679529043E-06	2.97302112837994E-16	8.75440931040962	88.2229463323741	88.2445192087314	0.0202279656206767	2.33853292873981E-07
150	0.0679423050487251	2.61227925810577E-06	7.5436165342168E-16	8.74901571183529	88.2193873705011	88.2444669475148	0.0235993198550692	3.50691438279804E-07
160	0.0726179464313647	3.51723576587541E-06	1.74209594807237E-15	8.74362533287145	88.2155687659232	88.2444182473663	0.0272331141430165	5.11810918815031E-07
170	0.0772906126825357	4.63891384883841E-06	3.41182448716446E-15	8.73823897254747	88.2115625887735	88.2444449258409	0.0311290940981276	7.25691974336512E-07
180	0.0819603802121154	6.01770077490611E-06	6.98989916460791E-15	8.73285555673178	88.2072596078413	88.2444375699817	0.0352870367264808	1.01079977998248E-06
190	0.0866272375124984	7.68059651028431E-06	1.2606381787065E-14	8.72747550122332	88.2027192533557	88.2444553628311	0.0397067025628827	1.37553071589985E-06
200	0.0912911829989708	9.66743675423537E-06	2.23744614993224E-14	8.72209873073259	88.1979269188447	88.2444834864486	0.0443878605734182	1.83852445638794E-06
210	0.0959522101115731	1.20208831822486E-05	3.89336675645258E-14	8.71672515209973	88.1928601382176	88.2444992685377	0.0493302808717547	2.42073262499857E-06
220	0.100610329930291	1.47744237008674E-05	6.34195624848087E-14	8.71135474302431	88.1875247073131	88.2445082794605	0.0545337272833204	3.13569660962998E-06
230	0.10526554748559	1.79847773151693E-05	1.06083924403329E-13	8.70598763498111	88.1819261166802	88.2445157763368	0.0599979130887417	4.01818381166172E-06
240	0.109917867213162	2.16883896361946E-05	1.68415684875502E-13	8.70062377456697	88.17605928436	88.2445164593503	0.0657226057879184	5.08406376688612E-06
250	0.11456729012725	2.59526458811399E-05	2.84683247899072E-13	8.69526318945752	88.1699303221442	88.2445161462078	0.0717074835241463	6.38395244221816E-06
260	0.119213817876552	3.08405121847136E-05	4.8381968463691E-13	8.68990590251843	88.1635439094108	88.2445192348568	0.0779522374260918	7.96330412342767E-06
270	0.123857456435934	3.63848223406365E-05	7.58378100803119E-13	8.68455190381774	88.1568949583567	88.2445204423477	0.084456647165602	9.8323772073814E-06
280	0.128498209957023	4.26311092513432E-05	1.11624373765428E-12	8.67920119724586	88.1499824975035	88.2445185656915	0.0912204550984895	1.2016263203967E-05
290	0.133136082591446	4.96249058192683E-05	1.56530183644695E-12	8.67385378669323	88.1428055553727	88.2445124018994	0.098243403580567	1.45400536230723E-05
300	0.137771071461537	5.74538271887677E-05	2.24327740559324E-12	8.66850966136302	88.1353676954829	88.2445051678555	0.105525130803847	1.7484253704712E-05
310	0.14240317106414	6.62212065471069E-05	3.33639161099016E-12	8.66316880497264	88.1276741752092	88.2445017313005	0.113065236054356	2.09500661457894E-05
320	0.147032391123881	7.59392129154388E-05	4.74958939463193E-12	8.65783123305691	88.1197204276111	88.2444973850568	0.120863544271642	2.4918649028957E-05
330	0.15165873409898	8.66635171279858E-05	6.52203538410698E-12	8.652496945968	88.1115065737253	88.2444919909164	0.128919772717665	2.94284434526817E-05
340	0.156282202447652	9.84497900189701E-05	8.69289420700376E-12	8.64716594405805	88.1030327345885	88.2444854106712	0.137233638654388	3.45178905154304E-05
350	0.160902796396793	0.000111385061716519	1.15939958354725E-11	8.64183822217936	88.0942995290448	88.2444779235726	0.14580479166108	4.02732096407156E-05
360	0.165520511698074	0.000125619257748365	1.61441510535491E-11	8.63651376415352	88.0853085743599	88.2444706461433	0.154632745570011	4.68764462886716E-05
370	0.170135354294702	0.000141159070452025	2.19254252742355E-11	8.63119257892262	88.0760592140702	88.2444627881674	0.163717323353322	5.42914190059035E-05
380	0.174747325795319	0.000158072110688322	2.90884152259073E-11	8.62587466474476	88.0665517587523	88.2444543703839	0.173058216502842	6.25747604507295E-05
390	0.179356427808568	0.000176425989318079	3.77837176369402E-11	8.62056001987801	88.0567865189828	88.2444454135321	0.1826551165104	7.17831032814673E-05
400	0.183962661486395	0.000196302746336085	4.84647780727993E-11	8.61524864262607	88.04676372256	88.2444358183947	0.192507687616317	8.19992477043005E-05
410	0.188566024714371	0.000217887621214407	6.37510654900875E-11	8.60994053161872	88.0364830052403	88.2444246278047	0.202615399153743	9.34931484190874E-05
420	0.19316652091748	0.000241190838430059	8.25887107328574E-11	8.60463568493272	88.0259450068186	88.2444123395836	0.212978050997009	0.0001062173666306
430	0.197764151327746	0.000266291907952232	1.05378057405546E-10	8.59933410086374	88.0151499696076	88.2443988755471	0.223595312164755	0.00012025011428865
440	0.202358917177192	0.00029327033975012	1.32519449112588E-10	8.59403577770749	88.0040981359203	88.2443841575112	0.23446685167562	0.000135669603343045
450	0.206950819697841	0.000322205643792913	1.64413229458421E-10	8.58874071375964	87.9927897480694	88.244368107292	0.245592338548243	0.000152554045743597
460	0.211539865372688	0.000353328827687705	2.11752607907325E-10	8.58344890978264	87.9812250168328	88.2443501565938	0.256971151168899	0.000171320227243466
470	0.216126053123106	0.000386652736015331	2.70408630383797E-10	8.57816036298671	87.9694041983999	88.2443304429024	0.2686030864468	0.000191897372954112
480	0.22070938465034	0.000422270416416352	3.41701400281261E-10	8.57287507188795	87.9573275322659	88.244308844238	0.280487787429977	0.000214393949428308
490	0.225289861708444	0.000460276440148734	4.27054536729566E-10	8.56759303502729	87.9449952576084	88.2442852336914	0.292624894243565	0.000238921828268212
500	0.229867486061554	0.0005007656693509	5.27911421500231E-10	8.56231425095039	87.9324076135446	88.2442594834129	0.305014046454671	0.000265593531148844
510	0.234442259483889	0.000543833257041732	6.45735199006438E-10	8.55703871820765	87.9195648391312	88.2442314646112	0.317654883072382	0.000294522229818084
520	0.239014183759748	0.000589574647120567	7.8200877630304E-10	8.55176643535419	87.9064671733643	88.2442010475543	0.33054704254776	0.000325821746096672
530	0.243583260702135	0.000638094865775096	9.39952333683584E-10	8.54649740088117	87.8931148780481	88.2441680905404	0.34369014426665	0.000359632151691854
540	0.248149492438375	0.000689651032691222	1.1508664274557E-09	8.54123161216185	87.8795085885516	88.244132270739	0.357083504687195	0.000396512417024714
550	0.25271288060388	0.000744250084147002	1.39977137023268E-09	8.53596906842657	87.8656483237014	88.2440935616879	0.370726938619425	0.000436332052416966
560	0.257273427053961	0.000802003936783002	1.69105901870437E-09	8.53070976813618	87.8515343599313	88.2440518117193	0.384620051788473	0.000479249660150689
570	0.261831133656133	0.000863025857136075	2.02933675057711E-09	8.52545370974845	87.8371669762212	88.2440068669669	0.398762447252037	0.000525427410395668
580	0.266386002290116	0.000927430461639362	2.41942746457372E-09	8.52020089171805	87.8225464540968	88.2439585713667	0.413153725400378	0.00057503104120939
590	0.270938034847834	0.00099533371662229	2.86636958043353E-09	8.51495131249654	87.80767307763	88.2439067666565	0.427793483956322	0.000628229858537048
600	0.275487233233415	0.00106685293831057	3.37541703891237E-09	8.50970497053242	87.7925471334384	88.2438512923758	0.442681317975258	0.00068519673621154
610	0.280033599083595	0.00114211869020771	3.96147035173724E-09	8.50446186419912	87.7771689072098	88.2437919261828	0.457816795584778	0.000746153360988642
620	0.284577132361509	0.0012213346200817	4.69650935907437E-09	8.49922199143322	87.76153866622	88.2437280836792	0.473199335969006	0.000811597789053471
630	0.289117836148871	0.00130457354324375	5.54794851920896E-09	8.4939853509675	87.7456567189092	88.2436598413666	0.488828625182239	0.000881528962841087
640	0.293655712190797	0.00139196701911855	6.52891418641369E-09	8.48875194118456	87.7295233594953	88.2435869856279	0.504704229576805	0.00095616765947336
650	0.298190762229243	0.00148364861078046	7.65326646603423E-09	8.48352176045999	87.7131388845509	88.2435092973687	0.520825711504504	0.0010357407101451
660	0.302722988003006	0.0015797538849535	8.93559921448929E-09	8.4782948071623	87.6965035930039	88.2434265520168	0.53719262931661	0.00112048100012404
670	0.307252391247724	0.00168042041201133	1.03912400392706E-08	8.47307107965296	87.679617786137	88.2433385195224	0.55380453736387	0.00121062746875088
680	0.311778973695875	0.00178578776597729	1.20362502989427E-08	8.46785057628642	87.6624817675878	88.243244964358	0.570660985996503	0.00130642510943923
690	0.316302736905064	0.00189600051765099	1.39156295825159E-08	8.46263329550547	87.6450958243304	88.2431455843991	0.587761515715788	0.00140816467036576
700	0.320823681923466	0.00201121406608015	1.61582661490758E-08	8.45741923602728	87.627460189621	88.2430398918457	0.605105645779666	0.00151626000283549
710	0.325341810884343	0.00213156684511769	1.87150370225968E-08	8.45220839595711	87.6095752196014	88.2429277807628	0.622692928509695	0.00163087941037231
720	0.329857125425483	0.00225720787363386	2.16184159136237E-08	8.44700077366679	87.591441218241	88.2428089645067	0.640522895459354	0.00175231107342725
730	0.334369627175485	0.00238828827928631	2.49026010053799E-08	8.44179636752446	87.5730584911964	88.2426831488093	0.658595073976164	0.00188085062106626
740	0.338879317753755	0.00252496129852007	2.86035149537672E-08	8.43659517589457	87.5544273458109	88.242550031778	0.676908987201685	0.00201680113097024
750	0.343386198770508	0.00266738227656759	3.27588048873661E-08	8.43139719713786	87.5355480911149	88.2424093038953	0.695464154071515	0.00216047312943507
760	0.34789027182677	0.00281570866744869	3.74078424074357E-08	8.42620242961139	87.5164210378254	88.2422606480195	0.714260089315293	0.00231218459137156
770	0.352391538943251	0.00297009445562812	4.2663548513896E-08	8.42101087171923	87.4970464996433	88.2421037148364	0.733296314547311	0.00247229141883966
780	0.35689000275873	0.00313068757569174	4.87456170164359E-08	8.41582252193597	87.4774247938528	88.2419381115046	0.752572363396601	0.00264120153923038
790	0.361385664171999	0.00329766058321516	5.55856063920576E-08	8.41063737852776	87.4575562341919	88.2417635366243	0.772087720528466	0.00281920732804716
800	0.365878524897418	0.00347117741507166	6.3254923263789E-08	8.40545543985463	87.4374411385793	88.2415796339643	0.791841887730172	0.00300666722147159
810	0.370368586651126	0.00365140397420693	7.18285362789294E-08	8.4002767042742	87.4170798266536	88.2413860390408	0.811834362866761	0.00320394788405567
820	0.374855851151045	0.00383850812963912	8.13849761090495E-08	8.39510117014169	87.3964726197738	88.2411823791175	0.832064639881057	0.00341142420872185
830	0.379340320116876	0.00403265971645877	9.20063354499909E-08	8.38992883580994	87.3756198410185	88.2409682732053	0.852532208793662	0.00362947931676297
840	0.383821995270104	0.00423403053582889	1.03778269021867E-07	8.38475969962935	87.3545218151868	88.2407433320628	0.873236555702955	0.00385850455784232
850	0.388300878469472	0.00444278715913927	1.16953520412576E-07	8.37959375993472	87.3331788695661	88.2405071295704	0.894177175836755	0.00409893338534681
860	0.392776971655106	0.00465909389590267	1.31884476122206E-07	8.37443101505062	87.3115913336156	88.2402592145371	0.915353568169213	0.00435122738464067
870	0.397250276405874	0.00488313630431704	1.48488883944337E-07	8.36927146333476	87.2897595364551	88.2399992042264	0.936765192777908	0.00461576559412036
880	0.401720794487613	0.00511509207251287	1.66911581687264E-07	8.36411510312433	87.267683809975	88.2397266685206	0.958411523658755	0.00489298158542518
890	0.406188527670646	0.00535514071094855	1.873042358032E-07	8.35896193275386	87.2453644878013	88.2394411684775	0.980292031146173	0.00518331783526043
900	0.410653477729787	0.00560346355241036	2.09825341388281E-07	8.3538119505552	87.2228019052951	88.2391422563306	1.00240618191308	0.00548722572539744
910	0.415115646444334	0.00586024375201246	2.34640222182563E-07	8.34866515485758	87.1999963995533	88.2388294754891	1.02475343897088	0.00580516554267356
920	0.419575035598077	0.00612566628719691	2.61921030570021E-07	8.3435215439875	87.1769483094078	88.2385023605377	1.04733326166951	0.00613760647899214
930	0.42403164666924	0.00639991284254711	2.92183180929064E-07	8.33838111628676	87.1536579684077	88.2381603864693	1.07014511416144	0.00648507271965423
940	0.428485481137234	0.00668316687047385	3.25952500860309E-07	8.33324387009465	87.1301257117623	88.2378030189118	1.09318845702783	0.00684809784608175
950	0.432936541039531	0.00697562277855806	3.6316096612617E-07	8.32810980371584	87.1063518889481	88.2374298053101	1.11646273207629	0.00722714205695959
960	0.437384828108013	0.00727747168107585	4.04083843828133E-07	8.32297891547026	87.0823368441575	88.2370402335134	1.13996738591774	0.00762272054839027
970	0.441830344073999	0.00758890643131114	4.49008709796739E-07	8.31785120367545	87.0580809232042	88.2366337817191	1.16370186163944	0.00803535817226453
980	0.446273090668247	0.00791012162155563	4.98235448591578E-07	8.31272666664658	87.033584473523	88.2362099184737	1.18766559880506	0.00846558943626129
990	0.450713069620952	0.00824131358310884	5.52076253501296E-07	8.30760530269645	87.0088478441695	88.2357681026721	1.2118580334546	0.00891395850384769
1000	0.455150282661746	0.00858268038627807	6.10855626543589E-07	8.30248711013549	86.9838713858208	88.235307783558	1.23627859810445	0.00938101919427908
1010	0.459584731517362	0.00893441585171778	6.75874204218136E-07	8.29737208731011	86.9586554462422	88.2348283186175	1.26092673148378	0.00986741469433
1020	0.464016417914973	0.00929671810678176	7.48031682888162E-07	8.2922602325479	86.9332003767634	88.2343290908892	1.28580186462355	0.0103737636694495
1030	0.468445343583879	0.00966979391612471	8.27129844014212E-07	8.2871515441299	86.9075065355567	88.2338095683377	1.31090341381578	0.0109006026215316
1040	0.47287151025109	0.0100538473541208	9.13695635366933E-07	8.28204602036315	86.8815742790629	88.2332691485498	1.33623079903006	0.0114485366640518
1050	0.477294919643038	0.0104490841932878	1.00827489021658E-06	8.27694365955258	86.855403965313	88.2327072189004	1.36178343677876	0.0120181811101956
1060	0.481715573485577	0.0108557119077307	1.11143177307903E-06	8.27184446000098	86.8289959539306	88.2321231566002	1.38756074011145	0.0126101614270195
1070	0.486133473503985	0.0112739396765857	1.22374822546178E-06	8.266748420009	86.8023506061351	88.2315163287426	1.41356211860935	0.0132251131896127
1080	0.490548621422966	0.011703978387464	1.34582341160994E-06	8.26165553787511	86.7754682847434	88.2308860923512	1.43978697837964	0.013863682035258
1090	0.494961018966652	0.0121460406398955	1.47827316425227E-06	8.25656581189556	86.7483493541734	88.2302317944268	1.46623472204994	0.0145265236175933
1100	0.499370667858599	0.0126003407487728	1.62172943034717E-06	8.2514792403644	86.7209941804461	88.2295527719946	1.49290474876268	0.0152143035607727
1110	0.503777569821797	0.0130670947477947	1.77683971682868E-06	8.24639582157345	86.6934031311881	88.2288483521518	1.51979645416949	0.0159276974136279
1120	0.508181726578665	0.0135465203929105	1.9442665363525E-06	8.24131555381223	86.6655765756347	88.2281178521141	1.54690923042561	0.0166673906038295
1130	0.512583139851054	0.0140388371657634	2.12468685304199E-06	8.236238435368	86.6375148846321	88.2273605792636	1.57424246618432	0.0174340783920483
1140	0.516981811908521	0.0145442332295135	2.32556947783793E-06	8.23116446464834	86.609218415477	88.2265754729482	1.60179560137566	0.0182288195262046
1150	0.521377744134454	0.0150629518604077	2.54344841276969E-06	8.22609363986041	86.5806875515747	88.2257620414392	1.62956798392548	0.019052111177885
1160	0.525770938265014	0.0155952167732158	2.77923849068745E-06	8.22102595928805	86.5519226681777	88.2249195524436	1.65755899354658	0.0199046881557901
1170	0.530161396054354	0.016141252303566	3.03409620193323E-06	8.21596142121688	86.5229241416463	88.2240472518972	1.68576800828175	0.0207873068904629
1180	0.534549119258686	0.016701284372297	3.30922206139719E-06	8.21090002393071	86.493692349893	88.2231443744284	1.71419440290522	0.0217007351041086
1190	0.538934109636342	0.0172755404848265	3.60586088992599E-06	8.20584176571151	86.4642276723823	88.2222101433613	1.74283754892382	0.0226457518083636
