Time	M0	M1	L0	L1
0	0	0	0	0
360	0	11.4270214136915	0	0.0238346063713175
720	0	15.216065863389	0	0.276170622718384
1080	0	16.6702283172733	0	0.631545146087089
1440	0	17.4144999083041	0	0.881746701008942
1800	0	17.8636492665616	0	1.01727750784076
2160	0	18.163474081862	0	1.08248717576411
2520	0	18.3774316367036	0	1.11194786578837
2880	0	18.537529580898	0	1.12476688339799
3240	0	18.661604217616	0	1.13021151506118
3600	0	18.7604212502733	0	1.13249158792007
3960	0	18.8408194183838	0	1.13343159536741
4320	0	18.9074075680885	0	1.13381354059829
4680	0	18.9633762792128	0	1.13397161167833
5040	0	19.0109772035809	0	1.13403382427217
5400	0	19.0518769497317	0	1.13405612524751
5760	0	19.0873431256993	0	1.13406480221315
6120	0	19.1183842389233	0	1.1340729683105
6480	0	19.1457050525673	0	1.13407731057964
6840	0	19.1699625076597	0	1.13408487701781
7200	0	19.1914852856714	0	1.13408324017127
7560	0	19.2106916230705	0	1.13408061368895
7920	0	19.227865433519	0	1.13407520528722
8280	0	19.2433007908893	0	1.13407145420063
8640	0	19.2572445626566	0	1.1340688027152
9000	0	19.269893348847	0	1.13406857402254
9360	0	19.2814032930404	0	1.13406898709123
9720	0	19.2919047392941	0	1.13406969097767
10080	0	19.3014947015899	0	1.13406985995156
10440	0	19.310274197476	0	1.1340698516701
10800	0	19.3183152581459	0	1.13406952902177
11160	0	19.3257019081384	0	1.13406907370422
11520	0	19.3324890725301	0	1.13406896500137
11880	0	19.3387436330454	0	1.13406894843898
12240	0	19.344514107407	0	1.13406904359109
12600	0	19.3498412460946	0	1.13406925058345
12960	0	19.3547718226609	0	1.13406954967691
13320	0	19.359335641369	0	1.13406964784232
13680	0	19.3635655085363	0	1.13406964754145
14040	0	19.3674903170665	0	1.1340696116893
14400	0	19.3711348250846	0	1.13406949826808
14760	0	19.3745215190192	0	1.13406932966856
15120	0	19.3776724689321	0	1.13406924447223
15480	0	19.3806024588556	0	1.13406908139101
15840	0	19.3833253145891	0	1.13406871711463
16200	0	19.3858590603062	0	1.1340683374673
16560	0	19.3882211738007	0	1.13406814127419
16920	0	19.3904311773043	0	1.13406846451333
17280	0	19.3924709273186	0	1.13406794377706
17640	0	19.3943693523048	0	1.13406739277361
18000	0	19.3961423413451	0	1.13406702923003
18360	0	19.3978085362271	0	1.13406718630105
18720	0	19.3993764317121	0	1.13406776115166
19080	0	19.4008291502308	0	1.13406756514897
19440	0	19.4021990397367	0	1.13406744597768
19800	0	19.403501840451	0	1.13406751266364
20160	0	19.4047556412206	0	1.13406792114851
20520	0	19.4059418239773	0	1.13406829733849
20880	0	19.4070554990916	0	1.13406848422319
21240	0	19.4081140427928	0	1.13406866909009
21600	0	19.4091196919774	0	1.13406883099114
21960	0	19.4100733075862	0	1.13406894527825
22320	0	19.4109684100256	0	1.13406907145028
22680	0	19.4118033186322	0	1.13406917103332
23040	0	19.4125722143604	0	1.13406923975689
23400	0	19.4132670602021	0	1.1340692778202
23760	0	19.4138892230529	0	1.13406928911453
24120	0	19.4144657614302	0	1.13406928192156
24480	0	19.4149810289746	0	1.13406926876261
24840	0	19.4154374147879	0	1.13406926754269
25200	0	19.4158387416115	0	1.13406930191907
25560	0	19.4161959191518	0	1.13406933060274
25920	0	19.4165206768855	0	1.13406933360941
26280	0	19.4168239597672	0	1.13406933711724
26640	0	19.4171219103282	0	1.13406933843951
27000	0	19.4174341416264	0	1.13406933249861
27360	0	19.4177359823479	0	1.13406933077437
27720	0	19.4180382191989	0	1.13406932901832
28080	0	19.4183363329507	0	1.13406932741122
28440	0	19.418632021929	0	1.13406932683233
28800	0	19.4189198478305	0	1.13406932889085
29160	0	19.4191845141738	0	1.13406933612791
29520	0	19.4194222804053	0	1.13406934704226
29880	0	19.4196419254117	0	1.13406935471157
30240	0	19.4198321453476	0	1.13406935883405
30600	0	19.4199927888549	0	1.1340693568146
30960	0	19.4201354101846	0	1.13406935501588
31320	0	19.4202671229211	0	1.13406934995767
31680	0	19.4204036361102	0	1.13406934203005
32040	0	19.4205289764768	0	1.13406933389233
32400	0	19.4206609825451	0	1.13406932787891
32760	0	19.4208088135218	0	1.13406932794891
33120	0	19.4209632250263	0	1.13406933026994
33480	0	19.4211170582243	0	1.13406933332551
33840	0	19.421264287424	0	1.13406933768447
34200	0	19.4214006625278	0	1.13406934260749
34560	0	19.4215274654057	0	1.13406934770599
34920	0	19.4216281977999	0	1.13406934982555
35280	0	19.421696231516	0	1.13406934744604
35640	0	19.4217521494358	0	1.13406934587858
36000	0	19.4217909676365	0	1.13406934347078
