Time	sp_1	sp_0	sp_3	sp_2	sp_5	sp_4	sp_7	sp_6
0.02	670.339561041098	904.83751300532	268.043022021886	329.660438958901	61.6036471568102	61.6036471568102	95.1624869946799	95.1624869946799
0.021	657.067768851312	900.324626174532	275.866896732682	342.932231148688	67.0484098996064	67.0484098996064	99.6753738254689	99.6753738254689
0.022	644.058426556025	895.834245874701	283.276931766425	355.941573443975	72.6445033594953	72.6445033594953	104.1657541253	104.1657541253
0.023	631.306218864479	891.36625916871	290.28703039577	368.693781135521	78.3834880549889	78.3834880549889	108.63374083129	108.63374083129
0.024	618.805931413258	886.920553608657	296.910745552443	381.194068586742	84.2571983186969	84.2571983186969	113.079446391343	113.079446391343
0.025	606.553166977354	882.497021790043	303.158315523573	393.446833022646	90.2594372270402	90.2594372270402	117.502978209957	117.502978209957
0.026	594.54283308906	878.095551734956	309.042923498749	405.45716691094	96.3823975160965	96.3823975160965	121.904448265044	121.904448265044
0.027	582.770129609523	873.716033171765	314.576610140889	417.229870390477	102.61899869205	102.61899869205	126.283966828235	126.283966828235
0.028	571.230437605255	869.358356828522	319.770733511766	428.769562394744	108.962624054951	108.962624054951	130.641643171478	130.641643171478
0.029	559.919258647556	865.022414046979	324.636220303765	440.080741352444	115.4069770494	115.4069770494	134.977585953021	134.977585953021
0.03	548.831093104606	860.708094549043	329.187532214601	451.168906895394	121.942248671871	121.942248671871	139.291905450958	139.291905450958
0.031	537.962110244542	856.415291753489	333.433224425769	462.037889755457	128.564240538758	128.564240538758	143.584708246511	143.584708246511
0.032	527.308091596534	852.14389868078	337.383217906343	472.691908403466	135.267337870434	135.267337870434	147.85610131922	147.85610131922
0.033	516.864901479173	847.893808889979	341.047135618049	483.135098520827	142.046117167964	142.046117167964	152.106191110022	152.106191110022
0.034	506.628523154589	843.664916550742	344.434174673816	493.37147684541	148.895469742584	148.895469742584	156.335083449258	156.335083449258
0.035	496.595058828451	839.457116443319	347.553106337774	503.404941171549	155.810601715705	155.810601715705	160.542883556681	160.542883556681
0.036	486.760729649962	835.270303958553	350.412276025257	513.239270350038	162.787034018906	162.787034018906	164.729696041448	164.729696041448
0.037	477.121549464118	831.104374321866	353.020909787695	522.878450535882	169.819524072226	169.819524072226	168.895625678134	168.895625678134
0.038	467.67125258277	826.959217664275	355.39741271721	532.32874741723	176.895216604414	176.895216604414	173.040782335726	173.040782335726
0.039	458.407947444877	822.834734848739	357.542723838116	541.592052555123	184.015635487066	184.015635487066	177.165265151261	177.165265151261
0.04	449.328042680104	818.73082302274	359.464639665428	550.671957319896	191.176608017379	191.176608017379	181.269176977261	181.269176977261
0.041	440.428045927066	814.647379896931	361.170610694994	559.571954072933	198.374210414454	198.374210414454	185.352620103069	185.352620103069
0.042	431.70456383333	810.584303745146	362.667741403494	568.295436166669	205.604767819301	205.604767819301	189.415696254854	189.415696254854
0.043	423.154302055413	806.541493404394	363.962790248436	576.845697944587	212.864854294837	212.864854294837	193.458506595607	193.458506595607
0.044	414.774065258781	802.518848274859	365.062169668162	585.225934741219	220.151292825887	220.151292825887	197.481151725141	197.481151725141
0.045	406.559971694471	798.516266687377	365.975066881414	593.440028305529	227.458530909744	227.458530909744	201.483733312623	201.483733312623
0.046	398.507025325761	794.533645014085	366.715143998287	601.492974674239	234.77721086255	234.77721086255	205.466354985915	205.466354985915
0.047	390.613583298051	790.570886954195	367.282786985059	609.386416701949	242.109097398983	242.109097398983	209.429113045805	209.429113045805
0.048	382.876560131737	786.627893565763	367.684161313861	617.123439868263	249.451052948276	249.451052948276	213.372106434238	213.372106434238
0.049	375.292948222422	782.704566426093	367.925170410432	624.707051777578	256.800118245387	256.800118245387	217.295433573908	217.295433573908
0.05	367.859817840913	778.800807631738	368.011455654121	632.140182159087	264.153512331001	264.153512331001	221.199192368262	221.199192368262
0.051	360.574317133225	774.916519798503	367.948396377882	639.425682866775	271.50863255153	271.50863255153	225.083480201497	225.083480201497
0.052	353.433672120575	771.051606061439	367.741109868279	646.566327879425	278.863054559111	278.863054559111	228.948393938561	228.948393938561
0.053	346.434326781779	767.205968531765	367.398353142885	653.565673218221	286.211699950037	286.211699950037	232.794031468235	232.794031468235
0.054	339.57282965308	763.379509887827	366.928500105353	660.42717034692	293.549756511147	293.549756511147	236.620490112173	236.620490112173
0.055	332.847276579522	759.572135964056	366.332995226767	667.152723420478	300.877430295482	300.877430295482	240.427864035945	240.427864035945
0.056	326.255010627706	755.783751623558	365.616789927358	673.744989372294	308.192369688676	308.192369688676	244.216248376442	244.216248376442
0.057	319.793438552407	752.014262223235	364.784637952981	680.206561447593	315.492354653433	315.492354653433	247.985737776765	247.985737776765
0.058	313.460030796577	748.263573613776	363.84109537512	686.539969203423	322.775296729519	322.775296729519	251.736426386224	251.736426386224
0.059	307.252321491344	744.531592139664	362.790520590883	692.747678508656	330.03923903377	330.03923903377	255.468407860337	255.468407860337
0.06	301.167908456012	740.818224639171	361.637074323004	698.832091543988	337.282356260088	337.282356260088	259.18177536083	259.18177536083
0.061	295.203703357219	737.123377103682	360.388125951809	704.796296642781	344.500675735709	344.500675735709	262.876622896319	262.876622896319
0.062	289.357257628132	733.446957048373	359.048230209079	710.642742371868	351.692107203359	351.692107203359	266.553042951627	266.553042951627
0.063	283.626613044401	729.788873245051	357.619805972661	716.373386955598	358.855988686203	358.855988686203	270.211126754949	270.211126754949
0.064	278.009500869245	726.149034290259	356.10677434208	721.990499130755	365.990652500294	365.990652500294	273.850965709741	273.850965709741
0.065	272.503707309008	722.527349258698	354.512898468967	727.496292690992	373.09453596048	373.09453596048	277.472650741302	277.472650741302
0.066	267.107073513165	718.923727703222	352.84178355706	732.892926486835	380.166181380407	380.166181380407	281.076272296778	281.076272296778
0.067	261.817495574317	715.338079654842	351.096876862202	738.182504425683	387.204236072515	387.204236072515	284.661920345158	284.661920345158
0.068	256.632924528192	711.770315622725	349.281467692343	743.367075471808	394.20745234804	394.20745234804	288.229684377276	288.229684377276
0.069	251.549957609523	708.220343350684	347.404557314046	748.450042390477	401.170971867808	401.170971867808	291.779656649317	291.779656649317
0.07	246.567072817067	704.688075264479	345.467381278335	753.432927182933	408.094857006267	408.094857006267	295.311924735522	295.311924735522
0.071	241.682621052493	701.173423848894	343.471775707251	758.317378947507	414.978794994403	414.978794994403	298.826576151107	298.826576151107
0.072	236.894687091278	697.676301327635	341.420756595517	763.105312908722	421.821731221938	421.821731221938	302.323698672366	302.323698672366
0.073	232.201409387417	694.196620399651	339.317187259306	767.798590612583	428.622712741895	428.622712741895	305.80337960035	305.80337960035
0.074	227.600980073418	690.734294239136	337.163778336238	772.399019926582	435.380888270605	435.380888270605	309.265705760864	309.265705760864
0.075	223.091644960305	687.289236495529	334.963087785386	776.908355039695	442.095508187697	442.095508187697	312.710763504472	312.710763504472
0.076	218.671703537618	683.861361293509	332.717520887269	781.328296462382	448.765924536105	448.765924536105	316.138638706491	316.138638706491
0.077	214.339508973412	680.450583233004	330.429330243857	785.660491026588	455.391591022067	455.391591022067	319.549416766997	319.549416766997
0.078	210.093468114257	677.056817389181	328.100615778567	789.906531885743	461.972063015121	461.972063015121	322.943182610819	322.943182610819
0.079	205.93204148524	673.679979312455	325.733324736268	794.06795851476	468.50699754811	468.50699754811	326.320020687545	326.320020687545
0.08	201.853743289961	670.319985028483	323.329251683278	798.146256710039	474.996153317181	474.996153317181	329.680014971518	329.680014971518
0.081	197.853369412148	666.976741429683	320.90272964092	802.146630587852	481.429526535669	481.429526535669	333.023258570317	333.023258570317
0.082	193.93140003393	663.650170226703	318.448994365669	806.06859996607	487.811939704017	487.811939704017	336.349829773297	336.349829773297
0.083	190.08688579494	660.340189827196	315.968119328878	809.91311420506	494.144438217403	494.144438217403	339.659810172804	339.659810172804
0.084	186.318368157255	657.046717680286	313.461919089153	813.681631842744	500.426697210425	500.426697210425	342.953282319715	342.953282319715
0.085	182.624433626753	653.769671688344	310.93208457861	817.375566373247	506.658470900354	506.658470900354	346.230328311657	346.230328311657
0.086	179.003713753111	650.508970206992	308.380183102872	820.996286246889	512.839592587137	512.839592587137	349.491029793009	349.491029793009
0.087	175.454885129806	647.264532045098	305.807658341075	824.545114870194	518.969974653396	518.969974653396	352.735467954902	352.735467954902
0.088	171.976669394117	644.036276464782	303.215830345862	828.023330605883	525.049608564427	525.049608564427	355.963723535218	355.963723535218
0.089	168.567833227121	640.82412318141	300.605895543386	831.432166772879	531.078564868202	531.078564868202	359.175876818591	359.175876818591
0.09	165.227188353697	637.627992363595	297.978926733311	834.772811646303	537.056993195367	537.056993195367	362.372007636405	362.372007636405
0.091	161.953591542522	634.447804633203	295.335873088809	838.046408457478	542.985122259242	542.985122259242	365.552195366798	365.552195366798
0.092	158.745944606075	631.283481065345	292.677560156562	841.254055393925	548.863259855823	548.863259855823	368.716518934656	368.716518934656
0.093	155.598207961267	628.134929387651	290.019583134227	844.401792038733	554.678601731673	554.678601731673	371.865070612349	371.865070612349
0.094	152.512367171162	625.00207986715	287.35357897476	847.487632828838	560.439533287447	560.439533287447	374.99792013285	374.99792013285
0.095	149.487602791186	621.884855336166	284.679573412729	850.512397208814	566.146979477303	566.146979477303	378.115144663834	378.115144663834
0.096	146.522771587011	618.783178059468	281.998570172022	853.477228412989	571.800968625398	571.800968625398	381.216821940532	381.216821940532
0.097	143.616764283915	615.696970724399	279.311482455822	856.383235716085	577.401578816421	577.401578816421	384.303029275602	384.303029275602
0.098	140.768505566781	612.62615644087	276.619132946605	859.231494433219	582.948937895594	582.948937895594	387.37384355913	387.37384355913
0.099	137.976954080098	609.570658741367	273.922253806143	862.023045919902	588.443223468674	588.443223468674	390.429341258634	390.429341258634
0.1	135.241102427959	606.530401580944	271.221486675502	864.75889757204	593.88466290195	593.88466290195	393.469598419057	393.469598419057
0.101	132.559977174063	603.505309337228	268.517382675042	867.440022825936	599.273533322246	599.273533322246	396.494690662772	396.494690662772
0.102	129.932638841714	600.495306810419	265.810402404419	870.067361158286	604.610161616919	604.610161616919	399.504693189582	399.504693189582
0.103	127.358181913821	597.500319223284	263.100915942585	872.641818086179	609.894924433857	609.894924433857	402.499680776716	402.499680776716
0.104	124.835734832897	594.520272221166	260.389202847783	875.164265167102	615.128248181487	615.128248181487	405.479727778835	405.479727778835
0.105	122.360156969444	591.555077938392	257.697794768606	877.639843030556	620.300374745505	620.300374745505	408.444922061608	408.444922061608
0.106	119.933608168067	588.604672461457	255.011402943516	880.066391831933	625.418878370619	625.418878370619	411.395327538543	411.395327538543
0.107	117.555176651459	585.668982243289	252.330773186728	882.444823348541	630.483996781013	630.483996781013	414.331017756712	414.331017756712
0.108	115.223947105949	582.74793403797	249.656755481912	884.776052894051	635.495928281399	635.495928281399	417.252065962031	417.252065962031
0.109	112.939029368824	579.841454993633	246.990155029116	887.060970631176	640.454899986636	640.454899986636	420.158545006368	420.158545006368
0.11	110.699558428333	576.949472652457	244.331732244767	889.300441571667	645.361167821734	645.361167821734	423.050527347543	423.050527347543
0.111	108.504694423685	574.071914950672	241.68220276167	891.495305576314	650.215016521854	650.215016521854	425.928085049329	425.928085049329
0.112	106.353622645051	571.208710218553	239.042237429012	893.646377354949	655.016759632305	655.016759632305	428.791289781448	428.791289781448
0.113	104.245553533561	568.359787180425	236.412462312355	895.754446466439	659.766739508547	659.766739508547	431.640212819576	431.640212819576
0.114	102.179722681305	565.52507495466	233.793458693641	897.820277318695	664.465327316188	664.465327316188	434.47492504534	434.47492504534
0.115	100.155390831337	562.704503053681	231.185763071194	899.844609168663	669.112923030988	669.112923030988	437.295496946319	437.295496946319
0.116	98.171694310649	559.898000758917	228.589862064509	901.828305689351	673.709637584298	673.709637584298	440.101999241083	440.101999241083
0.117	96.2254009472246	557.105487742811	226.006115966546	903.774599052775	678.250523817077	678.250523817077	442.894512257189	442.894512257189
0.118	94.3176887835629	554.326902396985	223.434989669752	905.682311216437	682.73998236293	682.73998236293	445.673097603015	445.673097603015
0.119	92.4478088770973	551.562175349154	220.876836780805	907.552191122902	687.17829405494	687.17829405494	448.437824650846	448.437824650846
0.12	90.6150317680555	548.811237597394	218.331965929669	909.384968231944	691.565756490553	691.565756490553	451.188762402606	451.188762402606
0.121	88.8186474794597	546.074020510143	215.80064076959	911.18135252054	695.902684031578	695.902684031578	453.925979489857	453.925979489857
0.122	87.0579655171261	543.3504558262	213.283079977102	912.942034482874	700.189407804184	700.189407804184	456.6495441738	456.6495441738
0.123	85.3323148696657	540.640475654724	210.779457252023	914.667685130334	704.426275698906	704.426275698906	459.359524345277	459.359524345277
0.124	83.6410440084834	537.944012475235	208.289901317455	916.358955991516	708.61365237064	708.61365237064	462.055987524766	462.055987524766
0.125	81.9835208877787	535.260999137615	205.814495919788	918.016479112221	712.751919238643	712.751919238643	464.739000862386	464.739000862386
0.126	80.3591329445453	532.591368862106	203.353279828694	919.640867055454	716.841474486538	716.841474486538	467.408631137894	467.408631137894
0.127	78.7672870985713	529.935055239313	200.906246837133	921.232712901428	720.882733062308	720.882733062308	470.064944760687	470.064944760687
0.128	77.2071964419328	527.291991059851	198.474705931782	922.792803558067	724.875780552975	724.875780552975	472.70800894015	472.70800894015
0.129	75.6768088326849	524.662102435977	196.068113095233	924.323191167315	728.818634682062	728.818634682062	475.337897564023	475.337897564023
0.13	74.1767308614434	522.045330330804	193.679050206827	925.823269138556	732.71361247936	732.71361247936	477.954669669196	477.954669669196
0.131	72.7063738678979	519.441609413051	191.307799895935	927.293626132102	736.561076668251	736.561076668251	480.558390586949	480.558390586949
0.132	71.2651649099246	516.850874701146	188.954623820158	928.734835090075	740.361400627896	740.361400627896	483.149125298854	483.149125298854
0.133	69.8525467635868	514.273061563223	186.619762665332	930.147453236413	744.11496839323	744.11496839323	485.726938436778	485.726938436778
0.134	68.4679779231348	511.708105717119	184.303436145527	931.532022076865	747.822174654962	747.822174654962	488.291894282881	488.291894282881
0.135	67.1109326010058	509.155943230382	182.005843003044	932.889067398994	751.483424759576	751.483424759576	490.844056769618	490.844056769618
0.136	65.7809007278239	506.616510520263	179.727161008419	934.219099272176	755.09913470933	755.09913470933	493.383489479738	493.383489479738
0.137	64.4773879524002	504.089744353719	177.46754696042	935.522612047599	758.669731162259	758.669731162259	495.910255646282	495.910255646282
0.138	63.1999156417329	501.575581847414	175.227136686051	936.800084358267	762.195651432171	762.195651432171	498.424418152587	498.424418152587
0.139	61.948020881007	499.073960467718	173.006045040546	938.051979118993	765.677343488649	765.677343488649	500.926039532282	500.926039532282
0.14	60.7209914173874	496.584816317655	170.804274322702	939.279008582612	769.11488133903	769.11488133903	503.415183682345	503.415183682345
0.141	59.517348614091	494.108080795245	168.621535620382	940.482651385909	772.507214752894	772.507214752894	505.891919204755	505.891919204755
0.142	58.3375265708263	491.643697908603	166.458174524998	941.662473429173	775.856056882776	775.856056882776	508.356302091397	508.356302091397
0.143	57.1810659345796	489.191606139598	164.314201511052	942.81893406542	779.161812256372	779.161812256372	510.808393860402	510.808393860402
0.144	56.0475200438673	486.751744300244	162.18960503548	943.952479956132	782.424891665228	782.424891665228	513.248255699756	513.248255699756
0.145	54.9364549287359	484.324051532701	160.084351537653	945.063545071264	785.645712164741	785.645712164741	515.6759484673	515.6759484673
0.146	53.8474493107617	481.908467309271	157.998385439378	946.152550689238	788.82469707416	788.82469707416	518.091532690729	518.091532690729
0.147	52.7800946030512	479.504931432405	155.931629144895	947.219905396948	791.962275976581	791.962275976581	520.495068567596	520.495068567596
0.148	51.7339949102406	477.113384034695	153.88398304088	948.266005089759	795.058884718953	795.058884718953	522.886615965306	522.886615965306
0.149	50.7087670284966	474.73376557888	151.855325496442	949.291232971503	798.114965412074	798.114965412074	525.266234421121	525.266234421121
0.15	49.7040404455154	472.366016857843	149.845512863127	950.295959554484	801.130966430594	801.130966430594	527.633983142157	527.633983142157
0.151	48.7194573405235	470.010078994614	147.854379474915	951.280542659476	804.107342413013	804.107342413013	529.989921005386	529.989921005386
0.152	47.7543561218013	467.66589117805	145.88322745295	952.245643878198	807.044149340114	807.044149340114	532.334108821951	532.334108821951
0.153	46.8076264387205	465.333389625435	143.935509262776	953.192373561279	809.94085901928	809.94085901928	534.666610374565	534.666610374565
0.154	45.8796335959167	463.012521351831	142.007768184207	954.120366404083	812.79882142003	812.79882142003	536.987478648169	536.987478648169
0.155	44.9700182979783	460.703228427058	140.099996413842	955.029981702021	815.618449392925	815.618449392925	539.296771572942	539.296771572942
0.156	44.0784312845478	458.405453232074	138.21217663656	955.921568715452	818.400158653347	818.400158653347	541.594546767926	541.594546767926
0.157	43.2045333303221	456.119138458976	136.344282025517	956.795466669678	821.144367781505	821.144367781505	543.880861541024	543.880861541024
0.158	42.3479952450524	453.844227110998	134.496276242148	957.652004754947	823.851498222428	823.851498222428	546.155772889002	546.155772889002
0.159	41.5084978735438	451.580662502511	132.668113436164	958.491502126456	826.521974285972	826.521974285972	548.419337497489	548.419337497489
0.16	40.6857320956561	449.328388259024	130.859738245556	959.314267904344	829.156223146817	829.156223146817	550.671611740977	550.671611740977
0.161	39.879398826303	447.087348317183	129.071085796594	960.120601173697	831.754674844465	831.754674844465	552.912651682817	552.912651682817
0.162	39.0892090154526	444.857486924774	127.302081703824	960.910790984547	834.317762283243	834.317762283243	555.142513075227	555.142513075227
0.163	38.3148836481272	442.638748640717	125.552642070071	961.685116351872	836.845921232304	836.845921232304	557.361251359284	557.361251359284
0.164	37.5558182008308	440.43107558356	123.822589759747	962.444181799169	839.339177319828	839.339177319828	559.568924416441	559.568924416441
0.165	36.8112249429808	438.23440859837	122.111689906693	963.188775057019	841.797321185587	841.797321185587	561.765591401631	561.765591401631
0.166	36.0813746980842	436.04869743938	120.419959765306	963.918625301915	844.221436910041	844.221436910041	563.95130256062	563.95130256062
0.167	35.3659848344213	433.873887551249	118.747266473045	964.634015165578	846.611917863127	846.611917863127	566.126112448752	566.126112448752
0.168	34.6647805380653	431.709924671589	117.093467102384	965.335219461934	848.969157550474	848.969157550474	568.290075328411	568.290075328411
0.169	33.977494812882	429.556754830971	115.45840866081	966.022505187118	851.293549613406	851.293549613406	570.443245169029	570.443245169029
0.17	33.3038684805297	427.414324352919	113.841928090828	966.69613151947	853.585487828941	853.585487828941	572.585675647081	572.585675647081
0.171	32.6436501804594	425.282579853915	112.243852269954	967.35634981954	855.845366109793	855.845366109793	574.717420146085	574.717420146085
0.172	31.9965963699145	423.161468243394	110.663998010722	968.003403630085	858.073578504367	858.073578504367	576.838531756606	576.838531756606
0.173	31.3624713239312	421.050936723749	109.102172060679	968.637528676068	860.270519196767	860.270519196767	578.949063276251	578.949063276251
0.174	30.7410471353383	418.950932790327	107.558171102386	969.258952864661	862.436582506788	862.436582506788	581.049067209673	581.049067209673
0.175	30.132103714757	416.861404231433	106.031781753421	969.867896285243	864.572162889921	864.572162889921	583.138595768567	583.138595768567
0.176	29.5351119612827	414.7822959805	104.524031191871	970.464888038717	866.677351858578	866.677351858578	585.217704019501	585.217704019501
0.177	28.9495527864999	412.713553285724	103.035927867681	971.0504472135	868.752243160312	868.752243160312	587.286446714277	587.286446714277
0.178	28.3755913918216	410.655128409273	101.565799916789	971.624408608178	870.797577791191	870.797577791191	589.344871590728	589.344871590728
0.179	27.8130048940703	408.606969972825	100.113528162036	972.186995105929	872.81371816295	872.81371816295	591.393030027176	591.393030027176
0.18	27.2615765077497	406.569026873922	98.6789901511012	972.73842349225	874.80102517756	874.80102517756	593.430973126078	593.430973126078
0.181	26.7210955450448	404.541248285974	97.2620601565002	973.278904454955	876.759858227229	876.759858227229	595.458751714026	595.458751714026
0.182	26.1913574158216	402.523583658255	95.8626091755887	973.808642584178	878.690575194403	878.690575194403	597.476416341745	597.476416341745
0.183	25.6721636276271	400.515982715905	94.4805049305606	974.327836372373	880.593532451761	880.593532451761	599.484017284095	599.484017284095
0.184	25.1633217856897	398.51839545993	93.1156118684483	974.83667821431	882.469084862223	882.469084862223	601.48160454007	601.48160454007
0.185	24.6646455929189	396.530772167201	91.7677911611228	975.335354407081	884.317585778942	884.317585778942	603.469227832799	603.469227832799
0.186	24.1759548499052	394.553063390456	90.4369007052935	975.824045150094	886.139387045311	886.139387045311	605.446936609544	605.446936609544
0.187	23.6970754549204	392.585219958298	89.1227951225083	976.302924545079	887.934838994956	887.934838994956	607.414780041702	607.414780041702
0.188	23.2275568080254	390.627189493932	87.8252429771616	976.772443191974	889.704089890099	889.704089890099	609.372810506069	609.372810506069
0.189	22.7670733046086	388.678921361115	86.5440443876691	977.232926695391	891.447370866262	891.447370866262	611.321078638885	611.321078638885
0.19	22.3157102260083	386.740370186004	85.2791147735996	977.684289773991	893.165198832221	893.165198832221	613.259629813996	613.259629813996
0.191	21.8732920651906	384.811487582888	84.0302880993164	978.126707934809	894.857899774802	894.857899774802	615.188512417113	615.188512417113
0.192	21.4396481147706	382.892225425928	82.7973946737837	978.560351885229	896.525797249839	896.525797249839	617.107774574072	617.107774574072
0.193	21.0146124670117	380.982535849165	81.5802611505657	978.985387532988	898.169212382175	898.169212382175	619.017464150836	619.017464150836
0.194	20.5980240138263	379.082371246511	80.3787105278275	979.401975986173	899.788463865658	899.788463865658	620.917628753489	620.917628753489
0.195	20.1897264467752	377.191684271756	79.1925621483344	979.810273553225	901.383867963148	901.383867963148	622.808315728244	622.808315728244
0.196	19.7895682570681	375.310427838566	78.0216316994522	980.210431742932	902.955738506508	902.955738506508	624.689572161435	624.689572161435
0.197	19.3974027355635	373.438555120479	76.8657312131473	980.602597264436	904.50438689661	904.50438689661	626.561444879521	626.561444879521
0.198	19.0130879727684	371.576019550912	75.7246690659865	980.986912027231	906.030122103336	906.030122103336	628.423980449088	628.423980449088
0.199	18.6364868588386	369.722774823156	74.5982499791371	981.363513141161	907.533250665574	907.533250665574	630.277225176844	630.277225176844
0.2	18.267214960336	367.878771107544	73.4871397646113	981.732785039664	909.013989819301	909.013989819301	632.121228892457	632.121228892457
0.201	17.9050766397028	366.043961594946	72.3913694985684	982.094923360297	910.472617767489	910.472617767489	633.956038405055	633.956038405055
0.202	17.550109861169	364.218303169034	71.3101818435345	982.449890138831	911.909489118482	911.909489118482	635.781696830967	635.781696830967
0.203	17.202176753222	362.401750263118	70.2434353598935	982.797823246778	913.324893809664	913.324893809664	637.598249736882	637.598249736882
0.204	16.8611432431033	360.594257555368	69.190988385553	983.138856756896	914.719119002557	914.719119002557	639.405742444632	639.405742444632
0.205	16.5268790568088	358.795779968811	68.1526990359446	983.473120943191	916.092449082821	916.092449082821	641.204220031189	641.204220031189
0.206	16.1992577190885	357.006272671331	67.1284252040233	983.800742280911	917.445165660254	917.445165660254	642.993727328669	642.993727328669
0.207	15.8781565534468	355.225691075672	66.118024560268	984.121843446553	918.777547568792	918.777547568792	644.774308924329	644.774308924329
0.208	15.5634566821422	353.453990839434	65.1213545526813	984.436543317858	920.08987086651	920.08987086651	646.546009160567	646.546009160567
0.209	15.2550430261873	351.691127865076	64.1382724067895	984.744956973812	921.382408835621	921.382408835621	648.308872134924	648.308872134924
0.21	14.9528043053492	349.937058299917	63.1686351256425	985.047195694651	922.655431982474	922.655431982474	650.062941700083	650.062941700083
0.211	14.6566330381491	348.191738536132	62.212299489814	985.343366961851	923.90920803756	923.90920803756	651.808261463869	651.808261463869
0.212	14.3661972359081	346.45512115094	61.2689878675445	985.633802764092	925.143969042974	925.143969042974	653.54487884906	653.54487884906
0.213	14.0813900371365	344.727162902159	60.3385524933252	985.918609962863	926.359976171604	926.359976171604	655.272837097842	655.272837097842
0.214	13.8022226321745	343.007822824146	59.4209125329343	986.197777367825	927.557504291172	927.557504291172	656.992177175855	656.992177175855
0.215	13.5285868020272	341.297058005191	58.5159145124824	986.471413197973	928.736807731887	928.736807731887	658.702941994809	658.702941994809
0.216	13.2603773302919	339.594825764286	57.6234042676491	986.739622669708	929.898137933326	929.898137933326	660.405174235714	660.405174235714
0.217	12.997492003158	337.901083651121	56.7432269436829	987.002507996842	931.041743444427	931.041743444427	662.098916348879	662.098916348879
0.218	12.7398316094071	336.215789446088	55.8752269954012	987.260168390593	932.16786992349	932.16786992349	663.784210553912	663.784210553912
0.219	12.4872999404131	334.538901160279	55.0192481871902	987.512700059587	933.276760138183	933.276760138183	665.461098839721	665.461098839721
0.22	12.2398037901422	332.870377035486	54.1751335930053	987.760196209858	934.368653965534	934.368653965534	667.129622964515	667.129622964515
0.221	11.9972529551525	331.210175544202	53.3427255963706	988.002747044847	935.443788391936	935.443788391936	668.789824455799	668.789824455799
0.222	11.7595602345947	329.55825538962	52.5218658903791	988.240439765405	936.502397513146	936.502397513146	670.441744610381	670.441744610381
0.223	11.5266414302115	327.914575505634	51.7123954776929	988.473358569788	937.544712534282	937.544712534282	672.085424494366	672.085424494366
0.224	11.2982095477215	326.279090751529	50.9146748557089	988.701790452278	938.570983999373	938.570983999373	673.720909248471	673.720909248471
0.225	11.0742194739553	324.651761214632	50.1284600320838	988.925780526044	939.581433759107	939.581433759107	675.348238785368	675.348238785368
0.226	10.8546652083294	323.032547968392	49.353415050916	989.14533479167	940.576276873078	940.576276873078	676.967452031609	676.967452031609
0.227	10.6394617405741	321.421410601259	48.5894105635291	989.360538259426	941.555734368882	941.555734368882	678.578589398742	678.578589398742
