Time	input	fuel	probe	reporter
0	1	4	1	0
40	0.988142404569478	3.99971413332048	1	1.75398373652154E-15
80	0.976562716514776	3.99886671267474	0.999999999999792	2.18595113730047E-13
120	0.96525128197464	3.99747296588642	0.999999999996387	3.62756953575755E-12
160	0.954198886716469	3.99554888544377	0.999999999973655	2.63771617161481E-11
200	0.943396722751577	3.9931111018551	0.999999999878019	1.22028996931667E-10
240	0.93283641171225	3.99017665423857	0.999999999575873	4.24179594626812E-10
280	0.922509892947593	3.98676305205931	0.999999998789742	1.21030793025082E-09
320	0.912409506046578	3.98288795157727	0.999999997011141	2.98891248235895E-09
360	0.902527889148222	3.97856922204381	0.999999993390105	6.60994707016707E-09
400	0.892858025835589	3.97382472080233	0.999999986600682	1.33993697247715E-08
440	0.883393176341785	3.96867231513421	0.999999974684857	2.53151915298895E-08
480	0.87412688324585	3.96312976282841	0.999999954875435	4.51246157470981E-08
520	0.865052962806827	3.95721463362191	0.999999923399915	7.66001360794504E-08
560	0.85616550435025	3.95094422655209	0.999999875266122	1.2473392860515E-07
600	0.847458796499539	3.94433563308399	0.999999804042552	1.95957494903505E-07
640	0.838927394951471	3.93740554107012	0.999999701613475	2.98386571584882E-07
680	0.830566051794322	3.93017030768852	0.999999557941685	4.42058361992425E-07
720	0.822369727710887	3.92264588349124	0.99999936081737	6.39182678241482E-07
760	0.814333614700326	3.91484773121898	0.999999095588892	9.04411160772525E-07
800	0.806453015680699	3.90679099108685	0.9999987449638	1.25503625262824E-06
840	0.798723477977177	3.89849022202658	0.99999828869645	1.71130360434543E-06
880	0.791140705660346	3.88995952505343	0.999997703375825	2.29662423020139E-06
920	0.783700554246436	3.88121252689057	0.999996962197325	3.03780273245855E-06
960	0.77639903618637	3.87226235315785	0.999996034729319	3.96527073686187E-06
1000	0.769232316753144	3.86312162228416	0.999994886691417	5.11330864088725E-06
1040	0.762196695863286	3.85380246206495	0.99999347977151	6.52022854640096E-06
1080	0.755288602902395	3.84431650912351	0.999991771447988	8.2285520701731E-06
1120	0.7485046063761	3.83467489349569	0.99998971478127	1.02852187903865E-05
1160	0.741841395316312	3.82488826294029	0.999987258284324	1.27417157367845E-05
1200	0.735295769031798	3.81496679583568	0.999984345812947	1.56541871126709E-05
1240	0.728864646556534	3.80492019377844	0.999980916395041	1.90836050215342E-05
1280	0.722545040087622	3.79475771576125	0.999976904235654	2.30957644094808E-05
1320	0.716334084039401	3.78448815473765	0.999972238464044	2.77615360199746E-05
1360	0.710228993874638	3.77411988773616	0.999966843276663	3.3156723402753E-05
1400	0.704227083108469	3.76366086693624	0.999960637788753	3.93622113112739E-05
1440	0.698325767217098	3.75311862828054	0.999953535918238	4.64640818289283E-05
1480	0.692522534912237	3.74250032657056	0.999945446592809	5.45534072582041E-05
1520	0.686814957026236	3.73181273798747	0.99993627368717	6.37263128987784E-05
1560	0.681200690071608	3.72106226985114	0.999925915966396	7.40840336727235E-05
1600	0.675677462400668	3.71025498280861	0.999914267258913	8.57327411565196E-05
1640	0.670243097819184	3.69939658999814	0.999901216092207	9.8783907860704E-05
1680	0.664895435733868	3.68849251359095	0.999886647058425	0.000113352941641722
1720	0.659632433700787	3.67754784032309	0.999870439179744	0.000129560820321237
1760	0.654452095103106	3.66656737428904	0.999852467164831	0.000147532835232722
1800	0.649352489557441	3.6555556382971	0.999832601135669	0.00016739886439396
1840	0.644331739506334	3.64451689137468	0.999810707030445	0.000189292969619804
1880	0.639388035358514	3.63345513576897	0.999786646306089	0.000213353693974356
1920	0.634519617417865	3.62237413520719	0.999760276497281	0.000239723502783431
1960	0.629724775245338	3.61127742573087	0.999731451403995	0.000268548596067977
2000	0.625001855973143	3.60016832538548	0.999700020928079	0.000299979071983807
2040	0.620349252699468	3.58904994786329	0.999665831579771	0.000334168420292277
2080	0.615765404247892	3.57792521276497	0.999628726654586	0.000371273345478085
2120	0.611248800040274	3.56679685581353	0.999588546143711	0.000411453856356568
2160	0.606797972559579	3.55566743981746	0.999545127169928	0.000454872830142826
2200	0.602411492519527	3.54453936408679	0.999498304402116	0.000501695597953284
2240	0.598087976900263	3.53341487390614	0.999447909775715	0.000552090224355832
2280	0.593826078411291	3.52229606928669	0.999393773199539	0.000606226800534399
2320	0.589624490703138	3.51118491390429	0.999335722401159	0.000664277598915411
2360	0.585481939663353	3.50008324231427	0.999273583634355	0.000726416365717848
2400	0.581397192203812	3.48899276924301	0.999207181222785	0.000792818777290214
2440	0.577369046738927	3.47791509571978	0.999136338350004	0.000863661650069552
2480	0.573396334737676	3.46685171642268	0.999060877112909	0.000939122887162849
2520	0.569477918418095	3.45580402598884	0.998980618858854	0.00101938114122044
2560	0.56561269309278	3.4447733262978	0.998895384108481	0.00110461589159301
2600	0.561799583473451	3.4337608317885	0.998804992998611	0.00119500700146238
2640	0.558037540047951	3.42276767395348	0.998709265805745	0.00129073419432878
2680	0.554325546106124	3.41179490973861	0.998608022328383	0.00139197767169052
2720	0.550662609044892	3.40084352364065	0.998501082909864	0.0014989170902091
