Time	X (Mean)	X (Std)
0	10	0
0.00219881802503439	9.97803597604465	0.148039798931887
0.00439763605006879	9.95612019392425	0.2090149809518
0.00659645407510318	9.93425254768044	0.255568346121619
0.00879527210013757	9.91243293158676	0.29461885403202
0.0123552836572223	9.87720729482951	0.348259816272601
0.015915295214307	9.84210683879284	0.394208238404801
0.0194753067713918	9.8071311186257	0.434912681319773
0.0230353183284765	9.7722796910486	0.471735787989281
0.0257695176163724	9.74559682563454	0.497926777086016
0.0285037169042682	9.71898681684476	0.522605339308881
0.0312379161921641	9.6924494657472	0.545977838105532
0.03397211548006	9.66598457395052	0.568206647178479
0.0374069889526725	9.63284009608045	0.594709393146274
0.040841862425285	9.59980926999767	0.619818897468055
0.0442767358978975	9.56689170599357	0.643700250630656
0.04771160937051	9.53408701568821	0.666487427333367
0.0508342435561015	9.50436198399728	0.686347076067449
0.053956877741693	9.47472962793575	0.705464012333985
0.0570795119272845	9.4451896585636	0.723898395631754
0.060202146112876	9.41574178783704	0.741702395271758
0.063724132850531	9.38263799990355	0.761083709286868
0.067246119588186	9.34965059799789	0.779778150311748
0.070768106325841	9.31677917293235	0.797835668429706
0.074290093063496	9.28402331694941	0.81530020104974
0.0777413985220742	9.25203654640511	0.831876503000144
0.0811927039806524	9.22015998169119	0.847953399765642
0.0846440094392306	9.18839324311044	0.863560188856775
0.0880953148978089	9.15673595226638	0.878723288259404
0.0918182407041497	9.12270948199854	0.894609773664046
0.0955411665104905	9.08880945424229	0.910035009705856
0.0992640923168313	9.05503539913841	0.925023667765801
0.102987018123172	9.02138684856288	0.93959819882705
0.106765927669249	8.98736017603036	0.953989452706594
0.110544837215327	8.95346184456961	0.967994802328084
0.114323746761404	8.91969137010835	0.981632288526165
0.118102656307481	8.88604827038866	0.994918527628327
0.122111657615727	8.85049540460416	1.00864686869066
0.126120658923973	8.81508478498404	1.02201408984334
0.130129660232218	8.77981584240721	1.03503585059313
0.134138661540464	8.74468801001444	1.04772666366934
0.138284893752421	8.70850556514402	1.06051809858598
0.142431125964378	8.67247283051317	1.0729838398908
0.146577358176335	8.63658918667631	1.08513681136107
0.150723590388292	8.60085401673329	1.09698907205558
0.155106943628195	8.56323594229416	1.10920464748148
0.159490296868097	8.52578240030117	1.12110919814642
0.163873650108	8.48849267113242	1.13271438459633
0.168257003347902	8.45136603829055	1.14403113325395
