Time	sp_15	Gate
0	0	10
10	1.61471801396318E-07	9.20781803144903
20	6.12320711236342E-06	8.57157408687693
30	4.54001686918298E-05	8.0187316834924
40	0.000176192584354404	7.52870703211499
50	0.000483996081573513	7.08972315608822
60	0.00107357171052772	6.6933602973955
70	0.00206012636145448	6.3331979907241
80	0.00356163872085328	6.00426194020313
90	0.00569302795554888	5.70250726993623
100	0.00856290619244183	5.42457182000217
110	0.0122682708812369	5.16780367972539
120	0.0168947426857397	4.92988400096142
130	0.0225160601840562	4.7087502840252
140	0.0291947327866467	4.50272887507817
150	0.036978251833594	4.31036771829961
160	0.0459067833333124	4.13030260243652
170	0.05600674059995	3.96142975676927
180	0.0672970675339367	3.80271805483244
190	0.0797874654996781	3.65327011435125
200	0.0934795252208946	3.51230123957417
210	0.108368510502748	3.37909950153174
220	0.124443514683145	3.25303078505252
230	0.141688670820595	3.13353713613219
240	0.160083901535024	3.02011385522027
250	0.179605147337351	2.91230444583065
260	0.200225127920341	2.8096969671151
270	0.221914428774275	2.71192416232807
280	0.244641631690388	2.61865595124998
290	0.268373377566326	2.52958634520389
300	0.293075275709296	2.44444246043139
310	0.318711961982633	2.36297296220614
320	0.345247542047662	2.28495078571622
330	0.372645310017457	2.21016596836217
340	0.400869864066209	2.13843363003239
350	0.429883854479512	2.06957396378348
360	0.459652556419188	2.00343246943759
370	0.490139557660699	1.93985959959184
380	0.521309666384878	1.87871757826213
390	0.553128295709496	1.81988189227435
400	0.585561513386925	1.76323612757541
410	0.61857611949641	1.70867285710769
420	0.652139698641059	1.65609311047187
430	0.686220626529742	1.60540107608982
440	0.720788158144402	1.55651127717604
450	0.755812414841983	1.50934317707721
460	0.791264377335447	1.46381891541108
470	0.827115915008772	1.41986948004693
480	0.863339745054425	1.37742652655312
490	0.899909196179	1.33642661287232
500	0.936799719535253	1.29681301470145
510	0.974024902406825	1.25870650313567
520	1.0115399702664	1.22197121591818
530	1.04929375074153	1.18642186210541
540	1.08725583114215	1.15196712836167
550	1.12543837907983	1.11873614367551
560	1.16379218377491	1.08653222158992
570	1.20230786849652	1.05537326558295
580	1.24095474628718	1.02513834360935
590	1.27974076195735	0.995976681159794
600	1.31860866609218	0.967517590609197
610	1.35757256401593	0.939964453590807
620	1.39662078558514	0.913339468777977
630	1.4357408631571	0.88767358923215
640	1.47490641355045	0.862808785080971
650	1.51410174174215	0.83865778103651
660	1.55331830881578	0.815465463954982
670	1.592539924872	0.792764282818571
680	1.63175882572536	0.770719106951714
690	1.67096170996752	0.749428778080447
700	1.71013782326471	0.728797755851524
710	1.74927571093673	0.708817582001476
720	1.78836611088761	0.689448585075156
730	1.82739946878817	0.670671533807943
740	1.86636615794211	0.652471505030621
750	1.90525737992931	0.634829281669226
760	1.94406513222516	0.617724273922607
770	1.98278153539277	0.601138987543972
780	2.02139909461603	0.585056560148848
790	2.05991069683305	0.569460676929145
800	2.09830958636905	0.554335609585404
810	2.13658935092689	0.539666188458156
820	2.1747437766206	0.525438204783374
830	2.21276638425509	0.511639608796907
840	2.25065250987137	0.498254007440152
850	2.28839700749981	0.485268206696016
860	2.32599501602667	0.472669459125461
870	2.36344194805102	0.460445447244927
880	2.4007334792335	0.448584267341626
890	2.43786553802154	0.437074414059618
900	2.47483412790748	0.425905096728143
910	2.51163472144708	0.415067262031859
920	2.54826499874277	0.40454834513769
930	2.5847218074102	0.394338301080942
940	2.62100220116573	0.384427416199784
950	2.65710343150128	0.374806296449675
960	2.69302293965315	0.365465856204062
970	2.72875834885728	0.356397307509925
980	2.76430707225953	0.347592671134404
990	2.79966640852928	0.339044529720617
1000	2.83483550731969	0.330743491202027
