Time	sp_15	Gate
0	0	10
10	1.62910874215222E-07	9.20783505776189
20	6.12736344730897E-06	8.57100548531349
30	4.53940024414065E-05	8.01795258080112
40	0.00017613333955098	7.52773010579655
50	0.000483789855146808	7.08900104310834
60	0.00107306821103977	6.69175223252766
70	0.00205907741496344	6.33093071885467
80	0.00355976864597031	6.00209066960066
90	0.00569037124338133	5.70065819629485
100	0.00855868317447585	5.42297112707549
110	0.0122622074147933	5.16665532141644
120	0.0168868264085647	4.92921387965357
130	0.0225063133457807	4.70787177004576
140	0.029182206981109	4.50138622334895
150	0.0369641084940277	4.30950985264
160	0.0458902756960957	4.13031462438493
170	0.0559884764345392	3.96153633834747
180	0.0672769289868151	3.80278100675149
190	0.0797652367033804	3.65419222560154
200	0.0934553218154356	3.51360692798609
210	0.108342312297418	3.37995226408923
220	0.124415440649885	3.25378716864014
230	0.14165882244398	3.13491346830114
240	0.16005218452171	3.02166522832511
250	0.179571582778893	2.9137226375089
260	0.200189998560138	2.81095927945048
270	0.221877877505228	2.71314416838857
280	0.244603625258155	2.61986174894806
290	0.268334039832349	2.5307506647946
300	0.293034531160071	2.44556185041913
310	0.318669931968881	2.36405650142619
320	0.345204491863204	2.28600454833232
330	0.372601996952395	2.21119644259576
340	0.40082622980189	2.13946525253701
350	0.429841110814852	2.07060917218098
360	0.459611762172454	2.00451487221151
370	0.49010327368308	1.94106996722746
380	0.521279281746322	1.88004781949217
390	0.55310399433145	1.82126672231059
400	0.585548072129207	1.76471371463593
410	0.618579455802597	1.71030470375297
420	0.652161195038223	1.6578276926217
430	0.686259121682272	1.60714344068537
440	0.720849144652486	1.55829064759979
450	0.755900962419179	1.51119834938196
460	0.79137927080454	1.46570724564424
470	0.827252182614296	1.42171837285123
480	0.863503349905667	1.37926416050133
490	0.90010428184681	1.33827436319681
500	0.937022226250475	1.29864270340441
510	0.974228482377723	1.26029716084488
520	1.01171372303206	1.2232538929356
530	1.04945073353281	1.1874476431162
540	1.08741069239417	1.15280584153416
550	1.12556852005022	1.11927294949572
560	1.16391977659744	1.08685536143908
570	1.20243842209496	1.05549465688745
580	1.24110014225283	1.02513759349947
590	1.2798833927029	0.995739240597395
600	1.31878688869466	0.967302955857764
610	1.35778595312372	0.939776341794739
620	1.39686056923888	0.913118108772078
630	1.43599238738293	0.887290940635526
640	1.47519823552822	0.862325590287525
650	1.51444472420448	0.838155639388676
660	1.55371400371054	0.814744739204531
670	1.59298959939008	0.792059201725822
680	1.63225503658674	0.770065338943279
690	1.67149384064419	0.748729462847635
700	1.71072084801123	0.728084461766229
710	1.74993124405739	0.708121440229209
720	1.78909367672954	0.688775076640021
730	1.82819520461687	0.670019195676734
740	1.86722288630855	0.651827622017411
750	1.90616378039377	0.634174180340122
760	1.94501416234889	0.617047264215963
770	1.9838030853044	0.600487077998472
780	2.02249142916144	0.584426066396754
790	2.06106955764644	0.568843278433033
800	2.09952783448579	0.55371776312953
810	2.13785662340589	0.539028569508468
820	2.17604628813316	0.524754746592067
830	2.2141251753684	0.510947875606017
840	2.25207285017884	0.497566384476978
850	2.28987583602304	0.484581988860259
860	2.32752734467035	0.471979176394522
870	2.3650205878901	0.459742434718428
880	2.40234877745161	0.44785625147064
890	2.43951891087626	0.436326988865385
900	2.4765383395112	0.425161570550837
910	2.51338861784344	0.414325986944579
920	2.5500650381798	0.403808026983165
930	2.58656289282706	0.39359547960315
940	2.62287747409205	0.383676133741088
950	2.65900547497862	0.374039747440613
960	2.69496680634349	0.364708718521192
970	2.73074249722196	0.355650784539621
980	2.76632941964498	0.346855955216688
990	2.80172444564346	0.338314240273179
1000	2.83692444724835	0.330015649429881
