Time	reporter (Mean)	reporter (Std)
0	0	0
0.00664077208603351	3.79320539878496E-19	6.15890038788172E-10
43.2768116654509	6.55880085291443E-08	0.000256101527584638
84.3972650662958	4.78945913446867E-07	0.00069205856657683
135.963181939583	1.96064145948569E-06	0.00140022409694839
180.988976117189	4.53846624949488E-06	0.00213035061267844
240.918308167584	1.04592701107996E-05	0.0032340210512638
291.525098504157	1.81805770837712E-05	0.00426373607591771
352.759314811411	3.14809475232293E-05	0.00561048847655323
426.852716543188	5.42559046802028E-05	0.00736518729191343
469.544628969593	7.10803900332227E-05	0.00842991302572207
516.505732638638	9.29771583664775E-05	0.0096409686813637
568.162946674588	0.000121411779122632	0.0110164776477177
624.985882114133	0.000158245995898807	0.012576295878047
687.491111097632	0.000205833391679186	0.0143420426784514
756.246862979481	0.000267133183306483	0.0163370821803326
831.878190049516	0.000345843594260011	0.0185864455063837
915.072649826553	0.000446555668222749	0.0211166859424107
1006.58655558129	0.000574927791262192	0.0239556662057302
1107.25185191151	0.000737875305523849	0.0271321885650044
1203.31223117013	0.00091487709401552	0.0302035906918095
1256.14543976238	0.00102122213185983	0.0319056912652654
1314.26196921384	0.00114557500902657	0.0337862128991614
1378.19015161046	0.00129126217618678	0.0358625867387073
1448.51115224673	0.0014622272172724	0.0381533964940171
1525.86425294663	0.00166313219000127	0.0406782902030429
1610.95266371653	0.00189947078772198	0.0434578601024892
1704.54991556341	0.00217768892910804	0.0465134425291402
1807.50689259498	0.00250530806357112	0.049866816978655
1920.75956732971	0.00289104631208277	0.0535398086378399
2045.33750953791	0.00334492762661815	0.0575537717175111
2173.44375199548	0.00384255990908516	0.0616453557794498
2314.36061869882	0.00442426294297619	0.0660961877007816
2463.86925143917	0.00507835321910368	0.0707535243946159
2607.49373754395	0.00574005504155385	0.0751583697486627
2765.4806722592	0.00650277509980766	0.0799194708526349
2939.26630044599	0.00738025271195061	0.0850489829304179
3130.43049145145	0.00838723101167413	0.0905554836189321
3327.84526000794	0.00946751496730806	0.0960879916057605
3545.00150542008	0.0106965192878738	0.101989629023291
3740.442126291	0.0118333561502036	0.10713501037141
3955.42680924902	0.0131114844099365	0.112613571033813
4170.48381240088	0.0144131360320925	0.117905648008272
4389.32892253853	0.0157556737378093	0.123100544992207
4630.05854368994	0.0172470216808295	0.128597779996695
4894.8611269565	0.0188976554895884	0.134389169861113
5186.14396854971	0.020716813163316	0.140461141168779
5470.30397567284	0.0224867706810818	0.146095441854686
5782.87998350828	0.0244198423306579	0.151978549728326
6064.19839056018	0.0261407765683769	0.157005178508887
6373.64863831727	0.0280071449180168	0.162256195492755
6705.85200386154	0.0299737210166175	0.167586493596045
7045.15294059622	0.0319373090724641	0.17272215380283
7418.38397100436	0.034039492414418	0.178034382833301
7828.93810445332	0.0362769754553797	0.183498410553802
8280.54765124718	0.0386430425230072	0.189084993041754
8711.28278704271	0.040804226546481	0.194033106322756
9185.0914364178	0.043072644391445	0.199083536009282
9611.51922085538	0.0450169857611748	0.203306415428249
10080.5897837367	0.0470508187429858	0.207628323222468
10546.5612274375	0.0489648023598078	0.211614108300179
11022.6861462113	0.0508143341647618	0.215397055132209
11546.4235568626	0.0527296901418652	0.21924963754678
12122.5347085789	0.0546992466256786	0.223148432303199
12756.2569754669	0.0567091148925585	0.227067646550978
13419.3305858006	0.0586481942457571	0.230797698495837
14148.7115571676	0.0606026021100234	0.234511813367353
14805.1544313979	0.0622147236042089	0.237544762398014
15526.8396392773	0.0638404764062745	0.240578296578367
16248.9740993115	0.0653272316106549	0.243332763609026
16955.5018560835	0.0666589515733404	0.245785649252158
17732.6823885326	0.0679970760194668	0.248237967127653
18587.5809742267	0.0693315027137289	0.25067224913732
19527.9694184902	0.0706519199741298	0.253070752012016
20442.1620497173	0.0718051995864101	0.255157753968318
21447.7739440671	0.0729440074847911	0.257211442285894
22352.8246489819	0.0738670246215514	0.258870653194988
23348.3804243882	0.0747848824563505	0.260515547646624
24351.5583947105	0.0756193422555474	0.262006193402831
25362.9633613096	0.0763804156638053	0.263361277659764
26475.5088245686	0.0771365535468149	0.264702779433323
27699.3088341535	0.077883456918205	0.266022516800256
29045.4888446969	0.0786171341089861	0.267312887577899
30428.5546504771	0.0792892573880613	0.268489039696529
31949.9270368353	0.0799476540384177	0.269634936715009
33319.1621845577	0.0804785293926416	0.27055389976253
34825.3208470523	0.0810050653331723	0.271460507186633
36313.1242936317	0.0814745511456839	0.272264490628539
37789.3208640754	0.0818975665360565	0.272985148244759
39413.1370915635	0.0823203249603911	0.273701683700012
