Time	sp_2	sp_1	sp_0	sp_3	sp_5	sp_4	sp_7	sp_6	sp_8
0	10	10	13	0	0	0	0	0	0
7	9.57022699474592	9.57023222430032	12.9992717396102	0.373860271830945	0.0551851064558785	0.055913366876024	0.000723029660743019	0.000728260389764871	5.23072902185186E-06
14	9.18449646167196	9.18457129584802	12.994752657795	0.618189515024484	0.192059946495963	0.197307288299767	0.0051725903230552	0.00524734220503946	7.47518819842592E-05
21	8.83495034798814	8.8352933683407	12.9839890512175	0.771663223473042	0.377355686268202	0.393366633807953	0.015668169727744	0.0160109487824792	0.000342779054735162
28	8.5155840988751	8.51656964559674	12.9656029545552	0.862067965613722	0.587965619077849	0.622362664877623	0.0334113732208984	0.0343970454448022	0.000985672223903766
35	8.22179390803349	8.22398873646434	12.9389978418721	0.909096777080283	0.808364646184012	0.86936681943567	0.0588039912552148	0.0610021581278635	0.00219816687264865
42	7.94998829958949	7.9541538753382	12.9040798700872	0.926521431414568	1.0281269312324	1.12404709505785	0.091747167673849	0.0959201299128167	0.00417296223896774
49	7.69728564438319	7.70436517239462	12.8610796626255	0.924223715826411	1.24032864287978	1.37924902572326	0.131830978973315	0.138920337374541	0.00708935840122607
56	7.46133055852808	7.47242783531475	12.8104386961322	0.909403913045469	1.4405688704014	1.63013022450462	0.178453222509813	0.189561303867795	0.0111080813579818
63	7.24019907664735	7.25655591303781	12.7527411670626	0.887127868278111	1.62640538176663	1.87366427275961	0.230889579978609	0.247258832937418	0.016369252958809
70	7.03231406052144	7.05528888124397	12.6886503371996	0.860772597052565	1.79680110705257	2.10815084554767	0.288358825638855	0.311349662800358	0.0229908371615025
77	6.83636035687589	6.86740741959781	12.6188515033284	0.832496190340306	1.95158449465073	2.3327330927106	0.350080365819692	0.381148496671552	0.03106813085186
84	6.65116352145693	6.69181322309487	12.5439876860174	0.803922290472576	2.09073112053998	2.54674356500615	0.415336313106874	0.456012313982597	0.0406760008757224
91	6.47580942320192	6.52764763898194	12.4647283312157	0.775469439081252	2.21508635383027	2.75035817639318	0.483404069256191	0.53527166878426	0.0518675995280692
98	6.30940610193952	6.37405614901454	12.3816640202747	0.747889846894285	2.32518100936906	2.94351716040134	0.553656110443187	0.618335979725331	0.0646798692821434
105	6.15121236181765	6.23031589938744	12.2953780399807	0.721514994070237	2.42197042531049	3.12659257628564	0.625489738340336	0.704621960019289	0.0791322216789526
112	6.00068716304067	6.09588790623652	12.2064687403634	0.695869252443108	2.50712289944928	3.30065437394643	0.698304166475266	0.793531259636563	0.0952270931612968
119	5.85708797633202	5.9700236518502	12.1153482507256	0.67205200111999	2.5809154751089	3.46556746277871	0.771693057474553	0.884651749274348	0.112958691799795
126	5.72002296683901	5.85230543254265	12.0225438290569	0.649607889594837	2.6452974677692	3.62275390839728	0.845152480558695	0.977456170943064	0.132303690384369
133	5.58887710687834	5.74208794424275	11.9283779744888	0.629610067921707	2.70078246032812	3.77240481281592	0.918386554626717	1.07162202551123	0.153235470884511
140	5.4631831943671	5.63886100944935	11.8331954460759	0.612782524718065	2.74855978082204	3.91536476144809	0.991088896743526	1.16680455392411	0.175715657180585
147	5.34264599866793	5.54229728203303	11.7372824996547	0.597696892511132	2.78959252710963	4.05231054296838	1.06301401907779	1.26271750034527	0.199703481267479
154	5.2268961073942	5.45198670376971	11.640840798943	0.583966950697438	2.82456522127373	4.18372498233817	1.13400559397843	1.35915920105702	0.225153607078586
161	5.11564489153833	5.36758998724386	11.5440941520968	0.571061703936531	2.85406386981797	4.30997029105059	1.20389026974485	1.45590584790319	0.252015578158335
168	5.00865245445286	5.28881508287791	11.4472403490714	0.558147980254534	2.87845894836671	4.43121917849045	1.27252218301907	1.55275965092862	0.280237467909554
175	4.90566522174359	5.21535623326687	11.3504433567151	0.544712242525894	2.89802261722543	4.54757983782646	1.33979138292059	1.64955664328491	0.30976526036432
182	4.80636147553764	5.1468307841365	11.25387877988	0.531631915511684	2.91307888576482	4.65920067444525	1.40558122248801	1.74612122012003	0.340539997632021
189	4.7104776214213	5.08291500781843	11.1577115265258	0.519296617135694	2.92376189009693	4.76605093825441	1.46978414403553	1.84228847347418	0.372504329438654
196	4.61777939845757	5.02331287968776	11.0620583488552	0.50792224489897	2.93068867024925	4.86863089750682	1.53234584088263	1.93794165114478	0.405595810262155
203	4.52797141067928	4.96766378264951	10.9670664465092	0.498849725203697	2.93431665340485	4.96725077814045	1.59318061172898	2.03293355349077	0.439752941761788
210	4.44096084849903	4.91581379559921	10.8728140739263	0.491004726947901	2.93512532144342	5.0623118155519	1.65227239988338	2.1271859260737	0.474913526190319
217	4.35659585348511	4.86754802297524	10.7793876691136	0.484270906992826	2.93390600332032	5.15451888861421	1.70959772053875	2.2206123308864	0.511014610347649
224	4.27476180210786	4.82269066033021	10.6868487208741	0.478171995865989	2.93090432152872	5.24405613911293	1.76515659930714	2.31315127912593	0.5479946798188
231	4.19540437903888	4.78112862557182	10.5952343442698	0.47157749733106	2.92636465366373	5.33113083949488	1.81897248252548	2.40476565573018	0.585793173204696
238	4.11843076368479	4.74271066370521	10.5045763528831	0.463947627696899	2.92044347092707	5.41586765035305	1.871073296367	2.4954236471169	0.624350350749901
245	4.04365316007398	4.7071902048158	10.4149109839949	0.456018761412948	2.91297631281458	5.49806587185549	1.92148119700686	2.58508901600505	0.663607818998186
252	3.9709463796999	4.67438667251376	10.3262535836574	0.447793458735569	2.90373475199198	5.5774817307603	1.97023704380062	2.67374641634256	0.703509372541946
259	3.90017115437477	4.64410370324167	10.2386308637024	0.439678757965056	2.8930066872675	5.65437638240903	2.01737010538303	2.76136913629761	0.743999030914578
266	3.8311207191506	4.61607987665439	10.1520680986567	0.432908081657292	2.88061723927142	5.72854964870564	2.06290812103283	2.84793190134331	0.785023780310478
273	3.76374870466121	4.59021569233299	10.066599969013	0.427118768740527	2.8670008064048	5.80040129261309	2.10687025678199	2.93340003098703	0.826529774205037
280	3.69792417080806	4.5663274076004	9.9822724847661	0.423035471375839	2.85262392700577	5.87035185291065	2.14926166409049	3.01772751523389	0.868465851143394
287	3.63362258352176	4.54434130793133	9.89908076869353	0.419996763603657	2.83767193551914	5.9385915337611	2.19013671333676	3.10091923130647	0.910782517969706
294	3.57086894616141	4.52423474182723	9.81702855500793	0.416910562052054	2.82262880315483	6.00560058319643	2.22953985983844	3.18297144499206	0.953431585153618
301	3.50963189501056	4.50593016697336	9.73610994260766	0.413381305272931	2.80771215663894	6.07160253439531	2.26752352985912	3.26389005739233	0.996366527533208
308	3.44982579525187	4.4892976635317	9.65629901965915	0.409623295633063	2.79275024456679	6.13645153961617	2.30415833267257	3.34370098034084	1.03954264766827
315	3.3914290502183	4.47427435691261	9.57756333302557	0.405124707406673	2.77768845357806	6.20012543193018	2.33951942477558	3.42243666697442	1.08291724219884
322	3.33434621802084	4.46072616872441	9.49989628314534	0.400362960814607	2.76246871003385	6.26257273134711	2.37365349727566	3.50010371685465	1.126450219579
329	3.27846469161351	4.44850366527845	9.42326486376521	0.395945474159496	2.74667450092236	6.32340991400788	2.40663180662326	3.57673513623478	1.17010332961152
336	3.22377191556838	4.43755362666835	9.34767688072087	0.391536655607877	2.73054736639435	6.38287073325231	2.43848308835051	3.65232311927912	1.21384003092861
343	3.17016459865365	4.42773612832854	9.27313908207	0.38784318905309	2.71397676975744	6.44083790920792	2.46923438191085	3.72686091792999	1.25762653601913
350	3.11762784593871	4.41900484119875	9.19963504119988	0.3845215312819	2.69703957840767	6.49740473032325	2.49893550663986	3.80036495880011	1.30142945216025
357	3.06615236387816	4.41131831461077	9.12717499496366	0.381273505160126	2.68000991255088	6.55283508916902	2.52760723986471	3.87282500503633	1.34521776517163
364	3.01571563095458	4.40462385988905	9.05575377267419	0.37793572475323	2.66295545453852	6.60720184245521	2.55528489898344	3.9442462273258	1.38896132834236
371	2.96629828174089	4.398874101254	8.98535459152615	0.374298139855604	2.64583961160775	6.66048517987808	2.58201454172942	4.01464540847384	1.43263086674442
378	2.91789261550214	4.39403478419585	8.91596509803682	0.370062431040009	2.62874817336981	6.71278324479585	2.60783634880005	4.08403490196317	1.47619855316312
385	2.87042208556182	4.39000244461641	8.84756953781476	0.365767645418096	2.61155925008404	6.76398989771321	2.63279249272809	4.15243046218523	1.51963796945714
392	2.8238348354098	4.38670084953064	8.78014082171928	0.361646193855298	2.59412333194594	6.81398271061945	2.65693576929301	4.21985917828071	1.5629234089877
399	2.77810920443926	4.38408500329234	8.71367331522879	0.357669188981004	2.57659729073839	6.86292419028854	2.68029432899749	4.2863266847712	1.6060323557737
406	2.73316954975072	4.38205640738346	8.64814660093738	0.35442568146683	2.5588823221343	6.91073594213251	2.70291066440489	4.35185339906261	1.64894273465772
413	2.68902593572804	4.38060599131003	8.58354993471963	0.351519270407484	2.54110543866085	6.95755572599112	2.72481534070959	4.41645006528036	1.69163472457078
420	2.64566619142343	4.37970270662551	8.51987664114893	0.348856328256849	2.5234237980645	7.0035473769776	2.74603294784417	4.48012335885105	1.73409041100688
427	2.60307613350146	4.37931477071837	8.45711232880025	0.346360737205214	2.50589494552548	7.04878283227527	2.76659541172542	4.54288767119974	1.77629225947432
434	2.56125164938116	4.37942189775318	8.3952417930986	0.343847942058987	2.48857621775604	7.09333463514259	2.78653432453699	4.60475820690139	1.8182238823644
441	2.52019382190064	4.3800102973241	8.33425186347053	0.34108639534755	2.47153998082597	7.13728832549938	2.80587777308531	4.66574813652945	1.85987036344414
448	2.47986873336828	4.38103151243542	8.27412197488908	0.338248320094257	2.45469354451469	7.18057177652833	2.82466087279495	4.72587802511091	1.90121715231596
455	2.44025893802134	4.38245507745607	8.21483175574118	0.335318519635846	2.43796236315668	7.22313081475443	2.84291745975036	4.78516824425881	1.94225078450844
462	2.4013474820266	4.38425230475664	8.15636853961738	0.332302436362628	2.42136265586256	7.26499432596731	2.86067172645367	4.84363146038261	1.98295973392894
469	2.36309465528658	4.38637225059434	8.09871166837899	0.329456226855334	2.40474849770804	7.30603704063091	2.87795574789236	4.90128833162099	2.02333258372864
476	2.32549699048374	4.38880170056146	8.04185081838612	0.32665165061015	2.38818507347398	7.34633446849162	2.89478959374712	4.95814918161387	2.06335958786675
483	2.28853089888139	4.39150805763593	7.98577492767259	0.323993583395019	2.37166952206853	7.38589480885087	2.91119317257685	5.01422507232739	2.10303189975055
490	2.25218383069521	4.39447051704024	7.93047161907449	0.321468964519773	2.35521587512424	7.42474447045886	2.92718712515733	5.06952838092549	2.14234125576817
497	2.21645062742117	4.39767652749877	7.87593130371248	0.318992746757676	2.33888912925995	7.46295803937347	2.94278837468568	5.12406869628751	2.18128032160183
504	2.1813146271157	4.40110292081523	7.82214094608808	0.316609398743452	2.32268600566782	7.50054527154901	2.95801641890221	5.17785905391191	2.2198426350097
511	2.14675175243023	4.40471984274357	7.76908288662131	0.314445453662856	2.30653583885632	7.53745315970354	2.97289475837085	5.23091711337868	2.25802235500783
518	2.11276864585188	4.40852878543067	7.71674777973892	0.312301656577623	2.29054901784394	7.57380144024734	2.98743785612858	5.28325222026107	2.29581436413249
525	2.07937744794194	4.41253737809353	7.66512569987879	0.309921395077661	2.27485136469335	7.6097258633268	3.00166015798851	5.33487430012119	2.33321414213268
532	2.04655082516607	4.41671437688442	7.61420053675657	0.307482171252536	2.25933944151954	7.64513909983417	3.01558169468833	5.38579946324342	2.3702177685551
539	2.0142757374878	4.42104334858127	7.56395852156583	0.305008986347952	2.24397908718125	7.68002075759294	3.02921964012418	5.43604147843416	2.40682183830999
546	1.98255129464403	4.42552048787121	7.51438806272352	0.302397389466135	2.22879386824573	7.71440599636256	3.04258851191313	5.48561193727647	2.44302342536334
553	1.95136125527901	4.4301275913418	7.46547690243787	0.299715838091739	2.2137542887694	7.74827757716253	3.0557025328202	5.53452309756212	2.47882056474192
560	1.92068666807832	4.43484386320109	7.41721224390685	0.297063056501809	2.19878243547274	7.78157038317747	3.06857634191813	5.58278775609313	2.51421141417501
567	1.89050866834715	4.43964929928805	7.36958218825251	0.294540384533316	2.18381615691088	7.81423416110193	3.08122297213979	5.63041781174748	2.54919483960769
574	1.86082915619591	4.44454554352272	7.32257748670478	0.292026097204245	2.16893081672303	7.84635352413251	3.09365194041267	5.6774225132952	2.58377057288254
581	1.83162784534579	4.44951228644288	7.2761877877436	0.289642153800186	2.15407308162388	7.87788548918563	3.10587360358253	5.72381221225639	2.61793860867386
588	1.80289667818592	4.45454155363955	7.23040452386325	0.287383591222995	2.1392538304329	7.90884950243959	3.11789644479042	5.76959547613674	2.65169903134632
