Time	OUTPUT
0	0
1.8	1.53573283995889E-06
3.6	5.92619534769412E-06
5.4	1.31833825065563E-05
7.2	2.32724775587961E-05
9	3.61726699678967E-05
10.8	5.19010350275825E-05
12.6	7.04575727378534E-05
14.4	9.17423407332152E-05
16.2	0.000115649925054304
18	0.000142318672338762
19.8	0.000171748582586591
21.6	0.000203939655797789
23.4	0.000238891891972357
25.2	0.000276605291110295
27	0.000317062739590648
28.8	0.000359875502548623
30.6	0.000405349108745007
32.4	0.0004534835581798
34.2	0.000504278850853004
36	0.000557734986764618
37.8	0.000613851965914641
39.6	0.000672629788303075
41.4	0.000733759963539492
43.2	0.00079733007683109
45	0.000863452467098682
46.8	0.000932127134342267
48.6	0.00100335407856185
50.4	0.00107713329975742
52.2	0.00115346479792899
54	0.00123219553929727
55.8	0.00131313986385034
57.6	0.00139652806811705
59.4	0.00148236015209741
61.2	0.00157063611579142
63	0.00166135595919908
64.8	0.00175451968232039
66.6	0.00185011610081367
68.4	0.00194767835653413
70.2	0.00204754961815824
72	0.00214972402867841
73.8	0.00225419573108703
75.6	0.00236095886837649
77.4	0.0024700075835392
79.2	0.00258133601956755
81	0.00269493831945395
82.8	0.00281080862619078
84.6	0.00292894108277045
86.4	0.00304932983218535
88.2	0.00317196901742788
90	0.00329685278149045
91.8	0.00342377786704935
93.6	0.00355273418857233
95.4	0.00368383801717063
97.2	0.0038170782051358
99	0.0039524436047594
100.8	0.00408992306833299
102.6	0.00422950544814813
104.4	0.00437117959649637
106.2	0.00451493436566927
108	0.00466075860795839
109.8	0.00480864117565528
111.6	0.0049585709210515
113.4	0.00511053669643861
115.2	0.00526451426839964
117	0.00542040959067566
118.8	0.00557828446734486
120.6	0.00573812617107209
122.4	0.00589992197452221
124.2	0.00606365915036007
126	0.00622932497125053
127.8	0.00639690670985845
129.6	0.00656639163884868
131.4	0.00673776703088608
133.2	0.00691102015863549
135	0.00708613829476178
136.8	0.00726310871192981
138.6	0.00744191868280442
140.4	0.00762257592463621
142.2	0.00780506194316063
144	0.00798935623634716
145.8	0.00817544653294064
147.6	0.00836332056168593
149.4	0.00855296605132786
151.2	0.00874437073061129
153	0.00893752232828107
154.8	0.00913240857308204
156.6	0.00932901719375905
158.4	0.00952733591905696
160.2	0.00972735247772059
162	0.00992905459849482
163.8	0.0101324728459092
165.6	0.0103377022231319
167.4	0.0105446090993784
169.2	0.0107531817593135
171	0.0109634084876023
172.8	0.0111752775689096
174.6	0.0113887772879006
176.4	0.0116038959292402
178.2	0.0118206217775934
180	0.0120389431176251
181.8	0.0122588482340003
183.6	0.0124803254113841
185.4	0.0127033629344414
187.2	0.0129279490878372
189	0.0131540721562365
190.8	0.0133817204243043
192.6	0.0136108821767055
194.4	0.0138415456981051
196.2	0.0140736992731682
198	0.0143073311865597
199.8	0.0145424297229445
201.6	0.0147789831669877
203.4	0.0150169798033543
205.2	0.0152564079167092
207	0.0154972557917174
208.8	0.015739511713044
210.6	0.0159831639653538
212.4	0.0162282341002478
214.2	0.0164750569993863
216	0.0167232856233884
217.8	0.0169729098338686
219.6	0.0172239194924412
221.4	0.0174763044607208
223.2	0.0177300546003216
225	0.0179851597728583
226.8	0.018241609839945
228.6	0.0184993946631964
230.4	0.0187585041042267
232.2	0.0190189280246505
234	0.0192806562860821
235.8	0.0195436787501359
237.6	0.0198079852784264
239.4	0.020073565732568
241.2	0.0203404099741752
243	0.0206085078648622
244.8	0.0208778492662436
246.6	0.0211484240399338
248.4	0.0214202220475471
250.2	0.0216932331506981
252	0.0219674472110011
253.8	0.0222428540900705
255.6	0.0225194436495208
257.4	0.0227972057509664
259.2	0.0230761302560217
261	0.0233562070263011
262.8	0.023637806314328
264.6	0.023920610775291
266.4	0.0242045832670307
268.2	0.0244897152389242
270	0.0247759981403486
271.8	0.0250634234206811
273.6	0.0253519825292988
275.4	0.0256416669155788
277.2	0.0259324680288982
279	0.0262243773186341
280.8	0.0265173862341637
282.6	0.0268114862248641
284.4	0.0271066687401124
286.2	0.0274029252292858
288	0.0277002471417612
289.8	0.027998625926916
291.6	0.0282980530341272
293.4	0.0285985199127718
295.2	0.0289000180122271
297	0.0292025387818702
298.8	0.0295060736710781
300.6	0.0298106141292281
