Time,<X^3>,<X^3> (low),<X^3> (high),<X^2*Y>,<X^2*Y> (low),<X^2*Y> (high),<X^2*B>,<X^2*B> (low),<X^2*B> (high),<X^2>,<X^2> (low),<X^2> (high),<X*Y^2>,<X*Y^2> (low),<X*Y^2> (high),<X*Y*B>,<X*Y*B> (low),<X*Y*B> (high),<X*Y>,<X*Y> (low),<X*Y> (high),<X*B^2>,<X*B^2> (low),<X*B^2> (high),<X*B>,<X*B> (low),<X*B> (high),<X>,<X> (low),<X> (high),<Y^3>,<Y^3> (low),<Y^3> (high),<Y^2*B>,<Y^2*B> (low),<Y^2*B> (high),<Y^2>,<Y^2> (low),<Y^2> (high),<Y*B^2>,<Y*B^2> (low),<Y*B^2> (high),<Y*B>,<Y*B> (low),<Y*B> (high),<Y>,<Y> (low),<Y> (high),<B^3>,<B^3> (low),<B^3> (high),<B^2>,<B^2> (low),<B^2> (high),<B>,<B> (low),<B> (high)
0,27000,27000,27000,18000,18000,18000,9e-14,9e-14,9e-14,900,900,900,12000,12000,12000,6e-14,6e-14,6e-14,600,600,600,3e-31,3e-31,3e-31,3e-15,3e-15,3e-15,30,30,30,8000,8000,8000,4e-14,4e-14,4e-14,400,400,400,1.9999999999999997e-31,1.9999999999999997e-31,1.9999999999999997e-31,2e-15,2e-15,2e-15,20,20,20,1e-48,1e-48,1e-48,9.999999999999999e-33,9.999999999999999e-33,9.999999999999999e-33,1e-16,1e-16,1e-16
0.00014928862130541667,26768.71441413473,26768.71441413473,26768.71441413473,17815.661356974535,17815.661356974535,17815.661356974535,153.92116487522668,153.92116487522668,153.92116487522668,894.7659385949929,894.7659385949929,894.7659385949929,11860.866716955361,11860.866716955361,11860.866716955361,101.51198383229843,101.51198383229843,101.51198383229843,595.5608013021321,595.5608013021321,595.5608013021321,6.10725306684983,6.10725306684983,6.10725306684983,5.230807793091316,5.230807793091316,5.230807793091316,29.911150953785544,29.612843704716624,30.209458202854464,7898.915523947783,7898.915523947783,7898.915523947783,67.09211351045468,67.09211351045468,67.09211351045468,396.53748696187074,396.53748696187074,396.53748696187074,4.02623292485587,4.02623292485587,4.02623292485587,3.452606364560344,3.452606364560344,3.452606364560344,19.91101789255257,19.612934943825092,20.20910084128005,0.2736440018641033,0.2736440018641033,0.2736440018641033,0.2081435235688658,0.2081435235688658,0.2081435235688658,0.17783115366188687,-0.2423112083490727,0.5979735156728464
0.00029710887434901705,26544.715851154444,26544.715851154444,26544.715851154444,17636.953043956415,17636.953043956415,17636.953043956415,302.4227708068862,302.4227708068862,302.4227708068862,889.6818328592799,889.6818328592799,889.6818328592799,11725.9956101082,11725.9956101082,11725.9956101082,199.14027789257995,199.14027789257995,199.14027789257995,591.2417792536842,591.2417792536842,591.2417792536842,13.718188082183286,13.718188082183286,13.718188082183286,10.305623660560158,10.305623660560158,10.305623660560158,29.824584715310294,29.405085706301392,30.244083724319196,7800.987174111511,7800.987174111511,7800.987174111511,131.4579592865636,131.4579592865636,131.4579592865636,393.16881440539663,393.16881440539663,393.16881440539663,9.022769629697642,9.022769629697642,9.022769629697642,6.792419066139518,6.792419066139518,6.792419066139518,19.824060254344786,19.40519340497142,20.242927103718152,0.7442817687422154,0.7442817687422154,0.7442817687422154,0.4697087745558643,0.4697087745558643,0.4697087745558643,0.35135503034491755,-0.2370822366659222,0.9397922973557573
0.00046650259106035077,26293.98707112369,26293.98707112369,26293.98707112369,17436.69933892834,17436.69933892834,17436.69933892834,467.9795884848922,467.9795884848922,467.9795884848922,883.9733189080238,883.9733189080238,883.9733189080238,11574.877591669874,11574.877591669874,11574.877591669874,307.60797820861956,307.60797820861956,307.60797820861956,586.383699755656,586.383699755656,586.383699755656,24.247819496975595,24.247819496975595,24.247819496975595,15.996704842990322,15.996704842990322,15.996704842990322,29.727074469472353,29.203278331200252,30.250870607744453,7691.332893418918,7691.332893418918,7691.332893418918,202.7792134902738,202.7792134902738,202.7792134902738,389.37979289959515,389.37979289959515,389.37979289959515,15.909916330123206,15.909916330123206,15.909916330123206,10.525939286652546,10.525939286652546,10.525939286652546,19.725788638178678,19.203241509685835,20.24833576667152,1.5517610042358512,1.5517610042358512,1.5517610042358512,0.8342004217836482,0.8342004217836482,0.8342004217836482,0.5471368923489667,-0.1841917908122802,1.2784655755102134
0.0006267592481647452,26062.47685510931,26062.47685510931,26062.47685510931,17251.576505381603,17251.576505381603,17251.576505381603,620.2218461177844,620.2218461177844,620.2218461177844,878.685502294842,878.685502294842,878.685502294842,11435.189073180563,11435.189073180563,11435.189073180563,406.9906188505319,406.9906188505319,406.9906188505319,581.8751268742393,581.8751268742393,581.8751268742393,35.88625030769185,35.88625030769185,35.88625030769185,21.261968830781385,21.261968830781385,21.261968830781385,29.636451958323303,29.031292791792033,30.241611124854572,7590.039716581613,7590.039716581613,7590.039716581613,267.94274601817835,267.94274601817835,267.94274601817835,385.8634288714657,385.8634288714657,385.8634288714657,23.49657998861186,23.49657998861186,23.49657998861186,13.968593422999524,13.968593422999524,13.968593422999524,19.634142981702535,19.03093634585808,20.23734961754699,2.600712222619946,2.600712222619946,2.600712222619946,1.2396905776523741,1.2396905776523741,1.2396905776523741,0.7294050599741555,-0.11181954507283953,1.5706296650211504
0.0008122948084986843,25801.153797840718,25801.153797840718,25801.153797840718,17042.34554911539,17042.34554911539,17042.34554911539,791.3494142643294,791.3494142643294,791.3494142643294,872.6969722413916,872.6969722413916,872.6969722413916,11277.320478576932,11277.320478576932,11277.320478576932,518.2689500836789,518.2689500836789,518.2689500836789,576.7587045643813,576.7587045643813,576.7587045643813,51.271804935266466,51.271804935266466,51.271804935266466,27.217793828758175,27.217793828758175,27.217793828758175,29.533469408913085,28.847060701081876,30.219878116744294,7475.643121505447,7475.643121505447,7475.643121505447,340.68767323555,340.68767323555,340.68767323555,381.8730224940244,381.8730224940244,381.8730224940244,33.49288906724148,33.49288906724148,33.49288906724148,17.848980665086547,17.848980665086547,17.848980665086547,19.52961415069275,18.84609851876775,20.213129782617752,4.185952567656939,4.185952567656939,4.185952567656939,1.7790471481325063,1.7790471481325063,1.7790471481325063,0.9369164403941604,-0.01241739543580822,1.886250276224129
0.0010236992190251057,25511.881002742528,25511.881002742528,25511.881002742528,16810.380581005586,16810.380581005586,16810.380581005586,979.891617938806,979.891617938806,979.891617938806,866.0430594013252,866.0430594013252,866.0430594013252,11102.31007788741,11102.31007788741,11102.31007788741,640.3155947850406,640.3155947850406,640.3155947850406,571.0601331229253,571.0601331229253,571.0601331229253,71.13563927581924,71.13563927581924,71.13563927581924,33.82684146596234,33.82684146596234,33.82684146596234,29.41860067202796,28.65114129129093,30.18606005276499,7348.925665574069,7348.925665574069,7348.925665574069,420.19352287527346,420.19352287527346,420.19352287527346,377.4285807553241,377.4285807553241,377.4285807553241,46.352686440877356,46.352686440877356,46.352686440877356,22.137220413185,22.137220413185,22.137220413185,19.412518678040957,18.649171227639044,20.17586612844287,6.507386701852311,6.507386701852311,6.507386701852311,2.4799698392060647,2.4799698392060647,2.4799698392060647,1.1688806499310778,0.1135665424622323,2.224194757399923
0.0011925255071823647,25287.148832409275,25287.148832409275,25287.148832409275,16629.89390545764,16629.89390545764,16629.89390545764,1125.7254652610309,1125.7254652610309,1125.7254652610309,860.8553578291612,860.8553578291612,860.8553578291612,10966.144789415946,10966.144789415946,10966.144789415946,734.2970150621318,734.2970150621318,734.2970150621318,566.6067251669692,566.6067251669692,566.6067251669692,88.66137587944786,88.66137587944786,88.66137587944786,38.97365575733102,38.97365575733102,38.97365575733102,29.328714762589744,28.502973759725236,30.15445576545425,7250.408895193289,7250.408895193289,7250.408895193289,481.20795114425397,481.20795114425397,481.20795114425397,373.95522661486484,373.95522661486484,373.95522661486484,57.66144994244215,57.66144994244215,57.66144994244215,25.46330676507923,25.46330676507923,25.46330676507923,19.32050515842373,18.499952272750416,20.141058044097047,8.775370722365178,8.775370722365178,8.775370722365178,3.102040177215548,3.102040177215548,3.102040177215548,1.3507800789865188,0.22054410564788784,2.48101605232515
0.0013613517953396238,25067.817306344587,25067.817306344587,25067.817306344587,16453.495994637593,16453.495994637593,16453.495994637593,1267.5157726050659,1267.5157726050659,1267.5157726050659,855.7765733638554,855.7765733638554,855.7765733638554,10833.067836934302,10833.067836934302,10833.067836934302,825.3052300453802,825.3052300453802,825.3052300453802,562.237395535327,562.237395535327,562.237395535327,107.56431645906994,107.56431645906994,107.56431645906994,44.0076784032192,44.0076784032192,44.0076784032192,29.24043292728722,28.36085598996292,30.120009864611518,7154.19085074123,7154.19085074123,7154.19085074123,540.1105807127362,540.1105807127362,540.1105807127362,370.54737750140146,370.54737750140146,370.54737750140146,69.82378532350376,69.82378532350376,69.82378532350376,28.704763608555638,28.704763608555638,28.704763608555638,19.2297907140662,18.35656302633821,20.10301840179419,11.425602625105844,11.425602625105844,11.425602625105844,3.776374040540048,3.776374040540048,3.776374040540048,1.5297763586465776,0.33137812222177976,2.7281745950713754
0.001560117252184086,24816.301446166377,24816.301446166377,24816.301446166377,16250.891790834414,16250.891790834414,16250.891790834414,1429.460608206412,1429.460608206412,1429.460608206412,849.9330662120419,849.9330662120419,849.9330662120419,10680.222768403837,10680.222768403837,10680.222768403837,928.7861648160601,928.7861648160601,928.7861648160601,557.1980332188508,557.1980332188508,557.1980332188508,131.4676493442237,131.4676493442237,131.4676493442237,49.79425171345494,49.79425171345494,49.79425171345494,29.13850699444246,28.200169983092145,30.076844005792772,7043.759792365256,7043.759792365256,7043.759792365256,606.8584242383655,606.8584242383655,606.8584242383655,366.6168094323754,366.6168094323754,366.6168094323754,85.15575333180138,85.15575333180138,85.15575333180138,32.41596953976996,32.41596953976996,32.41596953976996,19.124616215207745,18.19409805128594,20.055134379129548,15.050789494866628,15.050789494866628,15.050789494866628,4.633615411431842,4.633615411431842,4.633615411431842,1.7368767903497984,0.4653130182266598,3.008440562472937
