Time,[tanh]
-3.14,-0.9962720762199999
-3.1308190252841497,-0.9962031231042909
-3.1216380505682992,-0.9961328970758431
-3.1144355789277984,-0.9960768985864742
-3.107233107287297,-0.9960200908151574
-3.1000306356467964,-0.9959624621139526
-3.0928281640062956,-0.9959040006649641
-3.0864680022040365,-0.9958516741971659
-3.0801078404017774,-0.9957986806651689
-3.073747678599518,-0.9957450116016391
-3.067387516797259,-0.9956906584305913
-3.058886708154426,-0.995616928226601
-3.0503858995115927,-0.9955419393630707
-3.0418850908687594,-0.9954656704517768
-3.0333842822259265,-0.9953880997350948
-3.0248477529971893,-0.9953088707620501
-3.0163112237684526,-0.9952282839512211
-3.0077746945397155,-0.9951463161459906
-2.9992381653109783,-0.9950629437885758
-2.988813699118865,-0.9949591930743088
-2.9783892329267516,-0.994853267699466
-2.9679647667346387,-0.9947451223250324
-2.9575403005425254,-0.9946347106477131
-2.946498631948381,-0.9945152377464376
-2.9354569633542362,-0.9943931119372159
-2.9244152947600917,-0.9942682746543574
-2.913373626165947,-0.9941406660124216
-2.9005278409944686,-0.9939886384094914
-2.88768205582299,-0.9938326784773017
-2.8748362706515116,-0.9936726851565447
-2.861990485480033,-0.9935085547279173
-2.84806036602299,-0.9933257706228464
-2.8341302465659464,-0.9931378574789984
-2.820200127108903,-0.9929446724044949
-2.80627000765186,-0.9927460684255075
-2.790418713076808,-0.9925132904565893
-2.7745674185017566,-0.9922730716781764
-2.758716123926705,-0.9920251761733496
-2.742864829351653,-0.9917693603348774
-2.7254048668138413,-0.9914781160130387
-2.707944904276029,-0.9911766116427051
-2.690484941738217,-0.9908644891417704
-2.673024979200405,-0.990541377562813
-2.653222184242156,-0.9901611255054354
-2.6334193892839073,-0.9897656654813114
-2.613616594325658,-0.9893543958538745
-2.593813799367409,-0.9889266904359095
-2.57159978260091,-0.988426543367171
-2.5493857658344106,-0.987903943980111
-2.5271717490679113,-0.9873578973451379
-2.504957732301412,-0.9867873630184818
-2.479448986964284,-0.9861006013035913
-2.4539402416271567,-0.9853784069405498
-2.428431496290029,-0.9846189804928617
-2.402922750952901,-0.9838204281298986
-2.3735276722433096,-0.9828491103039079
-2.3441325935337183,-0.9818200173147428
-2.3147375148241265,-0.9807297801719271
-2.285342436114535,-0.9795748272617694
-2.2506103494676055,-0.9781216341243274
-2.2158782628206755,-0.9765662802073073
-2.181146176173746,-0.9749017675248053
-2.1464140895268162,-0.9731206059194875
-2.104746212858257,-0.970818667025864
-2.0630783361896974,-0.9683227730757126
-2.0214104595211375,-0.9656171569691034
-1.979742582852578,-0.9626847520637943
-1.9287661188066614,-0.9587621642018648
-1.8777896547607444,-0.954436855066645
-1.8268131907148275,-0.9496696238735063
-1.7758367266689108,-0.9444175227980719
-1.718082406477166,-0.9378232071875522
-1.6603280862854213,-0.9304745823706101
-1.6025737660936765,-0.9222924527518359
-1.5448194459019318,-0.913190104284462
-1.490455318949199,-0.9036991766066398
-1.436091191996466,-0.8932284950801537
-1.3817270650437332,-0.8816902929440922
-1.3273629380910004,-0.8689909853720854
-1.2765716935051754,-0.8559919048637973
-1.2257804489193505,-0.8418120694662825
-1.1749892043335255,-0.8263667929204545
-1.1241979597477005,-0.8095690223476367
-1.0782455655113463,-0.7931340873655202
-1.0322931712749919,-0.7754566031922607
-0.9863407770386377,-0.7564737733821087
-0.9403883828022833,-0.7361244833946663
-0.8980667945925633,-0.7161249922402352
-0.8557452063828433,-0.6948759618219693
-0.8134236181731234,-0.6723401195551397
-0.7711020299634034,-0.6484849660984845
-0.7321568346037931,-0.6253448130487953
-0.6932116392441829,-0.601049902148332
-0.6542664438845727,-0.5755909732227398
-0.6153212485249624,-0.548965050519406
-0.5787927687468567,-0.5229344899893608
-0.542264288968751,-0.4958905034098935
-0.5057358091906453,-0.46784915687251427
-0.4692073294125396,-0.4388331201712623
-0.4346636079963442,-0.4105237481547266
-0.40011988658014874,-0.38140024928775396
-0.36557616516395336,-0.351499428377712
-0.3310324437477579,-0.3208638193030462
-0.2978770687478923,-0.29081320164757574
-0.2647216937480268,-0.2601777081650801
-0.2315663187481612,-0.22900928226836514
-0.19841094374829563,-0.19736403301199923
-0.16633673486437967,-0.166353484979203
-0.13426252598046373,-0.1350104227324873
-0.10218831709654778,-0.10339482960938384
-0.07011410821263184,-0.07156884650302664
-0.03881200070852083,-0.04036732218928352
-0.007509893204409826,-0.009086945196959073
0.023792214299701187,0.02221121947838567
0.055094321803812185,0.05346597429847444
0.08577232702236269,0.08399666040825382
0.1164503322409132,0.11437039513294778
0.1471283374594637,0.1445317958737915
0.1778063426780142,0.17442704252455
0.20741903865764458,0.20298295134743527
0.23703173463727495,0.23119768562890952
0.26664443061690535,0.25902881856246873
0.2962571265965357,0.28643639197235027
0.3251017965281846,0.31269029006371474
0.3539464664598336,0.33847494794673727
0.38279113639148254,0.36376112739543676
0.41163580632313146,0.3885223380225671
0.4396865521617993,0.4120759625392477
0.46773729800046715,0.4350914381211639
0.495788043839135,0.4575520362901069
0.5238387896778028,0.47944354185013205
0.5513752366188077,0.5003687442622959
0.5789116835598127,0.5207253066843263
0.6064481305008176,0.5405064757210767
0.6339845774418225,0.5597075951804384
0.661163455505347,0.5780879427516202
0.6883423335688716,0.5958998011631782
0.7155212116323961,0.613144024578483
0.7427000896959207,0.6298230752648977
0.7698234767599978,0.6459085057417453
0.7969468638240749,0.661440179656712
0.824070250888152,0.6764245014124733
0.8511936379522291,0.6908690369086771
0.878511723953352,0.7048802812325793
0.9058298099544748,0.7183622613370004
0.9331478959555977,0.7313253860366191
0.9604659819567205,0.7437808317700534
0.9883067110489503,0.7559643641972429
1.01614744014118,0.7676457613420071
1.0439881692334096,0.7788384020556166
1.0718288983256394,0.7895560998366103
1.1005066268584545,0.8001142201855093
1.1291843553912695,0.8101988211793247
1.1578620839240845,0.8198255335471308
1.1865398124568995,0.8290101346010768
1.2164286154915247,0.8381289798832516
1.24631741852615,0.846802257273676
1.2762062215607752,0.8550474225143057
1.3060950245954004,0.8628818222553456
1.3375874424336138,0.8707107785978421
1.3690798602718273,0.8781219760001335
1.4005722781100407,0.8851343876113814
1.4320646959482541,0.8917666413527855
1.4656213690740163,0.8984354169473088
1.4991780421997787,0.9047139908216663
1.532734715325541,0.9106226523258518
1.5662913884513032,0.9161811196848182
1.602427281041435,0.9217966727313492
1.638563173631567,0.9270503197109059
1.6746990662216985,0.931963456843487
1.7108349588118303,0.936556689617657
1.7501637635392258,0.9412147769522349
1.789492568266621,0.9455404655848165
1.8288213729940161,0.949556032814788
1.8681501777214116,0.9532827522130338
1.9113959635832982,0.9570705872599701
1.954641749445185,0.9605574850173144
1.9978875353070717,0.9637662905169583
2.0411333211689584,0.9667186469388825
2.089192444845433,0.9697226023292619
2.1372515685219073,0.9724591893223898
2.1853106921983816,0.9749514249312704
2.2333698158748563,0.977220955555259
2.2873689387710407,0.9795291482637883
2.341368061667225,0.9816055883604607
2.3953671845634092,0.9834729607310053
2.4493663074595937,0.9851524647595952
2.510785195744553,0.9868576602342701
2.5722040840295124,0.988368115185637
2.6336229723144715,0.9897055975856961
2.6950418605994306,0.990890363090537
2.7658726705414756,0.992089127964017
2.83670348048352,0.9931306254161155
2.9075342904255645,0.9940350441400662
2.9783651003676095,0.9948211721824642
3.0613704595449063,0.995611980498791
3.1399999999371997,0.9962468544726321
3.14,0.9962468544726321
