Time,[sin],[cos]
0,0,1
0.007691912468198089,0.007691836629187598,0.999970417387382
0.015383824936396178,0.015383218163294132,0.9998816712992663
0.023075737404594267,0.02307368953326505,0.9997337669859272
0.030767649872792357,0.030762795767715345,0.9995267131988044
0.061127290990598486,0.061089240306310244,0.9981323094069477
0.09148693210840461,0.09135937719036691,0.99581798989983
0.12184657322621074,0.12154530187639823,0.9925858862961687
0.15220621434401688,0.1516192293794345,0.9884389787788518
0.16838266146787884,0.16758812609828755,0.9858571019838244
0.18455910859174077,0.18351316950394259,0.9830172542818201
0.2007355557156027,0.19939019218391696,0.9799201787877629
0.21691200283946466,0.21521504108572487,0.9765666857429817
0.24784192569227062,0.2453124324919579,0.9694440771484119
0.2787718485450766,0.27517515599259856,0.9613941150807072
0.3097017713978826,0.30477463813682293,0.9524244998361786
0.3406316942506885,0.3340826030872799,0.9425438059106032
0.36458633482867686,0.3565628969134874,0.934271327217534
0.38854097540666516,0.3788385942689839,0.9254627666195765
0.41249561598465345,0.4008969114392881,0.9161231787518728
0.4364502565626418,0.4227252018400137,0.9062579195787642
0.47028934061678107,0.4531442983811904,0.8914371892859677
0.5041284246709203,0.48304454753106507,0.8755957899533634
0.5379675087250595,0.5123917030221198,0.8587518615616107
0.5718065927791988,0.5411522202801656,0.8409246684888175
0.6032198041769992,0.5672970507488059,0.82351325593273
0.6346330155747995,0.5928821186152611,0.8052892790245573
0.6660462269725997,0.6178821714449584,0.786270722049132
0.6974594383704001,0.6422725784125615,0.7664763305789505
0.7369713224561872,0.6720483639839561,0.7405072844027236
0.7764832065419744,0.7007750751251435,0.7133823292818327
0.8159950906277615,0.7284078467136653,0.6851438164975667
0.8555069747135486,0.7549036531692314,0.6558357503204784
0.8962310389247246,0.7809787016659355,0.6245577141126074
0.9369551031359004,0.8057586989031627,0.5922440409747998
0.9776791673470762,0.8292025291850693,0.5589483291801105
1.018403231558252,0.8512714288677015,0.524725683861603
1.0667497574338312,0.8756355936617052,0.48297249867581904
1.1150962833094102,0.8979534259578719,0.4400906859837943
1.1634428091849893,0.9181727148433674,0.39618050005205596
1.2117893350605684,0.9362464325896487,0.3513442695857636
1.2644073169682801,0.9534292334641469,0.30161720600702624
1.3170252988759916,0.9679728944271827,0.2510553400273342
1.3696432807837033,0.9798370843546832,0.1997987060858586
1.422261262691415,0.988989218411556,0.14798869116576685
1.4816096705294006,0.9960258317730765,0.08906739409743558
1.5409580783673862,0.9995552051720072,0.029832624480072845
1.600306486205372,0.9995647991586231,-0.02950687387520734
1.6596548940433575,0.9960548630518614,-0.08874312570136378
1.7177468140713372,0.98922231897046,-0.14642387718322314
1.7758387340993171,0.9790524160846651,-0.20361049548660892
1.8339306541272968,0.9655794039520387,-0.2601098799675663
1.8920225741552765,0.9488487762330705,-0.3157323254185138
1.9495333258968166,0.9291320261133065,-0.36974949405684154
2.0070440776383567,0.9063430642732896,-0.42254392949130115
