Time,X
0,0
0.05060672927798935,70
0.10069202525229212,66
0.15099254440345466,81
0.20097408285924628,86
0.25067214869269644,83
0.3011159514464863,90
0.35126664901362686,107
0.401198047655048,123
0.45143229336067564,157
0.5014931539254921,114
0.5515011833387767,108
0.6018887418367164,108
0.6519368870251084,111
0.7017899786478785,113
0.7519442530683069,95
0.8022191901813941,118
0.851997286162384,86
0.9022621280415458,89
0.9520494037280508,108
1.0022182749515538,101
1.0523888447742338,86
1.1029238467123776,96
1.1529937459229314,107
1.2030678666844998,92
1.2538004640451652,129
1.3039510287591998,110
1.3538738200623859,124
1.4039081223748104,104
1.4539560549021016,72
1.503905001701672,90
1.5540651260951317,92
1.604216723498569,137
1.6541832108175978,105
1.7042166182312521,116
1.7544831745165557,108
1.8044361734475347,85
1.854510654037411,73
1.9049631846354196,82
1.954798078792524,90
2.005564415661223,72
2.0556487126591363,89
2.106185947246998,121
2.1560711941344355,95
2.206048174778949,95
2.256152134396608,80
2.3065420972136814,95
2.3566096610059843,108
2.406708829823725,78
2.4568088860341786,75
2.506910197928329,104
2.5567678622882175,119
2.607150322064564,146
2.657182852236525,113
2.7074430363055644,125
2.757402424191724,124
2.8075622511895184,115
2.8575071225510227,133
2.9075932202072576,149
2.9575588784478244,146
3.0070309427241857,150
3.057695509962654,162
3.10780096295677,171
3.1577981833520634,187
3.2078473435431327,239
3.257909799430664,258
3.307945689794127,242
3.3579511073984647,213
3.407943113836614,180
3.4579563818342796,162
3.5081013878393206,204
3.5580767772695885,170
3.6082650105667744,167
3.658449371737741,152
3.7085169188986,140
3.7588810334096725,110
3.8086400038576853,95
3.8592065195367207,106
3.9092065005305408,127
3.9592297073288787,171
4.008762243641893,157
4.059222451716711,130
4.109121507948195,158
4.159234416864292,167
4.209287689260661,111
4.259398057636377,122
4.3095432083484395,120
4.359667819618297,96
4.409755431127786,105
4.4596545782600465,111
4.5099544586531914,120
4.56004488929195,86
4.610160672746324,82
4.660468215471808,129
4.710420785565797,100
4.7604843522911935,92
4.810618101264006,75
4.8604680576357,82
4.910591076647814,79
4.96130075285171,78
5.011285791878422,77
5.061324612990019,91
5.111416057179403,75
5.161496958556341,75
5.211625480639416,102
5.26173794157321,86
5.311666500039597,87
5.361639972096811,107
5.411813928110741,103
5.461320351703529,99
5.5117931109021665,98
5.562038539343292,98
5.61208592383897,89
5.662223924927017,87
5.712208697580244,110
5.7622773403840295,100
5.812189251698095,118
5.862194202325432,146
5.91243272578448,108
5.96254617964388,96
6.012270595558519,80
6.062369542533465,72
6.112632595613211,79
6.162595821635112,87
6.212784666016484,93
6.263411971517659,102
6.313470833700285,87
6.3635737322879065,69
6.413720298249059,99
6.4645825090088405,107
6.514551830272324,114
6.56470878226849,137
6.61468406168455,119
6.664821255196688,133
6.714820365210342,130
6.764618113215291,112
6.8147823625371435,114
6.864945075854316,101
6.914959018708443,90
6.9648374679745215,85
7.014984580456469,88
7.064893811288759,102
7.115134700884701,130
7.16513675777974,116
7.215154365784732,119
7.265248122953715,90
7.315366477961305,89
7.365757179679352,107
7.415624510123899,96
7.465686983861872,84
7.515820665770451,103
7.565620374531435,78
7.6161185235400755,96
7.666198956161153,92
7.716795328037694,76
7.767110417016761,86
7.817286779759246,104
7.867363912301392,105
7.917541193908683,122
7.967531192856908,123
8.017498150293157,107
8.067825957102684,112
8.117862697288713,117
8.168039256449763,85
8.217944926592233,71
8.267842312530298,98
8.317973896282997,102
8.368309798740402,101
