Time,MeP1,MeP2,MeP3
0,0,0,0
0.22193361589077315,2.3272679253765944e-9,1.9562571475635266e-9,1.1830749830264278e-9
0.47573490796955686,4.7598573132775076e-8,4.001395562289014e-8,2.419903480369271e-8
0.6965236785809861,2.1502172522183294e-7,1.8077277109604164e-7,1.0932507222126171e-7
0.9270731587065539,6.647156302170304e-7,5.588836150248298e-7,3.3799349717774404e-7
1.233934516753685,0.000002046443825383762,0.0000017208056279252705,0.0000010406844515147913
1.4930608556894966,0.0000043172629700392586,0.000003630611693666304,0.0000021956711157000515
1.8066037258018286,0.000009078791913208864,0.000007635667120985248,0.00000461779622248393
2.1859905986377504,0.00001901781095771571,0.00001599695063685466,0.000009674428920468507
2.4045897015574957,0.000027478321870875917,0.000023115336610899546,0.000013979401034402189
2.645048714769216,0.000039652113058303854,0.00003335900399220838,0.00002017444747962334
2.909553629302108,0.00005713956718043837,0.00004807553776060927,0.00002907454890310872
3.200509035288289,0.00008221400737984911,0.0000691795324997727,0.00004183759875032209
3.520559981873088,0.00011809519777992937,0.00009938325564258025,0.0000601039036368695
3.8726160231163673,0.00016932874894228498,0.0001425167551229674,0.00008618977875661258
4.259877668483974,0.00024230959385444816,0.0002039697200359763,0.0001233547789920007
4.685865478388342,0.0003459999640384547,0.0002912978298569429,0.00017616841345369366
5.154452069283147,0.0004929077209462998,0.00041504947105410503,0.00025101014200526657
5.669897319267433,0.0007004099085384253,0.0005898849434040133,0.0003567462799915016
6.236887094250147,0.000992529268333328,0.000836079897046347,0.0005056393100117244
6.860575846731132,0.0014022981939846816,0.0011815277893162826,0.0007145590532639868
7.546633474460216,0.001974874730168799,0.001664382316336373,0.0010065810060451135
8.301296864962207,0.0027716076070143005,0.002336509223053653,0.0014130744069594564
9.1314265945144,0.003875279963652309,0.0032679461269326977,0.001976400384149459
10.04456929702181,0.005396791413743283,0.0045525967712229855,0.0027533575338199623
10.998519811041165,0.0073676288359574285,0.006217450312133411,0.003760279357917227
11.949739640710847,0.009758028340380111,0.008237775189069424,0.004982221973196075
12.897745051878896,0.0125975082935228,0.010638933066652582,0.006434542940035138
13.89426105998741,0.01610910281909421,0.013610122001132574,0.008231707106320497
14.990428668906777,0.020634713995100563,0.017441669637036843,0.010549381692136055
15.593320853812429,0.02343385899500652,0.019812746321451052,0.011983693311407117
16.256502257208645,0.026776267199858473,0.022645131594315762,0.013697127526711294
16.986001800944482,0.03078013773321712,0.026039560323181356,0.015750667222310312
17.788451299053904,0.03559077266649669,0.030120001836059847,0.018219377470736854
18.67114574697427,0.041386732615689995,0.03503899344297917,0.021195647606162275
19.520106677474324,0.047471190699371356,0.04020591058338503,0.02432220716782785
20.453963701024385,0.05475389024396165,0.046394282423692694,0.02806725587477738
