Time,Input1,Input1 (low),Input1 (high),Input2,Input2 (low),Input2 (high),Output,Output (low),Output (high),Signal,Signal (low),Signal (high)
0,10,10,10,10,10,10,0,0,0,0,0,0
0.5753240140222677,8.427967520271583,7.286513533716304,9.569421506826862,9.986095736395447,9.868351165090575,10.103840307700318,0.013124676631108253,-0.10128078739772732,0.12753014065994384,0.0007795869734484646,-0.02713910849822797,0.028698282445124897
1.191342728995076,7.044693309220907,5.625677745195385,8.463708873246429,9.944578824801097,9.710525557062326,10.178632092539868,0.04916097730207798,-0.17142293445564716,0.26974488905980315,0.006260197896826436,-0.07280713183296875,0.08532752762662163
1.8512718388995757,5.843404516531952,4.323036601111428,7.3637724319524756,9.876120836341597,9.528702219139955,10.22353945354324,0.10276476030185741,-0.2143749605356409,0.41990448113935575,0.02111440335654564,-0.12386025137368599,0.16608905808677726
2.5258639155972045,4.85717800556141,3.3265335551009185,6.387822456021902,9.786620007752461,9.334940187185884,10.238299828319038,0.16522966468972974,-0.23429377262211162,0.5647531020015711,0.04815032755780897,-0.17013973786801345,0.2664403929836314
3.200165745702156,4.066830570939908,2.571841318578314,5.561819823301502,9.682592714099219,9.137753574019312,10.227431854179125,0.22936207669972392,-0.238232105237476,0.6969562586369238,0.08804520920105588,-0.2058707440723271,0.3819611624744389
3.8539606888372826,3.4498787730047296,2.010418437647044,4.889339108362416,9.571746959376085,8.946335607620432,10.197158311131739,0.28933875089508376,-0.23261768832798035,0.8112951901181479,0.13891428972882885,-0.2282607454061284,0.5060893248637861
4.476534217509063,2.972418999426537,1.5938076386133824,4.351030360239691,9.459833740293734,8.765855345419663,10.153812135167804,0.34229145682215145,-0.22238242184262125,0.9069653354869242,0.19787480288411283,-0.2375873975969254,0.6333370033651511
5.144656678211891,2.556263261173889,1.2447033986368614,3.8678231237109166,9.335192467588465,8.57564717318657,10.094737761990359,0.3932800714523212,-0.20893267817950695,0.9954928210841494,0.27152746095920977,-0.23456882229828135,0.7776237442167009
5.86957740469871,2.1949184513944657,0.9534581255545986,3.436378777234333,9.196867285178588,8.374592110639782,10.019142459717393,0.4410261891072631,-0.19376430590327287,1.075816684117799,0.3621065257141466,-0.21668298591394652,0.9408960373422397
6.498319372521894,1.9422734100581462,0.7572440577632285,3.127302762353064,9.075746066952123,8.205378957386552,9.946113176517693,0.4759250988522492,-0.18137158368471284,1.1332217813892114,0.44832883419562475,-0.18974187946098153,1.086399547852231
7.174647272205041,1.7208471201264497,0.5909649121055087,2.8507293281473904,8.945417202355305,8.029129004506078,9.861705400204531,0.5069298166947709,-0.1695883801015975,1.1834480134911392,0.5476529809499197,-0.15003421112496684,1.2453401730248062
7.909842600711169,1.5274507098070231,0.45064528217446975,2.6042561374395765,8.804709858634173,7.844548218173738,9.764871499094607,0.5334664782330726,-0.1590345588055192,1.2259675152716643,0.6618236631327509,-0.09569290614159831,1.4193402324071
8.50998739370571,1.3988530100321488,0.3601878553435096,2.437518164720788,8.691169283862514,7.699324006840447,9.683014560884581,0.5500923132004744,-0.1522677551786693,1.252452381579618,0.7587384029370072,-0.04380444574285347,1.561281251616868
9.154096534085278,1.2843921487432648,0.2818080628061188,2.286976234680411,8.571042903696416,7.548853069466899,9.593232737925932,0.563437088146386,-0.14681336843263615,1.2736875447254081,0.865520008157195,0.01836324109091947,1.7126767752234704
9.849117612179894,1.18303679482803,0.21425529599170756,2.1518182936643524,8.443765210150556,7.392609257324721,9.49492116297639,0.5732320251655272,-0.14288080739104714,1.2893448577221016,0.9830027646839148,0.09184172760827713,1.8741638017595523
10.582722952165286,1.0959804673685043,0.15776870082336236,2.0341922339136462,8.31233534245687,7.234355674462385,9.390315010451353,0.5791071300602986,-0.14068671243763886,1.2989009725582359,1.1085575274828297,0.17535408740362868,2.0417609675620305
11.346265539845884,1.0225250613392856,0.11132773047298128,1.9337223922055897,8.178919121670592,7.0766058484921155,9.281232394849068,0.5811288097894867,-0.14022432544266084,1.302481945021634,1.2399520685399195,0.2674727401732413,2.212431396906598
12.138216212276209,0.9607975916667872,0.07325774891092218,1.8483374344226524,8.044298058109852,6.920116107302985,9.16848000891672,0.5796025196515925,-0.14135295266610026,1.3005579919692853,1.376099422238552,0.36733475866006726,2.384864085817037
12.957045806510783,0.9089969902411226,0.04205576899140262,1.7759382114908426,7.909178336591583,6.765523799590251,9.052832873592916,0.5749134665352529,-0.14387326499699427,1.2937001980675,1.5159081968731631,0.47397367275597513,2.557842720990351
13.823729147082618,0.8644196515300775,0.015809226597287118,1.7130300764628679,7.770648195403724,6.6093947724553646,8.931901618352082,0.5672656587017156,-0.1476614816346521,1.2821927990380835,1.6620861458945593,0.5893887572478353,2.7347835345412834
14.418240320526913,0.8386346626953869,0.00090830760961913,1.6763610177811548,7.67825049906148,6.506497106400978,8.850003891721983,0.5607772565145763,-0.15074758813833822,1.2723021011674909,1.7609722444239422,0.6695134098294013,2.852431079018483
15.029473773700946,0.8154021492981882,-0.012324919856271599,1.643129218452648,7.585439798863789,6.40407813567497,8.766801462052609,0.5532840118601975,-0.15421698854921828,1.2607850122696131,1.861276189276012,0.752337610971495,2.970214767580529
15.660460891277252,0.7943056452411958,-0.02417147115890983,1.6127827616413015,7.491904927315172,6.301765354084118,8.682044500546226,0.5448599030696728,-0.15802054776716068,1.2477403539065062,1.9632351696151535,0.8380216004636207,3.0884487387666866
