Time,pu,pv
0,0,0
0.4930246005967336,0.10196352339895788,0.10196352339895788
0.9922677849123173,0.34644117300781363,0.34644117300781363
1.5146596579418756,0.6631794436719418,0.6631794436719418
2.012657936654551,0.9566384973041951,0.9566384973041951
2.5328225650759117,1.217261605712949,1.217261605712949
3.0979094701946615,1.4372255454348863,1.4372255454348863
3.6272907632289746,1.5898514819078302,1.5898514819078302
4.124015908258649,1.6955346830049387,1.6955346830049387
4.726545119858176,1.7871961778105376,1.7871961778105376
5.307330449349265,1.848289202792805,1.848289202792805
5.852957998731066,1.8886761533995517,1.8886761533995517
6.416792640820201,1.9183372330613426,1.9183372330613426
6.985507228194151,1.9395823144647968,1.9395823144647968
7.582647466248613,1.955413245202742,1.955413245202742
8.206385873970962,1.9670944822255236,1.9670944822255236
8.702224590678611,1.9739079287996262,1.9739079287996262
9.211660012217754,1.9792726929048763,1.9792726929048763
9.770229001782859,1.983754371464047,1.983754371464047
10.356381104968648,1.9873082844960643,1.9873082844960643
10.977804037887713,1.9901467047594434,1.9901467047594434
11.642185516652642,1.9924205564419828,1.9924205564419828
12.373940463704937,1.9942763910863055,1.9942763910863055
12.892481993883946,1.995289625331436,1.995289625331436
13.44172842287377,1.996155746150255,1.996155746150255
14.02669045272892,1.9968949601575343,1.9968949601575343
14.6473680834494,1.9975176768650311,1.9975176768650311
15.315340773044975,1.9980444900191998,1.9980444900191998
16.030608521515646,1.9984817699330744,1.9984817699330744
16.804530722570323,1.9988434272786875,1.9988434272786875
17.637107376209013,1.999135278075644,1.999135278075644
18.547395992786292,1.9993700864468131,1.9993700864468131
19.53539657230217,1.9995526687329783,1.9995526687329783
20.029396862060104,1.9996230007313724,1.9996230007313724
20.622734452995573,1.9996929827021825,1.9996929827021825
21.216072043931042,1.999749908042208,1.999749908042208
21.809409634866515,1.9997960826410037,1.9997960826410037
22.402747225801985,1.9998338767404784,1.9998338767404784
23.125606771768407,1.9998706204114787,1.9998706204114787
23.848466317734825,1.999899216733809,1.999899216733809
24.571325863701247,1.9999213076071367,1.9999213076071367
25.29418540966767,1.9999387235474453,1.9999387235474453
26.180146948801777,1.999954959489615,1.999954959489615
27.066108487935885,1.9999668929756313,1.9999668929756313
27.952070027069993,1.9999754786788533,1.9999754786788533
28.8380315662041,1.9999820005671443,1.9999820005671443
29.935525705546183,1.9999877924295637,1.9999877924295637
31.03301984488827,1.9999917337822863,1.9999917337822863
32.130513984230355,1.9999942271581233,1.9999942271581233
33.22800812357244,1.99999610583649,1.99999610583649
34.6132277042984,1.9999976934010104,1.9999976934010104
35.99844728502437,1.9999986585365257,1.9999986585365257
37.38366686575033,1.999999078982756,1.999999078982756
38.768886446476294,1.9999994665137415,1.9999994665137415
40.58915576427888,1.9999997939193142,1.9999997939193142
42.40942508208146,1.9999999572262392,1.9999999572262392
44.229694399884046,1.9999999143451177,1.9999999143451177
46.04996371768663,1.9999999690000518,1.9999999690000518
48.600658118580405,2.0000000817948953,2.0000000817948953
51.15135251947419,2.0000001074298703,2.0000001074298703
53.70204692036796,1.9999999468343534,1.9999999468343534
56.25274132126174,1.9999999764275804,1.9999999764275804
57.67784879337449,2.000000073289475,2.000000073289475
59.10295626548724,2.000000100489043,2.000000100489043
60.528063737599986,1.9999999671076378,1.9999999671076378
61.953171209712735,1.9999999825667882,1.9999999825667882
63.66481526190595,2.0000002236591063,2.0000002236591063
65.37645931409916,2.0000002770275676,2.0000002770275676
67.08810336629239,1.9999998873982046,1.9999998873982046
68.7997474184856,1.9999999371959498,1.9999999371959498
70.53139916600702,2.000000896453635,2.000000896453635
72.26305091352845,2.0000011053692526,2.0000011053692526
73.99470266104987,1.9999995441291218,1.9999995441291218
75.7263544085713,1.9999997459194372,1.9999997459194372
77.16149545938406,2.0000010326904465,2.0000010326904465
78.59663651019682,2.000001383865366,2.000001383865366
80.03177756100958,1.999999561093722,1.999999561093722
81.46691861182234,1.999999766584571,1.999999766584571
82.72715057691069,2.000000363621348,2.000000363621348
83.98738254199904,2.0000005529653713,2.0000005529653713
85.24761450708739,1.9999998492925644,1.9999998492925644
86.50784647217574,1.9999999321909443,1.9999999321909443
87.84994716987504,2.000000171025998,2.000000171025998
89.19204786757433,2.0000002414567786,2.0000002414567786
90.53414856527363,1.9999999298703584,1.9999999298703584
91.87624926297292,1.9999999650666151,1.9999999650666151
93.46174525850324,2.000000278874074,2.000000278874074
95.04724125403357,2.000000355051223,2.000000355051223
96.63273724956389,1.999999870333067,1.999999870333067
98.21823324509421,1.9999999279955982,1.9999999279955982
99.85251509333003,2.0000007027610747,2.0000007027610747
101.48679694156583,2.0000008840738337,2.0000008840738337
103.12107878980163,1.9999996631095893,1.9999996631095893
104.75536063803744,1.9999998121368407,1.9999998121368407
106.19891995134587,2.000000795126387,2.000000795126387
107.6424792646543,2.000001061581892,2.000001061581892
109.08603857796273,1.9999996605581178,1.9999996605581178
110.52959789127115,1.9999998187428691,1.9999998187428691
111.84398645806567,2.0000003915138906,2.0000003915138906
113.15837502486019,2.0000005645371024,2.0000005645371024
114.47276359165473,1.9999998399230656,1.9999998399230656
115.78715215844925,1.9999999225187437,1.9999999225187437
117.15823665543473,2.000000228210762,2.000000228210762
118.52932115242024,2.000000316161368,2.000000316161368
119.90040564940573,1.9999999056952096,1.9999999056952096
121.27149014639122,1.9999999518371872,1.9999999518371872
122.80853208419198,2.0000003124468124,2.0000003124468124
124.34557402199275,2.0000004032780248,2.0000004032780248
125.8826159597935,1.9999998590651051,1.9999998590651051
127.41965789759426,1.9999999223711535,1.9999999223711535
128.99468019516024,2.0000005929535245,2.0000005929535245
130.5697024927262,2.0000007570339076,2.0000007570339076
132.14472479029217,1.9999997261047953,1.9999997261047953
133.71974708785814,1.9999998481163723,1.9999998481163723
135.16826026363202,2.0000006582343097,2.0000006582343097
136.6167734394059,2.000000876958602,2.000000876958602
138.06528661517982,1.9999997182460463,1.9999997182460463
139.5137997909537,1.999999849203183,1.999999849203183
