Time,X,Y,B
0,3,2,0
0.1203029579082563,3,1,1
0.1402049264925917,4,1,0
0.25981883400031747,3,1,1
0.3666098993689907,4,1,0
0.4513237410351212,3,1,1
0.4740482495018799,4,1,0
0.5350531191269337,3,1,1
0.9999999953505312,3,1,1
