Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
150	3.63666378632766	0.0117812630227766	0.0203360184463264	0
300	3.63666378632766	0.046529195479428	0.0866452505574329	0
450	3.63666378632766	0.101319539835818	0.193467549730885	0
600	3.63666378632766	0.173265671245607	0.335020655393308	0
750	3.63666378632766	0.259561985039014	0.505679737096097	0
900	3.63666378632766	0.357509202912198	0.700028560979295	0
1050	3.63666378632766	0.464543287592294	0.912918124741826	0
1200	3.63666378632766	0.578253382946249	1.13950309968435	0
1350	3.63666378632766	0.696397789006264	1.37527438718629	0
1500	3.63666378632766	0.816916561063895	1.61608492020042	0
1650	3.63666378632766	0.93793894459321	1.85816500732799	0
1800	3.63666378632766	1.05778833841579	2.09813281616405	0
1950	3.63666378632766	1.17498432181898	2.33299876488136	0
2100	3.63666378632766	1.28824042329586	2.56016155969469	0
2250	3.63666378632766	1.39646131270724	2.77740284922438	0
2400	3.63666378632766	1.49873694709587	2.98287582728826	0
2550	3.63666378632766	1.59433417943032	3.17508872675419	0
2700	3.63666378632766	1.68268959147949	3.35289066829868	0
2850	3.63666378632766	1.76339527708916	3.51544341848295	0
3000	3.63666378632766	1.83619094548301	3.66220570402493	0
3150	3.63666378632766	1.90094989497254	3.79290526121914	0
3300	3.63666378632766	1.95766631449459	3.90751348278789	0
3450	3.63666378632766	2.00644349380098	4.00622188409627	0
3600	3.63666378632766	2.047479007839	4.08941244749211	0
3750	3.63666378632766	2.08105403108578	4.15763623064862	0
3900	3.63666378632766	2.10751888152816	4.21158441066652	0
4050	3.63666378632766	2.1272814687516	4.25206509305363	0
4200	3.63666378632766	2.14079602878841	4.27998072401164	0
4350	3.63666378632766	2.14855103596449	4.29630377789119	0
4500	3.63666378632766	2.15106049334669	4.30205926826612	0
4650	3.63666378632766	2.14885288532028	4.29830250420729	0
4800	3.63666378632766	2.14246311410977	4.28610285699435	0
4950	3.63666378632766	2.1324251050731	4.26652884663814	0
5100	3.63666378632766	2.11926412308008	4.24063263984415	0
5250	3.63666378632766	2.10349087215917	4.20943812844357	0
5400	3.63666378632766	2.08559616281704	4.17393012919248	0
5550	3.63666378632766	2.0660465459941	4.13504554593339	0
5700	3.63666378632766	2.04528098530264	4.09366659935554	0
5850	3.63666378632766	2.0237073485227	4.05061368767314	0
6000	3.63666378632766	2.00170068973022	4.00664184654303	0
6150	3.63666378632766	1.97960160594743	3.96243738912826	0
6300	3.63666378632766	1.95771543327536	3.91861619299302	0
6450	3.63666378632766	1.9363120163247	3.87572315436425	0
6600	3.63666378632766	1.91562572890017	3.8342321793182	0
6750	3.63666378632766	1.89585634797299	3.79454785550789	0
6900	3.63666378632766	1.87716979556804	3.7570068838858	0
7050	3.63666378632766	1.85969999777717	3.72188174906361	0
7200	3.63666378632766	1.84355003840647	3.68938299406101	0
7350	3.63666378632766	1.82879436768151	3.65966360321484	0
7500	3.63666378632766	1.81548084339824	3.63282306088584	0
7650	3.63666378632766	1.80363292143434	3.60891171480152	0
7800	3.63666378632766	1.79325204132186	3.58793554352344	0
7950	3.63666378632766	1.78431974932724	3.5698603881729	0
8100	3.63666378632766	1.7768001372325	3.55461683750094	0
8250	3.63666378632766	1.77064234746207	3.54210523864767	0
8400	3.63666378632766	1.76578278917849	3.53220014160544	0
8550	3.63666378632766	1.76214727779251	3.52475459041904	0
8700	3.63666378632766	1.75965319726217	3.51960445645859	0
8850	3.63666378632766	1.7582115474742	3.51657256222698	0
9000	3.63666378632766	1.75772872847453	3.51547226094097	0
9150	3.63666378632766	1.75810848919941	3.51611135800266	0
9300	3.63666378632766	1.75925324562987	3.51829476949345	0
9450	3.63666378632766	1.76106565758324	3.52182769978716	0
9600	3.63666378632766	1.76344991926223	3.52651824351592	0
9750	3.63666378632766	1.76631281318608	3.53217951642815	0
9900	3.63666378632766	1.76956469913788	3.53863165660214	0
10050	3.63666378632766	1.77312040790741	3.54570363700952	0
10200	3.63666378632766	1.77689980160099	3.55323440154604	0
10350	3.63666378632766	1.78082833681001	3.56107401336664	0
10500	3.63666378632766	1.78483747031998	3.56908449015492	0
10650	3.63666378632766	1.78886492787736	3.57714034426231	0
10800	3.63666378632766	1.79285486872369	3.5851289552868	0
10950	3.63666378632766	1.79675793761266	3.5929506541134	0
11100	3.63666378632766	1.800531246982	3.60051872585011	0
11250	3.63666378632766	1.80413822448119	3.6077591078845	0
11400	3.63666378632766	1.80754843406685	3.6146100428263	0
11550	3.63666378632766	1.81073738553241	3.62102170156567	0
11700	3.63666378632766	1.81368611325213	3.62695535432662	0
11850	3.63666378632766	1.81638095253494	3.63238292588083	0
12000	3.63666378632766	1.81881306191391	3.63728604462166	0
12150	3.63666378632766	1.82097808562201	3.64165537012246	0
12300	3.63666378632766	1.82287567488156	3.64548964136966	0
12450	3.63666378632766	1.82450912755323	3.64879494797883	0
12600	3.63666378632766	1.82588491829975	3.65158380108276	0
12750	3.63666378632766	1.82701224928553	3.65387422770542	0
12900	3.63666378632766	1.82790268199522	3.65568903313771	0
13050	3.63666378632766	1.82856972684254	3.65705498108192	0
13200	3.63666378632766	1.82902837825	3.65800185601336	0
13350	3.63666378632766	1.82929482827231	3.65856189242081	0
13500	3.63666378632766	1.82938616565062	3.65876916607299	0
13650	3.63666378632766	1.8293199251916	3.65865868872938	0
13800	3.63666378632766	1.82911387606579	3.65826598362794	0
13950	3.63666378632766	1.82878576303851	3.657626560549	0
14100	3.63666378632766	1.82835306472017	3.65677542881277	0
14250	3.63666378632766	1.8278327839819	3.65574667663397	0
14400	3.63666378632766	1.82724126259982	3.65457309166921	0
14550	3.63666378632766	1.82659405303563	3.65328590528347	0
14700	3.63666378632766	1.82590578140204	3.65191451108032	0
14850	3.63666378632766	1.82519005717746	3.65048628321757	0
15000	3.63666378632766	1.82445939611296	3.64902641550789	0
15150	3.63666378632766	1.82372517223419	3.64755782744986	0
15300	3.63666378632766	1.82299758894588	3.64610109754644	0
15450	3.63666378632766	1.82228566694691	3.64467444066481	0
15600	3.63666378632766	1.82159724968245	3.64329371618682	0
15750	3.63666378632766	1.82093902744553	3.64197247193689	0
15900	3.63666378632766	1.82031656365175	3.64072199530631	0
16050	3.63666378632766	1.81973435640963	3.63955143853393	0
16200	3.63666378632766	1.81919587156985	3.63846787856235	0
16350	3.63666378632766	1.81870362780959	3.63747648870515	0
16500	3.63666378632766	1.81825924971038	3.63658064389632	0
16650	3.63666378632766	1.81786355424514	3.63578209321133	0
16800	3.63666378632766	1.8175166120831	3.63508108144943	0
16950	3.63666378632766	1.817217838856	3.63447653141993	0
17100	3.63666378632766	1.81696606367154	3.63396618170888	0
17250	3.63666378632766	1.81675961636809	3.63354676129237	0
17400	3.63666378632766	1.81659640801381	3.63321414968997	0
17550	3.63666378632766	1.81647397452529	3.63296346727812	0
17700	3.63666378632766	1.81638958635991	3.63278929108727	0
17850	3.63666378632766	1.81634029376671	3.63268574979314	0
18000	3.63666378632766	1.81632299118341	3.63264665032221	0
18150	3.63666378632766	1.81633448674682	3.63266562041858	0
18300	3.63666378632766	1.81637153579875	3.63273617320607	0
18450	3.63666378632766	1.81643090312825	3.63285183488503	0
18600	3.63666378632766	1.81650940150886	3.6330062218854	0
18750	3.63666378632766	1.81660393177267	3.63319312030008	0
18900	3.63666378632766	1.81671150960874	3.63340654286542	0
19050	3.63666378632766	1.81682929756346	3.63364079184313	0
19200	3.63666378632766	1.81695462466966	3.63389049981197	0
19350	3.63666378632766	1.81708500758329	3.63415067121884	0
19500	3.63666378632766	1.81721815949473	3.63441670331464	0
19650	3.63666378632766	1.81735200271506	3.6346844096113	0
19800	3.63666378632766	1.81748467271027	3.63495002958911	0
19950	3.63666378632766	1.81761452095565	3.63521023418411	0
20100	3.63666378632766	1.81774011299268	3.63546212313482	0
20250	3.63666378632766	1.81786022469822	3.63570321871988	0
20400	3.63666378632766	1.81797383769175	3.63593145335746	0
20550	3.63666378632766	1.81808012871455	3.63614515313198	0
20700	3.63666378632766	1.81817846042968	3.63634301646936	0
20850	3.63666378632766	1.81826837131943	3.63652409539839	0
21000	3.63666378632766	1.81834956162185	3.63668776767016	0
21150	3.63666378632766	1.81842187975663	3.63683370870404	0
21300	3.63666378632766	1.81848530991662	3.63696186881388	0
21450	3.63666378632766	1.81853995609332	3.63707243867196	0
21600	3.63666378632766	1.81858602932667	3.63716582569483	0
21750	3.63666378632766	1.81862383261061	3.63724262256888	0
21900	3.63666378632766	1.81865374648055	3.63730358087492	0
22050	3.63666378632766	1.8186762164097	3.63734958256998	0
22200	3.63666378632766	1.8186917403961	3.63738161643625	0
22350	3.63666378632766	1.81870085543976	3.63740075158813	0
22500	3.63666378632766	1.81870412607873	3.63740811400308	0
22650	3.63666378632766	1.81870213502395	3.6374048667314	0
22800	3.63666378632766	1.81869547416503	3.63739219305279	0
22950	3.63666378632766	1.81868473221368	3.63737127107965	0
23100	3.63666378632766	1.81867049088013	3.63734326592752	0
23250	3.63666378632766	1.81865331557171	3.63730931107704	0
23400	3.63666378632766	1.81863375065741	3.63727049870605	0
23550	3.63666378632766	1.81861231386706	3.63722786866513	0
23700	3.63666378632766	1.8185894927797	3.63718240042281	0
23850	3.63666378632766	1.81856574090034	3.63713500636716	0
24000	3.63666378632766	1.81854147590416	3.63708652695593	0
24150	3.63666378632766	1.81851707719501	3.63703772700395	0
24300	3.63666378632766	1.81849288550278	3.63698929368115	0
24450	3.63666378632766	1.81846920243703	3.63694183556269	0
24600	3.63666378632766	1.8184462898887	3.63689588274933	0
24750	3.63666378632766	1.81842437206692	3.63685188866157	0
24900	3.63666378632766	1.81840363534907	3.63681023178356	0
25050	3.63666378632766	1.81838423052541	3.63677121875819	0
25200	3.63666378632766	1.81836627430943	3.63673508799012	0
25350	3.63666378632766	1.81834985163444	3.63670201368075	0
25500	3.63666378632766	1.81833501774801	3.63667211047003	0
25650	3.63666378632766	1.81832180072823	3.63664543857518	0
25800	3.63666378632766	1.81831020419046	3.63662200859582	0
25950	3.63666378632766	1.81830020932013	3.63660178587439	0
26100	3.63666378632766	1.81829177816423	3.63658469731857	0
26250	3.63666378632766	1.81828485591986	3.63657063549521	0
26400	3.63666378632766	1.81827937334375	3.63655946404134	0
26550	3.63666378632766	1.81827524950237	3.63655102250846	0
26700	3.63666378632766	1.81827239371716	3.63654513102464	0
26850	3.63666378632766	1.81827070844068	3.63654159515306	0
27000	3.63666378632766	1.81827009074697	3.63654020972992	0
27150	3.63666378632766	1.81827043430565	3.63654076249632	0
27300	3.63666378632766	1.81827163145653	3.63654303847707	0
27450	3.63666378632766	1.81827357494505	3.63654682252129	0
27600	3.63666378632766	1.81827615851753	3.63655190227664	0
27750	3.63666378632766	1.81827927899206	3.63655807087437	0
27900	3.63666378632766	1.81828283715	3.63656512901876	0
28050	3.63666378632766	1.81828673850699	3.63657288700108	0
28200	3.63666378632766	1.81829089397459	3.63658116600038	0
28350	3.63666378632766	1.81829522078243	3.63658979945337	0
28500	3.63666378632766	1.81829964274826	3.63659863385746	0
28650	3.63666378632766	1.81830409045126	3.6366075295052	0
28800	3.63666378632766	1.81830850160864	3.63661636083897	0
28950	3.63666378632766	1.81831282121898	3.6366250166235	0
29100	3.63666378632766	1.81831700125047	3.6366333998991	0
29250	3.63666378632766	1.81832100080516	3.63664142775043	0
29400	3.63666378632766	1.81832478573439	3.63664903093216	0
29550	3.63666378632766	1.81832832838253	3.63665615318849	0
29700	3.63666378632766	1.81833160731539	3.63666275085804	0
29850	3.63666378632766	1.81833460693869	3.63666879189899	0
30000	3.63666378632766	1.81833731715335	3.63667425520172	0
30150	3.63666378632766	1.8183397327182	3.63667912959595	0
30300	3.63666378632766	1.81834185285504	3.63668341306808	0
30450	3.63666378632766	1.8183436808485	3.63668711159627	0
30600	3.63666378632766	1.81834522367801	3.63669023852108	0
30750	3.63666378632766	1.81834649120871	3.63669281324383	0
30900	3.63666378632766	1.81834749601895	3.63669486049163	0
31050	3.63666378632766	1.81834825280349	3.63669640948279	0
31200	3.63666378632766	1.81834877809051	3.63669749290336	0
31350	3.63666378632766	1.81834908959538	3.63669814613658	0
31500	3.63666378632766	1.81834920611448	3.63669840658638	0
31650	3.63666378632766	1.8183491470153	3.63669831287692	0
31800	3.63666378632766	1.81834893185157	3.63669790421046	0
31950	3.63666378632766	1.81834858029915	3.63669721984994	0
32100	3.63666378632766	1.81834811157156	3.63669629849496	0
32250	3.63666378632766	1.8183475446716	3.6366951778695	0
32400	3.63666378632766	1.81834689758959	3.63669389432643	0
32550	3.63666378632766	1.81834618756759	3.63669248250554	0
32700	3.63666378632766	1.81834543086798	3.63669097504086	0
32850	3.63666378632766	1.81834464268135	3.63668940234848	0
33000	3.63666378632766	1.81834383685308	3.63668779245896	0
33150	3.63666378632766	1.81834302605885	3.63668617089343	0
33300	3.63666378632766	1.81834222172692	3.63668456059406	0
33450	3.63666378632766	1.81834143386304	3.63668298189431	0
33600	3.63666378632766	1.81834067125898	3.63668145252074	0
33750	3.63666378632766	1.81833994144238	3.63667998764196	0
33900	3.63666378632766	1.81833925066313	3.63667859993603	0
34050	3.63666378632766	1.81833860389776	3.63667729970325	0
34200	3.63666378632766	1.81833800513864	3.63667609494645	0
34350	3.63666378632766	1.81833745723593	3.63667499155246	0
34500	3.63666378632766	1.81833696207321	3.63667399341661	0
34650	3.63666378632766	1.81833652059013	3.63667310259493	0
