Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
150	4	0.0276302944700846	0.0485048397502498	0
300	4	0.105627512570714	0.198220362739583	0
450	4	0.226269234826689	0.434277361195779	0
600	4	0.3815374875	0.740664276907195	0
750	4	0.563369032227117	1.10124712136871	0
900	4	0.763878777128546	1.50022009660082	0
1050	4	0.975553629579518	1.92249735071561	0
1200	4	1.1914175119905	2.35404726853655	0
1350	4	1.40515701314075	2.78214824751748	0
1500	4	1.61121375188811	3.19557768764501	0
1650	4	1.80485962225377	3.58476643012777	0
1800	4	1.98222922445463	3.94186756557877	0
1950	4	2.14032865581771	4.26077751017315	0
2100	4	2.27701970616767	4.53710749762559	0
2250	4	2.39098230709175	4.76811113896689	0
2400	4	2.48165920605009	4.95257596999246	0
2550	4	2.5491848742054	5.09068296992506	0
2700	4	2.59430727852197	5.18385140667556	0
2850	4	2.61830105653751	5.2345660790783	0
3000	4	2.62286890419015	5.24618036573251	0
3150	4	2.61005034714468	5.22273383230741	0
3300	4	2.58212940098374	5.16876728067229	0
3450	4	2.54154346712245	5.08913979986209	0
3600	4	2.49080174291208	4.98886472510618	0
3750	4	2.43241032832019	4.87295893454259	0
3900	4	2.36880334430767	4.74630380480149	0
4050	4	2.30228525152687	4.61352854407492	0
4200	4	2.23498292317882	4.47891300028711	0
4350	4	2.16880750639545	4.34631003309417	0
4500	4	2.10542674251788	4.21908882341641	0
4650	4	2.04624462368666	4.10009292379324	0
4800	4	1.99239206029985	3.99162039438363	0
4950	4	1.9447377267253	3.89544444156551	0
5100	4	1.90388888694499	3.81281422441115	0
5250	4	1.87019446552866	3.74446014820355	0
5400	4	1.84376851088986	3.69064007845033	0
5550	4	1.82452152103565	3.65120163225565	0
5700	4	1.81217448175461	3.62560972833882	0
5850	4	1.80629315805435	3.61301501595836	0
6000	4	1.80631867196751	3.61231502378476	0
6150	4	1.81159155283578	3.62220210991121	0
6300	4	1.82138495671841	3.64123016570325	0
6450	4	1.83493020574782	3.66786588214962	0
6600	4	1.85144218098954	3.70053973852808	0
6750	4	1.87014308236641	3.73769399276576	0
6900	4	1.89028193710629	3.77782199601114	0
7050	4	1.91115473483724	3.81950883898968	0
7200	4	1.93211459097377	3.86145224373782	0
7350	4	1.95258030534218	3.90248007709375	0
7500	4	1.97204944288577	3.9415767691779	0
7650	4	1.99010531490233	3.97789767946692	0
7800	4	2.00641707277661	4.01076973568473	0
7950	4	2.02073767053134	4.03968771006637	0
8100	4	2.03290098404223	4.06430871577419	0
8250	4	2.04281761627902	4.08444402862456	0
8400	4	2.05046903779082	4.10004755136306	0
8550	4	2.05590025623027	4.11120130150033	0
8700	4	2.05921147489131	4.11809883312355	0
8850	4	2.060549182767	4.12102747614127	0
9000	4	2.06009701406608	4.12035007342107	0
9150	4	2.05806663907179	4.11648674545929	0
9300	4	2.05468891237818	4.10989713963605	0
9450	4	2.050205482571	4.10106357656281	0
9600	4	2.04486104040298	4.09047545212759	0
9750	4	2.03889634742131	4.07861518397958	0
9900	4	2.03254214857648	4.0659459144068	0
10050	4	2.02601403526364	4.05290110717921	0
10200	4	2.01950829156203	4.03987610817596	0
10350	4	2.01319872635246	4.02722167900822	0
10500	4	2.00723446729406	4.01523945898868	0
10650	4	2.00173866937989	4.00417926378384	0
10800	4	1.99680812670617	3.99423819015123	0
10950	4	1.99251355313131	3.98556110242362	0
11100	4	1.98890090809915	3.97824316892667	0
11250	4	1.98599185590291	3.97233080579595	0
11400	4	1.98378673080852	3.96782740884	0
11550	4	1.98226687843826	3.96469808340749	0
11700	4	1.98139635616195	3.96287296287564	0
11850	4	1.98112653537724	3.96225643967969	0
12000	4	1.98139774570321	3.96273045039702	0
12150	4	1.98214250412579	3.96416092351421	0
12300	4	1.98328803463623	3.96640287280067	0
12450	4	1.98475870784074	3.96930526816808	0
12600	4	1.98647836596592	3.97271572453328	0
12750	4	1.98837193169638	3.9764837660774	0
12900	4	1.9903695359216	3.98046904611606	0
13050	4	1.99240257836125	3.9845336784606	0
13200	4	1.99441395442662	3.98856248279519	0
13350	4	1.99635130726662	3.99244972827663	0
13500	4	1.99816855689693	3.99610222108142	0
13650	4	1.99983429844572	3.9994559912015	0
13800	4	2.00131551795204	4.00244395474128	0
13950	4	2.00259730502085	4.00503523784122	0
14100	4	2.00366612361759	4.00720176223163	0
14250	4	2.00451640297837	4.0089314864709	0
14400	4	2.0051516235739	4.01023059677559	0
14550	4	2.00557627482287	4.01110729824767	0
14700	4	2.00580405270769	4.01158845547689	0
14850	4	2.00584961099824	4.01170283873376	0
15000	4	2.00573220993349	4.01148862059957	0
15150	4	2.00547328144149	4.01098841656792	0
15300	4	2.00509517195516	4.01024673838282	0
15450	4	2.00462158107852	4.00931096944959	0
15600	4	2.00407602470348	4.00822814447212	0
15750	4	2.00348114133777	4.00704369004083	0
15900	4	2.00285872739482	4.00580138290109	0
16050	4	2.00222882666425	4.00454154528893	0
16200	4	2.00160872722777	4.00329905941376	0
16350	4	2.00101511470064	4.00210759340748	0
16500	4	2.00045993955785	4.00099139168019	0
16650	4	1.99995462846385	3.99997364586361	0
16800	4	1.99950703218968	3.999070388663	0
16950	4	1.99912221869853	3.99829207587006	0
17100	4	1.99880448835644	3.99764761989663	0
17250	4	1.99855390070965	3.99713740081174	0
17400	4	1.99837065464891	3.99676208383148	0
17550	4	1.99825166368052	3.99651569650776	0
17700	4	1.99819297953048	3.99639052254353	0
17850	4	1.99818977015155	3.99637705049816	0
18000	4	1.99823563781092	3.99646257844899	0
18150	4	1.99832413038849	3.9966342913631	0
18300	4	1.99844797788345	3.9968776753226	0
18450	4	1.99859988038814	3.99717814459329	0
18600	4	1.99877263434359	3.99752127511735	0
18750	4	1.99895928205256	3.99789310188351	0
18900	4	1.99915307364958	3.99828007199462	0
19050	4	1.99934822393386	3.99867052866984	0
19200	4	1.99953904045005	3.99905300084818	0
19350	4	1.99972101764002	3.99941837740023	0
19500	4	1.99989031274973	3.99975886847765	0
19650	4	2.0000435230264	4.0000675646334	0
19800	4	2.00017863225412	4.00034033112625	0
19950	4	2.00029290224487	4.00057158086833	0
20100	4	2.00038593161615	4.0007604223011	0
20250	4	2.00045807558825	4.00090748691258	0
20400	4	2.00051002967105	4.00101409265088	0
20550	4	2.00053995757668	4.00107646577956	0
20700	4	2.00055141447322	4.00110169061602	0
20850	4	2.00054742707588	4.00109579700808	0
21000	4	2.00052969463703	4.00106214633709	0
21150	4	2.00049767924781	4.0009995996749	0
21300	4	2.00045620946646	4.0009178503282	0
21450	4	2.00040855927997	4.00082347206002	0
21600	4	2.00035612062452	4.00071923263758	0
21750	4	2.00030003348687	4.00060740415872	0
21900	4	2.00024311009559	4.00049367012575	0
22050	4	2.00018693108961	4.00038123581387	0
22200	4	2.00013329044859	4.00027368697956	0
22350	4	2.00008318514802	4.00017304820289	0
22500	4	2.000036957131	4.00008004674892	0
22650	4	1.99999447527565	3.99999445298006	0
22800	4	1.99995841945705	3.99992164824524	0
22950	4	1.99992792626301	3.99985993181765	0
23100	4	1.99990252132417	3.99980837369908	0
23250	4	1.99988168444289	3.99976594804671	0
23400	4	1.99986699843634	3.99973586154498	0
23550	4	1.99985721820856	3.99971562284392	0
23700	4	1.99985189713893	3.99970434412367	0
23850	4	1.99985061230657	3.99970118714009	0
24000	4	1.99985323705901	3.99970592746336	0
24150	4	1.99985919897524	3.9997174107925	0
24300	4	1.99986811587251	3.99973487226571	0
24450	4	1.99987943640428	3.99975721232461	0
24600	4	1.99989244810462	3.99978301316394	0
24750	4	1.99990685706683	3.99981167990236	0
24900	4	1.99992226338818	3.99984240911369	0
25050	4	1.99993807980188	3.99987402216308	0
25200	4	1.99995377693567	3.99990545504225	0
25350	4	1.99996903715776	3.99993606570026	0
25500	4	1.99998350378309	3.99996513351488	0
25650	4	1.99999679958044	3.99999189641943	0
25800	4	2.00000866750099	4.00001583204703	0
25950	4	2.00001892479927	4.00003656631147	0
26100	4	2.00002745542663	4.00005385839924	0
26250	4	2.0000342308452	4.00006764250339	0
26400	4	2.00003931914017	4.00007804619502	0
26550	4	2.0000422446005	4.0000841164297	0
26700	4	2.00004316957938	4.00008617132128	0
26850	4	2.00004245342813	4.00008492279897	0
27000	4	2.00004039928234	4.0000809730317	0
27150	4	2.00003741761341	4.00007514008528	0
27300	4	2.00003403359609	4.00006847282239	0
27450	4	2.00002926764435	4.0000590086779	0
27600	4	2.0000233552495	4.00004721927085	0
27750	4	2.00001718029044	4.0000348759684	0
27900	4	2.00001114622095	4.00002279000796	0
28050	4	2.00000570524682	4.00001187212646	0
28200	4	2.00000135894825	4.00000313395556	0
28350	4	1.9999972819208	3.99999491097131	0
28500	4	1.99999335770532	3.99998697069222	0
28650	4	1.9999903017423	3.99998076091346	0
28800	4	1.99998820885496	3.99997647898669	0
28950	4	1.99998712895045	3.99997423359788	0
29100	4	1.99998706103701	3.99997403283453	0
29250	4	1.99998797012341	3.99997579208695	0
29400	4	1.9999897527231	3.99997929740096	0
29550	4	1.99999221652928	3.99998418111368	0
29700	4	1.99999510843928	3.99998993939771	0
29850	4	1.99999809635147	3.99999590973603	0
30000	4	2.00000076330585	4.00000125909637	0
30150	4	2.00000361073624	4.00000698761963	0
30300	4	2.00000708334654	4.0000139808673	0
30450	4	2.00001026302635	4.00002040103615	0
30600	4	2.00001289736263	4.00002573841338	0
30750	4	2.00001471047431	4.00002943477325	0
30900	4	2.0000154033527	4.00003088393416	0
31050	4	2.00001533848231	4.0000308179673	0
31200	4	2.00001512940721	4.00003047594621	0
31350	4	2.00001418846011	4.00002866300106	0
31500	4	2.00001256359541	4.00002546972924	0
31650	4	2.00001035200187	4.00002108464294	0
31800	4	2.00000770529311	4.00001580454773	0
31950	4	2.00000460750079	4.0000096034829	0
32100	4	2.00000091014118	4.00000220114835	0
32250	4	1.99999706631464	3.99999448953329	0
32400	4	1.99999332880585	3.99998697514045	0
32550	4	1.99999000334149	3.99998027135247	0
32700	4	1.99998745188998	3.99997510513648	0
32850	4	1.99998553078706	3.99997118998605	0
33000	4	1.99998330914372	3.99996666112093	0
33150	4	1.99998171676733	3.99996338741359	0
33300	4	1.99998087465941	3.999961616341	0
33450	4	1.99998089486483	3.99996157860105	0
33600	4	1.99998187811764	3.99996348347549	0
33750	4	1.99998373986409	3.9999671611652	0
33900	4	1.99998596502232	3.99997155853689	0
34050	4	1.99998877052196	3.9999771306689	0
34200	4	1.99999200193935	3.99998357143864	0
34350	4	1.99999545109053	3.99999046701569	0
34500	4	1.99999885154527	3.99999728683963	0
34650	4	2.00000210721172	4.00000383775653	0
34800	4	2.0000059478471	4.00001156654467	0
34950	4	2.00000957890996	4.00001888958407	0
35100	4	2.00001278296239	4.00002536866344	0
35250	4	2.00001531597774	4.00003051121276	0
35400	4	2.00001690662864	4.00003376878079	0
35550	4	2.00001745178846	4.00003493154019	0
35700	4	2.00001806306104	4.00003624046751	0
35850	4	2.00001795438783	4.00003610535303	0
36000	4	2.00001712321283	4.00003451625001	0
36150	4	2.00001560018899	4.00003152903258	0
36300	4	2.00001345295538	4.00002727293374	0
36450	4	2.00001077437136	4.00002192963385	0
36600	4	2.00000751568167	4.00001542851319	0
36750	4	2.00000393947235	4.00000827635949	0
36900	4	2.00000024897106	4.00000087946975	0
37050	4	1.99999669489242	3.99999373984259	0
37200	4	1.99999357862516	3.99998746163646	0
37350	4	1.99999121025931	3.99998266719032	0
37500	4	1.99998830916695	3.99997679410153	0
37650	4	1.99998587153924	3.99997184043278	0
37800	4	1.99998403975242	3.99996809537863	0
37950	4	1.99998295660139	3.99996585002953	0
38100	4	1.99998276381036	3.9999653944648	0
38250	4	1.99998360054341	3.99996701484551	0
38400	4	1.9999846673954	3.99996908384647	0
38550	4	1.99998635322895	3.99997240008292	0
38700	4	1.99998858182014	3.99997681497376	0
38850	4	1.99999121557058	3.99998205654964	0
39000	4	1.99999406789782	3.99998775486432	0
39150	4	1.99999689916378	3.99999343381921	0
39300	4	2.0000003260471	4.00000031039292	0
39450	4	2.00000382260593	4.00000733928312	0
39600	4	2.0000071319813	4.00001400608385	0
39750	4	2.0000100259496	4.00001985139989	0
39900	4	2.00001224402547	4.00002435023235	0
40050	4	2.00001349212724	4.00002690921881	0
40200	4	2.00001476769767	4.00002953519266	0
40350	4	2.00001560246541	4.00003128236905	0
40500	4	2.00001578934304	4.00003173003473	0
40650	4	2.00001530086952	4.0000308182288	0
40800	4	2.00001413413917	4.0000285353766	0
40950	4	2.00001231379564	4.000024924247	0
41100	4	2.00000998359157	4.00002029206702	0
