Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
150	4	0.0276302364949813	0.0485075442051695	0
300	4	0.105627365962796	0.198218971734023	0
450	4	0.226267980749373	0.434275443310333	0
600	4	0.381535855192892	0.740661006079278	0
750	4	0.563365009241135	1.10123905052106	0
900	4	0.763874359135366	1.50021121781798	0
1050	4	0.975549020730876	1.92248807309779	0
1200	4	1.19141033892659	2.35403289779418	0
1350	4	1.40514272112158	2.78211969133073	0
1500	4	1.61119188660266	3.19553396541507	0
1650	4	1.80481538006737	3.58467830882414	0
1800	4	1.98216664734813	3.94174271171989	0
1950	4	2.14021422725344	4.26054912445434	0
2100	4	2.27684547500222	4.53675926442578	0
2250	4	2.39077198840448	4.7676900336749	0
2400	4	2.48140772327248	4.95207163882175	0
2550	4	2.54889849775363	5.09010777197496	0
2700	4	2.59400979142262	5.18325293247567	0
2850	4	2.61799320694382	5.23394571552627	0
3000	4	2.62258034535087	5.24559772938111	0
3150	4	2.60979703970355	5.22222115456582	0
3300	4	2.58191355897569	5.16832907336351	0
3450	4	2.54136126090046	5.08876826726299	0
3600	4	2.49065885045201	4.9885713353972	0
3750	4	2.43231695428725	4.87276447864721	0
3900	4	2.3687626767402	4.74621483301707	0
4050	4	2.30229933643443	4.6135492089264	0
4200	4	2.23505521602657	4.47905031680843	0
4350	4	2.16893786488821	4.34656420082029	0
4500	4	2.10561500402796	4.21945960478708	0
4650	4	2.04649868374558	4.10059609699304	0
4800	4	1.9927094690073	3.99225150119064	0
4950	4	1.94512425692271	3.89621517973502	0
5100	4	1.90433029023927	3.81369637394697	0
5250	4	1.87067812290206	3.74542861303423	0
5400	4	1.84428968282535	3.69168551519134	0
5550	4	1.82506550551651	3.65229468213451	0
5700	4	1.81270263338559	3.62667286348119	0
5850	4	1.80679845117056	3.61403409166962	0
6000	4	1.80679255142171	3.61327280066407	0
6150	4	1.81202126705205	3.6230728987395	0
6300	4	1.82175513592919	3.64198291884638	0
6450	4	1.83522801980023	3.66847456908555	0
6600	4	1.85165747201371	3.70098367072377	0
6750	4	1.87026909120646	3.73795925466396	0
6900	4	1.8903155609467	3.77790198870602	0
7050	4	1.91109422272356	3.81939975129526	0
7200	4	1.93196093684453	3.86115575783305	0
7350	4	1.95234110357826	3.90201103168696	0
7500	4	1.97173727285248	3.94096003414126	0
7650	4	1.98973426210666	3.97716126803283	0
7800	4	2.00600100815007	4.00994135286521	0
7950	4	2.02029021419575	4.03879463094992	0
8100	4	2.03243554106304	4.06337782926068	0
8250	4	2.04234751328498	4.08350210314158	0
8400	4	2.05000699402846	4.09912017992175	0
