Time	fuel	sp_1
0	100	0
1	99.8390204138741	10.649172154125
2	99.3868153791231	20.1642258973613
3	98.6870582487296	28.665963549556
4	97.7798083790904	36.2623927610945
5	96.7012505171923	43.0500961043485
6	95.4835788613911	49.1151893017061
7	94.1551664101291	54.5343764679649
8	92.7407857241762	59.3763524078291
9	91.2618785762184	63.7025620872744
10	89.7368453026098	67.5680321014465
11	88.1813429036938	71.0218743966737
12	86.6085929258572	74.1079568511537
13	85.0298876127961	76.8658424592366
14	83.4541595396779	79.3299771216387
15	81.8894335710136	81.532576348088
16	80.3411288429483	83.5002106659751
17	78.814744402745	85.2588222312462
18	77.3135773504588	86.829563359958
19	75.8411107919159	88.2330621730645
20	74.3993483093175	89.486597439118
21	72.990242921436	90.6067459857951
22	71.6148775385602	91.6074929808337
23	70.2740654619973	92.5014907523693
24	68.9682262676227	93.3003154402406
25	67.6974084640078	94.0141402558812
26	66.4615829862501	94.6520898716927
27	65.2603000357516	95.221926948489
28	64.0931683433558	95.7312023364516
29	62.9594734353644	96.1860851536587
30	61.8586001624555	96.5925526633119
31	60.7897422006034	96.9556940520925
32	59.7521796432975	97.2804763751324
33	58.7449104145148	97.5705799838229
34	57.7670926206385	97.8299257444288
35	56.8178449892281	98.0619650584739
36	55.8960372575243	98.2689137881153
37	55.0009745539091	98.4540651175306
38	54.1317012212338	98.6195145817306
39	53.2872255866244	98.7668986460798
40	52.4668534908931	98.8988468330544
41	51.6696635791082	99.0165897440169
42	50.8948357470887	99.1215585764346
43	50.1416258333078	99.2154587885596
44	49.409249990111	99.2992519017621
45	48.6969701760205	99.3740405036578
46	48.0040748633854	99.4409207213938
47	47.3298715102506	99.5005949392452
48	46.6736779669196	99.553913381907
49	46.0348355579482	99.6015821600122
50	45.4127141383503	99.6440928537962
51	44.8067146870924	99.6821275186087
52	44.2162512913495	99.7161029905308
53	43.6407640923568	99.7463953766311
54	43.0797403938934	99.7735139236204
55	42.5326708789767	99.7977212232612
56	41.9990697359623	99.8193153819183
57	41.4784530331246	99.8386369300651
58	40.970383993168	99.855875000984
59	40.4744336127845	99.8712619531657
60	39.9901906873507	99.8850224357956
61	39.5172706734768	99.8972947328266
62	39.055284010242	99.9082617247698
63	38.6038666843083	99.91806341704
64	38.1626776797872	99.9268029680582
65	37.7313711772822	99.934625062309
66	37.3096317898939	99.9416104742246
67	36.8971531970209	99.947841554434
68	36.4936327091288	99.953418845094
69	36.0987921087913	99.9583972941931
70	35.7123589695233	99.9628397693482
71	35.3340663738045	99.9668149194981
72	34.9636689267353	99.9703613511617
73	34.6009234816212	99.9735283645952
74	34.2455968301687	99.9763603678659
75	33.8974716000686	99.9788857999095
76	33.5563283465176	99.981143399259
77	33.2219629476275	99.9831600424268
78	32.8941809948969	99.9849573965759
79	32.5727850937638	99.9865660209583
80	32.2575960356079	99.9880020553541
81	31.9484380235065	99.9892829689258
82	31.6451364008071	99.9904286612964
83	31.3475307040144	99.9914505934067
84	31.0554625063276	99.9923622833598
85	30.7687771403983	99.9931779386319
86	30.4873306988583	99.9939057139693
87	30.2109798289819	99.9945560095963
88	29.9395874043163	99.9951375029473
89	29.6730239775354	99.9956562770552
90	29.4111593192673	99.9961204670508
91	29.1538720406975	99.9965351742141
92	28.9010448012426	99.9969049572617
93	28.6525600287499	99.9972360225368
94	28.4083091090534	99.9975315151977
95	28.1681852987372	99.9977950542518
96	27.9320831264407	99.9980308742388
97	27.6999043766388	99.9982412585778
98	27.4715518151964	99.9984290441227
99	27.2469308299826	99.998596973581
100	27.0259523059433	99.9987467569248
101	26.8085273642976	99.9988806086505
102	26.594571136789	99.9990002354189
103	26.384002510089	99.9991069008884
104	26.1767399641258	99.9992023631641
105	25.9727073896349	99.9992876056308
106	25.7718303746047	99.9993636287904
107	25.5740349482158	99.9994316730689
108	25.3792518386441	99.9994924052756
109	25.1874128315377	99.9995465939101
110	24.9984508457731	99.9995950780904
111	24.8123025926142	99.9996383321464
112	24.6289053686206	99.9996769572299
113	24.4481983313034	99.9997114950014
114	24.2701234983748	99.9997422941501
115	24.0946230595351	99.9997698298107
116	23.9216418323362	99.9997944319806
117	23.7511264967135	99.9998163661732
