Time	fuel	sp_1
0	100	0
1	99.8390234918006	10.6491994343829
2	99.3868398423459	20.1643480443315
3	98.6871184514572	28.6662136913086
4	97.7798973964779	36.2626980440927
5	96.7013220307641	43.0502073211284
6	95.4836099556465	49.1148632145217
7	94.1551794254131	54.5336633498993
8	92.7408147533172	59.3753973359604
9	91.2619110546842	63.701564473279
10	89.7368614328389	67.5670432899754
11	88.1813460347487	71.0208850038359
12	86.608572041142	74.1068533192275
13	85.0295897685321	76.8641324968661
14	83.4535987042157	79.3277405376942
15	81.8881956985954	81.5290808709461
16	80.3394977364727	83.4959756329988
17	78.812452754408	85.2533533185629
18	77.31102934797	86.8236568730852
19	75.8388595842733	88.2279033705807
20	74.3984695840493	89.4842082061291
21	72.9900037251557	90.6054625834181
22	71.6145501901658	91.6057140185339
23	70.2738286296979	92.4995643410709
24	68.9678419872598	93.2976450493414
25	67.6968200848401	94.010450802391
26	66.4609089235545	94.6477099084749
27	65.2596733734848	95.2173762970546
28	64.0926557944576	95.7267441241827
29	62.9592313454519	96.1821629784306
30	61.8584968903268	96.5888332467319
31	60.7897329202746	96.9520884624694
32	59.7521703750399	97.2767118872398
33	58.7448832683086	97.5666266204968
34	57.7670203722143	97.8256642882044
35	56.8177000179891	98.0571936300519
36	55.8959870449377	98.2640435420325
37	55.0009953240759	98.4489255575213
38	54.1318276183066	98.6141733286509
39	53.2875751338416	98.7617483355344
40	52.467400948613	98.8936804614494
41	51.6704766218706	99.0117235022523
42	50.8959793949816	99.1173498068185
43	50.1430875361865	99.2118036802679
44	49.4109939024959	99.2960990745263
45	48.6989160153586	99.3710940975861
46	48.0061628304394	99.4379556841241
47	47.3320631153153	99.4976727541672
48	46.6759669842215	99.5510976155759
49	46.0372152714734	99.5988899626543
50	45.4151814243343	99.641629159591
51	44.8092643487169	99.6798172476106
52	44.2188865894995	99.7139598829721
53	43.6434930754403	99.7444578541933
54	43.0825520036355	99.7716603391607
55	42.5355567507294	99.7959598343485
56	42.0020234194718	99.8176734381712
57	41.4814879249524	99.8370781930629
58	40.9734977926828	99.8544275599596
59	40.4776242075468	99.8699340009909
