Time	input	fuel	probe	reporter
0	1	2	1	0
400	0.892858048103218	1.98676043424043	0.999970854482689	2.9145517317541E-05
800	0.806452998587917	1.95164093111637	0.999607827735842	0.000392172264157943
1200	0.735295771430767	1.90109851355044	0.998332855510492	0.00166714448951465
1600	0.675677455706125	1.84062037958348	0.995576646880846	0.0044233531191583
2000	0.625001831195017	1.77452878573917	0.990927633861002	0.00907236613898977
2400	0.581397187090949	1.70602947220723	0.984172905707052	0.0158270942929428
2800	0.543480068356328	1.63738101226787	0.975281473100603	0.0247185268993881
3200	0.510205835130522	1.57009789416033	0.964363089615433	0.0356369103845678
3600	0.480770921487094	1.50514007053868	0.951622135414562	0.0483778645854317
4000	0.454547081677649	1.44307000935966	0.937316436146791	0.0626835638532063
4400	0.43103604368479	1.38417413226926	0.92172487758976	0.0782751224102352
4800	0.409837559081875	1.32855266225363	0.905124293479724	0.0948757065202628
5200	0.390626432929495	1.27618407893683	0.887774494142024	0.112225505857963
5600	0.373135699401191	1.22697026460368	0.86990971064017	0.130090289359817
6000	0.357144169580014	1.18076764912226	0.851734687028008	0.148265312971977
6400	0.342467009299601	1.1374082101504	0.833423958932319	0.166576041067671
6800	0.328948571517279	1.09671345661816	0.815123121474961	0.18487687852504
7200	0.316456848389639	1.05850348179259	0.796951237383097	0.203048762616906
7600	0.304879153246121	1.02260268861457	0.779003787851868	0.220996212148134
8000	0.294118706258666	0.988843206492317	0.761355773790807	0.238644226209197
8400	0.284091924583209	0.957066795516	0.744064728269295	0.255935271730712
8800	0.27472624935006	0.927125740320613	0.727173504809334	0.272826495190677
9200	0.265958383235557	0.898883069592385	0.710712770765473	0.28928722923453
9600	0.257732859115812	0.872212371855493	0.694703190003621	0.305296809996371
10000	0.25000086630581	0.846997358272225	0.679157299741069	0.32084270025892
10400	0.242719280424451	0.823131277743101	0.664081101215182	0.335918898784807
10800	0.235849860003048	0.800516268161735	0.649475396515408	0.350524603484586
11200	0.2293585730046	0.779062675991603	0.635336897721937	0.364663102278056
11600	0.223215033317361	0.75868838923949	0.621659144329423	0.378340855670565
12000	0.217392025963016	0.73931819795359	0.608433256780232	0.391566743219752
12400	0.211865104059814	0.720883188931916	0.595648550248079	0.404351449751919
12800	0.206612244154532	0.703320177364937	0.583293029731535	0.416706970268468
13200	0.201613555166939	0.686571194551859	0.571353794493009	0.42864620550699
13600	0.196851024899499	0.670583006700376	0.559817356652485	0.440182643347518
14000	0.192308303254226	0.655306681764259	0.548669896876059	0.451330103123942
14400	0.187970516660791	0.640697202224492	0.537897469918653	0.462102530081352
14800	0.183824103065924	0.626713101108402	0.527486158647434	0.472513841352565
15200	0.179856671251858	0.613316142667739	0.517422198082507	0.482577801917494
15600	0.176056877517026	0.600471032340014	0.507692069561224	0.49230793043878
16000	0.17241431671507	0.58814515174715	0.498282569496192	0.501717430503814
16400	0.168919427307489	0.576308322060676	0.489180860858493	0.510819139141525
16800	0.165563407927218	0.564932591057618	0.480374509947815	0.519625490052201
17200	0.16233814278081	0.553992037813246	0.471851509041719	0.528148490958299
17600	0.159236135964117	0.54346259751043	0.463600290258577	0.536399709741428
18000	0.156250454428626	0.53332190733521	0.455609734717836	0.544390265282172
18400	0.153374675312295	0.523549160604785	0.447869171256448	0.55213082874357
18800	0.15060284006833	0.514124978396854	0.440368373126159	0.559631626873867
19200	0.147929413186503	0.505031292270414	0.433097550469171	0.566902449530868
19600	0.145349245563507	0.496251239032854	0.426047340936465	0.573952659063581
20000	0.142857540923422	0.487769062807442	0.419208796605746	0.580791203394299
20400	0.140449826211897	0.479570028014844	0.412573370972485	0.587426629027569
20800	0.138121925297783	0.471640341460884	0.406132905898743	0.59386709410131
21200	0.135869934312267	0.463967078238583	0.399879615603658	0.600120384396399
21600	0.13369019978339	0.456538115630185	0.393806071477114	0.606193928522941
22000	0.131579299012923	0.449342073383001	0.387905187249525	0.612094812750533
22400	0.129534022281293	0.442368259160607	0.382170204267903	0.617829795732152
22800	0.127551355938865	0.43560661613052	0.3765946750352	0.623405324964866
23200	0.125628468609406	0.429047680375793	0.371172451282588	0.62882754871748
23600	0.123762696791055	0.422682535650489	0.365897667543778	0.634102332456293
24000	0.121951532940043	0.416502776030242	0.36076472849299	0.639235271507092
