Time	Signal
0	0
60	0
120	0
180	0
240	0
300	0
360	0
420	0
480	0
540	0
600	0
600	0
660	0.158072034270349
720	0.588300809959393
780	1.04634364219669
840	1.44667153946035
900	1.7828554564069
960	2.06486098082451
1020	2.30316181302529
1080	2.50618678461938
1140	2.68042839917759
1200	2.83093948686148
1260	2.96166281961226
1320	3.0757523808973
1380	3.17573019648433
1440	3.26366755212757
1500	3.34125035178028
1560	3.40989742289633
1620	3.47078496958011
1680	3.52490541211319
1740	3.5731023472563
1800	3.61610591350372
1860	3.65452889824089
1920	3.68890566682722
1980	3.71970028094436
2040	3.74731520634095
2100	3.77210816554984
2160	3.7943815860923
2220	3.8144091928483
2280	3.83242853235567
2340	3.84865502092606
2400	3.86327494888155
2460	3.87644793168181
2520	3.88833103370584
2580	3.89904773244955
2640	3.908719997383
2700	3.91745603568515
2760	3.9253431582458
2820	3.93246861156153
2880	3.93890566848272
2940	3.94472308881603
3000	3.94998234068343
3060	3.95473717053384
3120	3.95903605893957
3180	3.96292405325487
3240	3.96644110761226
3300	3.96962359754549
3360	3.97250230717044
3420	3.97510638219709
3480	3.9774624329711
3540	3.97959508657058
3600	3.98152599329981
3660	3.9832748053706
3720	3.98485749850628
3780	3.98628565430862
3840	3.98758074323078
3900	3.98875895504165
3960	3.98981894363437
4020	3.99078026624289
4080	3.99165106931181
4140	3.99243942062446
4200	3.99315334631888
4260	3.99379993152514
4320	3.99438573863575
4380	3.99491603524138
4440	3.99539537351803
4500	3.99582941681662
4560	3.99622377941859
4620	3.99657958399674
4680	3.99690282187386
4740	3.99719536074984
4800	3.99745905797254
4860	3.99770057459772
4920	3.99791789551099
4980	3.99811364046599
5040	3.99829036415989
5100	3.99845383853344
5160	3.9985999838079
5220	3.9987310703743
5280	3.99884979053996
5340	3.99896041800376
5400	3.99905855642855
5460	3.99914625458123
5520	3.99922616728931
5580	3.99930111538782
5640	3.99936696552192
5700	3.99942550258268
5760	3.99947943896767
5820	3.99953025492234
5880	3.99957387810886
5940	3.99961406481564
6000	3.99965048869189
