Time	<y1l t^ y1 x^>	<y2 t^ y2r>
1701.80095559978	168.186906046178	88.1550292249229
1721.81913754682	172.326373473567	88.2315247967413
1741.8376185419	176.562571032917	88.4177505057273
1761.85642817141	180.891654990067	88.716869185334
1781.87559699706	185.309061086623	89.132388367159
1801.89515632663	189.809432884069	89.6681753080246
1821.91513790037	194.386546332483	90.3284710905384
1841.93557347942	199.033230888132	91.1179032909411
1861.95649431564	203.741287667361	92.0414965833228
1881.97793048381	208.501405325626	93.104680503917
1901.99991005552	213.303074592478	94.3132934313384
1922.02245808952	218.134502680704	95.6735816469853
1942.04559541865	222.982529128298	97.1921921250988
1962.06933720748	227.832545023652	98.8761574642624
1982.09369126493	232.668418015741	100.73287111662
2002.11865609539	237.472426014351	102.770050802383
2022.14421868517	242.225203041738	104.995687727259
2042.17035202786	246.905701290747	107.417978962654
2062.19701241757	251.491174063623	110.045240126478
2082.22413655127	255.957184875767	112.885795341135
2102.25163852315	260.277648580722	115.947841385999
2122.27940682197	264.424910844912	119.239283044677
2142.30730148451	268.369872612814	122.767536928895
2162.33515161614	272.0821662739	126.539301602324
2182.36275352696	275.53038996889	130.560292686782
2202.38986979052	278.682405759144	134.834942878229
2222.41622957357	281.505706114304	139.366068476388
2242.44153059906	283.967851251615	144.154506166104
2262.46544312523	286.036977218997	149.19872638371
2282.48761626427	287.68237121248	154.494432583086
2302.50768689742	288.875106509108	160.034158979937
2322.52529128962	289.588724696725	165.806882684373
2342.54007932392	289.799947833753	171.797669270748
2362.55173100845	289.4893981163	177.987373418438
2382.55997462971	288.642298020278	184.352417912155
2402.56460561044	287.249120241285	190.864674603599
2422.56550487246	285.306154616447	197.491469573742
2442.59914301314	282.81091926736	204.208011422448
2462.62911704879	279.775643527481	210.960909224807
2482.65564926249	276.216266854403	217.705120874027
2502.67908771722	272.155420618406	224.392588799459
2522.69990105558	267.622163794703	230.973029162817
2542.71866606666	262.651516429857	237.394846166965
2562.73604802525	257.283803411953	243.606145004657
2582.75277519505	251.563831874972	249.555803679932
2602.76960892708	245.539935293443	255.194564814942
2622.78731141066	239.262924720613	260.476093340254
2642.80661341116	232.784992234519	265.35795944257
2662.82818428769	226.158613150911	269.802504087667
2682.85260635932	219.435491873488	273.777557452305
2702.88035499596	212.665591752597	277.256976535146
2722.91178584673	205.896282153824	280.220991321407
2742.94712917052	199.171627577104	282.656353564396
2762.94998597183	192.543828734005	284.553326682772
2782.95683665805	186.03634795517	285.916330071622
2802.96756760105	179.680502418752	286.75072009631
2822.98197754762	173.503080365476	287.067221445576
2842.99979543206	167.526390853883	286.881346110294
2863.02069880347	161.768424525063	286.212750623946
2883.04433172364	156.243103078311	285.084561303748
2903.07032118698	150.960594784865	283.522694350024
2923.09829144621	145.927674348087	281.555193717927
2943.12787587835	141.148107463544	279.211605147277
2963.15872627304	136.623043148217	276.522400053478
2983.19051962095	132.351399969411	273.518458492861
3003.2229626126	128.330235428185	270.230616373732
3023.25579414353	124.55509071803	266.689278643835
3043.28878616745	121.020305739377	262.924097415026
3063.32174324889	117.719301520319	258.963711888391
3083.35450113671	114.644829042697	254.835545473403
3103.38692465662	111.789184900361	250.565654567653
3123.41890517266	109.144395264302	246.178622993113
3143.45035782169	106.702370342148	241.697495971133
3163.48121867859	104.455031955204	237.14374767257
3183.51144197684	102.394417069742	232.537276718754
3203.54099746213	100.512760166832	227.896424473093
3223.56986794062	98.8025572574874	223.238011488036
3243.59804704905	97.2566141919187	218.577388028027
3263.62553726462	95.8680816995257	213.928495135702
3283.65234815351	94.6304793577634	209.303933233192
3303.67849485124	93.5377104388705	204.715035734072
3323.7039967602	92.5840693379337	200.171945580483
3343.72887644672	91.764243051802	195.683693008974
3363.75315871716	91.0733079617644	191.258273189077
3383.7768698547	90.5067229762691	186.90272267073
3403.80003699491	90.060319914927	182.623193826701
3423.822687623	89.7302918608481	178.425026684402
3443.84484917411	89.5131800746609	174.312817715864
3463.86654872331	89.4058599484504	170.290485296482
3483.88781274775	89.4055263799234	166.361331660088
3503.90866695333	89.5096788641558	162.528101268845
3523.92913615046	89.7161065308205	158.793035591753
3543.94924417426	90.0228732967584	155.15792434047
3563.9690138379	90.428303255672	151.624153256298
3583.98846691422	90.9309663870467	148.192748573266
3604.00762414019	91.529664633819	144.864418305887
3624.02650523833	92.2234183715694	141.639590526193
3644.04512895302	93.0114532702902	138.518448804128
3664.063513097	93.893187531873	135.500964991376
3684.08167460682	94.8682194719826	132.586929529979
3704.0996296038	95.9363154029279	129.77597946655
3724.11739346045	97.0973977643314	127.067624349463
3744.13498087064	98.35153344005	124.461270182109
3764.15240592086	99.6989221925445	121.956241599976
3784.16968216495	101.139885140024	119.551802432297
3804.18682269883	102.674853195697	117.247174803253
3824.20384023721	104.304355383626	115.041556920113
3844.22074718996	106.029006940396	112.934139689417
3864.23755573945	107.849497107165	110.924122295095
3884.25427791809	109.766576511551	109.010726866146
3904.27092568794	111.781044033966	107.193212354905
3924.28751101738	113.893733047086	105.47088774155
3944.30404596171	116.105496912683	103.843124673636
3964.3205427426	118.417193613161	102.309369645063
3984.33701382808	120.829669389694	100.869155812967
4004.3534720137	123.343741252441	99.5221145460279
4024.36993050373	125.960178221699	98.2679867927434
4044.38640299167	128.679681152202	97.1066343530921
4064.40290374294	131.502860986791	96.0380511315089
4084.41944767399	134.430215278126	95.062374444004
4104.43605043282	137.462102812653	94.1798964454389
4124.45272847547	140.598716164379	93.3910757366068
4144.46949914075	143.840052002919	92.6965492022917
4164.48638071806	147.185878976604	92.0971441223065
4184.50339251111	150.635702991989	91.5938905858555
4204.52055489032	154.188729711842	91.1880342261935
4224.53788933451	157.843824100639	90.8810492756387
4244.55541845579	161.599466855858	90.6746519209207
4264.57316600485	165.453707580174	90.5708139140565
4284.5911568514	169.40411457251	90.571776364018
4304.60941693111	173.447721147715	90.6800635980456
4324.62797315473	177.580968438584	90.898496937491
4344.64685326901	181.799644689325	91.2302081802752
4364.66608565823	186.09882112156	91.6786525188034
4384.68569907711	190.472784545549	92.2476205471686
4404.70572229903	194.914967001092	92.9412489227901
4424.72618366717	199.41787285228	93.7640291440265
4444.74711053076	203.973003927672	94.7208137849071
4464.76852854987	208.570783499789	95.8168193900515
4484.79046084875	213.200480136403	97.0576250760207
4504.81292700084	217.850132736992	98.4491657102488
4524.83594182827	222.506478391247	99.9977183460769
4544.85951399652	227.15488506426	101.709880384869
4564.8836443983	231.779291528292	103.592537720039
4584.90832431716	236.362157412307	105.652820898593
4604.93353337439	240.884426727847	107.898047127222
4624.95923728488	245.325508737749	110.335645768308
4644.9853854446	249.663280534622	112.973064833697
4665.01190841552	253.874116176567	115.817655925877
4685.03871539377	257.932947632835	118.876535124209
4705.06569177073	261.813363079473	122.156417510543
4725.09269695135	265.487748197628	125.663423423849
4745.11956261272	268.92747597999	129.402855167267
4765.14609164995	272.103150079128	133.378943823689
4785.17205805992	274.984905832052	137.594567093243
4805.1972080719	277.542771709443	142.05094069661
4825.22126281389	279.747091977872	146.747287873736
4845.24392280298	281.569008810552	151.680493837509
4865.26487448897	282.980998933256	156.844754627501
4885.28379899214	283.957456222864	162.231232526615
4905.30038303911	284.475307630536	167.827732860339
4925.31433192404	284.514645611862	173.61841934925
4945.32538410187	284.059356226964	179.583586934935
4965.33332678556	283.09771860987	185.699511837727
4985.33801169173	281.622949020047	191.938398231672
5005.33936986907	279.633661597274	198.268439088235
5025.37391424601	277.129196631175	204.665684846704
5045.4052683094	274.123102007034	211.079316012315
5065.43366456479	270.631832667594	217.46694097006
5085.45944225703	266.677801022833	223.783724486312
5105.48304097494	262.289091497704	229.983122150849
5125.5049883404	257.499003155308	236.017713678885
5145.52588194917	252.34543358599	241.84011136038
5165.54636684573	246.870125970536	247.40390841252
5185.56710978342	241.117808892428	252.664634427266
5205.58877199017	235.135264110147	257.580670941224
5225.61198235242	228.970360785741	262.11409412626
5245.63731283622	222.671095396423	266.23140941332
5265.66525774337	216.284674714547	269.904155145001
5285.69621784037	209.856675155828	273.109347048796
5305.73049044663	203.430305626809	275.829756753174
5325.73176343703	197.057362422851	278.050424266813
5345.73660953349	190.762697487135	279.771225733284
5365.74501365544	184.579113437127	280.992206869364
5385.75687263147	178.535444084362	281.718654896536
5405.77200851433	172.656481116056	281.96066486417
5425.79018352781	166.963013441278	281.73262684969
5445.81111553945	161.471962263618	281.052660216382
5465.83449310403	156.196593223584	279.942019984467
5485.85998933545	151.146786584814	278.424498005724
5505.8872740805	146.329347201466	276.52583840403
5525.91602408905	141.748337617838	274.273183031759
5545.94593107774	137.405419832393	271.694558834458
5565.97670771718	133.300193748688	268.818415298017
5586.00809170754	129.430522889908	265.673216771485
5606.03984817193	125.792840412	262.287091551382
5626.07177063683	122.382430678932	258.687537240195
5646.10368087582	119.193683590605	254.901180062666
5666.13542789145	116.220320443631	250.953584504071
5686.1668862736	113.455591362569	246.869108773715
5706.19795414883	110.892445278645	242.670801115754
5726.2285508949	108.523674096472	238.380331819041
5746.25861476027	106.342033116136	234.017955841849
5766.28810049619	104.340340013871	229.602501201941
5786.31697707678	102.511554771847	225.151378632061
5806.34522556285	100.848842923053	220.680608417261
5826.37283714018	99.3456243753975	216.204860781496
5846.3998113528	97.9956099243747	211.737506645005
5866.42615453062	96.7928273797474	207.290676017862
5886.45187841525	95.7316390315458	202.875321707149
5906.47699896995	94.8067519801021	198.501286398366
5926.50153536301	94.0132226586937	194.177371512176
5946.52550910722	93.3464566934002	189.911406540786
5966.54894334216	92.8022050750564	185.710317830386
5986.5718622399	92.3765574653287	181.580196003717
6006.59429052182	92.065933322482	177.526361407736
6026.61625306853	91.8670714128925	173.553427134233
6046.63777461207	91.7770181701442	169.665359294207
6066.65887949703	91.7931152740104	165.865534337948
6086.67959150057	91.9129867450104	162.156793301877
6106.69993369954	92.1345257852325	158.541492935759
6126.71992838086	92.4558815413733	155.021553719502
6146.73959698253	92.8754459199264	151.598504824902
6166.75896006508	93.3918405462223	148.273526109433
6186.77803730272	94.0039039269511	145.04748725643
6206.79684749443	94.7106788495365	141.920984192325
6226.81540858812	95.5114000296507	138.894372925293
6246.833737717	96.4054820001504	135.967800956622
6266.85185124493	97.3925072196071	133.141236420684
6286.86976481827	98.472214366034	130.414495110689
6306.88749342322	99.6444867709326	127.787265546329
6326.90505144826	100.909340939883	125.25913223691
6346.92245274827	102.266915097975	122.829597290251
6366.93971071226	103.717457691898	120.498100512349
6386.95683833193	105.261315774119	118.264038138319
6406.97384827214	106.898923189154	116.126780329084
6426.99075294246	108.630788476526	114.085687562886
6447.00756456938	110.457482399824	112.140126044854
6467.02429526927	112.379625006241	110.289482252109
6487.04095712146	114.397872115758	108.533176726329
6507.05756224267	116.512901134151	106.870677219979
6527.07412286121	118.725396078428	105.301511297344
6547.0906513918	121.036031698099	103.825278485923
6567.10716051117	123.445456570208	102.441662068627
6587.12366323173	125.954275040068	101.150440602157
6607.14017297788	128.563027875116	99.9514992410922
6627.15670366009	131.272171492765	98.8448409423285
6647.17326974782	134.082055618858	97.8305976181346
6667.18988634177	136.992899228712	96.9090412997039
6687.20656924259	140.004764618622	96.0805953660206
6707.22333501698	143.117529453517	95.3458458844038
6727.24020105755	146.330856634803	94.7055530997072
6747.25718563733	149.644161833891	94.1606630976892
6767.27430795336	153.056578539568	93.7123196548726
6787.29158816116	156.566920475383	93.3618762709397
6807.30904739144	160.173641252725	93.1109083607326
6827.32670774998	163.874791143303	92.9612255595261
6847.34459229341	167.667970876393	92.9148840676286
6867.36272497548	171.550282397529	92.9741989269496
6887.38113055815	175.518276565988	93.1417560823176
6907.39983447922	179.56789782028	93.4204240329114
6927.41886266769	183.694425906922	93.8133648229308
6947.43824129897	187.892414850433	94.3240440544947
6967.45799647422	192.1556294424	94.9562395281842
6987.47815381624	196.47697965252	95.7140480268987
7007.49873796509	200.848453511043	96.601889655105
7027.51977196194	205.261049189683	97.6245090279199
7047.5412765029	209.704707214114	98.7869724716779
7067.56326904932	214.168243983318	100.094660250775
7087.58576278249	218.639288047887	101.553252675462
7107.60876538722	223.10422091119	103.168708774146
7127.63227766043	227.548124467282	104.947236037278
7147.65629193341	231.954737566568	106.895249562507
7167.68079032434	236.306424609403	109.019318766258
7187.70574282738	240.584159481407	111.326099682527
7207.7311052714	244.767528562172	113.822250768984
7227.7568171975	248.834756926752	116.514330101708
7247.78279972383	252.762762189025	119.408671891045
7267.80895349428	256.527240668869	122.511240424596
7287.83515683431	260.102790650118	125.827459873835
7307.86126427286	263.463077379304	129.36201892822
7327.88710561334	266.581044068656	133.118649979164
7347.91248577465	269.429172450138	137.099883603685
7367.93718562447	271.979795308946	141.306780407668
7387.96096406385	274.205461864436	145.738643900646
7407.98356157537	276.079354815276	150.39271994536
7428.00470543987	277.575755344155	155.263890425854
7448.02411674594	278.670549416797	160.344370990812
7468.04151921284	279.341765423414	165.623424922844
7488.05664972775	279.570129764772	171.087107176329
7508.06927031229	279.339623611028	176.718054179074
7528.07918106288	278.638021055551	182.495335879488
7548.08623343067	277.457386571339	188.394386490045
7568.09034301119	275.794508393057	194.387029212118
7588.09150092049	273.651244490656	200.441607814753
7608.12627345346	271.029559070992	206.534334116134
7628.15832612942	267.945579672133	212.61624447896
7648.18791793273	264.417383193404	218.646984074234
7668.21539674727	260.468286199778	224.584406333599
7688.24119111929	256.126511164389	230.385270736445
7708.2657971523	251.424709470051	236.00601988655
7728.28976126148	246.399356237741	241.40360115392
7748.31365959138	241.090038990324	246.536306825819
7768.33807558024	235.53866763719	251.364598784455
7788.36357705227	229.788637138497	255.851889945823
7808.39069427894	223.883975988131	259.965243882976
7828.41990057981	217.868513237164	263.675970820024
7848.45159648707	211.785094494746	266.960097796879
7868.48609839755	205.67487315881	269.798703949462
7888.48713082352	199.587772324598	272.174195605972
7908.49131648867	193.548522367388	274.083790111713
7928.49869914681	187.58980449912	275.524272004424
7948.50924033779	181.74087198704	276.497356753726
7968.52282902491	176.027403683115	277.009369712982
7988.53929327961	170.471463509151	277.070841032366
8008.55841305541	165.091553536608	276.696038540107
8028.57993319296	159.902745961705	275.902460580236
8048.60357592021	154.916878134646	274.710309569688
8068.62905228444	150.142794711485	273.141964884197
8088.65607212754	145.586621775399	271.221470902701
8108.68435238541	141.252059196143	268.974052929558
8128.71362365108	137.140679337066	266.425670532195
8148.74363503507	133.252222281318	263.602614794955
8168.77415746671	129.584879840481	260.531153241994
8188.80498562813	126.13556261352	257.237223825416
8208.83593872909	122.900146180521	253.746177453791
8228.86686035544	119.873694082506	250.082567047908
8248.89761760754	117.0506565415	246.269980036604
8268.92809972126	114.42504490786	242.330910497023
8288.95821634795	111.990582600686	238.286666741554
8308.98789563072	109.740833865024	234.157310005685
8329.0170821961	107.669312033551	229.961619931481
8349.04573514829	105.769569190673	225.717082726172
8369.07382612903	104.03526922345	221.439898155032
8389.10133749343	102.460246236901	217.145001865256
8409.12826062227	101.038550239631	212.846099909168
8429.15459439775	99.764481886068	208.555712707545
8449.18034383927	98.6326179177177	204.28522606633
8469.20551890266	97.6378287846575	200.044947205366
8489.23013343492	96.7752897648593	195.844164081085
8509.2542042755	96.0404867375648	191.691206576027
8529.27775049317	95.4292176135976	187.593508387429
8549.30079274075	94.9375902832515	183.55766867603
8569.32335272066	94.5620178122059	179.589512731269
8589.34545274611	94.2992114997862	175.694151079571
8609.36711538275	94.1461723105892	171.876036605636
8629.38836316372	94.1001810998771	168.139019374974
8649.4092183679	94.1587879747321	164.486398946276
8669.42970284652	94.3198010651784	160.920974044668
8689.44983789779	94.5812749215175	157.445089530573
8709.46964417583	94.94149870483	154.060680654599
8729.4891416324	95.3989842959039	150.769314628477
8749.50834948254	95.9524544125905	147.5722295762
8769.52728619242	96.6008307961266	144.470370952899
8789.54596948253	97.3432225020497	141.46442553836
8809.5644163474	98.1789143107838	138.554853123793
8829.58264308425	99.1073552552801	135.741916020716
8849.60066533097	100.128147248696	133.025706524846
8869.61849811111	101.241033782652	130.406172471047
8889.63615588643	102.445888656248	127.883141015469
8909.65365260981	103.742704686509	125.456340780867
8929.67100178621	105.1315823439	123.125422496751
8949.68821653211	106.612718248553	120.889978264938
8969.7053096404	108.186393457536	118.749559575007
8989.72229364466	109.85296146686	116.703694191313
9009.73918088529	111.612835846992	114.751902027451
9029.75598357724	113.466477425268	112.893710119502
9049.77271387793	115.414380923379	111.128666804471
9069.78938395544	117.457060953229	109.456355205089
9089.80600605832	119.595037269613	107.876406117
9109.82259258439	121.828819172894	106.388510389556
9129.83915614991	124.158888950353	104.992430885917
9149.85570965973	126.58568424008	103.688014103004
9169.87226637474	129.10957919623	102.475201526627
9189.88883998063	131.730864331	101.354040790858
9209.90544465348	134.44972490391	100.324696705116
9229.92209512503	137.26621772665	99.387462205175
9249.93880674322	140.180246248492	98.5427692772344
9269.95559552906	143.191533786918	97.7911998952579
9289.97247822868	146.299594768346	97.133497002115
9309.98947235799	149.503703846162	96.5705755536093
9330.00659623735	152.802862768514	96.1035336309328
9350.02386901499	156.195764876957	95.733663611112
9370.0413106755	159.680757129455	95.4624633661181
9390.05894202996	163.255799558863	95.2916474388179
9410.07678468308	166.918422101809	95.2231581172044
9430.09486097248	170.665678764224	95.2591762966292
9450.11319387439	174.494099129938	95.4021319822731
9470.13180686875	178.399637269566	95.6547142398752
9490.15072375608	182.377618170317	96.0198803509119
9510.16996841826	186.42268188541	96.5008638679879
9530.18956451163	190.528725696193	97.1011811961355
9550.20953508433	194.688844694929	97.8246362453198
9570.22990210349	198.895271331003	98.6753226076592
9590.25068588268	203.139314624423	99.6576226097226
9610.27190439701	207.411299936293	100.776202475286
9630.29357247307	211.70051040028	102.036002707909
9650.31570084517	215.99513136363	103.442222667445
9670.33829506432	220.282199457605	105.000298171876
9690.36135426297	224.547558220445	106.715870811974
9710.38486976525	228.775822516038	108.594747524043
9730.40882355938	232.950354336638	110.642848838924
9750.43318664185	237.053252921549	112.86614411989
9770.45791726515	241.065362464109	115.270572037561
9790.48295913255	244.966300987698	117.861944522509
9810.5082396033	248.734514224203	120.645832509166
9830.53366798923	252.347358490838	123.627431963453
9850.55913405362	255.781216595043	126.811409001295
9870.58450684006	259.011650651925	130.201723382873
9890.6096339918	262.013595328971	133.801430340957
9910.63434173269	264.761594380076	137.612461589885
9930.65843570905	267.230082353412	141.635387486762
9950.68170287653	269.393712007082	145.869163669017
9970.70391462148	271.227726231164	150.310867064456
9990.72483127618	272.7083711508	154.955427906048
10010.7442081063	273.813344614505	159.795366200105
10030.761802802	274.522271548173	164.820542899295
10050.7773843744	274.817194801244	170.017937646936
10070.7907432318	274.683067322929	175.371466227303
10090.8017020676	274.10822900919	180.861851579423
10110.810127047	273.084849615137	186.466562218054
10130.8159386338	271.609317999307	192.15983098536
10150.819121312	269.682557896725	197.912765126663
10170.8197313959	267.310251590857	203.693555693945
10190.8543930638	264.497443619033	209.478299113902
10210.886819803	261.263572354414	215.219659814805
10230.9173021144	257.628922100363	220.879146513599
10250.9462015277	253.618282214601	226.417184272268
10270.9739404424	249.260556062533	231.793784449988
10291.0009882145	244.588255354741	236.969262146198
10311.0278444605	239.636897025397	241.904974508348
10331.0550204415	234.444324841277	246.564057363961
10351.0830196867	229.049981532953	250.912124293673
10371.1123191399	223.494159232553	254.917906214195
10391.1433519767	217.817256301369	258.553806466303
10411.1764931496	212.059067190824	261.796357045769
10431.212048268	206.258129095615	264.626554043751
10451.2137446303	200.46170652778	267.026085059406
10471.2182236913	194.693457709923	268.990965850835
10491.225556552	188.984893169316	270.516368375209
10511.2357405931	183.36455641159	271.602008855753
10531.2487065452	177.857844744257	272.251903160724
10551.2643276182	172.48692566093	272.474041042549
10571.2824299188	167.27073973445	272.279997489713
10591.3028034088	162.225078522195	271.684499971576
10611.3252127635	157.362724529475	270.704969811798
10631.3494075749	152.693639750149	269.361054509743
10651.3751315267	148.225189551705	267.674165772855
10671.4021302731	143.962389562042	265.667035570318
10691.4301579009	139.908164540386	263.363299891788
10711.4589819508	136.063609819073	260.787117288725
10731.4883870731	132.428247619195	257.962826834495
10751.5181774347	129.00027225824	254.914647972952
10771.5481780468	125.776779871617	251.666422886149
10791.5782351857	122.753979712438	248.241400532123
10811.6082160996	119.927385325722	244.662060368591
10831.6380081608	117.291984914686	240.949972974223
10851.6675176259	114.842391016799	237.125694252795
10871.6966681387	112.57297021353	233.208689622761
10891.7253990789	110.477954028499	229.217284505854
10911.7536638581	108.551532447345	225.168637482026
10931.7814282233	106.787931654371	221.078732647077
10951.8086686195	105.181477643548	216.962387946866
10971.8353706517	103.726647352453	212.833276545351
10991.8615276635	102.418108907395	208.703958592166
11011.887139448	101.250752470743	204.585921066268
11031.912211094	100.219713062876	200.489623677382
11051.9367519679	99.3203866008137	196.424549095801
11071.9607748253	98.5484402615133	192.399256048254
11091.9842950429	97.8998181458908	188.421434060953
11112.0073299654	97.3707430932857	184.497958846129
11132.0298983507	96.9577153789941	180.634947522187
11152.05201991	96.6575089192584	176.837813020491
11172.0737149242	96.4671655115015	173.11131717828
11192.0950039348	96.3839875506694	169.459622135698
11212.1159074936	96.4055295865559	165.886339760526
11232.1364459662	96.5295890201225	162.394578907593
11252.1566393813	96.7541961791263	158.98699039155
11272.1765073159	97.0776039634601	155.665809609935
11292.1960688161	97.4982772080079	152.432896798397
11312.2153423427	98.0148818742726	149.289774939307
11332.2343457397	98.6262741511863	146.237665372214
11352.2530962227	99.3314895191936	143.277521178178
11372.271610381	100.129731809447	140.410058426631
11392.2899041937	101.020362271238	137.635785385303
11412.3079930556	102.002888644721	134.955029802784
11432.325891811	103.076954222462	132.367964378453
11452.3436147944	104.242326871776	129.874630537533
11472.3611758768	105.498887979796	127.474960630089
11492.3785885163	106.846621274539	125.168798672401
11512.3958658117	108.285601467535	122.955919747526
11532.4130205588	109.815982656801	120.836048179188
11552.4300653095	111.437986422741	118.808874590034
11572.447012431	113.151889543692	116.874071951673
11592.4638741687	114.958011252803	115.03131072949
11612.4806627077	116.856699952421	113.280273221468
11632.4973902361	118.848319297627	111.620667185225
11652.5140690085	120.933233555827	110.052238842965
11672.5307114103	123.11179214474	108.574785349224
11692.547330021	125.384313246795	107.188166801276
11712.5639376773	127.751066393986	105.892317866737
11732.5805475357	130.212253913453	104.68725909746
11752.5971731341	132.767991120796	103.57310799285
11772.61382845	135.418285145137	102.550089869523
11792.6305279583	138.16301226877	101.618548586769
11812.6472866836	141.001893662145	100.77895716999
11832.6641202489	143.934469396829	100.031928364713
11852.681044917	146.960070619969	99.3782251440213
11872.6980776261	150.077789779365	98.8187711800028
11892.7152360134	153.286448794147	98.3546612762438
11912.7325384276	156.584565077642	97.9871717419122
11932.7500039252	159.970315332802	97.7177706690428
11952.7676522489	163.441497060827	97.5481280520845
11972.785503783	166.995487748563	97.4801256624379
11992.8035794803	170.629201733772	97.5158665596311
12012.8219007584	174.339044788446	97.6576840845407
12032.8404893534	178.120866511333	97.9081501377023
12052.859367131	181.969910685065	98.2700824966784
12072.8785558415	185.880763828299	98.7465508697638
12092.8980768138	189.847302266499	99.3408813184702
12112.9179505776	193.862638153034	100.056658607443
12132.9381964042	197.919065001641	100.897725957628
12152.9588317568	202.008003439634	101.868181586106
12172.9798716393	206.119948064521	102.972371315075
12193.0013278365	210.244416481134	104.214876423173
12213.0232080363	214.369901816425	105.60049579731
12233.0455148275	218.483830250584	107.134221324702
12253.0682445758	222.572525367677	108.821205348416
12273.0913861742	226.621181405182	110.666718899491
12293.1149196874	230.613847772709	112.676099326208
12313.1388148975	234.533427492585	114.854685872604
12333.1630297897	238.361692488255	117.207741732506
12353.187509019	242.079318879922	119.740361134203
12373.2121824129	245.665945622187	122.457360115221
12393.236963594	249.100259907608	125.36314984974
12413.2617488114	252.360112722753	128.461591712298
12433.2864161019	255.422667747743	131.755833728289
12453.3108249121	258.264586389827	135.248128692047
12473.3348163315	260.862251098809	138.939635045884
12493.358214095	263.192028188796	142.830202614691
12513.3808265023	265.230570159638	146.918146473797
12533.4024494122	266.955155966286	151.200013578001
12553.4228704106	268.344065826903	155.670348235439
