Time	SpeciesL (Mean)	SpeciesR (Mean)	SpeciesL (Std)	SpeciesR (Std)
0	1000	1000	0	0
6.60641480687144E-06	999.997952015574	999.997952014992	0.045254606572705	0.0452546065726611
1.77405458551547	618.489125058465	614.422258315329	15.7162337544969	15.6395368616534
3.45719318331437	441.925984068959	437.053726285589	16.2511320630314	16.1313115471051
5.56788452648267	335.550649764994	333.125602218821	15.524334751643	15.4663243152662
7.41087617198145	292.381335665173	292.608082882893	14.9571952385155	14.988382601898
9.86389805214032	266.60630893747	269.80672121102	14.5308695504111	14.6661550270488
11.9353305165609	257.371295158397	262.549524011464	14.3677866497321	14.568014360166
14.4417637985098	252.381650526012	259.535743475519	14.2896940735196	14.5481877766523
17.4745480696679	249.778128870277	259.010040461001	14.2688994139075	14.5818151839465
19.2220094830495	248.903236701272	259.259147678924	14.2714131038577	14.6117267998078
21.1442170377693	248.137790774248	259.701094487526	14.279057013166	14.6478118855619
23.258645347961	247.3961048396	260.269246874089	14.2901002012176	14.6889443122933
25.5845164891719	246.622079018897	260.925218536805	14.303447983816	14.7345309296281
28.1429747445039	245.781226841027	261.650993690688	14.3185073585038	14.7843763545792
30.9572788253691	244.852806557757	262.441499410281	14.3350337542788	14.8385459523054
34.0530133143208	243.823301495903	263.298679682343	14.3529918931293	14.8972506357674
37.4583212521677	242.68182624668	264.227469419678	14.37244910106	14.9607636418143
41.2041599837993	241.417413603242	265.233504062769	14.3935053792311	15.0293681850748
45.324582588594	240.017736379922	266.322072826926	14.4162542353385	15.1033280021162
49.8570474538683	238.468693064742	267.497755132369	14.4407632768841	15.1828706686175
54.8427588056699	236.754376520005	268.764294016002	14.4670634598308	15.2681750367775
60.3270412926517	234.857132693217	270.124441413787	14.4951387500228	15.3593572561644
66.3597520283317	232.757594107295	271.57966434332	14.5249115061216	15.4564528590392
72.9957338375797	230.434685543103	273.129687665246	14.556221543353	15.559394395631
80.2953138277525	227.865645251363	274.771875020433	14.5887981190564	15.667985065755
88.3248518169425	225.026111234538	276.500442742762	14.6222243811036	15.7818691783713
97.1573436050516	221.890316718122	278.305487467273	14.6558938203622	15.9005005900374
106.873084571972	218.431437118402	280.171799851805	14.6889585255854	16.0231108248482
117.560399635584	214.622135269448	282.077437432442	14.7202698771794	16.1486794250385
129.316446205557	210.435358890971	283.992038856771	14.7483139205753	16.2759101248403
142.248097432527	205.845449706403	285.874880393536	14.7711461856671	16.4032174655118
156.472913782195	200.829623206714	287.672706730675	14.7863342990398	16.5287291179795
172.120211766829	195.369867697682	289.317416044476	14.7909213752865	16.6503088886966
189.332239549927	189.455286174524	290.723748455389	14.7814285610161	16.7656033685535
208.265470111334	183.084859590753	291.787219676028	14.7539203852471	16.8721105503428
229.092023728883	176.27054127735	292.382655864762	14.704160147865	16.9672608449949
252.001232708186	169.040499629713	292.363811516067	14.6278820869628	17.048490076644
277.201362585419	161.44221742584	291.564668049057	14.5211997068612	17.1132724804814
304.921505450376	153.545050571757	289.803080663165	14.3811531091342	17.1590745696139
335.413662601828	145.441779658559	286.887415936294	14.2063721617766	17.1831958711034
368.955035468426	137.246604640791	282.602981223929	13.9960181715666	17.181823507508
405.850545621683	129.103294408251	276.768767431186	13.7541160327436	17.1513835849331
446.435606790266	121.175722061303	269.24158458373	13.4890521124982	17.0872580076842
491.079174075708	113.644299502276	259.932172437326	13.2141216346169	16.9834119479023
540.187098089694	106.691654821904	248.82358696012	12.9465982183762	16.8318947790987
594.205814505078	100.497476786807	235.986410195015	12.7071095924465	16.6238110860619
653.626402562	95.2396058977823	221.589386846306	12.5193498533094	16.3514159947548
718.989049424615	91.1047151070567	205.89534775423	12.4104327559466	16.010922262197
790.887960973492	88.2930060825564	189.256326871145	12.4102765841312	15.604561507013
869.976763677256	87.0349907068034	172.127723099103	12.5548682722139	15.1424820518152
956.974446651396	87.6034384995507	155.067290325451	12.886442081753	14.6459363094083
1042.83780226176	89.9899291258388	140.22333973922	13.3875152444771	14.1972317303988
1137.28749343317	94.6106021230786	126.19355442536	14.1354369663526	13.7816947933328
1241.18215372171	102.092811434081	113.449163411867	15.1939061553132	13.4542022831377
1355.46628003911	113.321122145915	102.508973372871	16.6386283292315	13.2961202118336
1474.80655495068	128.585172790817	94.3705333555525	18.4439417115908	13.4199538913028
1583.51086248595	145.790582113937	89.8499793998146	20.316243493095	13.8637477501704
1681.3447392677	163.996599927625	88.2198654782004	22.134046618187	14.6106951856125
1782.51061244683	185.362852034587	89.175288651142	24.069164938388	15.8262268618482
1891.05932695101	210.544881685779	93.6526126774017	26.1106405998488	17.7674978813792
1996.28746583247	235.884564458167	102.154898036475	28.0043245472107	20.419540638385
2090.99279082578	257.625537524767	114.15449634256	29.726002345748	23.5198186864551
2180.84906483619	275.036210855868	130.129648713098	31.6411485818803	27.0130142239287
2230.27001554192	282.296850617427	141.059001786556	32.9479185815922	29.084410586734
2253.97948253757	285.00486744943	146.858539975869	33.6653874683012	30.083159227396
2279.79668182863	287.299095805414	153.578012085768	34.5176789649324	31.1546781836282
2308.1956010488	288.962479114826	161.43955975258	35.5359264181961	32.2930755131709
2339.43441219098	289.665300430002	170.619143203374	36.737047795277	33.467649894605
2373.79710444739	288.981619283336	181.284843097993	38.1180781187538	34.6268234667925
2411.59606592943	286.386535839829	193.561047627376	39.6351759513767	35.6938901897369
2428.60559859635	284.579086167699	199.216475820992	40.2894775996872	36.0909854006502
2447.31608452996	282.135471875392	205.493282597106	40.9708096180979	36.4641780898081
2467.89761905694	278.90668636369	212.42546650951	41.6566889394572	36.7965122612848
2490.53730703661	274.722538950391	220.026804281077	42.3119771244117	37.0688502059265
2515.44096381425	269.395827939788	228.277162978905	42.8851700647914	37.2621932178943
2540.22565137009	263.400410099524	236.277846080277	43.2758489507518	37.3573002755754
2567.48880768153	256.09395853477	244.718423928802	43.474338002263	37.3729758392188
2597.4782796241	247.327904236946	253.417947266857	43.394808448114	37.3193509200306
2630.46669876094	236.99685595151	262.093159339994	42.9429059075788	37.2270290372055
2666.75395981146	225.070384790591	270.33673944087	42.0281390556686	37.1486427336396
2706.66994696702	211.628099199649	277.605646800891	40.5836498945684	37.1489576618316
2750.57753283815	196.890401907334	283.230333200001	38.5914087976618	37.2773452491409
2792.3733811103	183.290456434836	286.202855755917	36.4518171603282	37.4877913290914
2811.21586038385	177.377151790019	286.792342921143	35.4480925311661	37.5898584878542
2831.18477040581	171.292176248696	286.922407367836	34.3758584510212	37.691723974949
2853.15057142996	164.838910343318	286.497264023614	33.2009784376138	37.7864518357593
2877.31295255653	158.055372446391	285.374862137082	31.9314429066435	37.8568468445836
2903.89157179575	150.997612604342	283.399296227809	30.5819274303622	37.8781187207794
2933.1280529589	143.741838269911	280.405292401101	29.1744341345518	37.8182561844402
2965.28086554549	136.38695162271	276.226734597685	27.7387158740106	37.6392868496862
2998.16093088843	129.539536082344	271.122102781324	26.4055021683284	37.3281243955985
3030.20604122416	123.506591595136	265.466300707176	25.2435301441942	36.9021398551923
3065.45566259347	117.572490931124	258.614476053984	24.1221417363406	36.3031867542275
3099.64204666677	112.484678851088	251.476842400981	23.1865853314083	35.6067619183116
3137.2470691474	107.600627725044	243.216566931899	22.3207847916752	34.7306823216527
3178.61259387609	103.029163705855	233.807535373959	21.5506810085728	33.6631471984563
3224.11467107765	98.8898309317376	223.265203697163	20.9018560818977	32.4017501592368
3274.16695599937	95.3129538618784	211.655735339612	20.3986622297648	30.9566264306987
3329.22446941326	92.4425837802464	199.102314315636	20.0650601904722	29.3517774156328
3389.78773416854	90.4409602519602	185.788926740163	19.9257063368102	27.626912438316
3449.81634025251	89.5349997029236	173.284832241724	19.9899337019667	26.0086246425417
3515.84780694488	89.6695412465963	160.467675949908	20.2631000122523	24.3764406047417
3575.27612696802	90.7353924572107	149.845648142487	20.670445383469	23.0648125114038
3640.64727899347	92.8916337728245	139.202805551727	21.2779184612737	21.8124190085398
3704.8277790306	95.9837670639921	129.827005237306	22.0228799265041	20.7884864135941
3770.42930043534	100.133546780294	121.332400034956	22.9241598746197	19.9591650354455
3842.59097398056	105.862006265694	113.231592132225	24.0645224616779	19.3040554733245
3921.9688148803	113.601709528269	105.783122752704	25.4776253422065	18.8980313461206
4009.28443987002	123.9115087925	99.3104180999937	27.1869212568842	18.8396231504117
4096.76132113442	136.190211790006	94.6016483524012	29.0055528695681	19.2053319039948
4144.87360582985	143.794377472032	92.7691961843685	30.0243299904809	19.597183300857
4194.63816696002	152.294268326575	91.4518585901798	31.0689442199505	20.1551319061428
4249.37918420321	162.374155940838	90.704851191083	32.1807968600083	20.961065346524
4309.59430317072	174.302896454863	90.7764918485623	33.3214085053813	22.0998393325186
4375.83093403498	188.340147016898	92.0185429289312	34.4263856314714	23.6874885460687
4448.69122798566	204.660643312727	94.9440895110514	35.4086435394669	25.8811366423891
4528.83755133142	223.191776076222	100.318857715515	36.2031221285577	28.8816913777886
4607.70292563624	241.233462927514	108.181099392425	36.8434873373289	32.446856765057
4678.68176251059	256.384388504789	117.797379669259	37.648775585467	36.1149383162358
4717.72012279148	263.889146187541	124.236289620087	38.3780910947705	38.2684049295522
4739.19122094597	267.669617485065	128.147813354975	38.9220119626199	39.4718297787691
4762.58117508267	271.454602076534	132.716513017435	39.6573204362945	40.782792455398
4788.31012463305	275.161946560529	138.118342521594	40.6597168274621	42.2065088246243
4816.61196913846	278.614997943728	144.51860076264	42.0152800660798	43.722763913479
4847.74399809441	281.561212865959	152.108271704568	43.8180119926569	45.28865011577
4881.98922994596	283.650794218592	161.098115239497	46.1497609160427	46.8268863219424
4914.90764797474	284.412255248985	170.326333509752	48.6648320518947	48.058100334428
4944.53422420065	283.978594520342	179.06419263135	51.0677822907287	48.9074538439522
4971.19814280396	282.643666477159	187.217685905014	53.257457115865	49.4304604546145
4985.86329803578	281.521036556615	191.79470089023	54.4414089575275	49.6130456298455
