Time	SpeciesL	SpeciesR
0	1000	1000
50	238.397622791372	267.550416275764
100	220.850530774163	278.879717184617
150	203.064975625561	286.903766208145
200	185.786822742341	291.389107890278
250	169.583090228399	292.371909799985
300	154.825216388515	290.111945922402
350	141.706580319052	285.024052301031
400	130.280927951898	277.60429951895
450	120.504592993493	268.369927143075
500	112.275100125655	257.814955631267
550	105.461050368553	246.383202242451
600	99.9230258599594	234.455160028587
650	95.526823770319	222.344822309577
700	92.1508941213181	210.302901266318
750	89.6896121995939	198.523413061569
800	88.0542738047321	187.151736720376
850	87.1725881622581	176.29286599507
900	86.9873327568425	166.019073703144
950	87.454844326664	156.376800999381
1000	88.5433398816044	147.392492312466
1050	90.2314539028898	139.077632742684
1100	92.5067316919622	131.432776238049
1150	95.3643547742853	124.450913460405
1200	98.8059050421151	118.120189691016
1250	102.838270190765	112.426185338216
1300	107.472456260016	107.35369643078
1350	112.722477293321	102.88833990695
1400	118.60405530188	99.0178666638009
1450	125.133151365482	95.7333302199153
1500	132.324319876243	93.0302653882489
1550	140.18858896282	90.909737780145
1600	148.731002786606	89.3795166140984
1650	157.947487664257	88.4552351555489
1700	167.821164647284	88.1617616041336
1750	178.317739539242	88.534577094442
1800	189.380023040956	89.621255711457
1850	200.92153284106	91.4829657813969
1900	212.81917240158	94.1957445166335
1950	224.905268195666	97.8512607146599
2000	236.95950809902	102.556472964619
2050	248.701832741526	108.431359756043
2100	259.787908090923	115.603592258305
2150	269.809647811516	124.198475342619
2200	278.304116258662	134.322467071294
2250	284.774438127371	146.038928730009
2300	288.725845715387	159.336038733044
2350	289.717629157652	174.089425239331
2400	287.427939907233	190.025927944238
2450	281.720298647647	206.700114002011
2500	272.696033739981	223.496622876916
2550	260.714067137762	239.669073359902
2600	246.364646673234	254.416243116433
2650	230.398301925301	266.982602999828
2700	213.625540678454	276.75830591035
2750	196.814183749528	283.352569681043
2800	180.609222897094	286.623791264206
2850	165.489488607356	286.664183900235
2900	151.760976957667	283.75260981792
2950	139.577290593841	278.291578042622
3000	128.973711289231	270.745488096733
3050	119.904313954415	261.589151244536
3100	112.274284002784	251.271769804912
3150	105.965073916514	240.194907729832
3200	100.852198052175	228.702078009122
3250	96.8160711320491	217.076858331017
3300	93.7483937614311	205.545984955671
3350	91.5550695671501	194.285349018341
3400	90.1570416981919	183.427190104797
3450	89.489823269328	173.067373725558
3500	89.5025201131699	163.272303634828
3550	90.1564111803897	154.085004809553
3600	91.4235623636932	145.530442878813
3650	93.285374732965	137.619910073384
3700	95.731397306939	130.354878996716
3750	98.7580059536007	123.729967474186
3800	102.367288453562	117.735501405228
3850	106.565916542902	112.359607333076
3900	111.363983309551	107.589934447739
3950	116.773798359485	103.415151878395
4000	122.808556359547	99.8262610300598
4050	129.480688136096	96.8176911743371
4100	136.800126454118	94.3885153619811
4150	144.772025085344	92.5435076513296
4200	153.394052882163	91.2942574183941
4250	162.653152418732	90.6604008252424
4300	172.521528853316	90.6708249760576
4350	182.951990869679	91.365057759176
4400	193.872351450512	92.7945326809737
4450	205.179060445152	95.0237059364369
4500	216.730274037733	98.13089289558
4550	228.338610633759	102.208187919415
4600	239.764450426368	107.360000473585
4650	250.710975935528	113.699196603428
4700	260.822938560155	121.339572658913
4750	269.691319338519	130.383716377465
4800	276.867636562488	140.903976113457
4850	281.890151093781	152.917021425706
4900	284.324071768843	166.352544084246
4950	283.814406082955	181.020410850822
5000	280.145146521838	196.584083872681
