Time	Signal
0	0
6	0
12	0
18	0
24	0
30	0
36	0
42	0
48	0
54	0
60	0
66	0
72	0
78	0
84	0
90	0
96	0
102	0
108	0
114	0
120	0
126	0
132	0
138	0
144	0
150	0
156	0
162	0
168	0
174	0
180	0
186	0
192	0
198	0
204	0
210	0
216	0
222	0
228	0
234	0
240	0
246	0
252	0
258	0
264	0
270	0
276	0
282	0
288	0
294	0
300	0
306	0
312	0
318	0
324	0
330	0
336	0
342	0
348	0
354	0
360	0
366	0
372	0
378	0
384	0
390	0
396	0
402	0
408	0
414	0
420	0
426	0
432	0
438	0
444	0
450	0
456	0
462	0
468	0
474	0
480	0
486	0
492	0
498	0
504	0
510	0
516	0
522	0
528	0
534	0
540	0
546	0
552	0
558	0
564	0
570	0
576	0
582	0
588	0
594	0
600	0
600	0
606	0.00035323088896869
612	0.00257180020207436
618	0.00790632220879517
624	0.0170923883132874
630	0.0304865036111024
636	0.0481731359260068
642	0.0700460482460051
648	0.0958710302978526
654	0.125333260784029
660	0.158072025547035
666	0.193709499991245
672	0.231864008093433
678	0.2721644616893
684	0.314260982410692
690	0.357829373255168
696	0.402571110023252
702	0.448215653384657
708	0.494523748155622
714	0.541281033891738
720	0.588300117080469
726	0.635417335136634
732	0.682491229530051
738	0.729402976690366
744	0.776045257836736
750	0.822337933924686
756	0.868202397215766
762	0.913577951843926
768	0.958419271545819
774	1.00268528334122
780	1.04634464129133
786	1.08937159005711
792	1.13174885258719
798	1.17346622778689
804	1.21451451540962
810	1.25488765679954
816	1.29458453898055
822	1.33360624773598
828	1.37195725965554
834	1.40964385387552
840	1.44667144688903
846	1.48304651071071
852	1.51878027055784
858	1.5538848909854
864	1.58836943570933
870	1.62224299128227
876	1.65551714709352
882	1.68820356047423
888	1.72031393931227
894	1.75186026274106
900	1.78285400712358
906	1.81330685102363
912	1.84323053390479
918	1.87263634898109
924	1.90153495420885
930	1.92993715545458
936	1.95785357484956
942	1.98529462101665
948	2.01227050444844
954	2.03879125409323
960	2.06486671497961
966	2.09050667081187
972	2.11572072689554
978	2.14051829946599
984	2.1649085768687
990	2.18890015995207
996	2.21250152672372
1002	2.23572094732776
1008	2.25856643076582
1014	2.28104569631873
1020	2.30316622411313
1026	2.32493523893796
1032	2.34635993791387
1038	2.36744760736628
1044	2.3882051818187
1050	2.40863942875769
1056	2.42875693997451
1062	2.448564135984
1068	2.46806727362036
1074	2.48727243992917
1080	2.50618551636243
1086	2.52481221040121
1092	2.54315806150721
1098	2.56122844515686
1104	2.57902865554148
1110	2.59656380453125
1116	2.61383883623995
1122	2.63085863019243
1128	2.6476282516633
1134	2.66415254070875
1140	2.6804362343496
1146	2.6964837999878
1152	2.71229929341648
1158	2.7278867707713
1164	2.74325012492498
1170	2.75839342386173
1176	2.77332081250304
1182	2.78803620619764
1188	2.80254345222132
1194	2.81684636704729
1200	2.83094870627318
1206	2.84485415517506
1212	2.85856630379532
1218	2.87208836279258
1224	2.88542349132735
1230	2.89857476456523
1236	2.91154519258163
1242	2.92433791544576
1248	2.93695590365241
1254	2.94940203979019
1260	2.96167924940388
1266	2.97379062584954
1272	2.98573912689874
1278	2.99752768988793
1284	3.00915888694611
1290	3.02063496940492
1296	3.03195825289012
1302	3.04313094072629
1308	3.05415553624323
1314	3.0650345441337
1320	3.07577032582641
1326	3.08636522517809
1332	3.09682165224852
1338	3.10714199222461
1344	3.11732860961106
1350	3.1273837672517
1356	3.13730925275175
1362	3.14710691798925
1368	3.15677854668807
1374	3.16632594753514
1380	3.1757511315034
1386	3.18505593404199
1392	3.19424215124016
1398	3.20331168980084
1404	3.21226657644723
1410	3.22110876348253
1416	3.22984020938594
1422	3.2384624039844
1428	3.24697666922704
1434	3.25538437800937
1440	3.26368683611699
1446	3.27188571070863
1452	3.27998259326267
1458	3.28797899183021
1464	3.29587642929513
1470	3.30367654327247
1476	3.31138094996883
1482	3.31899127347682
1488	3.32650898212537
1494	3.3339350772236
1500	3.34127069077114
1506	3.34851688213904
1512	3.35567482811793
1518	3.36274588077437
1524	3.36973123254718
1530	3.37663206516178
1536	3.38344971158697
1542	3.39018557024549
1548	3.39684101026308
1554	3.40341739686843
1560	3.40991557218736
1566	3.41633634907395
1572	3.42268055846341
1578	3.42894901191518
1584	3.43514288841476
1590	3.44126323610744
1596	3.44731106247986
1602	3.45328741616994
1608	3.4591934720093
1614	3.4650303812056
1620	3.47079931911057
1626	3.47650122685856
1632	3.48213667358886
1638	3.48770636712597
1644	3.49321094231845
1650	3.49865123765004
1656	3.50402817952256
1662	3.50934257765898
1668	3.51459524811996
1674	3.51978717179165
1680	3.52491935505184
1686	3.52999280270422
1692	3.53500848384284
1698	3.53996684807753
1704	3.54486841474738
1710	3.5497136893332
1716	3.55450320969838
1722	3.55923784090248
1728	3.56391829307523
1734	3.56854526412995
1740	3.57311951688964
1746	3.57764192486435
1752	3.58211334094344
1758	3.586534648817
1764	3.59090641359332
1770	3.59522897970522
1776	3.59950278899449
1782	3.60372822699987
1788	3.60790593285983
1794	3.61203655060156
1800	3.61612064903307
1806	3.62015881734364
1812	3.6241518041821
1818	3.62810035768232
1824	3.63200524088967
1830	3.63586713608139
1836	3.63968626153252
1842	3.6434629579607
1848	3.64719752948112
1854	3.65089036630501
1860	3.65454211068928
1866	3.6581532569589
1872	3.66172430309284
1878	3.66525583365203
1884	3.66874851060963
1890	3.67220298632546
1896	3.67561993521522
1902	3.67899966526397
1908	3.68234239757342
1914	3.68564840483598
1920	3.68891792903622
1926	3.69215147795577
1932	3.69534950391182
1938	3.69851241751558
1944	3.70164066256967
1950	3.70473482382304
1956	3.70779547185842
1962	3.71082320092221
1968	3.71381847294687
1974	3.71678138077918
1980	3.7197121494912
1986	3.72261095625118
1992	3.72547811707699
1998	3.72831410191972
2004	3.73111926588373
2010	3.73389397464961
2016	3.73663869331809
2022	3.73935393063717
2028	3.74204019751186
2034	3.74469800618095
2040	3.74732749787739
2046	3.74992882123248
2052	3.7525021404456
2058	3.75504761907753
2064	3.75756566696762
2070	3.76005660478585
2076	3.76252073562318
2082	3.76495840761644
2088	3.76737008278227
2094	3.76975620550817
2100	3.77211724713766
2106	3.77445349396776
2112	3.7767649836666
2118	3.77905186113691
2124	3.78131422542399
2130	3.78355235298983
2136	3.78576658005886
2142	3.78795716952983
2148	3.79012439833172
2154	3.79226864424375
2160	3.79439030365254
2166	3.79648978327133
2172	3.79856746353543
2178	3.80062338473909
2184	3.80265765010792
2190	3.80467035365427
2196	3.80666162074108
2202	3.80863177994191
2208	3.81058106158886
2214	3.81250969352396
2220	3.81441795942481
2226	3.81630622496539
2232	3.81817484251842
2238	3.8200241893016
2244	3.82185441385292
2250	3.82366553968569
2256	3.82545765387013
2262	3.82723081225047
2268	3.82898525888405
2274	3.83072123401334
2280	3.83243893558722
2286	3.83413857617068
2292	3.83582041575448
2298	3.8374846857727
2304	3.83913161020109
2310	3.84076141301541
2316	3.84237431819142
2322	3.84397053150107
2328	3.84555018681122
2334	3.84711346780531
2340	3.84866056571134
2346	3.85019167175728
2352	3.85170697717114
2358	3.85320664486558
2364	3.85469076924928
2370	3.85615950184636
2376	3.85761299845061
2382	3.85905141485581
2388	3.86047490685575
2394	3.86188364287321
2400	3.86327780919052
2406	3.86465757371224
2412	3.86602310382002
2418	3.86737456689549
2424	3.8687121303203
2430	3.87003593342144
2436	3.8713460956052
2442	3.87264276451633
2448	3.87392608791267
2454	3.87519621355208
2460	3.87645328913889
2466	3.87769743756253
2472	3.87892877657054
2478	3.88014744016787
2484	3.88135356235951
2490	3.8825472771504
2496	3.88372871854552
2502	3.88489802054984
2508	3.88605531716831
2514	3.88720074240591
2520	3.88833441967802
2526	3.88945644944254
2532	3.89056695560043
2538	3.89166606365758
2544	3.89275389911989
2550	3.89383058749327
2556	3.89489625428362
2562	3.89595102499684
2568	3.89699502513883
2574	3.89802837694524
2580	3.89905116852342
2586	3.90006350709899
2592	3.90106550842342
2598	3.90205728824817
2604	3.90303896232472
2610	3.90401064640453
2616	3.90497245623906
2622	3.90592450757978
2628	3.90686691617249
2634	3.90779979238415
2640	3.90872324510731
2646	3.90963738670919
2652	3.91054232924581
2658	3.91143818446198
2664	3.91232503262102
2670	3.9132028434242
2676	3.91407164057729
2682	3.91493144516897
2688	3.91578226787649
2694	3.91662411859038
2700	3.91745722654844
2706	3.91828180744149
2712	3.91909803029964
2718	3.91990608172177
2724	3.92070616587554
2730	3.92149841113484
2736	3.92228283010767
2742	3.92305953147543
2748	3.92382862146694
2754	3.92459020220373
2760	3.9253443496468
