Time	Species	Species_1	sp_10	sp_9	BJ2x2_5
30	0.997068611834336	0.999996492465475	1.16113943674551E-06	1.16113943674551E-06	0.0422517573335413
31	0.996931091426895	0.999996137397485	1.32610902797526E-06	1.32610902797526E-06	0.039200866986052
32	0.996793084990802	0.999995762815736	1.50570523924596E-06	1.50570523924596E-06	0.0363716011196931
33	0.996654649317333	0.999995368593781	1.70038395426787E-06	1.70038395426787E-06	0.0337454933398806
34	0.996515837820583	0.999994954620093	1.91057251842854E-06	1.91057251842854E-06	0.0313100562410487
35	0.99637669798293	0.999994520795608	2.13667123130972E-06	2.13667123130972E-06	0.0290495017048913
36	0.996237274030548	0.999994067033228	2.3790537748735E-06	2.3790537748735E-06	0.0269513168967965
37	0.996097607236999	0.99999359325667	2.63806825103491E-06	2.63806825103491E-06	0.025005921979933
38	0.995957734086933	0.999993099398741	2.91403877065661E-06	2.91403877065661E-06	0.0232000947342252
39	0.995817689552732	0.99999258540145	3.20726589769912E-06	3.20726589769912E-06	0.0215257953891761
40	0.995677504437791	0.999992051214233	3.51802846725329E-06	3.51802846725329E-06	0.0199713722364217
41	0.995537208529749	0.999991496794223	3.84658406601878E-06	3.84658406601878E-06	0.0185302235105682
42	0.995396828424172	0.999990922104807	4.19317072092196E-06	4.19317072092196E-06	0.0171936100421808
43	0.99525638848664	0.999990327115316	4.55800784241746E-06	4.55800784241746E-06	0.0159529158751946
44	0.995115911829221	0.999989711800781	4.94129712798458E-06	4.94129712798458E-06	0.014802017197576
45	0.994975419261962	0.999989076141059	5.34322389744488E-06	5.34322389744488E-06	0.0137336440388896
46	0.994834930626252	0.999988420120818	5.76395783133937E-06	5.76395783133937E-06	0.0127429155769105
47	0.994694463493138	0.999987743728671	6.20365427828603E-06	6.20365427828603E-06	0.0118230302974157
48	0.994554034619398	0.999987046957281	6.66245487123813E-06	6.66245487123813E-06	0.0109692464651422
49	0.994413659450074	0.999986329802848	7.14048855218625E-06	7.14048855218625E-06	0.0101770479027832
50	0.994273352347362	0.999985592264861	7.6378723795637E-06	7.6378723795637E-06	0.00944251249703937
51	0.994133126238048	0.999984834345688	8.15471242248077E-06	8.15471242248077E-06	0.0087609671458143
52	0.993992993429259	0.999984056050588	8.69110433762058E-06	8.69110433762058E-06	0.00812916260934465
53	0.993852965166655	0.999983257387315	9.24713419241953E-06	9.24713419241953E-06	0.00754370604348315
54	0.993713051166183	0.999982438365734	9.82287925445751E-06	9.82287925445751E-06	0.00699943135306282
55	0.993573261617218	0.999981598998297	1.04184081540936E-05	1.04184081540936E-05	0.0064951917073904
56	0.99343360479327	0.999980739299044	1.10337820438117E-05	1.10337820438117E-05	0.00602650928682599
57	0.993294088908407	0.999979859284056	1.1669054716483E-05	1.1669054716483E-05	0.00559095952477713
58	0.993154722059583	0.999978958971278	1.23242731399453E-05	1.23242731399453E-05	0.0051878347600651
59	0.993015510598267	0.999978038379817	1.29994783282268E-05	1.29994783282268E-05	0.00481311215889558
60	0.992876461471635	0.999977097530604	1.36947052411818E-05	1.36947052411818E-05	0.00446633032442892
61	0.992737580379026	0.999976136445637	1.44099836442997E-05	1.44099836442997E-05	0.00414493354077451
62	0.992598872559644	0.99997515514814	1.51453383170293E-05	1.51453383170293E-05	0.00384651222706904
63	0.992460343073136	0.999974153662545	1.59007893526235E-05	1.59007893526235E-05	0.00356953336827951
64	0.992321996498277	0.999973132014291	1.66763525723732E-05	1.66763525723732E-05	0.00331233352177852
65	0.992183837024328	0.999972090229771	1.74720398216252E-05	1.74720398216252E-05	0.00307329749659607
66	0.992045868528672	0.999971028336264	1.82878592474642E-05	1.82878592474642E-05	0.00285100251922069
67	0.991908095081545	0.999969946362033	1.91238154529965E-05	1.91238154529965E-05	0.00264565062766669
68	0.9917705194848	0.999968844335758	1.99799101037911E-05	1.99799101037911E-05	0.00245460816493606
69	0.991633145182308	0.999967722287115	2.08561417071331E-05	2.08561417071331E-05	0.00227806766800959
70	0.991495974953732	0.999966580246269	2.17525061465761E-05	2.17525061465761E-05	0.00211506288431532
71	0.991359010697443	0.999965418243747	2.26689969414762E-05	2.26689969414762E-05	0.0019627552259486
72	0.991222255393501	0.999964236311049	2.36056049616251E-05	2.36056049616251E-05	0.0018222715547324
73	0.991085710564138	0.999963034479735	2.45623192204155E-05	2.45623192204155E-05	0.00169102670593392
74	0.990949378322356	0.999961812782078	2.55391265419723E-05	2.55391265419723E-05	0.00156882675155607
75	0.990813260748791	0.999960571250807	2.65360118648799E-05	2.65360118648799E-05	0.0014559533999027
76	0.990677359192996	0.999959309918833	2.7552958554617E-05	2.7552958554617E-05	0.00135102295521559
77	0.990541675344656	0.999958028819575	2.85899482735262E-05	2.85899482735262E-05	0.00125416616235849
78	0.990406210453226	0.999956727986661	2.96469612939002E-05	2.96469612939002E-05	0.00116464752956994
79	0.99027096567524	0.999955407454017	3.07239765263345E-05	3.07239765263345E-05	0.00108187570471046
80	0.990135941771045	0.999954067255731	3.18209716995072E-05	3.18209716995072E-05	0.00100446108734071
81	0.990001140009137	0.999952707426337	3.29379232357331E-05	3.29379232357331E-05	0.00093290556248017
82	0.989866560963884	0.999951328000381	3.40748066369325E-05	3.40748066369325E-05	0.000865961918169885
83	0.989732205341359	0.999949929012676	3.52315963657952E-05	3.52315963657952E-05	0.00080309173321892
84	0.989598074441522	0.999948510498441	3.64082658090313E-05	3.64082658090313E-05	0.000745833159858622
85	0.989464168222558	0.999947072492622	3.76047878283477E-05	3.76047878283477E-05	0.000691957878988791
86	0.989330487755686	0.999945615030707	3.8821134220284E-05	3.8821134220284E-05	0.000642835053734484
87	0.989197033367192	0.999944138148078	4.00572762384263E-05	4.00572762384263E-05	0.000597824387002661
88	0.989063804996313	0.999942641880118	4.13131845635243E-05	4.13131845635243E-05	0.000555334901387125
89	0.98893080338997	0.999941126262602	4.25888290589986E-05	4.25888290589986E-05	0.000516405109639175
90	0.988798028411995	0.999939591331106	4.3884179242462E-05	4.3884179242462E-05	0.000479599714026244
91	0.988665480426019	0.999938037121469	4.51992039864875E-05	4.51992039864875E-05	0.000445158536846295
92	0.988533159706454	0.999936463669579	4.65338717084202E-05	4.65338717084202E-05	0.000413211208717432
93	0.988401066489386	0.999934871011379	4.78881503975635E-05	4.78881503975635E-05	0.000383918527012273
94	0.988269200741852	0.999933259182777	4.92620077095021E-05	4.92620077095021E-05	0.000356767121474122
95	0.988137562648894	0.999931628219807	5.06554108784619E-05	5.06554108784619E-05	0.00033202589592037
96	0.988006152267067	0.9999299781585	5.20683268355885E-05	5.20683268355885E-05	0.000309693490093198
97	0.987874969043524	0.999928309034709	5.35007223601876E-05	5.35007223601876E-05	0.000288040412592937
98	0.987744013468404	0.99992662088467	5.49525636896643E-05	5.49525636896643E-05	0.00026857955077458
99	0.987613284997215	0.999924913744284	5.64238170696919E-05	5.64238170696919E-05	0.000249798820235282
100	0.987482783567918	0.999923187649629	5.79144483941842E-05	5.79144483941842E-05	0.000231725504094577
101	0.987352509584814	0.999921442636948	5.94244232301252E-05	5.94244232301252E-05	0.000215872295116166
102	0.9872224623501	0.999919678742109	6.09537072366587E-05	6.09537072366587E-05	0.000200502867029087
103	0.98709264219764	0.999917896001328	6.25022656408776E-05	6.25022656408776E-05	0.000187059337734663
104	0.986963048752984	0.99991609445057	6.40700636982229E-05	6.40700636982229E-05	0.000174911062700041
105	0.986833681607788	0.999914274125774	6.56570665370839E-05	6.56570665370839E-05	0.000163383020635601
106	0.986704540625237	0.999912435062957	6.7263239095143E-05	6.7263239095143E-05	0.000152673040168149
107	0.986575625488129	0.999910577298051	6.88885462492331E-05	6.88885462492331E-05	0.000142484318851937
108	0.986446935920082	0.999908700866979	7.05329527710244E-05	7.05329527710244E-05	0.00013268924062233
109	0.986318471640642	0.999906805805635	7.21964233506754E-05	7.21964233506754E-05	0.000123190277256602
110	0.986190232767438	0.999904892150019	7.38789225041345E-05	7.38789225041345E-05	0.000115130543392239
111	0.986062218607971	0.99990295993582	7.5580414894402E-05	7.5580414894402E-05	0.000107244404534234
112	0.985934429210259	0.999901009198946	7.73008649415523E-05	7.73008649415523E-05	0.000100534727837762
113	0.985806864287944	0.999899039975151	7.90402371083907E-05	7.90402371083907E-05	9.50260512070706E-05
114	0.985679522951918	0.999897052299944	8.07984959789376E-05	8.07984959789376E-05	8.89510523913572E-05
115	0.985552405099925	0.99989504620906	8.2575605905743E-05	8.2575605905743E-05	8.29444404234158E-05
116	0.985425510629399	0.999893021738193	8.43715312203866E-05	8.43715312203866E-05	7.76644461575851E-05
117	0.985298839085581	0.999890978922866	8.61862363319205E-05	8.61862363319205E-05	7.27275706834307E-05
118	0.985172390242786	0.999888917798639	8.801968558116E-05	8.801968558116E-05	6.84629301237421E-05
119	0.985046163759102	0.99988683840098	8.98718433366122E-05	8.98718433366122E-05	6.48671693147038E-05
120	0.984920159289113	0.999884740765306	9.17426739699478E-05	9.17426739699478E-05	6.19436190305307E-05
121	0.984794376081071	0.999882624926846	9.36321419663161E-05	9.36321419663161E-05	5.84833349712445E-05
122	0.984668814174602	0.999880490921047	9.55402116152767E-05	9.55402116152767E-05	5.56835955885575E-05
123	0.984543472856451	0.999878338783044	9.74668474192017E-05	9.74668474192017E-05	5.24792939400383E-05
124	0.984418351725164	0.999876168548026	9.94120138182504E-05	9.94120138182504E-05	4.87597750551674E-05
125	0.984293451016287	0.999873980251345	0.000101375675107428	0.000101375675107428	4.63518618807384E-05
126	0.984168769726172	0.999871773927872	0.000103357795934241	0.000103357795934241	4.33451707326112E-05
127	0.984044308038316	0.99986954961283	0.000105358340662021	0.000105358340662021	4.14288332181947E-05
128	0.983920065416595	0.999867307341136	0.000107377273875682	0.000107377273875682	4.01239661927607E-05
129	0.983796041123404	0.999865047147582	0.000109414560248139	0.000109414560248139	3.83493625817977E-05
130	0.983672235080736	0.999862769067127	0.000111470164314005	0.000111470164314005	3.70264448780104E-05
131	0.983548646605813	0.999860473134464	0.000113544050807422	0.000113544050807422	3.5252688099385E-05
132	0.983425275406098	0.99985815938436	0.000115636184399614	0.000115636184399614	3.33121224918997E-05
133	0.983302121144803	0.999855827851509	0.000117746529816217	0.000117746529816217	3.13599313556658E-05
134	0.983179183647726	0.9998534785706	0.000119875051783943	0.000119875051783943	3.0047950071923E-05
135	0.983056462299594	0.999851111576109	0.000122021715192931	0.000122021715192931	2.86968354345981E-05
136	0.982933956920131	0.999848726902601	0.000124186484864727	0.000124186484864727	2.7947703364472E-05
137	0.982811667163579	0.999846324584525	0.000126369325713635	0.000126369325713635	2.79438629384289E-05
138	0.982689592067987	0.999843904656055	0.000128570202869363	0.000128570202869363	2.69648595306275E-05
139	0.982567731811477	0.999841467151696	0.000130789081206905	0.000130789081206905	2.67457460428932E-05
140	0.982446085500561	0.999839012105522	0.000133025925941271	0.000133025925941271	2.57774003111716E-05
141	0.982324652823114	0.999836539551748	0.000135280702184531	0.000135280702184531	2.43134216605284E-05
142	0.982203433841002	0.999834049524654	0.000137553375001607	0.000137553375001607	2.37424177858866E-05
143	0.982082427699728	0.999831542058141	0.000139843909759666	0.000139843909759666	2.26769965869317E-05
144	0.981961634430887	0.999829017186355	0.000142152271641898	0.000142152271641898	2.24163141565486E-05
145	0.981841053475633	0.999826474943176	0.000144478426047445	0.000144478426047445	2.24705156874188E-05
146	0.981720684299433	0.999823915362428	0.000146822338425937	0.000146822338425937	2.24236560037425E-05
147	0.981600526362173	0.999821338477874	0.000149183974285973	0.000149183974285973	2.18430519021041E-05
148	0.981480579215688	0.999818744323244	0.00015156329916939	0.00015156329916939	2.05746876190815E-05
149	0.981360843051847	0.999816132932425	0.000153960278502104	0.000153960278502104	2.04057306417441E-05
150	0.981241316880887	0.999813504338837	0.000156374878090692	0.000156374878090692	1.95391265271036E-05
151	0.981122000820324	0.999810858576217	0.000158807063499126	0.000158807063499126	1.95361392321387E-05
152	0.981002894396104	0.999808195678037	0.000161256800512204	0.000161256800512204	2.01630825566049E-05
153	0.980883996707651	0.999805515677556	0.00016372405509174	0.00016372405509174	1.98909905504853E-05
154	0.98076530786434	0.999802818608323	0.000166208792983061	0.000166208792983061	2.02549620194073E-05
155	0.980646826995304	0.999800104503483	0.000168710980260911	0.000168710980260911	1.98141117241908E-05
156	0.980528553881201	0.999797373396344	0.000171230582881955	0.000171230582881955	1.91039865933555E-05
157	0.98041048828701	0.999794625320148	0.000173767566867877	0.000173767566867877	1.8611665800879E-05
158	0.980292629815813	0.999791860308017	0.000176321898346146	0.000176321898346146	1.83314251763838E-05
159	0.98017497806261	0.999789078393007	0.000178893543507469	0.000178893543507469	1.82319099627867E-05
160	0.980057532708083	0.999786279608142	0.000181482468580495	0.000181482468580495	1.85404921729273E-05
161	0.979940293390147	0.999783463986369	0.000184088639867052	0.000184088639867052	1.93533488765212E-05
162	0.979823259252545	0.999780631560401	0.000186712023867507	0.000186712023867507	1.92639612243272E-05
163	0.979706430375771	0.999777782363215	0.000189352586884551	0.000189352586884551	1.97098879892862E-05
164	0.979589805963535	0.99977491642742	0.000192010295525727	0.000192010295525727	1.94633794643103E-05
165	0.979473385628297	0.999772033785704	0.000194685116347249	0.000194685116347249	1.85367492133157E-05
166	0.979357169548121	0.999769134470892	0.000197377015809534	0.000197377015809534	1.86598597366552E-05
167	0.97924115674394	0.999766218515343	0.000200085960757273	0.000200085960757273	1.80438810778404E-05
168	0.979125347359891	0.999763285951744	0.000202811917783874	0.000202811917783874	1.8312419868316E-05
169	0.979009740835367	0.999760336812477	0.00020555485374129	0.00020555485374129	1.89450434048546E-05
170	0.978894336516902	0.99975737112983	0.000208314735569721	0.000208314735569721	1.91368382486451E-05
171	0.978779134205491	0.999754388936185	0.000211091530143978	0.000211091530143978	1.94630681832739E-05
172	0.978664133332159	0.999751390263737	0.000213885204504763	0.000213885204504763	1.93718075630343E-05
173	0.978549333547317	0.999748375144693	0.000216695725693056	0.000216695725693056	1.89765252151151E-05
174	0.978434734478362	0.999745343611193	0.000219523060818257	0.000219523060818257	1.83187697677353E-05
175	0.978320336048807	0.999742295695415	0.000222367176968299	0.000222367176968299	1.83390441126452E-05
176	0.97820613755803	0.999739231429264	0.000225228041468559	0.000225228041468559	1.80770548649538E-05
177	0.978092138899565	0.999736150844785	0.000228105621538858	0.000228105621538858	1.83783301874337E-05
178	0.977978339734027	0.999733053973886	0.000230999884526227	0.000230999884526227	1.93778238665609E-05
179	0.977864739106953	0.999729940848196	0.000233910798013582	0.000233910798013582	1.93360921563817E-05
180	0.977751336831885	0.999726811499554	0.000236838329428321	0.000236838329428321	1.88492252389401E-05
181	0.977638132831201	0.999723665959774	0.000239782446228227	0.000239782446228227	1.88429663578083E-05
182	0.977525126497263	0.999720504260424	0.00024274311608316	0.00024274311608316	1.8627133269837E-05
183	0.977412317675333	0.999717326433171	0.000245720306595507	0.000245720306595507	1.88887536586666E-05
184	0.977299705930764	0.999714132509524	0.000248713985508733	0.000248713985508733	1.94603199781091E-05
185	0.97718729086098	0.999710922520942	0.000251724120618445	0.000251724120618445	2.02698906953537E-05
186	0.977075071788626	0.999707696498729	0.000254750679859848	0.000254750679859848	2.04063567988964E-05
187	0.976963048642279	0.999704454474339	0.000257793631056513	0.000257793631056513	2.08023328814168E-05
188	0.97685122077176	0.999701196478965	0.000260852942258269	0.000260852942258269	2.06251095380039E-05
189	0.976739587749697	0.999697922543818	0.000263928581512462	0.000263928581512462	1.97185520048851E-05
190	0.97662814980328	0.999694632700276	0.000267020516739491	0.000267020516739491	1.99194980246218E-05
191	0.976516905948844	0.999691326979237	0.000270128716267826	0.000270128716267826	1.93721683884504E-05
192	0.976405856346524	0.999688005411936	0.000273253148158245	0.000273253148158245	1.97051496247828E-05
193	0.976295000504812	0.999684668029325	0.000276393780719189	0.000276393780719189	2.0558612567705E-05
194	0.976184337630128	0.999681314862187	0.000279550582406936	0.000279550582406936	2.06492391498843E-05
195	0.97607386775219	0.999677945941535	0.000282723521500766	0.000282723521500766	2.1202167028911E-05
196	0.97596359011802	0.999674561298051	0.000285912566566284	0.000285912566566284	2.10533723232075E-05
197	0.975853504496793	0.999671160962538	0.000289117686078501	0.000289117686078501	2.06291958366639E-05
198	0.975743610617649	0.999667744965727	0.000292338848584013	0.000292338848584013	2.02318841238013E-05
199	0.975633908225826	0.999664313338295	0.00029557602268484	0.00029557602268484	2.02106614542699E-05
200	0.975524396835129	0.999660866110782	0.000298829177109786	0.000298829177109786	2.02066687342392E-05
201	0.975415076216468	0.999657403313754	0.000302098280573052	0.000302098280573052	2.06433298242354E-05
202	0.975305946047695	0.999653924977692	0.000305383301875402	0.000305383301875402	2.16581108178884E-05
203	0.975197005449688	0.999650431132821	0.000308684210039425	0.000308684210039425	2.16862500094905E-05
204	0.975088254581031	0.999646921809671	0.000312000973845152	0.000312000973845152	2.23282564189193E-05
205	0.974979692627802	0.999643397038372	0.000315333562415411	0.000315333562415411	2.2213862823841E-05
206	0.974871319270351	0.999639856849171	0.000318681944788406	0.000318681944788406	2.14794209825842E-05
207	0.974763134654742	0.99963630127242	0.000322046089925121	0.000322046089925121	2.16815413651228E-05
208	0.974655137897507	0.99963273033805	0.000325425967146915	0.000325425967146915	2.12307095358413E-05
209	0.974547329119344	0.99962914407629	0.000328821545539997	0.000328821545539997	2.16021463687899E-05
210	0.974439707783015	0.999625542517077	0.000332232794442255	0.000332232794442255	2.22594967379683E-05
211	0.974332273338907	0.999621925690289	0.000335659683254236	0.000335659683254236	2.26262354234336E-05
212	0.974225025360249	0.999618293625788	0.000339102181399061	0.000339102181399061	2.24990210981035E-05
213	0.974117963441202	0.999614646353387	0.000342560258352439	0.000342560258352439	2.17362514947353E-05
214	0.974011087754391	0.999610983903044	0.000346033883478029	0.000346033883478029	2.19620680117472E-05
215	0.973904397407862	0.999607306304286	0.00034952302651161	0.00034952302651161	2.15451291421783E-05
216	0.973797892505782	0.999603613586932	0.000353027656953387	0.000353027656953387	2.18964666268467E-05
217	0.973691572657699	0.999599905780573	0.00035654774450754	0.00035654774450754	2.29133737175096E-05
218	0.973585436955221	0.999596182914561	0.000360083259089884	0.000360083259089884	2.29072829535665E-05
219	0.973479485611157	0.999592445018581	0.000363634170342076	0.000363634170342076	2.36156467180876E-05
220	0.973373717747208	0.999588692121883	0.000367200448287145	0.000367200448287145	2.34374104461307E-05
221	0.973268133196572	0.999584924253909	0.000370782062794855	0.000370782062794855	2.29451212795358E-05
222	0.97316273182133	0.999581141444053	0.000374378983783774	0.000374378983783774	2.2797862027899E-05
223	0.973057513156959	0.999577343721539	0.00037799118132727	0.00037799118132727	2.26535220470032E-05
224	0.972952476954979	0.999573531115612	0.000381618625491583	0.000381618625491583	2.28289879217886E-05
225	0.972847622873137	0.999569703655426	0.00038526128642835	0.00038526128642835	2.33521129685447E-05
226	0.972742950569744	0.999565861370081	0.000388919134346168	0.000388919134346168	2.42504510208593E-05
227	0.972638459311491	0.999562004288482	0.000392592139627801	0.000392592139627801	2.43509744577565E-05
228	0.972534149140841	0.999558132439753	0.000396280272481219	0.000396280272481219	2.48527020326305E-05
229	0.972430019372117	0.999554245852703	0.000399983503389058	0.000399983503389058	2.47240519210201E-05
230	0.972326069629297	0.999550344556199	0.000403701802798267	0.000403701802798267	2.38790174397057E-05
231	0.972222300149831	0.999546428579262	0.000407435141028154	0.000407435141028154	2.41079546502513E-05
232	0.972118709984835	0.999542497950448	0.000411183488810868	0.000411183488810868	2.35668712476989E-05
233	0.972015299329719	0.999538552698653	0.000414946816591082	0.000414946816591082	2.39136350278759E-05
234	0.9719120676894	0.999534592852479	0.000418725095077388	0.000418725095077388	2.46897362717961E-05
235	0.971809014384249	0.999530618440409	0.00042251829509055	0.00042251829509055	2.48690818996621E-05
236	0.971706139359993	0.999526629491087	0.000426326387318777	0.000426326387318777	2.53391675477595E-05
237	0.971603441996051	0.999522626032908	0.000430149342677473	0.000430149342677473	2.5250509167767E-05
238	0.971500922039872	0.999518608094338	0.000433987132026741	0.000433987132026741	2.48791258458047E-05
239	0.971398579198954	0.999514575703774	0.000437839726294584	0.000437839726294584	2.4376688245076E-05
240	0.971296413347525	0.999510528889621	0.000441707096414265	0.000441707096414265	2.44037886458714E-05
241	0.971194423925493	0.999506467680073	0.000445589213506145	0.000445589213506145	2.42880753363787E-05
242	0.971092610802681	0.999502392103422	0.00044948604861585	0.00044948604861585	2.46727717639053E-05
243	0.970990973687921	0.999498302187849	0.000453397572893103	0.000453397572893103	2.57057858104354E-05
244	0.970889511694007	0.999494197961274	0.000457323757724402	0.000457323757724402	2.57055317958957E-05
245	0.970788224649095	0.999490079451811	0.000461264574333999	0.000461264574333999	2.51814767191724E-05
246	0.970687112593275	0.999485946687596	0.000465219993936357	0.000465219993936357	2.5291316663007E-05
247	0.970586174858991	0.999481799696462	0.000469189988016923	0.000469189988016923	2.50205174680492E-05
248	0.970485411434342	0.999477638506419	0.000473174527915718	0.000473174527915718	2.53635847933311E-05
249	0.970384821876	0.999473463145272	0.000477173585159443	0.000477173585159443	2.59897235592669E-05
250	0.970284405785466	0.999469273640789	0.000481187131315855	0.000481187131315855	2.67035937668938E-05
251	0.970184162630787	0.999465070020636	0.000485215138048168	0.000485215138048168	2.68984341528131E-05
252	0.970084092280957	0.999460852312567	0.000489257576951419	0.000489257576951419	2.71955596005327E-05
253	0.969984194202025	0.999456620544144	0.000493314419798494	0.000493314419798494	2.69779844500701E-05
254	0.969884468013801	0.999452374742924	0.000497385638369593	0.000497385638369593	2.60984379698471E-05
255	0.969784913949298	0.999448114936633	0.000501471204310389	0.000501471204310389	2.62899527612988E-05
256	0.969685531102557	0.99944384115254	0.000505571089671071	0.000505571089671071	2.57875625332629E-05
257	0.9695863196389	0.999439553418238	0.00050968526622596	0.00050968526622596	2.61128891590121E-05
258	0.969487279151096	0.999435251761067	0.000513813705979516	0.000513813705979516	2.70280552522641E-05
259	0.969388408829301	0.999430936208173	0.000517956381114594	0.000517956381114594	2.70566724451298E-05
260	0.969289708826377	0.999426606786988	0.000522113263570216	0.000522113263570216	2.76767734923057E-05
261	0.969191178362554	0.999422263524562	0.000526284325627516	0.000526284325627516	2.75001571639032E-05
262	0.969092817279138	0.999417906448112	0.000530469539428942	0.000530469539428942	2.70441681036514E-05
263	0.968994625400463	0.999413535584799	0.000534668877175428	0.000534668877175428	2.67722732710745E-05
264	0.968896602406587	0.999409150961677	0.000538882311166029	0.000538882311166029	2.67027320487151E-05
265	0.968798747955456	0.999404752605744	0.000543109813759655	0.000543109813759655	2.67840864546796E-05
266	0.968701061798778	0.999400340543977	0.000547351357339318	0.000547351357339318	2.72509551593257E-05
267	0.96860354364441	0.999395914803287	0.000551606914354531	0.000551606914354531	2.82013672428459E-05
268	0.968506192719978	0.999391475410362	0.000555876457457332	0.000555876457457332	2.82554166225994E-05
269	0.968409009162192	0.999387022392162	0.000560159959069386	0.000560159959069386	2.88253444188082E-05
270	0.968311992257079	0.999382555775293	0.000564457391930246	0.000564457391930246	2.87066798527928E-05
271	0.968215141689588	0.999378075586451	0.000568768728707803	0.000568768728707803	2.79191597645151E-05
272	0.968118457684162	0.99937358185247	0.000573093941953544	0.000573093941953544	2.81396044437765E-05
273	0.968021939704852	0.999369074599867	0.000577433004509093	0.000577433004509093	2.87049928179708E-05
274	0.967925587255336	0.99936455385512	0.000581785889256179	0.000581785889256179	2.90720146933638E-05
275	0.967829400039856	0.999360019644726	0.000586152569065773	0.000586152569065773	2.93123729223725E-05
276	0.96773337771977	0.999355471995119	0.000590533016874619	0.000590533016874619	2.93638106048335E-05
277	0.967637519914178	0.999350910932663	0.000594927205684594	0.000594927205684594	2.90322852972243E-05
278	0.967541826276595	0.999346336483688	0.000599335108538795	0.000599335108538795	2.82276557259024E-05
279	0.96744629694367	0.999341748674639	0.000603756698380041	0.000603756698380041	2.83444819021433E-05
280	0.967350931134244	0.999337147531591	0.000608191948491704	0.000608191948491704	2.79514593170646E-05
281	0.967255728929064	0.99933253308087	0.000612640831937314	0.000612640831937314	2.82676162327673E-05
282	0.967160690016961	0.999327905348614	0.000617103321955247	0.000617103321955247	2.93042136321106E-05
283	0.967065813497972	0.999323264360703	0.000621579392021504	0.000621579392021504	2.92580808063191E-05
284	0.966971099663963	0.999318610143388	0.000626069015286733	0.000626069015286733	2.99929310687954E-05
285	0.966876547653905	0.999313942722462	0.000630572165317485	0.000630572165317485	2.98214110282257E-05
286	0.966782157324538	0.999309262123923	0.000635088815504388	0.000635088815504388	2.92639980648555E-05
287	0.966687928650675	0.999304568373757	0.000639618939251432	0.000639618939251432	2.92031542081649E-05
288	0.966593861104455	0.999299861497728	0.000644162510173103	0.000644162510173103	2.89714489880751E-05
289	0.966499954582978	0.999295141521696	0.000648719501799642	0.000648719501799642	2.9208500082322E-05
290	0.966406208725176	0.999290408471384	0.000653289887794141	0.000653289887794141	2.97568876569833E-05
291	0.966312623200043	0.999285662372471	0.000657873641860768	0.000657873641860768	3.05499391927494E-05
