Time	Species (Mean)	Species_1 (Mean)	sp_10 (Mean)	sp_9 (Mean)	BJ2x2_5 (Mean)	Species (Std)	Species_1 (Std)	sp_10 (Std)	sp_9 (Std)	BJ2x2_5 (Std)
0	1	1	0	0	1	0	0	0	0	0
0.0347569208808806	0.999999999813651	1	6.0396174908292E-23	6.0396174908292E-23	0.989671668373552	1.36509625139895E-06	1.83356541005537E-10	7.77149759752212E-13	7.77149759752212E-13	0.0100932127791667
1.10431363243303	0.999998068038866	0.999999999995584	5.25011299537804E-15	5.25011299537804E-15	0.73321281067246	0.000138994706226585	2.10149709320875E-07	7.24576634700128E-09	7.24576634700128E-09	0.0442498201709479
2.22452980930442	0.999986700538931	0.99999999987936	5.32542997311389E-13	5.32542997311389E-13	0.558825067936018	0.000364679091661488	1.09836339228034E-06	7.29755436644103E-08	7.29755436644103E-08	0.049706548884126
3.41824096361076	0.999959281176294	0.999999999131871	8.6095884628368E-12	8.6095884628368E-12	0.437941968202211	0.000638085809831956	2.94640161346524E-06	2.93421002356278E-07	2.93421002356278E-07	0.0496861284713591
4.66472413068164	0.999912387643414	0.999999996567166	5.93307127990962E-11	5.93307127990962E-11	0.355092049843954	0.000935930757930028	5.85903904370972E-06	7.70264323338022E-07	7.70264323338022E-07	0.047895222866682
5.71730573197464	0.999858731758059	0.999999991774305	2.02748696774989E-10	2.02748696774989E-10	0.306248199541725	0.00118839348456167	9.06956154881938E-06	1.42389850970373E-06	1.42389850970373E-06	0.0460990779757728
6.99092946953916	0.999778192803209	0.999999980847902	6.71156274017262E-10	6.71156274017262E-10	0.262623539380504	0.0014889875888396	1.38391098010067E-05	2.59066839308955E-06	2.59066839308955E-06	0.044016609782215
8.53201419199224	0.99966095025814	0.999999956779331	2.15047528164452E-09	2.15047528164452E-09	0.223894721092345	0.00184070511276303	2.07895797487129E-05	4.63732171094301E-06	4.63732171094301E-06	0.0416974650138525
10.3967267061605	0.999495248407031	0.99999990571805	6.6246561727297E-09	6.6246561727297E-09	0.189186612887215	0.00224553347869452	3.07053614416782E-05	8.13919898823861E-06	8.13919898823861E-06	0.0391627404451072
