Time	Fuel	Autocatalyst	sp_12
0	100	100	0
10	61.2874230072813	61.0312627117432	0.27301345249684
20	51.4506089863817	50.8544948510734	0.859399071309215
30	46.6268581092309	46.3488178736651	1.44588607664689
40	43.4184259994331	44.1408431244439	1.94766935109424
50	40.9721120972528	43.1791959005156	2.35031401111026
60	38.9633617527549	42.96490188302	2.66180373641903
70	37.2310312546416	43.2170721076131	2.89662777717108
80	35.6816404373092	43.7644157675124	3.07007722244944
90	34.2594907030496	44.5003582411016	3.19572701284707
100	32.9291276343752	45.3538651424576	3.28529721741223
110	31.6681595119882	46.2773458152135	3.34826547974819
120	30.4628496297668	47.2390921206841	3.39196048244685
130	29.3047323907243	48.217768851375	3.42185910744156
140	28.1886081270144	49.198732667225	3.44207040814286
150	27.1112658155455	50.1719697997299	3.45558684907912
160	26.0707451792664	51.1307950811613	3.46450926766457
170	25.065753347162	52.0706152275561	3.47033945532159
180	24.0953751407472	52.9883627825608	3.47411969271002
190	23.1588931321329	53.8820607444887	3.47655356052633
200	22.2556624468906	54.7504969661825	3.47810632344485
210	21.3850493933355	55.5929860138908	3.47908590391439
220	20.5463902345964	56.4092005834427	3.47969932458629
230	19.7389809613897	57.199089589434	3.48008019989964
240	18.9620664470991	57.9627994090822	3.48031529560282
250	18.2148804473876	58.7006115152896	3.48045827095627
260	17.4965891829775	59.4129264124175	3.48054575509712
270	16.8063417670001	60.1002200019762	3.48059910811111
280	16.1432667214878	60.7630395614634	3.48063128523358
290	15.5064815886267	61.4019685388495	3.48065058620712
300	14.8950928755211	62.0176296419358	3.4806621170668
310	14.3082059844115	62.6106701878001	3.48066899391842
320	13.7449523423174	63.1817376240358	3.48067305247462
330	13.2044535552286	63.7315031781571	3.48067541865119
340	12.6858623430049	64.260628615002	3.48067679087593
350	12.1883265182749	64.7697914789924	3.48067758954945
360	11.7110195368834	65.2596601723672	3.48067805337019
370	11.2531376238886	65.7308950434433	3.48067832167354
380	10.8138998529689	66.184147081686	3.48067847633898
390	10.3925487620396	66.6200561219437	3.48067856528376
400	9.98835107961904	67.0392491709746	3.48067861633488
410	9.60097278144267	67.4419709373551	3.4806786449102
420	9.23192542618867	67.826643669752	3.48067866041373
430	8.87546541028964	68.1988459518357	3.48067867054867
440	8.53302176381016	68.5571307018398	3.48067867625761
450	8.20695910753427	68.8990924627694	3.48067867905413
460	7.89241365769914	69.2295231451895	3.48067868098201
470	7.58957646305101	69.5481484977246	3.48067868193689
480	7.2996213141869	69.8538431164351	3.48067868273247
490	7.02265008124016	70.1463939935244	3.4806786829569
500	6.75475315922847	70.4297124240905	3.48067868296454
510	6.49757062325466	70.7021572168894	3.48067868336525
520	6.25064605185495	70.9641237991869	3.48067868322821
530	6.01354489358231	71.216038548992	3.48067868343136
540	5.78585724116904	71.4582922464708	3.48067868357926
550	5.56718611807863	71.6912660318042	3.48067868344852
560	5.35761569452138	71.914846538453	3.48067868340084
570	5.15793161954554	72.1281868518869	3.4806786835537
580	4.96401345666701	72.3355179855466	3.48067868375723
590	4.77769025650072	72.5349875799417	3.48067868312136
600	4.59865418133919	72.7268603880222	3.48067868311567
610	4.42660167152729	72.9114286617763	3.48067868370563
620	4.26124581519069	73.0889951422037	3.48067868336067
630	4.10230944510896	73.2598337536158	3.48067868330175
640	3.9495308030184	73.4242056029413	3.48067868344228
650	3.80308639059645	73.5819120686372	3.48067868342135
660	3.66338089138421	73.7325105320911	3.48067868351034
670	3.52752947983458	73.8790256112451	3.48067868359766
680	3.39688848010589	74.020043838293	3.48067868342521
690	3.2716432202415	74.1553444102281	3.48067868345109
700	3.15181839624916	74.2848927879595	3.48067868345565
710	3.03639608187104	74.4097624574239	3.48067868345242
720	2.92455820653694	74.5308184075651	3.4806786834749
730	2.81691185659153	74.6474101535363	3.48067868337868
740	2.71334621573161	74.7596501583897	3.48067868351709
750	2.61434202554699	74.8670199413813	3.48067868352546
760	2.51881879092086	74.9706683448501	3.48067868346991
770	2.42744067957559	75.0698801088346	3.48067868341358
780	2.3385735984128	75.1664067430951	3.48067868358345
790	2.25303664767888	75.2593522275582	3.4806786835465
800	2.17070279837878	75.3488649987804	3.48067868350093
810	2.09144564397663	75.4350763736082	3.48067868349317
820	2.01515524392615	75.5180989222134	3.48067868351451
830	1.94184225003996	75.5979149156438	3.48067868350895
840	1.87156630523175	75.674458952194	3.48067868345332
850	1.80353261025671	75.748586767331	3.4806786834358
860	1.73816960390307	75.8198342747883	3.48067868348349
870	1.67570500610731	75.8879516755942	3.480678683539
880	1.6148744185415	75.9543041697491	3.48067868343453
890	1.55628999364513	76.0182242648691	3.4806786835077
900	1.49993766283697	76.0797323297385	3.48067868345746
910	1.4457838592192	76.1388607022066	3.48067868348263
920	1.39397142915773	76.1954525397241	3.48067868351184
930	1.34353557231247	76.250553486572	3.48067868344216
940	1.29495036822133	76.3036442224419	3.48067868344092
950	1.24814607545508	76.3548040428203	3.48067868346591
960	1.20305886896459	76.404100267861	3.4806786834809
970	1.15964807176176	76.4515782139135	3.48067868338412
980	1.11792973185315	76.4972130312357	3.48067868346
990	1.07803419156643	76.5408669378926	3.48067868348458
1000	1.03927051435705	76.5832907741529	3.48067868345387
