Time	S	T_7	T_6	T_5	T_4	T_3	T_2	T_1	T	sp_1	sp_0	sp_4	sp_3	sp_2	sp_7	sp_10	sp_9	sp_8	sp_5	sp_12	sp_11	sp_6	sp_14	sp_13	sp_16	sp_15	sp_18	sp_19	sp_20	sp_17	sp_22	sp_21
3000	0.374509223121685	0.799944017630118	0.928535532384313	0.871550638301419	0.964568381704341	0.799944017630118	0.374509223121685	0.871550638301419	0.534367198008833	0.159857974887148	0.573065045066814	0.33720347256294	0.594082163689748	0.100952455547063	0.0716066206713012	0.123410717388647	0.16388097999424	0.128449361698581	0.26646576385354	0.128429329428227	0.133646200886224	0.0716066206713012	0.0760236298870786	0.0569848940828939	0.0524257318115019	0.0524257318115019	0.0360328493200276	0.0302147468376622	0.00521687145799684	0.0664258233057526	0.00503864430993402	0.00503864430993402
3300	0.360596269030783	0.781866865102979	0.913172167510659	0.853080838542222	0.953561853135987	0.781866865102979	0.360596269030783	0.853080838542222	0.510152047165319	0.149555778134535	0.573450830604705	0.334230870756982	0.63676711429246	0.100019829904652	0.0712139734392431	0.13901155884987	0.193357308321791	0.146919161457778	0.272655481004533	0.1556170820777	0.16361078878951	0.0712139734392431	0.0809662610932661	0.0600913289684371	0.0659529003645123	0.0659529003645123	0.0403896856253282	0.0384444401522024	0.00799370671181073	0.0789202298814327	0.00790760260790857	0.00790760260790857
3600	0.347881281604296	0.764596246874632	0.897585296594226	0.835132430838683	0.941558303011702	0.764596246874632	0.347881281604296	0.835132430838683	0.488444903112478	0.140563621508182	0.571914993046598	0.328609698760261	0.67642266604884	0.0991892876250854	0.070536183964051	0.153232108231405	0.223309266149616	0.164867569161317	0.276351522478377	0.182945398127262	0.194455983772359	0.070536183964051	0.0846638438122105	0.0624528657555434	0.0802037253491065	0.0802037253491065	0.0439730064174751	0.0469311113432015	0.011510585645097	0.0907792424758612	0.0116354609299124	0.0116354609299124
3900	0.336171504499675	0.748026305557644	0.881976272765372	0.817738214875883	0.928805744116942	0.748026305557644	0.336171504499675	0.817738214875883	0.468846696245027	0.132675191745352	0.568891355141349	0.321148899336472	0.713415088879089	0.0984001707533184	0.0697119093182396	0.166007972195415	0.253456041007175	0.182261785124117	0.278173758111659	0.210004404418501	0.225773630773054	0.0697119093182396	0.0873246447651398	0.0642380578894889	0.0949371403589768	0.0949371403589768	0.0468294713515698	0.0554250295285051	0.0157692263545529	0.101769914305926	0.0162538129287013	0.0162538129287013
4200	0.325328983505854	0.732022485289828	0.866466174783873	0.800937005877439	0.915540743589737	0.732022485289828	0.325328983505854	0.800937005877439	0.451034415812012	0.125705432306158	0.564709288460821	0.312491859186376	0.748028578310549	0.0974698111779058	0.0689145205876116	0.177301842458028	0.283522250532825	0.199062994122561	0.278734594965063	0.236473725001612	0.257220434455283	0.0689145205876116	0.0891012660892355	0.0655291689064336	0.109961728033326	0.109961728033326	0.0490745688058642	0.0637125469565931	0.0207467094536703	0.111772673551595	0.0217611516645331	0.0217611516645331
4500	0.315238524588506	0.716624709973648	0.851176876610511	0.784670656075349	0.901931508647965	0.716624709973648	0.315238524588506	0.784670656075349	0.434754366752162	0.119515842163656	0.559658269539372	0.303060509198247	0.780574977172488	0.0965635445471688	0.0680459461017019	0.187203322349806	0.313397835276686	0.215329343924651	0.278162467084856	0.262185124049592	0.288588112967849	0.0680459461017019	0.0902261380525285	0.0665062205351611	0.125103205872122	0.125103205872122	0.0507546320374539	0.0716655024337782	0.0264029889182573	0.120697101814645	0.0281260215748448	0.0281260215748448
4800	0.305815321060746	0.701802895573315	0.836166210203451	0.768920341001117	0.888130025077898	0.701802895573315	0.305815321060746	0.768920341001117	0.419799759463401	0.113984438402655	0.553947793375494	0.293187596310722	0.811279899535482	0.0956760066053317	0.0671174454278021	0.195785451277658	0.342949633920986	0.231079658998883	0.276697431320032	0.287012644225877	0.319696777533338	0.0671174454278021	0.0908427734351233	0.0672458692023339	0.14023688556376	0.14023688556376	0.0519638148744464	0.0791858416146414	0.0326841333074612	0.128539582075324	0.0352942077212255	0.0352942077212255
5100	0.296986867250228	0.687517147549422	0.821468891810844	0.753676583939369	0.874260566498102	0.687517147549422	0.296986867250228	0.753676583939369	0.405997521665833	0.109010654415605	0.547747480365248	0.283138478991738	0.840325894394798	0.0947762069349093	0.0661594363899473	0.203124294232083	0.372062849562529	0.246323416060631	0.274573090434042	0.310863999342429	0.350392614467115	0.0661594363899473	0.091057763676107	0.0677923078714749	0.155265652384524	0.155265652384524	0.0527916746872575	0.0862108183772126	0.0395286151246857	0.135331986360608	0.0431991218285482	0.0431991218285482
5400	0.288696994417862	0.673704723717751	0.807084946783084	0.738941967861652	0.860431051792005	0.673704723717752	0.288696994417862	0.738941967861652	0.393206732985948	0.104509738568086	0.541176989560614	0.273103791847639	0.8678512991524	0.09377166265755	0.0652372441439011	0.209297256615683	0.400626980346343	0.261058032138348	0.272030922736682	0.333689475166414	0.380559629827815	0.0652372441439011	0.0909320161168236	0.068142978921431	0.170126016021524	0.170126016021524	0.0533461050089217	0.0926987935465933	0.0468701546614016	0.141154277694251	0.0517607755226652	0.0517607755226652
5700	0.280896603610111	0.660298331532696	0.793007010476434	0.72472402378786	0.846724683353004	0.660298331532696	0.280896603610111	0.72472402378786	0.381308620898691	0.10041201728858	0.534331796544397	0.263232493344843	0.893967355313449	0.0925633588136969	0.0644256922551639	0.214379112876109	0.428551292859137	0.27527597621214	0.269304927782354	0.355458885756466	0.410098409152255	0.0644256922551639	0.0905043763666481	0.0682829866885741	0.184771599845492	0.184771599845492	0.0537176728765698	0.0986357932512082	0.0546395233957882	0.146096126187535	0.0608968633360309	0.0608968633360309
6000	0.273537302329305	0.647360141127185	0.77927284945494	0.710962821351177	0.833174153999242	0.647360141127185	0.273537302329305	0.710962821351177	0.370204399006515	0.0966670966772097	0.527315976645929	0.253590359375121	0.918832779642308	0.0913417292486117	0.0636026802239925	0.218512495216723	0.455863024649581	0.289037178648823	0.266293398592693	0.376205241618364	0.438986319152939	0.0636026802239926	0.0898904576240567	0.0683100281037626	0.199146721024766	0.199146721024766	0.0539013045443026	0.104044768466184	0.0627810775345742	0.15020246711296	0.0705246834320999	0.0705246834320999
6300	0.266580201022663	0.63487263220579	0.765882303823167	0.697641856403767	0.819816748741306	0.63487263220579	0.266580201022663	0.697641856403767	0.359810683272889	0.0932304822502252	0.520195153508695	0.244236686032018	0.942547460323345	0.0901178323973852	0.0627692241979771	0.221795266852346	0.482541394854927	0.302358143596233	0.263066808013107	0.395952630695094	0.467187927575314	0.0627692241979771	0.0891334981275913	0.0682404474194004	0.213224645468642	0.213224645468642	0.0539344449181387	0.108947954378474	0.0712352968802206	0.153554819432946	0.080562876743887	0.080562876743887
6600	0.259988232917528	0.622902021382916	0.752869194661846	0.684700166982671	0.806658950944816	0.622902021382916	0.259988232917528	0.684700166982671	0.350055873678684	0.0900676407611551	0.513042736410936	0.235185525248601	0.965243959338645	0.089089218142332	0.0617981455997557	0.22436498001974	0.508640882072513	0.315299833017329	0.259479733167761	0.414758601072716	0.494716224066408	0.0617981455997557	0.0883308023457926	0.0681690276791748	0.226969030671536	0.226969030671536	0.0537897562829698	0.113383426061492	0.0799576229936921	0.156195952340565	0.0909348529975888	0.0909348529975888
6900	0.253736822360392	0.611284807137338	0.74016802204117	0.672199590480308	0.793761206041042	0.611284807137339	0.253736822360392	0.672199590480308	0.340875975121862	0.08713915276147	0.505868096666942	0.226511282106065	0.98692443439783	0.0879324331117727	0.0609147833429695	0.226232309679959	0.53403920347865	0.327800409519692	0.255934928877683	0.432612742772073	0.521495456847641	0.0609147833429695	0.0874053285470256	0.0679684315608616	0.240395080972667	0.240395080972667	0.0535931839998726	0.11735607988339	0.0888827140755677	0.158263878119097	0.101568099839733	0.101568099839733
7200	0.247795458929139	0.600014926289756	0.727778264227725	0.660115598080198	0.781134015139202	0.600014926289756	0.247795458929139	0.660115598080198	0.332211590723709	0.0844161317945698	0.498710808258238	0.218220024290636	1.00767281119609	0.086684246716601	0.0601006717904429	0.227494360509528	0.5587503867806	0.339884401919802	0.252439780011384	0.449568384985656	0.547530367409105	0.0601006717904429	0.0863906691071776	0.0676626661475261	0.253493732812624	0.253493732812624	0.053355750911477	0.12090400243735	0.0979619824234488	0.159831694362002	0.112390041410273	0.112390041410273
7500	0.24214020118838	0.589119475377198	0.715712721441361	0.648411387949326	0.768772571449558	0.589119475377198	0.24214020118838	0.648411387949326	0.324019294634964	0.0818790934465833	0.491604674106579	0.210299120334773	1.02756931741571	0.085447084669875	0.0592919125721275	0.228241745313813	0.582816040601117	0.351588612050674	0.248916299318356	0.465681585030264	0.572844749927248	0.0592919125721276	0.085333487345633	0.0673013334920357	0.266255124705041	0.266255124705041	0.0530598500081963	0.124064263653458	0.107163164896984	0.160940411821777	0.123346866736862	0.123346866736862
7800	0.236751383928709	0.578599243081147	0.70397174476139	0.637065207400744	0.756678846415188	0.578599243081147	0.236751383928709	0.637065207400744	0.316260018725418	0.0795086347967081	0.484573529365868	0.202743359548222	1.04667477387384	0.0842596210216886	0.0584659643195967	0.228548899529429	0.606255946184069	0.362934792599256	0.245350311312303	0.48099662172636	0.597451202525404	0.0584659643195967	0.0842597058938337	0.0669065373606466	0.278675086705423	0.278675086705423	0.0527071016537973	0.126866572785769	0.116454580799044	0.161642362168782	0.134385893069828	0.134385893069828
8100	0.231611207394964	0.568449012206481	0.692552905642761	0.626059924356276	0.744854868933032	0.568449012206481	0.231611207394964	0.626059924356276	0.308898982883006	0.0772877754880419	0.477636478073684	0.195547330494133	1.06504109276072	0.0831441725969229	0.0576109121497956	0.228478689847445	0.629085206710691	0.373940075643724	0.241740827454407	0.495553686622861	0.621361148132632	0.0576109121497956	0.0831877611123715	0.0664929812864846	0.290752314531352	0.290752314531352	0.0523019632902715	0.129337669557197	0.125807461509771	0.16198570856096	0.145461385796279	0.145461385796279
8400	0.226699960449386	0.558622220229401	0.681434854405795	0.615394272465182	0.733302317474591	0.558622220229401	0.226699960449386	0.615394272465182	0.301903432035215	0.0752034715858292	0.470795703421728	0.188697127996758	1.0827022954996	0.0820386909489949	0.0567720522357814	0.228064479209228	0.651303410060227	0.384605727534818	0.238165134151651	0.509399439968028	0.644590425389548	0.0567720522357815	0.0821013914059318	0.0660405819406128	0.302504336128886	0.302504336128886	0.0518674630687963	0.131506697103888	0.135190985421521	0.162023897268615	0.15654124832559	0.15654124832559
8700	0.222005666049141	0.549098454003015	0.670607371939801	0.605062939728838	0.722023411094702	0.549098454003015	0.222005666049141	0.605062939728838	0.295250778409794	0.0732451123606528	0.464057213846147	0.182186385878557	1.09968628186137	0.0809227185015344	0.0559644857258227	0.227340171281955	0.672913649176461	0.394937060271162	0.234655772931352	0.522562835711649	0.667147319062618	0.0559644857258227	0.0809999401664503	0.0655444322109637	0.313937120104712	0.313937120104712	0.0514160391549005	0.133392105554329	0.144584483350969	0.161795739070991	0.167596888989208	0.167596888989208
9000	0.217511347323217	0.539856343097299	0.660058658939	0.595054054932443	0.711022139110937	0.539856343097299	0.217511347323217	0.595054054932443	0.288906663866275	0.0713953165430576	0.457433746360349	0.176007704083638	1.11603928120128	0.0797838832173869	0.0551977118351435	0.226366122696678	0.693923805956621	0.404945945067557	0.231244605595144	0.535085632050087	0.689042708210258	0.0551977118351435	0.0798910387511227	0.0650046040065577	0.325054906316435	0.325054906316435	0.0509634801719364	0.135020784728893	0.15395707616017	0.16136151869012	0.17857982237088	0.17857982237088
9300	0.213202967005686	0.530906624607201	0.649791990084165	0.585342816753778	0.700283645018623	0.530906624607201	0.213202967005686	0.585342816753778	0.28285028965147	0.0696473226457839	0.450932655915379	0.170134970309214	1.13180689359475	0.0786793145443089	0.0544361921465777	0.225183880243935	0.714373538227599	0.414657183246222	0.227875158871419	0.547014740039317	0.710311591914179	0.0544361921465777	0.0787928061672857	0.0644491733303867	0.335864377078936	0.335864377078936	0.0504916549344579	0.136419503106515	0.163296851874862	0.160734706913548	0.189473303002286	0.189473303002286
9600	0.209070392772749	0.522250325600051	0.639806189448637	0.575913858203028	0.689799217127441	0.522250325600051	0.209070392772749	0.575913858203028	0.277065908860639	0.0679955160878897	0.444557858770855	0.164550725148096	1.14702023293633	0.0776355252120223	0.0536635326029769	0.223821618023043	0.734286924669531	0.424086141796972	0.22452201044278	0.558383365991265	0.730977338357117	0.0536635326029769	0.0777143933405757	0.0638923312456084	0.346371748456396	0.346371748456396	0.0499930276788045	0.137606810506707	0.172593972365852	0.159929286777435	0.200264523773929	0.200264523773929
9900	0.205102114111155	0.513848900988317	0.630079373267818	0.566765494769792	0.679572647681245	0.513848900988317	0.205102114111155	0.566765494769792	0.271530454135817	0.0664283400246616	0.438307271622241	0.15924597863189	1.16170405109439	0.0765947001595723	0.0529165937814748	0.222303617603923	0.753661857548963	0.433234505230208	0.221250259907243	0.569223567232293	0.751051938116123	0.0529165937814748	0.0766438909636042	0.0633138784980261	0.356590614266604	0.356590614266604	0.0494932744134268	0.138598981434925	0.18182837088383	0.158989739105897	0.210930887626285	0.210930887626285
10200	0.201289980854934	0.505691357305993	0.620604332616918	0.557889877955531	0.669600734891035	0.505691357305993	0.201289980854934	0.557889877955531	0.26622958450781	0.064939603652876	0.432182166312267	0.154209876320345	1.17588053753666	0.075552395213142	0.0521985206495383	0.220652072567417	0.772509387153434	0.442110122044469	0.218067533149886	0.579560539171845	0.770549752238128	0.0521985206495383	0.0755822692116691	0.0627144546613864	0.3665278528328	0.3665278528328	0.0489964022741166	0.139410052042683	0.190989213066283	0.157937617906031	0.221458049477051	0.221458049477051
10500	0.19762293600301	0.497769830085692	0.611374804526878	0.549273384090704	0.659876423674395	0.497769830085692	0.19762293600301	0.549273384090704	0.261144772668227	0.0635218366652164	0.426185301725587	0.149425586178999	1.18958184324107	0.0745184638287624	0.0515035540050123	0.218898861503753	0.790850192234901	0.450726615909296	0.214967229456263	0.589429641152775	0.789493110372354	0.0515035540050123	0.0745348536378927	0.0621014204361737	0.376191762271404	0.376191762271404	0.048501619147517	0.140060107106026	0.200063469219579	0.156797441067579	0.231827754405543	0.231827754405543
10800	0.194088828611913	0.49007190268077	0.602380071968175	0.54089980846057	0.650388606755589	0.49007190268077	0.194088828611913	0.54089980846057	0.256257107056743	0.0621682784448289	0.420314649749329	0.144870944917424	1.20284308448269	0.0734980915492083	0.0508279057797997	0.21706660782203	0.808711584783842	0.45910019153943	0.211942221180239	0.598871948025833	0.807913973458222	0.0508279057797997	0.0735036699006728	0.0614802635076057	0.385596521638758	0.385596521638758	0.0480085347874138	0.140569367812023	0.209042025432388	0.155586344314424	0.242033583717401	0.242033583717401
11100	0.19068209086535	0.482591857151223	0.593615195347364	0.532761716455389	0.641132169332526	0.482591857151223	0.19068209086535	0.532761716455389	0.251557932892747	0.0608758420273969	0.414569243019981	0.140535769292704	1.21568035065186	0.0724936120771737	0.0501698593041654	0.215165584751536	0.826106114212086	0.467238283544611	0.208989243233515	0.607906297814549	0.825827042464039	0.0501698593041654	0.072489617429942	0.0608534788919747	0.394748666114669	0.394748666114669	0.0475169739851622	0.140947086017984	0.21792074464949	0.154312105859561	0.252072698793075	0.252072698793075
11400	0.187402362526244	0.475329330512537	0.585079839481211	0.524858594824819	0.632106757110556	0.475329330512537	0.187402362526244	0.524858594824819	0.247046674075169	0.0596443115489251	0.408949019290419	0.136419402871077	1.22809473110001	0.0715052298393481	0.0495292643122828	0.213196549496288	0.843034648064625	0.475141405175181	0.206108045347379	0.616533923053753	0.843233293627548	0.0495292643122828	0.0714927869918433	0.0602212446563918	0.403648618183337	0.403648618183337	0.0470269176293446	0.14119387231565	0.226699370573794	0.152975304839897	0.261944855678892	0.261944855678892
11700	0.184236408213455	0.468270986440594	0.576761689485706	0.517171586365261	0.623299353037804	0.468270986440594	0.184236408213455	0.517171586365261	0.242702164217322	0.0584657560038668	0.403451691554541	0.132497727782432	1.24012624941742	0.0705404556260624	0.0489005999246673	0.211187322301379	0.859529060596935	0.482828413634739	0.203289432461147	0.624800108000246	0.860168594657666	0.0489005999246673	0.0705165134027345	0.0595901031204443	0.412311900232004	0.412311900232004	0.0465376635520979	0.141332160304777	0.23536848665742	0.151597219180934	0.27164109133336	0.27164109133336
12000	0.181177554662846	0.461410100775924	0.568654536210315	0.509691183296078	0.614703393931498	0.461410100775925	0.181177554662846	0.509691183296077	0.23851373125108	0.0573361765882335	0.398076106706467	0.128758583824052	1.25179508545284	0.0696030763692704	0.0482810825201532	0.209151930102784	0.875605422772424	0.490308816703922	0.200528768435662	0.632727684924868	0.87665103001249	0.0482810825201533	0.0695624780732355	0.0589633529142373	0.420746338630687	0.420746338630687	0.0460488577211833	0.141373260980881	0.243923345087621	0.150188577188546	0.281156886601139	0.281156886601139
12300	0.178225697604011	0.454746527078434	0.560758244762934	0.502417231240562	0.606318754651853	0.454746527078434	0.178225697604011	0.502417231240562	0.234481213828782	0.0562555162247711	0.392822210862683	0.125201770435032	1.26310155493066	0.0686930856762323	0.0476707041621284	0.207090512821265	0.891264014107586	0.497582768759438	0.19782601971075	0.640317015736186	0.892680926132383	0.0476707041621284	0.0686306772261319	0.0583410135223719	0.428952091533306	0.428952091533306	0.0455605098889186	0.141317334951951	0.252363910396197	0.148749499298893	0.290492255938174	0.290492255938174
12600	0.175374851548517	0.448271859171189	0.553065071861841	0.495340868432297	0.598138251734519	0.448271859171189	0.175374851548517	0.495340868432297	0.230595350026679	0.0552204984781609	0.387686910919796	0.121815774713414	1.27406378154102	0.0678101165811794	0.0470690092611087	0.205011102401117	0.906520879833184	0.504659131567703	0.195179259814176	0.647588875259908	0.908277021843448	0.0470690092611087	0.0677208940360163	0.0577242034295433	0.436938237531687	0.436938237531687	0.0450731798726785	0.141173601681942	0.260688146583539	0.147286898971573	0.299648029166586	0.299648029166586
12900	0.172618033090397	0.441976289375694	0.545565983243513	0.488451755646139	0.590153504067685	0.441976289375695	0.172618033090397	0.488451755646139	0.22684533374693	0.0542273006565333	0.382666598083479	0.118587164293707	1.28470291060693	0.0669537409367735	0.0464754662704444	0.202923069895073	0.921394740286177	0.511548244353861	0.192586241086812	0.654567501959363	0.9234611801618	0.0464754662704444	0.0668328755277371	0.0571142275973745	0.444715368826124	0.444715368826124	0.0445875208241717	0.140952817729879	0.268893678202436	0.145808842297699	0.308625174458788	0.308625174458788
13200	0.169950358372871	0.435852958675404	0.538254660780474	0.48174266212749	0.582358650306625	0.435852958675404	0.169950358372871	0.48174266212749	0.223223607726733	0.0532732493538621	0.377758748537314	0.115506545228381	1.29503373014578	0.0661236593174493	0.0458897034520866	0.200832968964718	0.935898687565885	0.51825733787251	0.190045391624446	0.661269847044886	0.938248691024747	0.0458897034520867	0.0659664447826939	0.056511998652984	0.452290893089816	0.452290893089816	0.0441039895261506	0.140662505713515	0.27697884397986	0.144320970311734	0.317424368907792	0.317424368907792
13500	0.167366943539161	0.429895008053769	0.531124786345246	0.475206357121756	0.574747829106614	0.429895008053769	0.167366943539161	0.475206357121756	0.219722614703282	0.0523556711641214	0.372960838464882	0.112564523569905	1.30507102817496	0.0653195722976414	0.0453113490679868	0.198747353271633	0.95004581377163	0.524793642878244	0.187555139522865	0.667712861726813	0.952654844369598	0.0453113490679868	0.0651214248822864	0.0559184292234906	0.459672217995958	0.459672217995958	0.0436230427613677	0.140310188250601	0.284941982642785	0.142828924048143	0.326046289606611	0.326046289606611
13800	0.164862904732488	0.424095578494243	0.524170041810352	0.468835609874339	0.567315179122927	0.424095578494243	0.164862904732488	0.468835609874339	0.216334797413774	0.0514718926812852	0.368270344049765	0.109751705370749	1.31482959271189	0.0645411804517848	0.0447400313800962	0.196672776477402	0.963849211002734	0.531164390125661	0.185113912877855	0.673913497215477	0.96669493013366	0.0447400313800962	0.0642976389079145	0.0553344319360128	0.466866751217747	0.466866751217747	0.0431451373125754	0.13990338795889	0.292781432918182	0.141338344541389	0.334491613648259	0.334491613648259
14100	0.162433358096076	0.418447810980278	0.517384109048313	0.462623189630644	0.56005483901084	0.418447810980278	0.162433358096076	0.462623189630644	0.213052598595403	0.0506192404993275	0.363684741475546	0.107058696683383	1.32432421177395	0.0637881843543139	0.0441753786503659	0.194615792243608	0.977321971358517	0.537376810369356	0.182720139785204	0.679888704721214	0.98038423825424	0.044175378650366	0.0634949099409777	0.0547609194176692	0.473881900428378	0.473881900428378	0.0426707299625261	0.139449627456134	0.300495533533027	0.139854872825938	0.342761018125749	0.342761018125749
14400	0.160075649157384	0.412939241294503	0.510758274647818	0.456566957929263	0.552964792108136	0.412939241294504	0.160075649157384	0.456566957929263	0.209870347002797	0.0497946978454125	0.359200039269697	0.104480872239773	1.33356269506794	0.0630433434780736	0.0436277166347594	0.192579512456709	0.990468249962601	0.543433042070737	0.180390283210607	0.68564878075743	0.993731234200387	0.0436277166347594	0.0627087304978182	0.0541913167185552	0.480724311572919	0.480724311572919	0.042206517460318	0.138952754448907	0.308082453442957	0.138388195738154	0.350853529614028	0.350853529614028
14700	0.157788740058702	0.407554634724727	0.504282746475803	0.450668026678259	0.546045374804877	0.407554634724727	0.157788740058702	0.450668026678259	0.206784015360949	0.0489952753022466	0.354811419292438	0.102016961895296	1.34254795796079	0.062279879283628	0.0431133919535317	0.190564369239145	1.00328659851686	0.549331973321741	0.178150965659417	0.691199022743755	1.00673976489113	0.0431133919535317	0.0619321326728815	0.0536147197975442	0.48739984064886	0.48739984064886	0.041762628329074	0.138413883047748	0.315540742147375	0.136949649441601	0.358767604082596	0.358767604082596
15000	0.155567618607742	0.402308813028549	0.49796220760806	0.444911572690923	0.539283326861493	0.402308813028549	0.155567618607742	0.444911572690923	0.203790498832907	0.0482228802251648	0.350520363549499	0.0996555999254855	1.35129792847617	0.0615438003626969	0.0426027596623746	0.188574077563051	1.01580510044758	0.555088427309077	0.17595141191042	0.696553901241607	1.01943096203248	0.0426027596623746	0.0611764094663181	0.0530506349171369	0.493912017842759	0.493912017842759	0.0413211192534329	0.137839612347631	0.322877060790876	0.135523442645914	0.366514349746026	0.366514349746026
