Time	S (Mean)	T_7 (Mean)	T_6 (Mean)	T_5 (Mean)	T_4 (Mean)	T_3 (Mean)	T_2 (Mean)	T_1 (Mean)	T (Mean)	sp_1 (Mean)	sp_0 (Mean)	sp_4 (Mean)	sp_3 (Mean)	sp_2 (Mean)	sp_7 (Mean)	sp_10 (Mean)	sp_9 (Mean)	sp_8 (Mean)	sp_5 (Mean)	sp_12 (Mean)	sp_11 (Mean)	sp_6 (Mean)	sp_14 (Mean)	sp_13 (Mean)	sp_16 (Mean)	sp_15 (Mean)	sp_18 (Mean)	sp_19 (Mean)	sp_20 (Mean)	sp_17 (Mean)	sp_22 (Mean)	sp_21 (Mean)	S (Std)	T_7 (Std)	T_6 (Std)	T_5 (Std)	T_4 (Std)	T_3 (Std)	T_2 (Std)	T_1 (Std)	T (Std)	sp_1 (Std)	sp_0 (Std)	sp_4 (Std)	sp_3 (Std)	sp_2 (Std)	sp_7 (Std)	sp_10 (Std)	sp_9 (Std)	sp_8 (Std)	sp_5 (Std)	sp_12 (Std)	sp_11 (Std)	sp_6 (Std)	sp_14 (Std)	sp_13 (Std)	sp_16 (Std)	sp_15 (Std)	sp_18 (Std)	sp_19 (Std)	sp_20 (Std)	sp_17 (Std)	sp_22 (Std)	sp_21 (Std)
0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.031395245958312	0.999968606068202	0.999999999999986	1	1	1	0.999999999999986	0.999968606068202	1	0.999999999342934	3.13932747316446E-05	3.13939317980319E-05	6.57066387326132E-10	6.57066387613956E-10	6.57038883462998E-10	1.37516437428386E-14	2.87824158425E-19	2.87824158551082E-19	2.87824158425E-19	2.7503863133994E-14	0	0	1.37516437428386E-14	2.87824158235868E-19	2.87818134344254E-19	1.89131455038646E-28	1.89131455038646E-28	6.02395466364134E-24	1.2608235887116E-28	0	6.02408074600022E-24	0	0	0.00560279427953153	1.17268629935677E-07	2.45440028235009E-12	5.36492458870579E-10	1.12286401167354E-14	1.17268629935677E-07	0.00560279427953153	5.36492458870579E-10	2.56333061271674E-05	0.00560273565656731	0.00560279427953153	2.56333061271674E-05	2.56333061440102E-05	2.56327696347182E-05	1.17267402729115E-07	5.36492458870579E-10	5.36492458988085E-10	5.36492458870579E-10	1.65842886895909E-07	0	0	1.17267402729115E-07	5.36492458694312E-10	5.36486844521143E-10	1.37525072273621E-14	1.37525072273621E-14	2.45437459725311E-12	1.12286401167354E-14	0	2.45440028235009E-12	0	0
329.698179922126	0.757791205366467	0.996067630117749	0.999977723754572	0.999668914233159	0.999998746592556	0.996067630117749	0.757791205366467	0.999668914233159	0.961237077608463	0.203445872241995	0.242203916174234	0.0387440744122473	0.039094008158378	0.0308994360344779	0.0036012841154108	0.000331085496632316	0.000332339174284665	0.000331085766840788	0.00784589142318542	1.8847979289884E-05	1.88483413177645E-05	0.0036012841154108	0.000326207307542549	0.000308809521413191	4.87845929823936E-06	4.87845929823936E-06	2.10228379837208E-05	1.2530454159959E-06	3.62027880565966E-10	2.22759752191253E-05	2.70208471990498E-10	2.70208471990498E-10	0.369673935975778	0.062231384549702	0.0047194524706931	0.018180660141078	0.00111955407206105	0.0622323153643577	0.369673935975778	0.0181807979576593	0.186189073618061	0.358892993509823	0.369666002759465	0.186059377363924	0.188644212883924	0.168248961322247	0.0595937619264299	0.0181806527491594	0.0182151619009571	0.018180660141078	0.0873559569761757	0.00434379464198388	0.0043438368062242	0.0595937586546889	0.0180463359448548	0.0175594302269845	0.00220871569641174	0.00220871569641174	0.00458475701263068	0.00111939230074143	1.90270316830899E-05	0.00471942385574082	1.64380190569476E-05	1.64380190569476E-05
642.786333120118	0.632043735340987	0.980418780008032	0.999571449230495	0.99674675936516	0.999953227201524	0.980418780008032	0.632043735340987	0.99674675936516	0.892106054664188	0.260062319323202	0.367805600794429	0.107334777422896	0.111147185970652	0.0687782781503506	0.0163279793571277	0.00325313625214224	0.00330001343331607	0.00325324063484047	0.0386031364604036	0.000559167912915456	0.000559303523532744	0.0163279793571277	0.00310257677025681	0.00282468986533533	0.000150663864583657	0.000150663864583657	0.000381777971029542	4.66371878583096E-05	1.35610617288205E-07	0.000428446386806912	1.04382698227717E-07	1.04382698227717E-07	0.378250280200146	0.134957322665475	0.0206772122808307	0.056611744336806	0.0068381983207823	0.134986083657568	0.378250280200146	0.0566174690944865	0.281630296325745	0.380934642375729	0.378159196641624	0.279752790185507	0.29533398431307	0.239174212895366	0.124012568950429	0.0566108645622238	0.0570217079711326	0.056611744336806	0.183534167304668	0.0237310324430838	0.0237340839047736	0.124012162474757	0.0552999955132851	0.0528043737556655	0.0122709367953264	0.0122709367953264	0.0195178240137189	0.00682824885518284	0.000368255115308103	0.0206747057919759	0.000323082836535437	0.000323082836535437
1035.40548846938	0.541764834155239	0.949364964799676	0.99707856762361	0.986358871950538	0.999482351858318	0.949364964799676	0.541764834155239	0.986358871950538	0.804067876536329	0.26230304238109	0.456884404798165	0.191267330007088	0.209573251513133	0.0951797012047046	0.0369939071508617	0.0136358348942645	0.0141587761911442	0.0136411280494622	0.0965986270070849	0.00466479345658229	0.004671443393563	0.0369939071508617	0.0122903670028668	0.0107196956730723	0.00135076104659543	0.00135076104659543	0.00240378423470795	0.000510998204701251	6.64993698071162E-06	0.00291613922119219	5.29315519772507E-06	5.29315519772507E-06	0.365711722479255	0.205685801161529	0.0536412264122533	0.113392632410349	0.0227185338947302	0.205988142000944	0.365711722479255	0.113467859836615	0.334335695620241	0.383686714598819	0.365660506443009	0.326183780738581	0.373412452217564	0.273665320378642	0.180462117718671	0.113373398636751	0.11557290609959	0.113392632410349	0.261043160328062	0.0686882373577281	0.0687457500693694	0.180453400144511	0.107927924468048	0.101180806297222	0.0366402552225019	0.0366402552225019	0.048709936380399	0.0225708768506536	0.00257888661119116	0.053594075947148	0.00230059304592154	0.00230059304592154
1376.79135449561	0.492672483159896	0.919352147122264	0.991833720511689	0.971359317275968	0.998066235453184	0.919352147122264	0.492672483159896	0.971359317275968	0.737252167768952	0.244579684609057	0.502987131419966	0.248745569869447	0.291388514955079	0.103385891022391	0.0520071701537045	0.028596033241429	0.0305744472708474	0.0286406827240318	0.147239182659555	0.0140022623616007	0.0140565230959174	0.0520071701537045	0.024300297303894	0.0204744032357206	0.00434038542013776	0.00434038542013776	0.00623251494149553	0.00187950381249887	5.42607343167731E-05	0.00812163000570833	4.46494826028397E-05	4.46494826028397E-05	0.355833713933407	0.247231566611297	0.088553858117812	0.15946853461483	0.0437414338037957	0.248358648533835	0.355833713933407	0.159789816854747	0.350790631570824	0.377080486705494	0.356779657240235	0.336425369577018	0.41607532811724	0.283256744867987	0.209562854061675	0.159375715962106	0.164943954793085	0.15946853461483	0.293269895614924	0.118089582180116	0.118384684773713	0.209521479290216	0.148251336348303	0.137259579111656	0.0652345515366902	0.0652345515366902	0.0776793569502935	0.0431158397276466	0.00736720501914973	0.0883304004674917	0.00667999607780062	0.00667999607780062
1801.55149853259	0.450025961831908	0.883636588259437	0.980630963999483	0.947502100207981	0.993994673443956	0.883636588259437	0.450025961831908	0.947502100207981	0.66823323468209	0.218207272850182	0.538380585415843	0.297349227937376	0.384264665109929	0.105045268392829	0.0638655119485437	0.0522193197577641	0.0585032263480631	0.052497899792019	0.197985426578079	0.0344175373805342	0.0347413969030466	0.0638655119485437	0.0409044470397711	0.0331288637915016	0.011593452752248	0.011593452752248	0.0133637094444733	0.00568146703353173	0.000323859522512375	0.0190904559662625	0.000278580034254924	0.000278580034254924	0.346173333022777	0.281272379927776	0.132972699864164	0.206484422357013	0.0762793562751463	0.284803915122231	0.346173333022777	0.207640729123693	0.354838071124276	0.363708390259031	0.350749390103366	0.337474816530365	0.451481282590623	0.285413540591341	0.229300367887992	0.206183633198365	0.218498009788102	0.206484422357013	0.311429220328045	0.180360014833905	0.181576043938478	0.229160315952524	0.186940185961519	0.170902305673823	0.104957260493102	0.104957260493102	0.111855788295666	0.0741753249261424	0.0179961264042133	0.132180569921331	0.0166620773412573	0.0166620773412573
2160.23641653795	0.422661743320067	0.856145334991355	0.9675297461359	0.925097428191264	0.987995624154907	0.856145334991355	0.422661743320067	0.925097428191264	0.620267195106521	0.197605451786455	0.556383509970505	0.321434649702107	0.454635376702215	0.104027850721282	0.0689520931999084	0.0740473620462888	0.0869069476538299	0.0749025718087365	0.228453509531456	0.0582981551913713	0.0592558204858338	0.0689520931999084	0.053947825099309	0.042432317944637	0.0209547467094275	0.0209547467094275	0.0204658780190061	0.0110467105506309	0.000957665294462527	0.0316150441016518	0.000855209762447735	0.000855209762447735	0.339189057312642	0.3005844688574	0.167497265862112	0.237056594676699	0.106293884584857	0.307684153174475	0.339189057312642	0.239630829475384	0.352088608654301	0.351062399817861	0.349164625933757	0.337658871471159	0.471919908764316	0.284736639125583	0.23746474119546	0.236554348721252	0.256294808580532	0.237056594676699	0.320419688962997	0.226900245828076	0.229785139710848	0.237190724783119	0.210645332787047	0.190744658052685	0.138466249564907	0.138466249564907	0.136315008116035	0.101980311912251	0.0309195737802019	0.165898495073614	0.0291021247971243	0.0291021247971243
2572.64953930175	0.396942365418876	0.827321912627491	0.949428302763148	0.898638909862097	0.978029500082786	0.827321912627491	0.396942365418876	0.898638909862097	0.574199782347821	0.177257416928945	0.5680706032119	0.334762576228452	0.527161307790082	0.102414542824375	0.0713169972346055	0.0990695823604448	0.123331590055117	0.101361090137903	0.251854232072052	0.0910376414237273	0.0935019426729657	0.0713169972346055	0.0663740587686798	0.0507893929010509	0.0349870313692235	0.0349870313692235	0.0286011973196387	0.0195061986679754	0.00246430124923842	0.0482801894593939	0.0022915077774585	0.0022915077774585	0.331841098617779	0.316343862957215	0.201784295570253	0.263693660020164	0.140589838953943	0.32934254812562	0.331841098617779	0.26893529137873	0.346088417795749	0.336849640029557	0.350199226539477	0.339282833145483	0.488731464837465	0.283589597589942	0.241515178598065	0.263173638869473	0.292334834619083	0.263693660020164	0.328816015611617	0.270335635723832	0.276459338711357	0.241048948272907	0.230251122658981	0.206359243033776	0.174258444434901	0.174258444434901	0.158577568628982	0.132696151093249	0.0494756875308291	0.199071645316464	0.0473099139333217	0.0473099139333217
3035.40213742323	0.37280490272834	0.797747463141218	0.926745388312113	0.869353007645922	0.96332942387111	0.797747463141218	0.37280490272834	0.869353007645922	0.531351079582998	0.158546176854657	0.573220069766774	0.337036950883816	0.59929591277108	0.100814422828327	0.0716055445047046	0.125313039744562	0.167317568482968	0.130646992354078	0.26738606800283	0.131611969533186	0.137119005714735	0.0716055445047046	0.0766719648491922	0.0573923806661909	0.0539750275048857	0.0539750275048857	0.036584035558997	0.0311635399473405	0.00550703618154953	0.0679206590783706	0.00533395260951637	0.00533395260951637	0.324113795698656	0.328693036542276	0.233269349191942	0.285446703059865	0.176101754937343	0.350216402787456	0.324113795698656	0.295102661934786	0.338044229838638	0.322183100684658	0.353580278705086	0.34180192899322	0.502343731246176	0.282449200617914	0.242459912909917	0.285570241271706	0.324938584721059	0.285446703059865	0.336402867709285	0.306489744533044	0.318058907876042	0.241757387908417	0.245274526730926	0.217577062097528	0.209440874318952	0.209440874318952	0.176842386711473	0.163255793476626	0.0735624059596867	0.229473802488597	0.0712443728537006	0.0712443728537006
