Time	fuel	sp_1
0	100	0
0.8874954411697	99.8725141301729	9.51010391326216
1.95417071960433	99.4132962804001	19.7513001057711
3.09845299387516	98.6063928727624	29.4526326710141
4.34954456605732	97.420630297291	38.7225814945909
5.56143325722366	96.0328559229332	46.5389861207777
6.47968525954868	94.858546346418	51.7904538015535
7.50826347008783	93.445526976048	57.0627710716067
8.66773820935049	91.75912636868	62.3180609363819
9.95810947733667	89.8013099401045	67.4139118804455
11.3155083915279	87.686304929884	72.032613819042
12.7399349519243	85.4401741993408	76.1770547493124
14.2862876423005	83.004053510059	79.9841736135358
15.9545664626564	80.4094265178752	83.4120518598607
17.7110352440049	77.7421844344711	86.388907260579
19.5556939863459	75.0332531943641	88.9417274284556
20.4780233575164	73.7188806005968	90.0326578260912
21.5436589351036	72.2356023317328	91.1598078512271
22.6092945126909	70.7912431485837	92.1594579521536
23.6749300902781	69.3864250507349	93.0458930890577
24.7405656678653	68.0214948363005	93.8323439182945
25.9609030200505	66.5071911479466	94.6243587913027
27.1812403722357	65.0444035713784	95.3146261804405
28.4015777244209	63.6321976280197	95.9160354202244
29.6219150766061	62.2695302466956	96.4405352002783
31.01123046998	60.7766592253715	96.956190829193
32.4005458633538	59.3439302786492	97.3971026731568
33.7898612567277	57.9689718577849	97.7738864984619
35.1791766501016	56.649494207373	98.0964468266359
36.5685057393564	55.3829684281568	98.372214932098
37.9578348286111	54.1670046674762	98.6080103520675
39.3471639178658	52.9992122332894	98.8095104056096
40.7364930071206	51.8773354013634	98.9820120417075
42.2038804856836	50.7397760336598	99.1371253932316
43.6712679642466	49.6483832886053	99.2685890035392
45.1386554428096	48.6007321602883	99.3799235370521
46.6060429213726	47.5945608742897	99.4744306743075
48.0697849939702	46.6300257529726	99.5543295493145
49.5335270665677	45.7025381033315	99.6220743870107
50.9972691391652	44.8101616493546	99.6794706873619
52.4610112117628	43.951089915262	99.7282111884472
53.9589157794419	43.1046499058691	99.7704170001701
55.4568203471211	42.2895560417377	99.8060644479104
56.9547249148003	41.5041803330354	99.8361470761931
58.4526294824795	40.7470036396409	99.8615988755122
59.9473063026788	40.0181355292544	99.8830484139661
61.4419831228782	39.314579899093	99.9011715284387
62.9366599430776	38.63507968484	99.916471228466
64.431336763277	37.9784581333888	99.9294202472416
65.9407158083548	37.337466075222	99.9404577375735
67.4500948534326	36.7176031131264	99.9497680082132
68.9594738985104	36.1178607672325	99.9576144134484
70.4688529435882	35.5372925626576	99.9642447607427
71.9761402563375	34.9757743238554	99.9698291520523
73.4834275690869	34.431654052229	99.9745407765475
74.9907148818362	33.9041447086286	99.9785125518648
76.4980021945855	33.3925051790831	99.9818695267009
78.0115989997267	32.8939896284434	99.9847121153816
79.5251958048679	32.4101055724359	99.9871087320722
81.0387926100091	31.9402226197906	99.9891275356846
82.5523894151503	31.4837454746991	99.9908326847221
84.064792521304	31.0404570647237	99.9922689409158
85.5771956274577	30.6094619462357	99.9934800274466
87.0895987336113	30.190257836852	99.9945003346192
88.602001839765	29.7823690200935	99.9953622309509
90.1171188064176	29.3846424290555	99.9960900357775
91.6322357730702	28.9973908558183	99.996703550135
93.1473527397228	28.6202068421481	99.9972202560815
94.6624697063754	28.2527034812753	99.9976566117821
96.1769501559061	27.894662405036	99.9980242174771
97.6914306054368	27.5455788248232	99.9983341187304
99.2059110549676	27.2051211958229	99.998595138983
100.720391504498	26.8729739106249	99.9988155844432
102.236043945652	26.548589131164	99.9990015151162
103.751696386805	26.231940516481	99.9991582387552
105.267348827959	25.9227547794219	99.9992902242465
106.783001269113	25.6207711886146	99.999401678938
108.298328119528	25.3258039825409	99.9994955853886
109.813654969944	25.0375504629868	99.9995747434052
111.328981820359	24.755784075667	99.9996414091957
112.844308670774	24.4802882219543	99.9996977068649
114.531177611804	24.1807282952768	99.9997500484449
116.218046552833	23.8884106231624	99.9997933197899
117.904915493862	23.6030757280218	99.9998290366113
119.591784434891	23.3244762235909	99.9998586529817
121.434013219563	23.0276352675696	99.9998851678222
