Time	T21 (Mean)	T12 (Mean)	T21 (Std)	T12 (Std)
0	250	120	0	0
8.94586939238788E-05	249.999586256452	119.999924854736	0.0203406421178648	0.00866863231400046
7.65379604765351	226.612679582069	113.78719231443	4.38963603919173	2.41231429930428
15.6906818629059	217.179242459238	107.762640761192	4.98528532937366	3.27581370877472
23.7529187074865	214.788465734878	102.290454862004	5.097205014525	3.82062226719762
32.4329905335292	215.905858983704	97.0715907387836	5.02511831477262	4.21788141574462
40.0956781572455	218.340243806851	93.0329782955453	4.88203694412019	4.46789614257874
47.457288866556	221.176668436342	89.6195347194167	4.70665149993497	4.64997257388821
56.6043459388052	224.806227765545	85.9432362357869	4.46197067860679	4.82387201377929
65.8932500864347	228.254201791619	82.7537014057479	4.20316230687844	4.96227768770944
76.6895644298832	231.735718615227	79.6000134563223	3.90922997834118	5.09368642182374
85.6046203199798	234.134828272821	77.3483489708665	3.68317298786847	5.18734786033315
94.4305256511754	236.099891757969	75.3635021590862	3.48072714404018	5.27136185788108
103.214306533186	237.686082166781	73.5786452507842	3.30408030390717	5.34864945193835
113.180536846059	239.095106254255	71.7343627464341	3.13610021408478	5.43015581778974
125.239675524636	240.333603961276	69.7024641248457	2.97983966734962	5.52091364192064
138.4908165518	241.220932676143	67.6654859769371	2.86511371793056	5.6109031581917
152.279342715677	241.734745173706	65.7204216576566	2.80299563060315	5.69336885726849
166.463354086027	241.928696499361	63.8789290525256	2.79124991638606	5.76588997114597
174.6360463518	241.917473442071	62.8862377348782	2.80477790632129	5.80194339913308
183.626007844151	241.818547223483	61.8507270172539	2.83426192776611	5.83683291476254
192.101440050321	241.652601470419	60.9287725808277	2.87431997491867	5.86529510524417
201.424415477109	241.398170055935	59.9763472785278	2.93036440166583	5.89189816690765
209.815093361217	241.111322916883	59.175592331772	2.99024391108185	5.91193015742356
219.044839033737	240.738148236296	58.3580182744843	3.06525494108192	5.93010257775483
229.197559273509	240.26309487722	57.5372929348804	3.15767874796198	5.94602017977874
238.901976628373	239.749509049897	56.8319591182064	3.2548434132121	5.95793449779332
249.576835718724	239.120157097493	56.1479667145602	3.3709529354862	5.96819509185922
261.120825826641	238.36543120136	55.5194891160965	3.50682611571374	5.97707894966676
272.029896478622	237.581846414345	55.0343619529341	3.64477994452127	5.98453057741909
285.229871967519	236.54143118529	54.5919052304112	3.82401559947116	5.99394636256153
292.83557213017	235.895184051111	54.4100914160783	3.93346724966244	6.00027816330182
300.939688197905	235.168039001445	54.2760062598114	4.05515459558475	6.00825713570906
309.854215872413	234.32111588839	54.2003127673543	4.19517474915884	6.01898882651884
319.660196314373	233.330884958931	54.2047800389219	4.35685835048621	6.03376449593179
330.446774800528	232.168281174073	54.3168357461159	4.5442790506782	6.05435744524728
342.312011135299	230.797232499544	54.5708476571822	4.76243352958288	6.08314768572108
355.363771103547	229.172820120552	55.0096401568872	5.01744817475338	6.12324429537998
