Time	Input1	Input2	Output
0	10	10	0
10	8.16291329063951	9.99233144991138	0.00198613139550169
20	7.07712982029278	9.96504721244756	0.0157694802855251
30	6.1854672358227	9.9223549499657	0.045069076215443
40	5.42181993686084	9.86764595884213	0.0883546591345249
50	4.7649445732747	9.80329254279046	0.143340001879891
60	4.20061868276216	9.73119346465649	0.207811687698861
70	3.71698462959099	9.65292606575864	0.279876296012551
80	3.30128006712481	9.56986373312702	0.358062712626318
90	2.9441958759433	9.4831611654387	0.44095309665658
100	2.63803045617678	9.39383355510267	0.527382084652829
110	2.37518405535321	9.30264012942653	0.616408268236596
120	2.14919227817676	9.21030299508454	0.707178154452813
130	1.95487874658285	9.11738457017702	0.79902738502394
140	1.78780558389698	9.02435142736134	0.891403485651931
150	1.64403290890659	8.93162078062957	0.983828780875048
160	1.51999950392172	8.83950091484523	1.07589923632824
170	1.41280953763158	8.74825345841723	1.16729518910847
180	1.32029703361524	8.65811101318224	1.25778051323753
190	1.24026323210651	8.56924309792832	1.34713614817383
200	1.17075048696794	8.48177750339562	1.43518130120093
210	1.11015384228655	8.3958020106271	1.52177625399639
220	1.05754728212254	8.31144016533798	1.60684787127849
230	1.0115550010822	8.22873093283303	1.6902955193625
240	0.971234699292479	8.14772075639296	1.77206182532625
250	0.935852593163845	8.06844627263227	1.85211158770207
260	0.904583352536449	7.99091387722647	1.93040729118073
270	0.876789981741983	7.91512590575569	2.00693083600096
280	0.852601465297278	7.84113686191676	2.08172402892662
290	0.830615398126509	7.76885761419603	2.15471722432346
300	0.811173074234231	7.69833525751421	2.22597273418365
310	0.793529724371012	7.62951670208423	2.29547407974156
320	0.777760612727624	7.56240890999379	2.36326550492097
330	0.763513698773831	7.49697765076231	2.42936116645047
340	0.750393659012174	7.43317902126353	2.4937764259546
350	0.738365147196853	7.3709924674474	2.55655750590349
360	0.727423828254644	7.31041037248291	2.61771864343873
370	0.71727330081363	7.25137627715663	2.67728738774208
380	0.708049392440624	7.19388516940466	2.73531968486697
390	0.69934531381546	7.13787601899017	2.79182255475353
400	0.691263021234988	7.08333211100457	2.8468434700229
410	0.683875052425378	7.0302321449255	2.90042625026254
420	0.676699655321369	6.9785073854367	2.95257245628014
430	0.669922350308585	6.92814549028904	3.00333307874009
440	0.663593070634647	6.8791217238983	3.05274800914558
450	0.657652725541893	6.83140205186355	3.10084827760654
460	0.651898639853937	6.78494117906684	3.1476542031417
470	0.646456186188639	6.73971920133319	3.1932092214052
