Time	SpeciesL	SpeciesR
185	190.880084767262	290.414094048177
186.666666666667	190.309824467302	290.537750720715
188.333333333333	189.74063079424	290.657453424259
190	189.172521541001	290.773208762456
191.666666666667	188.605514427594	290.885028122853
193.333333333333	188.039633154688	290.992898249836
195	187.4748903145	291.09684289656
196.666666666667	186.911307776988	291.196855707141
198.333333333333	186.348901305767	291.292947399567
200	185.787691748502	291.385115680292
201.666666666667	185.227694684885	291.473371401976
203.333333333333	184.66892763162	291.557720647904
205	184.11140499447	291.638176443697
206.666666666667	183.555144454169	291.71474312092
208.333333333333	183.00016682525	291.787414907773
210	182.446481644552	291.856218848623
211.666666666667	181.894104303364	291.921160794718
213.333333333333	181.343062563415	291.982221867074
215	180.793362736124	292.039429082665
216.666666666667	180.245019792921	292.09279432648
218.333333333333	179.698048542252	292.142326924219
220	179.15246572137	292.188028371056
221.666666666667	178.608289242265	292.22990045066
223.333333333333	178.06552651238	292.267970720169
225	177.524200837133	292.302221320832
226.666666666667	176.984312124483	292.332702966973
228.333333333333	176.445880948713	292.359404973127
230	175.90892300266	292.382332398108
231.666666666667	175.373447545594	292.401503212122
233.333333333333	174.839468917964	292.416925587176
235	174.307000014098	292.428611342901
236.666666666667	173.77605344765	292.43656806563
238.333333333333	173.246642640341	292.440804891671
240	172.718778319853	292.441339111657
241.666666666667	172.192471472736	292.438181480742
243.333333333333	171.667732612768	292.431346979537
245	171.14457902177	292.420833529743
246.666666666667	170.623008063268	292.406684072811
248.333333333333	170.103043668935	292.388879903015
250	169.584690878759	292.367450247957
251.666666666667	169.067959620117	292.342406994169
253.333333333333	168.552863053854	292.313756259866
255	168.039407683419	292.281519268162
256.666666666667	167.527605581671	292.245704052833
258.333333333333	167.017466583963	292.206322527431
260	166.508995903714	292.163398267771
261.666666666667	166.002206139642	292.116937205448
263.333333333333	165.497110391389	292.066946362026
265	164.993706406739	292.01346127301
266.666666666667	164.492011879284	291.956477931698
268.333333333333	163.992027987164	291.896023216201
270	163.493762317309	291.832115471221
271.666666666667	162.997225997024	291.764760951036
273.333333333333	162.502427372418	291.693975342442
275	162.009373187921	291.619773820019
276.666666666667	161.518072584064	291.542166837579
278.333333333333	161.028531690056	291.461172266764
280	160.540749359122	291.376823701894
281.666666666667	160.054741179953	291.28911633482
283.333333333333	159.570506944013	291.19808534085
285	159.088057653773	291.103724053626
286.666666666667	158.607400616857	291.006057659325
288.333333333333	158.128535650033	290.905112506319
290	157.651476491567	290.800887728732
291.666666666667	157.176218750509	290.693419495441
293.333333333333	156.702774678373	290.582708391384
295	156.231145019109	290.468784797303
296.666666666667	155.761335653323	290.351660309154
298.333333333333	155.293351535195	290.231350358803
300	154.827196771643	290.107875204942
301.666666666667	154.362874999133	289.981254719115
303.333333333333	153.900393107781	289.85149838738
305	153.439754703555	289.71862437631
306.666666666667	152.980959688806	289.58265932387
308.333333333333	152.524015228437	289.443613695975
310	152.068922580785	289.301509129261
311.666666666667	151.615685946108	289.156362982745
313.333333333333	151.16430952443	289.008189491741
315	150.714800336946	288.857001271273
316.666666666667	150.267152365863	288.702831348833
318.333333333333	149.821370176279	288.545694909543
320	149.377458190348	288.385605334873
321.666666666667	148.935419041745	288.222583000671
323.333333333333	148.495257160362	288.056641694068
325	148.05697252792	287.88780144951
326.666666666667	147.620563904228	287.716089802719
328.333333333333	147.186035068138	287.541516872534
330	146.753384862998	287.364114318634
331.666666666667	146.322620185834	287.183881655373
333.333333333333	145.893743054042	287.000843339841
335	145.466749697939	286.815024040958
336.666666666667	145.041642564242	286.626440736365
338.333333333333	144.618427508927	286.435104013095
340	144.197096252474	286.241048423935
341.666666666667	143.777655190476	286.044282303141
343.333333333333	143.360106755584	285.844825247703
345	142.94444746925	285.642698401312
346.666666666667	142.530673749503	285.437927183889
348.333333333333	142.118791036774	285.230523398758
350	141.708798354495	285.020508418424
351.666666666667	141.300687024771	284.807912020523
353.333333333333	140.894477376665	284.59272413519
355	140.490154933263	284.374988132096
356.666666666667	140.087715364705	284.154723931943
358.333333333333	139.687168862199	283.931937435212
360	139.288509621618	283.706655020473
361.666666666667	138.891735623566	283.478898085979
363.333333333333	138.496846768757	283.248683949417
365	138.10384788334	283.016025716824
366.666666666667	137.712720066483	282.780964304052
368.333333333333	137.32348357712	282.54349224076
370	136.936128422052	282.30363829272
371.666666666667	136.550652614694	282.061424645402
373.333333333333	136.167052326774	281.816872392626
375	135.785329208577	281.569997773967
376.666666666667	135.405483951704	281.320815620361
378.333333333333	135.027506801622	281.069357403581
380	134.651400349108	280.815633851007
381.666666666667	134.277164781982	280.559663864882
383.333333333333	133.904795278878	280.301468724529
385	133.534291220899	280.041066243959
386.666666666667	133.165649873965	279.778479167685
388.333333333333	132.798863678054	279.513723893526
390	132.433932506615	279.246830859247
391.666666666667	132.070862038403	278.97779969475
393.333333333333	131.709645151149	278.706655948931
395	131.350274158145	278.433426048285
396.666666666667	130.992750493901	278.158123894279
398.333333333333	130.637069718341	277.880771233665
400	130.283231556994	277.601383044333
401.666666666667	129.931231049892	277.319980513864
403.333333333333	129.581066855519	277.036583204465
405	129.232731452828	276.75121353146
406.666666666667	128.886229342071	276.463879116793
408.333333333333	128.541551120882	276.174609673207
410	128.198714895805	275.88339964465
411.666666666667	127.857674839741	275.590313748325
413.333333333333	127.518449651131	275.295345815445
415	127.181036706418	274.998515070741
416.666666666667	126.845429136386	274.699842937774
418.333333333333	126.511627422149	274.399343876124
420	126.179626233706	274.097037528675
421.666666666667	125.849421750602	273.792944240645
423.333333333333	125.521008912481	273.487082525413
425	125.19438309489	273.179472356583
426.666666666667	124.869547250496	272.870124053623
428.333333333333	124.546491930522	272.559062920232
430	124.225213382125	272.246306199079
431.666666666667	123.905706753887	271.93187407496
433.333333333333	123.58796941457	271.615781794805
435	123.271998840481	271.298047075104
436.666666666667	122.957791152009	270.978686684272
438.333333333333	122.645336395847	270.657726270687
440	122.334633624136	270.335177744531
441.666666666667	122.025680182724	270.011059704687
443.333333333333	121.718471621205	269.685389410668
445	121.413007664478	269.358181036049
446.666666666667	121.109272049834	269.029463243001
448.333333333333	120.807286602166	268.699229145623
450	120.507030827149	268.367513471601
451.666666666667	120.208473786765	268.03435380805
453.333333333333	119.911631170893	267.699750246815
455	119.61649983527	267.363721139929
456.666666666667	119.323077314592	267.026280850546
458.333333333333	119.031358960789	266.687445684952
460	118.741333040701	266.347239993284
461.666666666667	118.453009739162	266.005667384405
463.333333333333	118.166370193929	265.662757445938
465	117.881419470844	265.318519908135
466.666666666667	117.598135108895	264.972984901778
468.333333333333	117.316532305315	264.6261525758
470	117.036598168502	264.27804687611
471.666666666667	116.758326666926	263.928686764026
473.333333333333	116.481716194454	263.578084582747
475	116.206761453497	263.226257860727
476.666666666667	115.933453786497	262.873225792969
478.333333333333	115.66179058612	262.519002957062
480	115.391769618945	262.163604055336
481.666666666667	115.123380036179	261.807050288952
483.333333333333	114.856620319323	261.449354416078
485	114.591489450277	261.090528772753
486.666666666667	114.327974025543	260.730596718936
488.333333333333	114.066076718911	260.369570016288
490	113.805784826656	260.0074665705
491.666666666667	113.547096403051	259.644303535435
493.333333333333	113.290008160513	259.280092465955
495	113.034512989377	258.914852880631
496.666666666667	112.780596657507	258.548603672889
498.333333333333	112.528271188812	258.181352061065
500	112.277529194155	257.813111466264
501.666666666667	112.028362617866	257.443904320572
503.333333333333	111.78076051049	257.073743864557
505	111.534721201008	256.702647339116
506.666666666667	111.290239028621	256.330628520468
508.333333333333	111.047313001204	255.957698721673
510	110.805931633482	255.583879214458
511.666666666667	110.566091629529	255.209182164149
513.333333333333	110.327786947262	254.833622523325
515	110.091015233181	254.457214644177
516.666666666667	109.855770163733	254.079972478427
518.333333333333	109.622046651461	253.70191197067
520	109.389840369166	253.323045111212
521.666666666667	109.159150181907	252.943386530163
523.333333333333	108.92996741012	252.562950302185
525	108.702277048548	252.18175852879
526.666666666667	108.476083427497	251.799816436524
528.333333333333	108.251381003511	251.417141645409
530	108.028162926454	251.033744612597
531.666666666667	107.806427548901	250.649645406744
533.333333333333	107.586161874503	250.264854773455
535	107.367364265265	249.879385932643
536.666666666667	107.150030238818	249.49325272087
538.333333333333	106.934154936828	249.106470056273
540	106.719734105147	248.719048397251
541.666666666667	106.506762780749	248.331001256919
543.333333333333	106.295233111571	247.942347220353
545	106.085141449615	247.553094688762
546.666666666667	105.876482820484	247.16325693675
548.333333333333	105.669251982959	246.772848594298
550	105.463443793581	246.381881545317
551.666666666667	105.259051765738	245.990369580439
553.333333333333	105.05607221627	245.598326641728
555	104.854499900193	245.205762069611
556.666666666667	104.654330844636	244.812689437985
558.333333333333	104.455557285822	244.419124244703
560	104.25817589393	244.025075561026
561.666666666667	104.062179823241	243.630558904471
563.333333333333	103.867565077514	243.235584142643
565	103.674325732306	242.840164200434
566.666666666667	103.48245946244	242.444310783985
568.333333333333	103.291957833096	242.04803769673
570	103.102817809589	241.651354960636
571.666666666667	102.915034618049	241.254274212875
573.333333333333	102.728603706451	240.856808879044
575	102.54351734593	240.458970888149
576.666666666667	102.359770740286	240.060771337345
578.333333333333	102.17736082204	239.662220753821
580	101.996281904475	239.263331793926
581.666666666667	101.816528517012	238.864114957399
583.333333333333	101.638096390418	238.464582130907
585	101.460979617126	238.064745587835
586.666666666667	101.285173630729	237.664614487895
588.333333333333	101.110673915528	237.264202022495
590	100.937475562792	236.863516413153
591.666666666667	100.765573631494	236.462571540854
593.333333333333	100.594963309366	236.061376803822
595	100.425638813941	235.659942666685
596.666666666667	100.257602693768	235.258279196948
598.333333333333	100.090843279213	234.856399091584
600	99.925353447339	234.45431088762
601.666666666667	99.7611290922234	234.052026257273
603.333333333333	99.5981688870679	233.649556385916
605	99.4364708166119	233.246908381978
606.666666666667	99.2760222843341	232.844096293843
608.333333333333	99.1168221071508	232.441128775359
610	98.9588668860966	232.038014612988
611.666666666667	98.8021486475217	231.634765337509
613.333333333333	98.6466635951891	231.231389720981
615	98.492408261269	230.827898580986
616.666666666667	98.3393794140743	230.42430166601
618.333333333333	98.1875701386373	230.020607149488
620	98.0369799988462	229.616826684602
621.666666666667	97.8875981425185	229.212967628215
623.333333333333	97.7394236364282	228.809041692192
625	97.5924519364468	228.405057044165
626.666666666667	97.446676771784	228.001023047602
628.333333333333	97.3020954783551	227.5969482598
630	97.158703755758	227.192842915297
631.666666666667	97.0164974632243	226.788715252364
633.333333333333	96.8754693212324	226.384575080992
635	96.7356154943421	225.980431327305
636.666666666667	96.5969330407514	225.576291579524
638.333333333333	96.459419569916	225.172165315813
640	96.3230668151752	224.768062182581
641.666666666667	96.1878737231136	224.363989834251
643.333333333333	96.0538323372425	223.959957112404
645	95.920951810684	223.555972782937
646.666666666667	95.7892027192774	223.152044982688
648.333333333333	95.6585950763822	222.748180165031
650	95.5291236304107	222.344390064328
651.666666666667	95.400783317368	221.940680021634
653.333333333333	95.2735719868586	221.537059910697
655	95.1474842714024	221.133537107739
656.666666666667	95.0225154893276	220.730119519367
658.333333333333	94.8986638907196	220.32681590183
660	94.7759217185267	219.923632509103
661.666666666667	94.6542862339233	219.520578849168
663.333333333333	94.5337548099526	219.11766178569
665	94.4143212777263	218.71488782025
666.666666666667	94.2959833289479	218.312267063809
668.333333333333	94.1787390056161	217.909805721461
670	94.0625790125334	217.507510358917
671.666666666667	93.9475020322639	217.10538951217
673.333333333333	93.8335029700964	216.703450838335
675	93.720579307821	216.301699893237
676.666666666667	93.6087292229215	215.900146112869
678.333333333333	93.4979447338032	215.498796561524
680	93.3882245861921	215.097654234659
681.666666666667	93.2795618047549	214.696729773059
683.333333333333	93.1719552675828	214.296029690803
685	93.0654007134796	213.895560675446
686.666666666667	92.9598938603435	213.495329713587
688.333333333333	92.8554316433189	213.095342039888
690	92.7520178870725	212.695609629888
691.666666666667	92.649633354073	212.296131141547
693.333333333333	92.5482805220834	211.896916491898
695	92.4479618419356	211.497975541215
696.666666666667	92.3486637047569	211.099308330987
698.333333333333	92.2503876599322	210.700926508363
700	92.1531298674996	210.302833174345
701.666666666667	92.0568869810023	209.90503672688
703.333333333333	91.9616555861625	209.507543019201
705	91.8674312806178	209.110357407022
706.666666666667	91.774210660382	208.713483772886
708.333333333333	91.6819908606272	208.316933037939
710	91.5907756546614	207.92070993827
711.666666666667	91.500545490984	207.524817056988
713.333333333333	91.4113052804616	207.129262655187
715	91.3230527520177	206.734051440375
716.666666666667	91.235783203637	206.339188549605
718.333333333333	91.1494940202938	205.944683414492
720	91.0641714641505	205.5505352594
721.666666666667	90.9798268652498	205.156754633891
723.333333333333	90.8964574163628	204.763347658369
725	90.8140501202584	204.370315804469
726.666666666667	90.7326123893693	203.977669857355
728.333333333333	90.6521327890178	203.585410462719
730	90.5726096751814	203.193545369548
731.666666666667	90.4940420286004	202.802078405046
733.333333333333	90.4164201118569	202.411014053753
735	90.3397449753808	202.020356868461
736.666666666667	90.2640137349628	201.630114495696
738.333333333333	90.1892237953843	201.240291422845
740	90.1153721799241	200.850891264418
741.666666666667	90.0424542815083	200.461920272466
743.333333333333	89.970467580537	200.073381472502
745	89.8994100811541	199.685282764082
746.666666666667	89.829276191522	199.297625975291
748.333333333333	89.7600652180402	198.910416396372
750	89.6917733485784	198.523658851157
751.666666666667	89.6243971910073	198.137358156505
753.333333333333	89.5579364128787	197.75151991807
755	89.4923859619437	197.366148092781
756.666666666667	89.4277388723646	196.981244472857
758.333333333333	89.3639994446963	196.596814892191
760	89.301162834134	196.212867782849
761.666666666667	89.2392230648113	195.829402241797
763.333333333333	89.1781795835517	195.446423734892
765	89.1180282102887	195.063937090971
766.666666666667	89.0587670761528	194.681945825906
768.333333333333	89.0003934493318	194.300455809086
770	88.9429082466664	193.919470358553
771.666666666667	88.8863050349636	193.538992927555
773.333333333333	88.8305783398329	193.159026652398
775	88.7757279343675	192.779576288212
776.666666666667	88.7217508194436	192.400644976785
778.333333333333	88.6686451331918	192.022238084738
780	88.6164083499506	191.644357926672
781.666666666667	88.5650368771782	191.26700921158
783.333333333333	88.5145286487991	190.890195794493
785	88.4648809944078	190.513919843626
786.666666666667	88.416092775631	190.138186708869
788.333333333333	88.3681594054269	189.762998874465
790	88.3210799023727	189.388361451969
791.666666666667	88.274850573943	189.014275324694
793.333333333333	88.2294691799406	188.640746155823
795	88.1849336477715	188.267776205491
796.666666666667	88.1412418601219	187.895370248194
798.333333333333	88.0983907478534	187.523529844784
800	88.056378741793	187.152259520492
801.666666666667	88.0152018156805	186.781561251543
803.333333333333	87.9748591292728	186.411439994699
805	87.9353488698649	186.041896772701
806.666666666667	87.8966719294945	185.672941007869
808.333333333333	87.8588173104507	185.304565659974
810	87.8217874413798	184.936780751617
811.666666666667	87.7855776756575	184.569585329044
813.333333333333	87.7501875715224	184.202983401875
815	87.71561466655	183.83697975172
816.666666666667	87.6818589458845	183.471576610961
818.333333333333	87.6489142930119	183.106774536881
820	87.6167786462176	182.742579521432
821.666666666667	87.5854524460841	182.378989307589
823.333333333333	87.5549309305813	182.016009948331
825	87.5252170095509	181.653649910242
826.666666666667	87.4963044734484	181.291903665652
828.333333333333	87.4681926193935	180.930777785792
830	87.4408802268932	180.57027406645
831.666666666667	87.414362111464	180.210394257774
833.333333333333	87.3886380531536	179.851139950305
835	87.3637065916982	179.492516885337
836.666666666667	87.3395648036833	179.134526099882
838.333333333333	87.3162116932114	178.777168210475
840	87.2936436923089	178.420447364591
841.666666666667	87.2718604960946	178.064366235655
843.333333333333	87.2508591234215	177.708924228746
845	87.2306376901332	177.354129817876
846.666666666667	87.2111961743126	176.999980308013
848.333333333333	87.1925298865152	176.646477281878
850	87.1746374321207	176.293624976926
851.666666666667	87.1575164746629	175.941424933162
853.333333333333	87.1411662612693	175.589877583325
855	87.1255867362539	175.23898978081
856.666666666667	87.1107742882616	174.888760693934
858.333333333333	87.0967252015293	174.539190264167
860	87.0834402647432	174.190283188209
861.666666666667	87.070917593588	173.842040756551
863.333333333333	87.0591541511278	173.494465423995
865	87.048149402035	173.147558619484
866.666666666667	87.0379007112494	172.801322833781
868.333333333333	87.0284039314141	172.455754421484
870	87.0196640996299	172.110864462586
871.666666666667	87.0116755349893	171.766649507043
873.333333333333	87.0044360973655	171.423112248267
875	86.9979467490152	171.080256408529
876.666666666667	86.9922037479389	170.738081553838
878.333333333333	86.987204972965	170.396588085042
880	86.9829492726121	170.055778575729
881.666666666667	86.9794363677476	169.715656642632
883.333333333333	86.9766631851771	169.376219743232
885	86.9746282592636	169.037474842874
886.666666666667	86.9733312675893	168.699419775376
888.333333333333	86.9727698555027	168.362057539065
890	86.9729419062763	168.025387246442
891.666666666667	86.9738472666252	167.689413357455
893.333333333333	86.9754830473277	167.354135673815
895	86.9778493049847	167.019556040074
896.666666666667	86.9809433169881	166.685674737276
898.333333333333	86.9847643002606	166.352495184121
900	86.9893108857465	166.020018104436
901.666666666667	86.9945824001426	165.688243846093
903.333333333333	87.0005759777915	165.357175079766
905	87.0072909933421	165.026811460707
906.666666666667	87.0147262318241	164.697155561067
908.333333333333	87.0228823183724	164.368208707505
910	87.0317530183589	164.039970832647
911.666666666667	87.0413380905028	163.71244123079
913.333333333333	87.05164071215	163.385626867724
915	87.0626574731163	163.059525230029
916.666666666667	87.0743860338665	162.734137351769
918.333333333333	87.0868260606759	162.40946555503
920	87.099975759555	162.085509621237
921.666666666667	87.1138356886038	161.762271963765
923.333333333333	87.1284035917449	161.439754706369
925	87.1436785618453	161.117957146261
926.666666666667	87.1596555669704	160.796877093205
928.333333333333	87.1763363768719	160.476517377622
930	87.193720402912	160.156880425859
931.666666666667	87.2118075427882	159.837969431481
933.333333333333	87.2305953607902	159.519781722811
935	87.2500802527849	159.202316663948
936.666666666667	87.2702651895757	158.885578585349
938.333333333333	87.2911459070743	158.569565836408
940	87.3127241707475	158.254282565504
941.666666666667	87.3349976140349	157.939726603188
943.333333333333	87.3579638150597	157.625898167703
945	87.3816227743117	157.312799670199
946.666666666667	87.4059738631664	157.00043156302
948.333333333333	87.4310166172405	156.688795466755
950	87.4567492601096	156.377890904504
951.666666666667	87.4831722934947	156.067719602942
953.333333333333	87.5102819480261	155.75828005642
955	87.5380781363082	155.449573563478
956.666666666667	87.5665608184155	155.14160121187
958.333333333333	87.5957289657377	154.834365773342
960	87.6255809673715	154.52786337781
961.666666666667	87.6561168685921	154.222098399885
963.333333333333	87.6873350102289	153.917069649509
965	87.7192347762206	153.612778083151
966.666666666667	87.7518159957827	153.309224878312
968.333333333333	87.7850764790613	153.006408577463
970	87.8190162000127	152.704332413988
971.666666666667	87.8536356852331	152.40299526759
973.333333333333	87.8889326185075	152.102398062386
975	87.924905286169	151.802540082468
976.666666666667	87.9615537988861	151.503422048317
978.333333333333	87.9988774026173	151.205045542021
980	88.0368755953628	150.90740980907
981.666666666667	88.0755469173951	150.610515080472
983.333333333333	88.1148915675508	150.314363027662
985	88.1549076200984	150.018952604839
986.666666666667	88.1955959188292	149.72428547018
988.333333333333	88.2369547487955	149.430360847698
990	88.278982988855	149.137179228997
991.666666666667	88.3216811631341	148.844741361215
993.333333333333	88.3650498108556	148.553049111554
995	88.4090845356874	148.262099148775
996.666666666667	88.4537878616343	147.971894465078
998.333333333333	88.4991568221622	147.682432523443
1000	88.545191908952	147.393716338219
1001.66666666667	88.5918940270087	147.105746423065
1003.33333333333	88.6392592848631	146.818519872045
1005	88.6872870891294	146.532035380824
1006.66666666667	88.7359792871638	146.246299408795
1008.33333333333	88.7853359388681	145.961307185424
1010	88.8353549003961	145.677063191794
1011.66666666667	88.8860352042553	145.393563382688
1013.33333333333	88.937376241649	145.110807827355
1015	88.9893781505886	144.828799799219
1016.66666666667	89.0420404628704	144.547536295311
1018.33333333333	89.0953653428792	144.267023025723
1020	89.1493482959865	143.987253652542
1021.66666666667	89.2039894850096	143.708230277225
1023.33333333333	89.2592914865527	143.429956117417
1025	89.3152487501071	143.152424317587
1026.66666666667	89.3718633944323	142.875639267557
1028.33333333333	89.4291341604236	142.599598749355
1030	89.487065447087	142.32431050221
1031.66666666667	89.5456495506881	142.049763803855
1033.33333333333	89.6048885885804	141.775962155703
1035	89.6647829504467	141.50290763395
1036.66666666667	89.7253322012585	141.23059765286
1038.33333333333	89.7865365467329	140.959035621425
1040	89.848394575299	140.68821849501
1041.66666666667	89.910906233261	140.418147516459
1043.33333333333	89.9740693329902	140.14882044327
1045	90.0378875108643	139.880239939344
1046.66666666667	90.1023590250065	139.612407350361
1048.33333333333	90.1674827801516	139.345318434845
1050	90.233258591339	139.078976025129
1051.66666666667	90.2996862319208	138.813378720129
1053.33333333333	90.3667647435745	138.548525304286
1055	90.4344940295349	138.284416273277
1056.66666666667	90.5028739919209	138.021052351196
1058.33333333333	90.5719045264887	137.758432069764
1060	90.6415858759307	137.496557342656
1061.66666666667	90.7119169708094	137.235426544975
1063.33333333333	90.7828984680634	136.975039623548
1065	90.8545297000478	136.715396623843
1066.66666666667	90.926809609839	136.456496912839
1068.33333333333	90.9997405239839	136.198342267252
1070	91.073318781643	135.940929020693
1071.66666666667	91.1475461190307	135.684259390674
1073.33333333333	91.2224207136668	135.428329967499
1075	91.2979435896279	135.173143226538
1076.66666666667	91.3741152598187	134.918699103968
1078.33333333333	91.4509346761515	134.664996450476
1080	91.5284019360822	134.412034098583
1081.66666666667	91.6065187610123	134.159816574815
1083.33333333333	91.6852808430999	133.908337108992
1085	91.7646902518874	133.65759836254
1086.66666666667	91.8447470104391	133.407598926897
1088.33333333333	91.9254514765765	133.158340602799
1090	92.0068021468694	132.909821003142
1091.66666666667	92.0887998917671	132.662040546818
1093.33333333333	92.1714441512734	132.414999010031
1095	92.2547360274872	132.168696222411
1096.66666666667	92.3386742036578	131.923132724134
1098.33333333333	92.4232586971124	131.67830556773
1100	92.5084900210697	131.434216832887
1101.66666666667	92.5943671874704	131.190863658306
1103.33333333333	92.6808921996577	130.948249845295
1105	92.7680619755339	130.706369763229
1106.66666666667	92.8558780272027	130.465225466953
1108.33333333333	92.9443419416201	130.224819173675
1110	93.0334494444665	129.985145529208
1111.66666666667	93.1232037466917	129.746203795076
1113.33333333333	93.2136055613504	129.50800124484
1115	93.3046552036945	129.270534086049
1116.66666666667	93.3963494815587	129.033796772223
1118.33333333333	93.488690354027	128.797792615243
1120	93.5816780538702	128.562524603589
1121.66666666667	93.6753113117905	128.327985584545
1123.33333333333	93.7695897035828	128.094178482253
1125	93.8645180325471	127.861104120784
1126.66666666667	93.9600909636222	127.628759934635
1128.33333333333	94.0563109609916	127.397146017304
1130	94.1531777947573	127.166263348777
1131.66666666667	94.2506910941288	126.936108969531
1133.33333333333	94.3488506008702	126.706683396089
1135	94.4476580296395	126.477986619837
1136.66666666667	94.547111983818	126.250017278364
1138.33333333333	94.6472137385783	126.022776691685
1140	94.7479621268421	125.796263424888
1141.66666666667	94.8493584072998	125.570476289764
1143.33333333333	94.951402314663	125.345415693032
1145	95.0540936545166	125.12108080319
1146.66666666667	95.1574325774149	124.897470392357
1148.33333333333	95.2614194155964	124.674584241815
1150	95.3660552543976	124.452423859491
1151.66666666667	95.4713386252524	124.230986349118
1153.33333333333	95.577270704265	124.010272508254
1155	95.6838517167297	123.790281016978
1156.66666666667	95.7910813415241	123.571011253588
1158.33333333333	95.8989604346712	123.352464046721
1160	96.0074871359273	123.134636359269
1161.66666666667	96.1166644857006	122.917529886504
1163.33333333333	96.2264913203055	122.70114429024
1165	96.3369686720945	122.485478417577
