Time	SpeciesL (Mean)	SpeciesR (Mean)	SpeciesL (Std)	SpeciesR (Std)
0	1000	1000	0	0
8.06451586021506E-05	999.975000466162	999.97500040116	0.158110638144485	0.15811063813592
1.67514074468327	633.187023837721	629.305785380665	15.5694224380228	15.4976765223275
3.34273418908492	451.027491863682	446.145533565991	16.2561458008834	16.1367068685616
5.02632098992766	355.990265926093	352.884582687127	15.7130983484293	15.6346759340637
6.69614582133739	306.632072095574	305.944342734576	15.1480506145475	15.147885798671
8.37659408303444	280.376799168052	281.932642310438	14.7560813847011	14.8342883598884
10.0566264625789	266.397620832973	269.839947474452	14.5216365068944	14.664947517641
11.7367526002547	258.829781967171	263.855247296502	14.3915654482662	14.5864346737346
13.4168137671561	254.614352873913	261.01036986429	14.3237027527562	14.5599027268743
15.0968921671506	252.150857624504	259.780797671978	14.2911167446887	14.5617875658654
16.7769692180498	250.602508552163	259.38245670988	14.2780392580012	14.5788203268728
18.4570482694298	249.531697439263	259.411482157491	14.2756003191457	14.6037817579669
20.1371289677566	248.70963145079	259.659692771326	14.278911359255	14.6328112371116
21.8172113973673	248.016713586058	260.019709626202	14.2853069004536	14.6638623657708
23.4972956044907	247.390442256534	260.436116434046	14.2933420534477	14.6958553303645
25.1773816137753	246.798165361849	260.880296677762	14.3022360206571	14.7282216405205
26.8574694436624	246.222834283757	261.337461565727	14.3115674429318	14.7606622809173
28.5375591071324	245.655556079843	261.799959528728	14.321108883996	14.7930199696224
30.2176506120039	245.091700221532	262.263824165086	14.3307373078217	14.8252118935726
31.8977439673744	244.528863645756	262.72699249138	14.3403857953678	14.8571943495695
33.577839179278	243.965807227175	263.188385008425	14.3500175545581	14.8889441750395
35.2579362538363	243.401899993467	263.64743058775	14.3596119513319	14.9204490021339
36.9380351965631	242.836828706917	264.103821018541	14.369157010977	14.9517021445466
38.6181360125781	242.270446121304	264.557384166262	14.3786453971983	14.9826999156252
40.2982387083114	241.702691701449	265.00801840815	14.3880722582478	15.0134402219842
41.9783432876605	241.133550205993	265.45565873276	14.3974340743347	15.0439218259729
43.6584497557109	240.563030048217	265.900259209825	14.4067280415873	15.0741439590609
45.3385581176542	239.991151991941	266.341783922118	14.4159517432018	15.1041061190371
47.0186683780155	239.417943245166	266.780202274571	14.4251029742272	15.1338079636137
48.6987805411467	238.843434372714	267.215486568165	14.4341796484699	15.163249254573
50.3788946117369	238.267657681406	267.647610745568	14.4431797492537	15.1924298283848
52.059010594533	237.690646374573	268.076549743034	14.4521013035778	15.2213495806736
53.7391284927717	237.112434108623	268.502279155942	14.4609423687446	15.250008457923
55.4192483112772	236.533054757737	268.924775068063	14.4697010256575	15.2784064530547
57.09937005351	235.952542290182	269.344013963455	14.4783753756198	15.3065436028856
58.7794937239871	235.370930699958	269.759972683287	14.4869635390356	15.3344199867072
60.4596193258759	234.788253970006	270.172628403992	14.4954636550755	15.3620357253176
62.1397468627359	234.204546049599	270.581958628103	14.503873881883	15.3893909803943
63.8198763389574	233.619840840346	270.987941180755	14.5121923970404	15.4164859539812
65.5000077569731	233.034172187614	271.390554208482	14.5204173981545	15.4433208879879
67.1801411205218	232.447573872099	271.789776181039	14.5285471035345	15.4698960638151
68.860276432881	231.860079604348	272.185585892766	14.5365797528693	15.4962118019051
70.5404136970532	231.271723019245	272.577962464798	14.5445136079208	15.5222684613234
72.2205529159151	230.682537670881	272.966885347395	14.552346953209	15.5480664393315
73.9006940920445	230.092557027739	273.35233432225	14.5600780966845	15.5736061709457
75.5808372287958	229.501814467573	273.734289505049	14.567705370391	15.5988881285029
77.2609823284566	228.910343273418	274.112731347318	14.5752271310968	15.6239128211723
78.941129392853	228.318176628804	274.487640638765	14.5826417609206	15.6486807944917
80.62127842555	227.725347612474	274.858998509901	14.5899476679435	15.6731926299165
82.3014294279947	227.131889195294	275.226786433222	14.5971432867766	15.6974489442678
83.9815824024605	226.53783423483	275.59098622583	14.6042270791385	15.7214503892702
85.6617373513539	225.943215471255	275.95158005116	14.6111975343961	15.7451976510253
87.3418942768468	225.348065523203	276.308550420698	14.6180531700889	15.7686914494803
89.0220531797829	224.752416883938	276.661880195466	14.6247925324288	15.7919325378768
90.7022140625725	224.156301916172	277.011552588261	14.6314141967972	15.814921702246
92.3823769270702	223.559752848707	277.357551164753	14.6379167682006	15.8376597608244
94.062541774344	222.962801772483	277.699859844897	14.6442988817149	15.8601475634877
95.7427086061348	222.365480636076	278.038462904609	14.6505592029151	15.8823859911993
97.4228774229723	221.767821242445	278.373344976676	14.6566964282727	15.9043759554054
99.1030482269338	221.169855244099	278.704491052511	14.66270928555	15.9261183974845
100.783221018875	220.571614140283	279.031886482719	14.6685965341537	15.9476142881168
102.463395799675	219.973129272805	279.355516978382	14.6743569654836	15.9688646266992
104.143572570151	219.374431822399	279.675368611998	14.6799894032562	15.989870440737
105.823751331263	218.775552805053	279.991427818378	14.6854927038093	16.0106327852324
107.5039320833	218.176523068758	280.303681395283	14.6908657563832	16.0311527420553
109.18411482732	217.577373289529	280.612116504386	14.6961074833901	16.0514314193362
110.864299563641	216.978133968537	280.916720671613	14.7012168406538	16.0714699508185
112.544486292662	216.37883542848	281.21748178782	14.7061928176376	16.0912694952339
114.22467501422	215.779507810545	281.514388109138	14.7110344376483	16.1108312356568
115.9048657288	215.180181070772	281.807428257547	14.7157407580265	16.1301563788765
117.585058436861	214.580884977166	282.096591221044	14.7203108703121	16.1492461547436
119.265253137752	213.981649107019	282.381866353662	14.7247439003901	16.168101815509
120.945449831476	213.382502843287	282.663243375898	14.7290390086262	16.1867246351935
122.625648518067	212.783475371885	282.940712374645	14.7331953899759	16.2051159089264
124.305849196847	212.184595679099	283.214263803035	14.7372122740766	16.223276952283
125.98605186781	211.585892548309	283.48388848055	14.7410889253267	16.241209100642
127.66625652999	210.987394557852	283.749577592563	14.7448246429387	16.2589137085109
129.34646318265	210.389130077958	284.011322690259	14.7484187609826	16.2763921488792
131.026671825897	209.791127267953	284.269115690374	14.7518706484097	16.2936458125661
132.706882458355	209.193414074589	284.52294887441	14.7551797090535	16.3106761075369
134.387095079334	208.596018228834	284.77281488847	14.758345381623	16.3274844582668
136.067309687816	207.998967243875	285.018706742521	14.7613671396733	16.3440723050721
137.747526282151	207.402288412936	285.260617809701	14.7642444915612	16.36044110345
139.427744861863	206.80600880641	285.498541825858	14.7669769803888	16.376592323441
141.10796542559	206.21015527045	285.732472888447	14.7695641839242	16.3925274489541
142.788187971492	205.614754424737	285.962405455727	14.7720057145117	16.408247977119
144.468412498801	205.019832659927	286.18833434603	14.7743012189682	16.4237554176509
146.148639005736	204.425416136453	286.410254736459	14.7764503784596	16.4390512921841
147.828867490477	203.831530782308	286.628162161948	14.7784529083675	16.4541371336371
149.509097951853	203.238202291009	286.842052514193	14.7803085581402	16.4690144855776
151.189330387155	202.645456120642	287.05192204016	14.7820171111278	16.4836849015667
152.869564795456	202.053317491029	287.257767341217	14.783578384409	16.4981499445547
154.549801174494	201.461811383242	287.459585371392	14.7849922285988	16.5124111862249
156.230039522196	200.870962537549	287.657373436151	14.7862585276468	16.5264702063827
157.910279836408	200.280795452054	287.851129190889	14.7873771986228	16.5403285923337
159.590522115034	199.691334381268	288.040850639398	14.7883481914893	16.5539879382707
161.270766355831	199.102603334871	288.226536132247	14.7891714888628	16.5674498446627
162.951012556397	198.514626076467	288.408184365112	14.7898471057633	16.5807159176514
164.631260714044	197.927426122449	288.585794377048	14.7903750893527	16.5937877684532
166.311510827069	197.341026740447	288.759365548832	14.7907555186628	16.6066670127772
167.991762892186	196.75545094918	288.928897600864	14.7909885043118	16.6193552702207
169.672016906628	196.170721516736	289.094390591487	14.791074188212	16.6318541637073
171.352272868253	195.586860959632	289.255844915042	14.7910127432671	16.6441653189155
173.03253077405	195.00389154248	289.413261299721	14.7908043730593	16.6562903637037
174.712790620787	194.421835276977	289.566640805571	14.7904493115286	16.6682309275578
176.393052405866	193.840713920891	289.715984822467	14.7899478226425	16.6799886410477
178.073316125972	193.260548977871	289.861295067822	14.7893002000577	16.6915651352759
179.753581778469	192.681361696371	290.002573584505	14.7885067667728	16.7029620413533
181.433849359715	192.1031730697	290.13982273844	14.7875678747748	16.7141809898614
183.114118866697	191.526003834987	290.273045216433	14.7864839046765	16.7252236103462
184.794390296236	190.949874473046	290.402244023754	14.7852552653478	16.7360915308029
186.474663644538	190.374805208182	290.527422481711	14.7838823935405	16.7467863771732
188.154938908618	189.800816007412	290.648584225312	14.7823657535047	16.7573097728617
189.835216084866	189.227926580727	290.765733200676	14.7807058366019	16.7676633382442
191.515495169253	188.656156380847	290.878873662525	14.7789031609106	16.7778486901946
193.195776158695	188.085524602641	290.988010171715	14.7769582708254	16.7878674416288
194.876059049124	187.51605018373	291.093147592491	14.774871736654	16.7977212010368
196.556343837333	186.947751803853	291.194291089972	14.7726441542052	16.8074115720475
198.236630518869	186.380647885636	291.29144612734	14.7702761443779	16.8169401529796
199.916919090559	185.814756593848	291.384618463269	14.7677683527385	16.8263085364289
201.597209547546	185.250095836559	291.473814149011	14.7651214491027	16.8355183088338
203.277501886487	184.68668326428	291.559039525786	14.7623361271051	16.8445710500853
204.957796103144	184.124536271038	291.640301221838	14.7594131037725	16.8534683331156
206.638092193117	183.56367199445	291.717606149623	14.7563531190908	16.8622117235139
208.318390152813	183.004107315768	291.790961502982	14.7531569355672	16.8708027791531
209.998689977685	182.445858860882	291.860374754148	14.7498253377958	16.8792430498126
211.678991663447	181.888943000388	291.92585365087	14.7463591320147	16.887534076826
213.359295205668	181.333375850236	291.987406213437	14.7427591456647	16.8956773927311
215.039600600381	180.779173272089	292.045040731709	14.7390262269442	16.9036745209344
216.719907842596	180.22635087443	292.098765762058	14.7351612443664	16.9115269753764
218.400216927837	179.674924012703	292.148590124388	14.7311650863096	16.9192362602207
220.080527851906	179.124907790098	292.194522899066	14.7270386605699	16.9268038695453
221.760840609956	178.576317058596	292.236573423821	14.7227828939152	16.9342312870403
223.4411551978	178.029166419328	292.274751290681	14.7183987316324	16.9415199857271
225.121471609812	177.483470224089	292.309066342811	14.7138871370848	16.9486714276711
226.801789842049	176.939242575192	292.339528671447	14.7092490912537	16.9556870637283
228.482109889774	176.396497327189	292.366148612689	14.7044855922967	16.9625683332771
230.162431747774	175.855248087711	292.388936744352	14.6995976550979	16.9693166639733
231.842755411163	175.315508218205	292.407903882794	14.6945863108183	16.9759334715153
233.523080875188	174.77729083502	292.423061079721	14.6894526064489	16.9824201594168
235.203408134703	174.240608810645	292.434419618973	14.6841976043663	16.988778118787
236.883737184873	173.70547477458	292.441991013316	14.6788223818859	16.9950087281261
238.564068020316	173.171901114751	292.445787001205	14.6733280308215	17.0011133531244
240.244400636534	172.639899978225	292.445819543554	14.6677156570385	17.0070933464793
241.92473502756	172.109483273158	292.442100820487	14.6619863800223	17.0129500477089
243.605071188717	171.580662669164	292.434643228083	14.6561413324308	17.0186847829929
245.285409114816	171.053449599147	292.423459375119	14.650181659665	17.0242988650071
246.965748800709	170.527855260438	292.4085620798	14.6441085194336	17.0297935927753
248.64609024041	170.003890616391	292.389964366503	14.6379230813253	17.0351702515263
250.326433429465	169.481566397007	292.367679462475	14.6316265263719	17.0404301125697
252.006778361854	168.960893101288	292.34172079459	14.6252200466341	17.0455744331646
253.687125032813	168.441880997777	292.312101986036	14.6187048447685	17.0506044564145
255.367473436551	167.924540126709	292.278836853069	14.6120821336169	17.0555214111565
257.047823567396	167.408880301124	292.241939401715	14.6053531357854	17.0603265118691
258.728175420059	166.894911108282	292.201423824485	14.5985190832305	17.0650209585866
260.408528988739	166.382641911457	292.157304497118	14.5915812168536	17.0696059368176
262.088884268191	165.872081851152	292.109595975275	14.5845407860901	17.0740826174788
263.769241253189	165.363239846832	292.058312991284	14.5773990485099	17.0784521568317
265.449599937097	164.85612459894	292.003470450914	14.5701572694251	17.0827156964255
267.129960314663	164.350744589661	291.945083430028	14.5628167214833	17.0868743630597
268.810322380416	163.847108085036	291.883167171375	14.5553786842848	17.0909292687417
270.490686128632	163.345223136625	291.817737081336	14.5478444439955	17.0948815106579
272.171051553541	162.845097583103	291.748808726674	14.5402152929648	17.0987321711522
273.851418649223	162.346739051986	291.676397831309	14.5324925293477	17.1024823177111
275.531787409926	161.850154961231	291.600520273069	14.5246774567302	17.1061330029574
277.212157829829	161.355352521034	291.521192080481	14.5167713837615	17.1096852646501
278.892529903117	160.862338735535	291.438429429564	14.508775623789	17.1131401256915
280.572903623926	160.37112040459	291.352248640629	14.5006914944989	17.1164985941412
282.253278986111	159.881704125604	291.262666175106	14.4925203175624	17.1197616632368
283.9336559842	159.394096295026	291.169698632316	14.4842634182801	17.122930311423
285.614034612142	158.908303110509	291.073362746378	14.4759221252429	17.126005502383
287.294414863439	158.424330572673	290.97367538305	14.4674977699905	17.1289881850796
