Time	M0 (Mean)	M1 (Mean)	L0 (Mean)	L1 (Mean)	M0 (Std)	M1 (Std)	L0 (Std)	L1 (Std)
0	0	0	0	0	0	0	0	0
0.00104161458593737	0	7.81165371446751E-10	0	-3.87464804195719E-40	0	2.79493357950731E-05	0	0
18.1930294741017	0	0.20617760904442	0	7.33178678992872E-11	0	0.449542035728984	0	8.56258535122661E-06
38.16897439414	0	0.776472744984796	0	1.98037800848915E-08	0	0.849132288646101	0	0.000140725903566827
57.1941684063658	0	1.50950369066031	0	3.73938065299168E-07	0	1.14399528717975	0	0.000611504712168989
75.3722650756045	0	2.29526069459196	0	2.59100151810137E-06	0	1.35976114213879	0	0.00160965804406015
97.7446974563086	0	3.29998273331835	0	1.50259230552925E-05	0	1.55508447431095	0	0.00387631785124757
116.702792068723	0	4.14357316611463	0	4.7743137693996E-05	0	1.67385491320414	0	0.0069095810969276
138.132546211794	0	5.0616671134835	0	0.000138171066247629	0	1.76955709591053	0	0.0117543282486205
161.69702016893	0	6.01081076486217	0	0.000359740724689803	0	1.83997325464107	0	0.0189656261547182
181.121603000178	0	6.73984155712288	0	0.000700000579204448	0	1.87797807090594	0	0.0264542815146979
202.619104694157	0	7.48926453557552	0	0.0013239921605239	0	1.90464806060938	0	0.0363783478078748
226.095949482133	0	8.24072790823518	0	0.00241642024342992	0	1.92028923505445	0	0.0491366749827157
251.461080580549	0	8.97881262577082	0	0.00423966525529433	0	1.92599460436773	0	0.0650656769347887
269.569320997415	0	9.46231650587425	0	0.00605098673384757	0	1.92498975758974	0	0.0777084016877894
288.719990883099	0	9.93741638944859	0	0.00851345246946835	0	1.92059424101752	0	0.0921361884924275
308.9130902376	0	10.4011822845778	0	0.0118020952369839	0	1.91321293006631	0	0.108423081666316
329.763708694791	0	10.8433758115479	0	0.0160290360881414	0	1.90346718686079	0	0.126268648521835
351.271846254671	0	11.2639933319426	0	0.0213582884453758	0	1.8918454222339	0	0.145629423452251
373.709522471199	0	11.6679693026416	0	0.0280442239321479	0	1.8786085980769	0	0.166693723602925
397.076737344375	0	12.0546022768587	0	0.0362973550165281	0	1.86409990417899	0	0.189391730724311
420.143008072837	0	12.4055737450169	0	0.0457811159378743	0	1.8494213543514	0	0.21237911772981
442.908334656586	0	12.7250732080868	0	0.0564660418384059	0	1.83484582937995	0	0.235466670048883
467.086576993567	0	13.038079375802	0	0.0692554995940408	0	1.81947656244362	0	0.260250682432905
492.677735083779	0	13.3428617164779	0	0.0843827192906731	0	1.80350140036027	0	0.286594989950247
518.347050444549	0	13.6240483078208	0	0.101143475110921	0	1.78790462400965	0	0.312957908081694
544.094523075876	0	13.8840050205619	0	0.119470131246885	0	1.77277292213223	0	0.339176435447232
571.150198713851	0	14.1358336278871	0	0.140250184072013	0	1.75748210709746	0	0.36633122309903
599.514077358474	0	14.3788509062454	0	0.163560274383334	0	1.74215581910506	0	0.394214256331282
626.968351096139	0	14.5957807247497	0	0.187446695101941	0	1.72801977346835	0	0.420512258197868
653.513019926845	0	14.7901751036187	0	0.211618484897281	0	1.71500250042361	0	0.445201928493227
681.176710461135	0	14.9783109453869	0	0.237764562059718	0	1.70210439733393	0	0.470090065492038
709.959422699009	0	15.1599490178674	0	0.265813461146241	0	1.68938654773675	0	0.495014267841044
739.633103064473	0	15.3336567616187	0	0.295427592668255	0	1.67699579090473	0	0.519631648701728
770.197751557526	0	15.4996463754959	0	0.326453058083922	0	1.66496269018671	0	0.543817631193656
799.982040850432	0	15.6500283934083	0	0.356993999861959	0	1.6539129818844	0	0.56623615307499
828.985970943191	0	15.7867248963227	0	0.386849027110459	0	1.6437595120255	0	0.58698308838071
858.153920293124	0	15.9153953596679	0	0.416827725646737	0	1.63411903009872	0	0.606786117971287
887.485888900232	0	16.0366912376709	0	0.44678438317839	0	1.62496843585298	0	0.625653513324524
918.266583475176	0	16.1560269552175	0	0.477873127799397	0	1.61591809886743	0	0.644359913261592
950.496004017957	0	16.2730387158844	0	0.509902262209638	0	1.60701051566635	0	0.662794503949427
983.763119828938	0	16.3860771048136	0	0.542265975186791	0	1.59838699198825	0	0.680643874203005
1018.06793090812	0	16.4951649951538	0	0.574772586155246	0	1.59006110418799	0	0.697862863579253
1053.65482625894	0	16.601050762516	0	0.607451178421588	0	1.58199012173567	0	0.714527108137138
1072.08931607018	0	16.6532145145182	0	0.623930251607401	0	1.57802244860259	0	0.7227056237841
1090.52380588141	0	16.7036609181695	0	0.640088763682099	0	1.57419319680313	0	0.730588791797519
1108.95829569264	0	16.7524718971427	0	0.655917880471155	0	1.57049726073465	0	0.738187261777996
1127.25925629046	0	16.7993874187479	0	0.671299359413374	0	1.56695510789565	0	0.74545957880013
1145.56021688828	0	16.8448374691841	0	0.686343278213657	0	1.56353489736106	0	0.752471870218267
1163.8611774861	0	16.8888885925112	0	0.701045144439423	0	1.56023221605672	0	0.759233987058426
1182.16213808392	0	16.9316034549974	0	0.715401601822552	0	1.55704285322215	0	0.765755414346244
1201.08957918263	0	16.9744375832686	0	0.729883900461197	0	1.55385921122808	0	0.772256835274198
1220.01702028135	0	17.0159669078203	0	0.743993156537684	0	1.55078817652916	0	0.778520729168632
1238.94446138007	0	17.0562493840508	0	0.757729139319748	0	1.54782565453125	0	0.784556697202911
1257.87190247879	0	17.0953396574956	0	0.77109250519906	0	1.54496773939991	0	0.790373906340413
1278.04951827696	0	17.135756831203	0	0.784930106578988	0	1.54203204629821	0	0.796344487537551
1298.22713407512	0	17.1749363248073	0	0.798349129704286	0	1.5392066596004	0	0.802086926663162
1318.40474987329	0	17.2129335133258	0	0.811353465615472	0	1.53648744837127	0	0.807611111847735
1338.58236567145	0	17.2498005823517	0	0.823947712635618	0	1.53387047808114	0	0.812926414828129
1361.24665113606	0	17.2899243680046	0	0.83761192224144	0	1.53104825467468	0	0.818658898081488
1383.91093660067	0	17.3287496505954	0	0.850774369849902	0	1.52834522677717	0	0.824151364419284
1406.57522206528	0	17.3663378746801	0	0.863444601031042	0	1.52575658121178	0	0.829415310636871
1429.23950752989	0	17.4027467423788	0	0.875632722179365	0	1.52327775179462	0	0.83446153716899
1453.40115973357	0	17.4403230561316	0	0.88810754794763	0	1.52075121494367	0	0.839612980235965
1477.56281193724	0	17.4766819703565	0	0.900060778769692	0	1.51833957657137	0	0.844540422248564
1501.72446414092	0	17.5118812148901	0	0.911506767473518	0	1.5160381096072	0	0.849254916531409
1525.8861163446	0	17.5459749937594	0	0.922460065646784	0	1.51384233312293	0	0.853766818108829
1550.34825365388	0	17.5794185414287	0	0.933063158019794	0	1.51172257939876	0	0.858138469244227
1574.81039096317	0	17.6118305469693	0	0.943192470551207	0	1.50970263449121	0	0.862322031893856
1599.27252827245	0	17.6432576391317	0	0.952863868125253	0	1.50777853071259	0	0.866326481004559
1623.73466558173	0	17.6737437273513	0	0.962093085958084	0	1.50594649905005	0	0.870160250617461
1649.01869856057	0	17.704308973736	0	0.971184576818839	0	1.5041458846819	0	0.873951896109912
1674.3027315394	0	17.7339559049578	0	0.979837942361094	0	1.50243607402707	0	0.877577934663708
1699.58676451824	0	17.7627249752069	0	0.988070298093554	0	1.5008135093121	0	0.881046127020029
1724.87079749707	0	17.7906543370648	0	0.995898396231365	0	1.49927480757199	0	0.884363788889831
1753.12671600502	0	17.8209170368129	0	1.0041886869276	0	1.49765053997621	0	0.887901744238485
1781.38263451296	0	17.8502229753877	0	1.01201737783898	0	1.49612276802898	0	0.89126930705497
1809.63855302091	0	17.8786164630631	0	1.0194064558655	0	1.49468747657991	0	0.894474942130396
1837.89447152885	0	17.9061391632642	0	1.02637717898446	0	1.49334085828024	0	0.897526629889391
1868.28787990532	0	17.9348164699457	0	1.0334319129233	0	1.49198725535587	0	0.900645849335041
1898.68128828179	0	17.9625771189251	0	1.04005137246001	0	1.49072786714853	0	0.90360432078071
1929.07469665825	0	17.9894640027411	0	1.04625943022819	0	1.48955869570218	0	0.906410251009657
1959.46810503472	0	18.0155174261134	0	1.05207895618176	0	1.48847595221214	0	0.909071402259677
1990.93568181055	0	18.0416537080132	0	1.05771819441024	0	1.48744220746241	0	0.911681791866294
2022.40325858639	0	18.0669764482079	0	1.06298770374747	0	1.48649353943273	0	0.914152373213828
2053.87083536222	0	18.0915227010496	0	1.06790961923772	0	1.48562640357687	0	0.91649031761169
2085.33841213805	0	18.1153273430224	0	1.07250502274384	0	1.48483743603672	0	0.918702436680807
2120.59611941889	0	18.141158559686	0	1.07729072338822	0	1.48404239034488	0	0.921039414120355
2155.85382669972	0	18.1661430543057	0	1.08171814102035	0	1.48333729009491	0	0.923234951359053
