Time	M0	M1	L0	L1
0	0	0	0	0
18	0	0.202133642395346	0	5.72872155811435E-11
36	0	0.702362775522873	0	1.2194652173995E-08
54	0	1.37805227765621	0	2.44775581922208E-07
72	0	2.14599477307662	0	1.89754963739867E-06
90	0	2.95147177739315	0	8.73862182078476E-06
108	0	3.75897544521031	0	2.89694872371227E-05
126	0	4.54749935599294	0	7.78144609564149E-05
144	0	5.30426211660444	0	0.000178715868148606
162	0	6.02283546608204	0	0.000364057857977437
180	0	6.69976311042559	0	0.000675317859183716
198	0	7.33373915038219	0	0.00116323893255626
216	0	7.92685198406199	0	0.0018856945948405
234	0	8.478839906097	0	0.00290109598806599
252	0	8.99360793834961	0	0.00428295723573028
270	0	9.47351346986819	0	0.00609822724392108
288	0	9.92041396246666	0	0.00841178510356491
306	0	10.3370508957666	0	0.0112855255614164
324	0	10.7247150997878	0	0.01476807294419
342	0	11.0872800781842	0	0.0189465186083729
360	0	11.4256751591423	0	0.0238326654383285
378	0	11.7417105150595	0	0.0294635528716036
396	0	12.0376264665948	0	0.0358807222385284
414	0	12.3147662962909	0	0.0431044809349542
432	0	12.5752436197893	0	0.0511869838214838
450	0	12.8194410908962	0	0.060034358965257
468	0	13.0491766068707	0	0.0697284801707307
486	0	13.2656798206663	0	0.0802669714739222
504	0	13.4696047631849	0	0.0915717046429319
522	0	13.6620543879786	0	0.103635835354447
540	0	13.8437972536398	0	0.116433969687228
558	0	14.0156214221436	0	0.129939483498857
576	0	14.178420883383	0	0.144112799122115
594	0	14.3327670845575	0	0.158911543831217
612	0	14.4792568178166	0	0.174283288263632
630	0	14.6184013401808	0	0.190179490930458
648	0	14.7506551165657	0	0.206547378787217
666	0	14.8765072543869	0	0.223339903922845
684	0	14.9964224860163	0	0.240511088791524
702	0	15.1107871470721	0	0.258014041869222
720	0	15.2199347540317	0	0.275802212502629
738	0	15.3241924171333	0	0.293827154964991
756	0	15.4238730051779	0	0.312038454425285
774	0	15.5192547259334	0	0.330390423908825
792	0	15.610587627238	0	0.348844023044204
810	0	15.6980948783433	0	0.367360900313649
828	0	15.782000633253	0	0.385901531409875
846	0	15.8625401244779	0	0.404425616892945
864	0	15.9399326754084	0	0.422895298894276
882	0	16.014313647189	0	0.44128556084037
900	0	16.0858541170472	0	0.459565923693517
918	0	16.154732116543	0	0.477704841495981
936	0	16.2210725420442	0	0.495678775038381
954	0	16.2849987314004	0	0.513464419958782
972	0	16.346651235434	0	0.531035878135126
990	0	16.4061500632484	0	0.54837277927223
1008	0	16.4635851437334	0	0.565462847734217
1026	0	16.5190683349549	0	0.582287906690073
1044	0	16.572706529317	0	0.598831243620004
1062	0	16.6245729093785	0	0.615086015508618
1080	0	16.6747536703123	0	0.631041569532109
1098	0	16.7233385386137	0	0.6466862063431
1116	0	16.7703947287812	0	0.662014136508144
1134	0	16.8159868631261	0	0.677020251102284
1152	0	16.8601878842072	0	0.691697256945219
1170	0	16.9030620308903	0	0.706040512634932
1188	0	16.9446581845276	0	0.720050055785465
1206	0	16.9850356681361	0	0.733722742719987
1224	0	17.0242520021417	0	0.747056002787551
1242	0	17.0623487395323	0	0.760052307368298
1260	0	17.0993729366398	0	0.772712390053821
1278	0	17.135373700933	0	0.785036332037358
1296	0	17.1703897690661	0	0.797027064621921
1314	0	17.2044576535655	0	0.808688130346003
1332	0	17.2376182527187	0	0.820021866452012
1350	0	17.2699085463279	0	0.831031573409696
1368	0	17.3013572658656	0	0.841722579261954
1386	0	17.3319983907229	0	0.852098922028157
