Time	T21	T12
0	250	120
6.66548639344739	228.588184029868	114.564529141646
14.2889529840547	218.16472259089	108.773879121612
22.7534342734908	214.851292030152	102.936380738193
31.0464304714857	215.573709985293	97.8584957974093
38.2989795789146	217.700735501216	93.9338231390409
45.5146494798794	220.406931812292	90.4784311421459
54.0130859699874	223.790184910261	86.9262484747069
60.8873462300461	226.440174305571	84.4108537902025
68.471931218697	229.141305430712	81.9514878179246
75.9806703574613	231.526426965542	79.79157298536
83.2095565635593	233.532642002828	77.9264383182662
91.4177752652833	235.473098303157	76.0171673927062
101.349719894369	237.377855728719	73.9437455835645
112.222834514497	238.975964980776	71.9044144961776
123.359526841281	240.170304860752	70.007028601962
134.446171020993	240.995846281264	68.2683713499697
147.861010478444	241.60916938642	66.3261621931417
155.590513213451	241.807175067132	65.2766000088425
164.09296622196	241.916440538086	64.1759296255774
171.745173929617	241.930721988376	63.2316867568927
180.16260240804	241.866680910211	62.2426933094622
189.124947568475	241.718274130652	61.2466412741836
198.205233266041	241.493828407704	60.2979790255244
208.193547533364	241.170591721447	59.3262230608403
219.180693227419	240.732151061578	58.3465142282375
231.266553490879	240.158507374894	57.3802991479435
243.933517776536	239.461506613596	56.4973141373131
257.867178490758	238.586329752171	55.6846588031364
270.407473133558	237.703044659132	55.0996778746964
284.19024909322	236.627218748359	54.6209355370618
297.904049488619	235.445157749344	54.3189804954029
311.612120676862	234.148199191334	54.1942940552078
326.690998983929	232.582046829207	54.2649584575889
343.277765121703	230.681400186089	54.5975062146889
361.523207873254	228.362681637389	55.274894165212
379.422120229387	225.842174087657	56.2586181791275
399.110923821134	222.773092246175	57.7059931405263
416.830847053706	219.734117448992	59.3332107950948
435.440664569649	216.252507187827	61.3665773702266
455.911463837186	212.076439338603	63.972902654592
476.329209462963	207.554617219302	66.9338830746133
498.719701768943	202.20459917171	70.5527087452371
508.944238701824	199.634195532586	72.3180121612014
520.191229327993	196.721605669905	74.3294467730594
532.562919016779	193.422760465611	76.6132216004372
546.171777674444	189.691273715745	79.1923558453578
561.141522197876	185.480497616731	82.0825729271067
575.881234145912	181.247353506612	84.9505154387515
592.094917288752	176.519038900061	88.0898969711951
609.929968745875	171.268201271985	91.4722484856619
629.548525348711	165.482010345546	95.0407514215831
651.128937611831	159.168991941528	98.70491029462
674.867391101262	152.36606834162	102.340932591403
697.373609722503	146.122184299016	105.359281175255
707.501408102061	143.393080749085	106.577095364726
718.641986319575	140.456002814233	107.816741075627
730.665697468059	137.367730593816	109.04001097409
743.891779731393	134.074244783076	110.254113450535
758.440470221059	130.582722713716	111.440680324867
774.444029759693	126.906705794999	112.580933320211
792.047945252189	123.067197659949	113.656873259137
810.984325016895	119.178575631473	114.632685963501
830.184096070797	115.491046631313	115.458543187154
851.303844230089	111.727339690733	116.208296189861
871.04357878359	108.479896648297	116.784487244206
891.599461641129	105.36665748084	117.279232323362
910.099756212915	102.790086390504	117.648673738428
927.295165003012	100.578809075404	117.938703306813
946.210114672118	98.3417598696121	118.208225897483
967.016559308135	96.1059967274395	118.455091252256
978.460103857945	94.9722176136466	118.57218124173
991.048002862735	93.8004301242489	118.687864598632
1004.894691768	92.599424305472	118.801156773011
1020.1260495638	91.380535837429	118.911071529703
1036.88054313918	90.1579953424309	119.016673664899
1055.31048607209	88.9492945364088	119.117151642065
1075.5834232983	87.7755560930608	119.211845774264
1097.88365424712	86.6618977827041	119.300236582584
1120.9264390435	85.6941618227821	119.377397916986
1146.27350231951	84.8300988634464	119.448828432719
1174.15527192312	84.1049884954959	119.514383013601
1204.8252184871	83.5593848584587	119.5740295349
1238.56215970747	83.2396662588832	119.627835783657
1275.67279504988	83.1987913149413	119.675962988117
1316.49449392654	83.4972216841596	119.718693075753
1361.39836269085	84.2041356713591	119.756364002313
1401.81184457874	85.1509972704402	119.783894087715
1438.65072689255	86.2513396746648	119.80487143563
1479.17349743775	87.7059087212353	119.82433688197
1523.74854503746	89.5831284125924	119.842257582766
1572.78109739715	91.962645093688	119.858617337476
1626.7169049928	94.9367739275359	119.873421243579
1686.04629334802	98.6116285386642	119.886695494302
1751.30862053876	103.106531021763	119.898487455412
1787.20290049367	105.766443604344	119.903970244876
1826.68660844407	108.835557903651	119.909311543145
1870.1186871895	112.373468555884	119.914468884316
1917.89397380949	116.444992344166	119.919398071969
1970.44678909147	121.118411825423	119.924052658168
2028.25488590165	126.462384745195	119.928386826059
2091.84379239284	132.540975721917	119.932354968838
2161.79158953316	139.406566626069	119.935910231537
2238.73416638751	147.090514753262	119.93900253344
2323.37100092729	155.591578144261	119.941575497917
2408.8352908805	164.110260754033	119.943429461553
2502.84600982903	173.275896251958	119.944727426427
2606.25780067242	182.969018689449	119.945367021588
2714.59964875262	192.548815871928	119.945235305755
2829.22408293051	201.917017137951	119.944253702943
2885.17170233841	206.172883716016	119.943464549602
2946.71408368709	210.599965150779	119.94235819079
3014.41070317065	215.152114707751	119.940845328983
3088.87698460256	219.766545752459	119.93880744691
3170.78989417767	224.36170646168	119.936084354022
3260.89409471028	228.83658722337	119.932454942561
3360.00871529615	233.073102830793	119.927606110663
3469.03479794062	236.943372810041	119.921081416194
3588.96348884953	240.323383634581	119.91219227744
3720.88504884932	243.11391858145	119.899856686921
3839.61445284914	244.935143136773	119.885848373882
3893.24507978501	245.580095330949	119.87840801481
3942.41943241988	246.088236035676	119.870869835679
3996.51122031823	246.56565016381	119.861684717142
4056.01218700642	247.004515467122	119.850348713683
4121.46325036343	247.398006477445	119.836145805018
4193.45942005614	247.740785217893	119.81802992183
4263.4073018875	247.999794460035	119.797405471558
4329.11009219465	248.189054453739	119.774722344415
4390.4088595213	248.326970805282	119.75003882257
4457.83750358061	248.443170252559	119.718073431017
4518.93692281383	248.521607741726	119.683747371668
4583.61755635486	248.581032846252	119.640479474316
4654.76625324999	248.621926809085	119.582449972719
4733.02981983464	248.640073225259	119.502053951319
4816.52741695487	248.629415081698	119.390144914621
4891.67525436308	248.591810578359	119.257210908412
4959.30830803048	248.531983477966	119.101058398755
5020.17805633113	248.452840906954	118.919872695021
5077.91482217019	248.350400618003	118.699760726017
5135.04561160406	248.215969351003	118.419600280314
5188.4966769369	248.052136181246	118.082036811144
5236.60263573646	247.864339860252	117.695387570858
5280.79659207156	247.648888597475	117.25010488539
5321.48809694758	247.404690081921	116.743022364053
5366.14564947595	247.072720461633	116.051311401393
5386.24154811372	246.89685370423	115.684602002379
5408.03776858346	246.684258988656	115.241906933922
5432.01361110018	246.42061155099	114.694848714855
5458.38703786857	246.089171599291	114.011903774114
5487.39780731381	245.666160940475	113.150836913415
5513.50749981451	245.224226056864	112.267030188458
5542.22816156529	244.659392295708	111.165181957433
5573.82088949115	243.925789708427	109.786358247253
5608.57289020959	242.956574477063	108.062517389175
5646.80009099988	241.65332604892	105.926302688263
5666.26822472362	240.877705239769	104.753410473196
5687.68317181974	239.925266698952	103.410951174176
5711.23961362546	238.744851343322	101.890697391899
5735.6795004764	237.357539613821	100.294933254337
5761.7329945864	235.677149454596	98.6162143742709
5790.39183810741	233.564496230212	96.859894848837
5803.28831769186	232.516695939986	96.1208178489517
5817.47444523476	231.290790924628	95.3568215064873
5833.07918553195	229.850464021736	94.5869696332164
5850.24439985885	228.151315190077	93.8400846157534
5869.12613561845	226.139293857756	93.1577223912584
5888.56710432657	223.907723405686	92.6266455589038
5909.9521699055	221.263305357889	92.2631710815855
5932.77021914481	218.223032771841	92.1477347479355
5957.87007330804	214.623735577575	92.3572221504872
5985.47991288759	210.371567723395	92.9929210176718
5998.43071137943	208.278662593334	93.4315210513472
6012.67658972045	205.909790136687	94.0112859583644
6028.34705589557	203.230003065934	94.7586622951512
6045.5845686882	200.202686275886	95.7003892900729
6064.5458327601	196.791282451617	96.8608238254967
6083.49157661622	193.315695260078	98.1255988177287
6104.33189485796	189.439103329061	99.6056035924699
6127.25624492387	185.142382740495	101.297672568285
6152.47302999637	180.420184946655	103.18048520643
6180.21149357613	175.287547893443	105.210232442117
6210.72380351386	169.787095045082	107.319598048387
6241.10990433233	164.530123042889	109.2346719661
6254.78364970064	162.252540306995	110.026760089438
6269.78979282543	159.823726646812	110.84328082238
6286.29655026271	157.24358012335	111.676838797439
6304.44221251704	154.524720214983	112.515943317715
6324.40244099681	151.683285486666	113.348820417803
6346.35869232455	148.745581100069	114.162007766161
6370.51056878507	145.747846779103	114.941600306646
6395.42661147444	142.915867357405	115.632361179646
6421.02691376926	140.282639872373	116.236523985123
6449.18724629356	137.707008092139	116.794659537135
6476.73750545827	135.506409536968	117.249083465806
6503.10819409776	133.687898007521	117.612672298679
6526.84181387331	132.284505928142	117.889715071462
6551.94814686284	131.032110310492	118.139307798786
6579.56511315132	129.919382910992	118.370639560757
6609.94377606865	129.001285526081	118.582033554612
6626.65204067318	128.626961753856	118.682167350226
6645.03113173816	128.318016704269	118.781050573691
6665.24813190965	128.098262102586	118.877856798606
6687.48683209828	127.996158862418	118.971755675601
6711.94940230577	128.04536939136	119.061967618165
6738.85822953401	128.285298434552	119.14781968028
6768.45793948508	128.761571573998	119.228743879249
6801.01762043126	129.526382317726	119.304263350124
6836.83326947205	130.638618399989	119.374017886962
6876.23048341692	132.16364654609	119.437791458537
6919.56741875628	134.172580579662	119.495493144353
6967.23804762957	136.740782673795	119.547123433178
7019.6757393902	139.945271306476	119.592764576044
7077.35720032689	143.860664395784	119.632569448459
7140.80680735724	148.55331449131	119.666725568685
7199.999999928	153.221621708115	119.691403756787
7200	153.221621708115	119.691403756787
