Time	Input1 (Mean)	Input2 (Mean)	Output (Mean)	Input1 (Std)	Input2 (Std)	Output (Std)
0	1	1	0	0	0	0
0.0438843589403316	0.999868681160067	0.999868681160067	1.73015153347879E-09	0.00114586155866643	0.00114586155866643	4.15950901870346E-06
1003.67674122577	0.959899186699579	0.959899186699579	0.0147548018762316	0.0195325580764597	0.0195325580764287	0.0119604773457909
2006.7168295242	0.945883928531168	0.945883928531167	0.0291734831294844	0.0223987336975654	0.0223987336975531	0.0165635576558747
3009.75571901412	0.932288821093981	0.93228882109398	0.043158979715858	0.0247166617708535	0.024716661770855	0.0198479840618481
4012.92790010267	0.919093057689853	0.919093057689853	0.0567327793948596	0.0266518956917074	0.0266518956917078	0.0224262523773608
5016.23065194373	0.906278913669188	0.906278913669189	0.0699131919091345	0.028298658941379	0.0282986589413785	0.0245420390055309
6019.82077916531	0.893827763608105	0.893827763608107	0.082719446654866	0.0297178965196572	0.0297178965196571	0.0263240768626823
7023.51096381872	0.881726263614785	0.881726263614786	0.0951653346793087	0.030951684151525	0.030951684151525	0.0278503401360576
8027.30143640768	0.869959548065335	0.869959548065336	0.107266206847369	0.0320342040549769	0.032034204054977	0.0291731657278682
9031.19249599005	0.858513594221697	0.858513594221698	0.119036542034839	0.032988970325005	0.032988970325005	0.0303297161526569
10035.1837147438	0.847375171402625	0.847375171402625	0.130489999886406	0.0338335449513874	0.0338335449513874	0.0313475875164239
11039.2742035384	0.836531782473212	0.836531782473213	0.141639481410057	0.0345821527227803	0.0345821527227804	0.0322479780276169
12043.4627585994	0.825971611688839	0.82597161168884	0.15249718300582	0.0352497630063562	0.0352497630063563	0.0330476070506185
13047.7479738022	0.815683477253733	0.815683477253734	0.163074645568873	0.0358459263755034	0.0358459263755035	0.0337599425564248
14052.1282867252	0.805656788492888	0.805656788492888	0.173382798853795	0.0363778243019145	0.0363778243019146	0.0343960217346999
15056.6020544826	0.795881506175394	0.795881506175394	0.183432002555251	0.0368518041814092	0.0368518041814094	0.034965019739174
16061.1675807201	0.786348106476026	0.786348106476027	0.19323208363076	0.0372768268386783	0.0372768268386784	0.035474655969168
17065.8231490477	0.777047547657948	0.777047547657949	0.202792370769524	0.0376575601725608	0.0376575601725609	0.0359314916673362
18065.84970605	0.768013340387968	0.768013340387969	0.212078452344456	0.0379955003874814	0.0379955003874816	0.0363393320969175
19065.9620335473	0.759193229714291	0.759193229714292	0.221144072882962	0.0382973488989715	0.0382973488989717	0.0367052353961666
20066.1584405505	0.750579552340214	0.750579552340216	0.229997136890841	0.0385665774342977	0.0385665774342979	0.0370333750449609
21066.4372570897	0.742165011275975	0.742165011275977	0.238645170432655	0.0388062489361535	0.0388062489361538	0.0373274051664014
22066.7968393298	0.733942653951166	0.733942653951168	0.247095343778141	0.0390190774481003	0.0390190774481005	0.0375905419233893
23067.2355732248	0.725905851901027	0.725905851901029	0.255354492417984	0.0392074773113697	0.0392074773113698	0.0378256292917483
24067.7518770689	0.718048281892696	0.718048281892698	0.263429136587844	0.0393736039289718	0.0393736039289718	0.0380351927567855
25068.3442032119	0.71036390837112	0.710363908371123	0.271325499425407	0.0395193878061095	0.0395193878061095	0.0382214835573496
26069.0110391323	0.702846967116207	0.702846967116211	0.279049523872904	0.0396465631776227	0.0396465631776227	0.0383865154469482
27069.7509080247	0.69549195001318	0.695491950013183	0.286606888426732	0.0397566922391213	0.0397566922391214	0.0385320954697884
28070.5623690125	0.688293590847409	0.688293590847413	0.294003021826218	0.0398511857785826	0.0398511857785827	0.0386598499046043
29071.4440170729	0.681246852043157	0.681246852043162	0.301243116765012	0.0399313208388311	0.0399313208388312	0.0387712462734003
30072.3944827468	0.674346912273002	0.674346912273007	0.308332142701066	0.0399982559141015	0.0399982559141016	0.0388676121203112
31073.4124316812	0.667589154871259	0.667589154871264	0.315274857834293	0.0400530440856187	0.0400530440856187	0.0389501511200877
32074.496564049	0.660969156990581	0.660969156990585	0.322075820314951	0.0400966444245171	0.0400966444245172	0.0390199569639585
33075.6456138757	0.654482679446215	0.654482679446219	0.3287393987403	0.0401299319301796	0.0401299319301797	0.0390780253840428
34076.8583529928	0.64812565716763	0.648125657167634	0.335269782022452	0.0401537062259441	0.0401537062259442	0.0391252646100121
35078.1335868179	0.641894190294086	0.64189419029409	0.341670988590283	0.0401686991896453	0.0401686991896454	0.0391625044974205
36079.4701344865	0.635784535909595	0.6357845359096	0.347946874930422	0.0401755816689909	0.0401755816689909	0.0391905045258662
37080.8668577959	0.629793099983843	0.629793099983847	0.354101143912935	0.0401749694291375	0.0401749694291375	0.0392099608326463
38082.322648326	0.623916430050056	0.623916430050061	0.360137352356531	0.0401674284084559	0.0401674284084559	0.0392215124148455
39083.8364266377	0.618151208245182	0.618151208245186	0.366058918218431	0.0401534793909308	0.0401534793909307	0.0392257466166426
40085.4071414317	0.6124942447597	0.612494244759705	0.371869127360537	0.0401336021670561	0.040133602167056	0.0392232039974013
41087.033768719	0.606942471668791	0.606942471668796	0.377571139921178	0.0401082392481306	0.0401082392481305	0.0392143826618828
42088.7153110036	0.601492937119063	0.601492937119067	0.383167996319164	0.0400777991894038	0.0400777991894036	0.0391997421216531
43090.4507964802	0.596142799846999	0.596142799847004	0.388662622914796	0.0400426595696489	0.0400426595696488	0.0391797067465806
44092.2392782509	0.590889324007144	0.590889324007148	0.394057837350634	0.0400031696681311	0.040003169668131	0.0391546688568442
45094.0798335592	0.585729874289661	0.585729874289666	0.399356353593052	0.0399596528743588	0.0399596528743588	0.039124991498768
46095.9715630452	0.580661911308462	0.580661911308467	0.404560786694094	0.0399124088612934	0.0399124088612934	0.0390910109418307
47097.9135900214	0.57568298724247	0.575682987242476	0.409673657291643	0.0398617155486759	0.0398617155486758	0.0390530389291543
48099.9050597686	0.570790741713874	0.570790741713879	0.414697395864624	0.0398078308797137	0.0398078308797136	0.039011364709506
49101.9451388548	0.565982897888377	0.565982897888383	0.419634346758748	0.0397509944314439	0.0397509944314438	0.0389662568752084
50104.0330144741	0.56125725878358	0.561257258783586	0.424486771997162	0.0396914288765763	0.0396914288765763	0.0389179650272512
51106.1678938069	0.55661170377255	0.556611703772557	0.429256854889376	0.0396293413124598	0.0396293413124599	0.0388667212862382
52108.3490034014	0.552044185270602	0.552044185270609	0.433946703450872	0.0395649244709458	0.0395649244709458	0.0388127416655179
53110.5755885754	0.547552725594123	0.547552725594131	0.438558353644934	0.0394983578213063	0.0394983578213063	0.0387562273208765
54112.8469128378	0.54313541398107	0.543135413981077	0.443093772457454	0.0394298085769626	0.0394298085769627	0.0386973656894696
55115.1622573305	0.53879040376344	0.538790403763449	0.447554860814704	0.0393594326155537	0.0393594326155538	0.0386363315291928
56117.5209202886	0.534515909682743	0.534515909682751	0.451943456353403	0.0392873753208109	0.0392873753208109	0.0385732878684077
57119.9222165196	0.530310205340023	0.530310205340032	0.456261336051762	0.0392137723537707	0.0392137723537707	0.0385083868748229
58122.3654769007	0.526171620772639	0.526171620772648	0.460510218729637	0.0391387503600411	0.0391387503600412	0.038441770651353
59124.8500478932	0.522098540150431	0.522098540150439	0.464691767425332	0.0390624276191164	0.0390624276191165	0.0383735719659214
60127.3752910738	0.518089399584467	0.518089399584475	0.468807591656148	0.0389849146411042	0.0389849146411042	0.0383039149214264
61129.940582683	0.514142685041967	0.514142685041975	0.472859249569283	0.0389063147156704	0.0389063147156705	0.0382329155714253
62132.5453131879	0.510256930361422	0.510256930361429	0.476848249989261	0.0388267244175148	0.038826724417515	0.0381606824865147
63135.1888868614	0.506430715362292	0.506430715362299	0.480776054367677	0.0387462340722517	0.0387462340722518	0.0380873172758673
64137.8707213756	0.502662664044078	0.502662664044085	0.484644078640692	0.0386649281861837	0.0386649281861839	0.0380129150679352
65140.5902474093	0.498951442869832	0.498951442869839	0.488453694999327	0.0385828858431144	0.0385828858431145	0.037937564953923
66143.3469082694	0.495295759129496	0.495295759129504	0.492206233577336	0.038500181071034	0.0385001810710341	0.0378613503972813
67146.1401595253	0.491694359378778	0.491694359378785	0.495902984061115	0.0384168831812454	0.0384168831812455	0.0377843496121481
68148.9694686551	0.488146027949483	0.488146027949491	0.499545197225829	0.0383330570822485	0.0383330570822486	0.0377066359133877
69151.8343147059	0.484649585527519	0.484649585527526	0.503134086401694	0.0382487635704853	0.0382487635704852	0.0376282780406183
70154.7341879639	0.481203887794985	0.481203887794992	0.506670828874103	0.0381640595998533	0.0381640595998532	0.037549340458399
71157.6685896366	0.477807824132997	0.477807824133004	0.510156567221079	0.0380789985317177	0.0380789985317177	0.0374698836345409
72160.6370315461	0.474460316382076	0.474460316382083	0.513592410591293	0.0379936303669973	0.0379936303669972	0.037389964298328
73163.6390358322	0.471160317657151	0.471160317657157	0.51697943592575	0.0379080019617544	0.0379080019617543	0.0373096356802691
74166.6741346656	0.467906811214349	0.467906811214356	0.520318689125999	0.037822157227598	0.0378221572275979	0.037228947734858
75169.7418699716	0.464698809366971	0.464698809366978	0.523611186171618	0.0377361373180863	0.0377361373180862	0.0371479473476856
76172.8417931617	0.461535352448138	0.461535352448145	0.526857914189516	0.0376499808022177	0.0376499808022176	0.0370666785281303
77175.9734648758	0.458415507817801	0.458415507817808	0.530059832477474	0.0375637238260026	0.0375637238260025	0.0369851825887452
78179.1364547307	0.455338368911889	0.455338368911896	0.53321787348421	0.0374774002630241	0.0374774002630241	0.0369034983123649
79182.3303410797	0.452303054331519	0.452303054331525	0.536332943748102	0.0373910418548189	0.0373910418548189	0.0368216621078675
80185.5547107779	0.449308706970303	0.44930870697031	0.539405924796609	0.0373046783418408	0.0373046783418408	0.0367397081554453
81188.8091589561	0.446354493177914	0.44635449317792	0.542437674008306	0.037218337585705	0.0372183375857051	0.0366576685421719
