Time	Input	Catalyst	Input_1
0	39.99857256	39.99692664	0
108	35.2135937560443	38.9524242736968	0.19128338539491
216	31.4475837599378	36.7093543777606	0.593830947658258
324	28.4458849149847	34.1320904278522	1.14840158319606
432	25.9915185247525	31.5968107181121	1.81108377793637
540	23.9247069098816	29.2324028921479	2.50911393785604
648	22.1400903520374	27.0677610861665	3.17629116734697
756	20.5747457289319	25.0957708515151	3.77322781650018
864	19.1941956266032	23.3002337584662	4.28116037564594
972	17.9558326704419	21.666427451239	4.70201256775898
1080	16.8610739851627	20.1824774619961	5.05043644937901
1188	15.8861227281458	18.8374777443566	5.34020545741277
1296	15.0229539411165	17.6216395087275	5.58618522404864
1404	14.2958389721935	16.525088552958	5.79968155025472
1512	13.640390662669	15.5390296128776	5.99170709837625
1620	13.0572107326864	14.6542688060648	6.16859532492763
1728	12.543106526119	13.8622823887885	6.33508559326146
1836	12.0921817925697	13.1548397062132	6.49430813623862
1944	11.6975068779786	12.5240560157069	6.64816549902539
2052	11.3520262094109	11.9624852644342	6.79769839224346
2160	11.0501975425656	11.4632436006434	6.94345724412771
2268	10.7866082362772	11.0200781428411	7.08562213295674
2376	10.5563547874926	10.627370808395	7.22415489942171
2484	10.3552283119844	10.2798867956506	7.35896832225461
2592	10.1793507717431	9.97271990067112	7.48994030282612
2700	10.0260012590897	9.70200458157546	7.61687686548148
2808	9.89193598809771	9.4634270181723	7.73963445821843
2916	9.77530721477952	9.25406865544918	7.85804332918915
3024	9.67383979060494	9.07063826152297	7.97197789672484
3132	9.58596301952926	8.91060824260594	8.08133869013089
3240	9.51029280012254	8.77173220090551	8.18607569049284
3348	9.44540865294464	8.65171444772865	8.28613432581828
3456	9.39049037935878	8.54907116388167	8.38158693013592
3564	9.34430521296156	8.46175998080444	8.47241820455153
3672	9.3059868311253	8.3882637968596	8.55863215971745
3780	9.27494585430127	8.32747386443644	8.6402286100783
3888	9.25034196799641	8.27790757807121	8.71721753442524
3996	9.23165937361288	8.23859162124073	8.78968735958043
4104	9.21842085892694	8.2085984094952	8.85770281493578
4212	9.2102115450785	8.18709882872255	8.92133042383174
4320	9.20652044257533	8.17322670373098	8.98066482669324
4428	9.20709802017092	8.16642944501124	9.03581003408606
4536	9.21154688711225	8.1659986515363	9.08690352023896
4644	9.21934748490389	8.17108581533557	9.13411819178078
4752	9.23039628170225	8.18142791605282	9.17760328039072
4860	9.24453679759588	8.19671514846607	9.21753584807799
4968	9.26157752886419	8.21658437070427	9.25403194182726
5076	9.28093771358457	8.24003664340675	9.28688886439763
5184	9.30273709674317	8.26722910966249	9.31637805129044
5292	9.32690322308372	8.29800713370684	9.34259556662022
5400	9.35341016440261	8.33229683564909	9.36563579318051
5508	9.38144888524469	8.36886422507803	9.3860021337944
5616	9.41122464759497	8.40800354105467	9.40371722586243
5724	9.44261988877048	8.44953734699619	9.41898486897693
5832	9.47553226380487	8.49332213348536	9.43202268075212
5940	9.50967163074234	8.53896100921381	9.44259988959525
6048	9.54491591069692	8.58630753593487	9.45084004727166
6156	9.58117364692303	8.6352711363974	9.45691100377524
6264	9.6183220529224	8.68572938141391	9.46088516261204
6372	9.65622269787603	8.73733429100862	9.46309945080599
6480	9.69474359234437	8.78975797967387	9.46388285056279
6588	9.73378061068502	8.84293092435647	9.46329211376034
6696	9.77322339568552	8.89666274327945	9.46153239194562
6804	9.81302478188794	8.95089338272206	9.45860177357702
6912	9.85323979801436	9.00577813958808	9.45414552924142
7020	9.89375843854813	9.06110512208364	9.44845476288489
7128	9.93455319086554	9.11683484160718	9.44154138566513
7236	9.9755851422767	9.17291806161966	9.43346045305781
7344	10.016616801273	9.22906305590617	9.42478754124965
7452	10.0576942087147	9.28533507509849	9.41538918183428
7560	10.0987668357585	9.34168372029038	9.40539226541126
7668	10.1397875535966	9.39806724737513	9.39492908105895
7776	10.1808631937937	9.45486430353173	9.38348813226775
7884	10.2219493905247	9.51203941405108	9.37122991213638
7992	10.2630468479236	9.56967971352418	9.35814064041688
8100	10.3041751131373	9.62792322316295	9.34414534851451
8208	10.3450805562255	9.68623767978095	9.32986069359155
8316	10.3856627111931	9.7444696782654	9.31552037581189
8424	10.425927725396	9.80273011960577	9.3010924680426
8532	10.4657947533893	9.86091778375925	9.28676739570083
8640	10.5052271024231	9.91880964741338	9.27243582172618
8748	10.5442050822696	9.9761180267611	9.25785924995103
8856	10.5826259079773	10.0327012514616	9.24329900554048
8964	10.6204200517512	10.0883187796667	9.22878511540916
9072	10.6575915633534	10.1430110802685	9.21438434313706
