Time	Input (Mean)	Catalyst (Mean)	Input_1 (Mean)	Input (Std)	Catalyst (Std)	Input_1 (Std)
0	15.999429024	63.995082624	0	0	0	0
0.0125408557416511	15.9991790291829	63.9950826132254	3.94785762372549E-09	0.0158112552950896	0.000116524363687278	6.28319792634294E-05
108.498085916251	14.12094534327	63.3915477944937	0.188367758481776	1.35270856743343	0.829043850029837	0.419982073542316
216.907740238195	12.6267128680502	62.1656683185984	0.54045479851546	1.72852600881945	1.35940610326796	0.681035924761743
325.122800220123	11.3654633040107	60.7881323359512	0.948464759097222	1.90736068385755	1.69484488036363	0.883901211830544
433.390950909225	10.2604500682384	59.4224074503828	1.37742723243987	1.99041064083408	1.91622294729082	1.06124183547382
541.696917023252	9.2731324766135	58.1187320591001	1.79649513124892	2.02078242143214	2.07232138256994	1.21369269709087
650.043636551852	8.38216527673504	56.8879870522023	2.18045800345952	2.02017776963253	2.19031108050701	1.33891165544104
758.433997987672	7.57528635388902	55.7303885424274	2.51440048333396	2.00031053859358	2.28455584562939	1.43826604785808
866.870774516104	6.84489357122179	54.6447019444333	2.79358619684614	1.96790765739174	2.36254192871986	1.51560875284855
975.356707060073	6.18561688587469	53.6303066051302	3.02059303350298	1.9271377115789	2.42833486493077	1.57542419265114
1083.89445350834	5.59298479925074	52.6869793296486	3.2020707009273	1.88082506866668	2.4844169678389	1.62184299121391
1192.48651173655	5.06272928471163	51.8142510673068	3.34620175571614	1.8310502978422	2.53257269766151	1.65831057263984
1301.13525226936	4.5904767649332	51.0109418457455	3.46107632977273	1.77943747262331	2.57426356234428	1.68755688863164
1409.8429160522	4.17167033148317	50.2749848028889	3.55382602483347	1.72728699923557	2.61075838067109	1.71167002873297
1518.61164769434	3.80161912690878	49.6034773416253	3.6302797198419	1.67563769701391	2.64316420584841	1.73219488056894
1627.44346530392	3.47560549836418	48.9928637065565	3.69493338316665	1.6253006117157	2.67242812021853	1.7502318864574
1735.46888518134	3.19115290019836	48.443381197137	3.75066218201538	1.57726264026401	2.69913062186416	1.76640415922479
1843.56014745143	2.94116399090905	47.9458359213519	3.80027423158258	1.53153538446151	2.72414006607929	1.78133224466388
1951.72248140136	2.72158361598665	47.4961391198359	3.84526142083931	1.48838950542046	2.74794851372174	1.79529179679881
2059.95085266874	2.52870058910111	47.0903827204961	3.8865426616292	1.44797597245473	2.77093206029007	1.80842218627738
2168.25002776124	2.35913346544468	46.7248532517054	3.92463371878467	1.41034208488882	2.79337410826814	1.82077486658619
2276.6217377878	2.2098635966303	46.396145535181	3.95977176453383	1.37545902417306	2.81548056570846	1.8323465917258
2385.06753405129	2.07821927699827	46.1011771587861	3.9920169164475	1.34324050145096	2.8373967316691	1.84310519508913
2493.58887140835	1.96185553700599	45.8371919318283	4.02132668018012	1.31355969201499	2.85922131128886	1.85300715141885
2602.18713406906	1.85872775225641	45.6017474374432	4.047609085264	1.28626324701918	2.88101811794166	1.86200899441432
2710.86363602579	1.76706222126453	45.3926924306819	4.07075900523127	1.26118250040411	2.9028256093552	1.87007415594047
2819.61962028715	1.68532603904071	45.2081386059581	4.09068164490225	1.23814213508928	2.9246644939025	1.87717654828251
2928.45625882767	1.61219786995809	45.0464301094966	4.1073065285004	1.2169666522408	2.94654366991603	1.88330193813345
3036.49594651998	1.5470429262639	44.9071626735564	4.12050089235209	1.19763578517635	2.96828781253359	1.88841030723866
3144.61707884438	1.4882838637702	44.7876924974783	4.13040702327426	1.17981199767829	2.99007097555238	1.89256324135251
3252.8206194852	1.43509876856383	44.6869115744114	4.13705209797818	1.16334504972676	3.01188949551527	1.8957783213698
3361.10742453312	1.38677985347283	44.6038318448893	4.14049299991676	1.14809509991203	3.03373987195694	1.89808099459837
3469.47830960604	1.34271703756674	44.5375654997474	4.1408127464717	1.13393315997713	3.05561983399668	1.89950312026217
3577.9340304557	1.30238380369007	44.4873081936142	4.13811641109669	1.12074111809256	3.07752895733927	1.9000815915813
3686.47530799567	1.2653250411859	44.4523248489474	4.13252693516844	1.10841144898633	3.09946896606436	1.89985708774701
3795.10276253403	1.23114668944485	44.4319378551455	4.12418108537056	1.09684673353553	3.12144377977553	1.89887297569209
3903.81698375988	1.19950687513196	44.425517298719	4.11322570115737	1.08595904091275	3.14345942208053	1.89717436434463
4012.61851056993	1.17010841236712	44.432473035571	4.09981432510887	1.075669257844	3.16552379987469	1.89480730310094
4120.62222512471	1.14290795169096	44.4520372581924	4.0842408149701	1.06598381311937	3.18746630216705	1.89184479865093
4228.71272972403	1.1174372301242	44.4836974970709	4.06656051703308	1.05675469312901	3.20947661461462	1.88831516780299
4336.89046148441	1.09350309056133	44.5269613361861	4.04692725107294	1.04792639231487	3.2315661791163	1.88426262996462
4445.15572267611	1.07093611109993	44.581356681218	4.02549231835885	1.0394493550956	3.25374701508792	1.87973035074564
4553.50887034104	1.04958738127519	44.646429438666	4.00240311763416	1.03127939222197	3.2760314541973	1.87476015540354
4661.95012946201	1.02932583011817	44.721741568056	3.97780212397031	1.02337716960396	3.29843181949382	1.86939231732903
4770.47978374052	1.01003587413642	44.806869772575	3.95182604580563	1.01570771087498	3.32096020801138	1.86366538103407
4879.09798741251	0.991615472754251	44.9014042837189	3.9246052857338	1.00823997002716	3.34362822324145	1.85761604631299
4987.80495687775	0.973974396466354	45.004948188828	3.89626350107615	1.00094641676113	3.36644681520097	1.85127906964446
5096.60078148443	0.957032799591264	45.117116645338	3.86691741576695	0.993802686074377	3.38942606963964	1.84468721722117
5205.48561573548	0.940719931049449	45.2375365931698	3.83667666645468	0.986787236844317	3.41257510468302	1.83787122268147
5313.56590757349	0.925100001969452	45.3647633772016	3.80590117904683	0.979937277812016	3.43570996964021	1.83091798115264
5421.73385113204	0.909982524596153	45.4994087999195	3.77443988615211	0.973178473743708	3.45902635418084	1.82379852677376
5529.9894928038	0.895319249548582	45.6411411570642	3.74237950944223	0.966496448927015	3.48252967913353	1.81653695649154
5638.33280604598	0.881067310794284	45.789638985056	3.70980039903933	0.959878586185687	3.50622407857807	1.80915547436681
5746.76376420937	0.867188614770519	45.9445909935483	3.67677675495722	0.953313836076029	3.53011238444922	1.80167443609973
