Time	Input	Catalyst	Input_1
0	31.998858048	47.996311968	0
108	28.1735671493503	47.0214763761059	0.190659917150609
216	25.1238445425833	44.9706622874354	0.58446677551369
324	22.6334501702406	42.6353757873326	1.11159270276434
432	20.5418209702728	40.3375046991844	1.72926640651814
540	18.740297902322	38.1808629928668	2.37381659296965
648	17.157519874381	36.184441270785	2.98674519938714
756	15.7499857789331	34.341838623117	3.53172594864022
864	14.4906084281875	32.641870865871	3.99496205672109
972	13.3614273736318	31.0742239892869	4.37896018185749
1080	12.3505547959908	29.631625871862	4.69415749880373
1188	11.4476218914519	28.3071038187802	4.95442145062254
1296	10.643972120712	27.0948468995985	5.17282359819642
1404	9.93099303879825	25.9885985189165	5.36059382201671
1512	9.3002440863692	24.9818056356488	5.52650680628838
1620	8.7434056333458	24.0675460847753	5.67702242456718
1728	8.25257888720938	23.2388925573831	5.81663331229658
1836	7.82022615708887	22.4888446970024	5.94834454152584
1944	7.4394531295076	21.8107249508472	6.07404079826778
2052	7.10387924866623	21.1980377327872	6.19486179159516
2160	6.80795209465185	20.6449763326282	6.31141169727024
2268	6.54667247247304	20.1460922991784	6.42397616075854
2376	6.31569298021348	19.6965072907933	6.53264035608338
2484	6.1110527138969	19.2915373660317	6.63740805998272
2592	5.92957880694876	18.9274439730602	6.73819118219393
2700	5.76832434956467	18.6005391918486	6.83491891656182
2808	5.62474690879504	18.3075306706045	6.92753121081894
2916	5.49671421500433	18.0456045698584	7.01597098965226
3024	5.38235064817953	17.8121835811684	7.1002101554151
3132	5.28005914707475	17.6050180579848	7.18023361048881
3240	5.18838766445783	17.421937927994	7.25607458093747
3348	5.1061307557305	17.2611149259988	7.32776470128505
3456	5.03219421587439	17.1207884089967	7.39537403228128
3564	4.96567503853644	16.9994933209234	7.45895988454493
3672	4.90575373553195	16.8958247987674	7.51860655430291
3780	4.85171181390328	16.8085032318649	7.57440760264974
3888	4.8029208578243	16.736369918826	7.6264611644023
3996	4.75882853283664	16.6783703452739	7.67486898135309
4104	4.71893474468594	16.6335012498138	7.71974590850048
4212	4.6828051485026	16.6008686191142	7.76120143560852
4320	4.65005322540684	16.5796484696228	7.79934711128896
4428	4.62033198609446	16.5690742323669	7.83429607106003
4536	4.593332524294	16.5684419536981	7.86616119065892
4644	4.56877630323149	16.5770953447131	7.89505598236729
4752	4.5464118447725	16.5944223885174	7.92109424780283
4860	4.52601957683651	16.6198851797208	7.9443785332487
4968	4.50737644117781	16.6528779756124	7.96504727537985
5076	4.49030761440007	16.6929542044073	7.98319376543979
5184	4.47464824680976	16.7396736739125	7.99891941588849
5292	4.46024776928988	16.792623721147	8.01232686359183
5400	4.44695805352951	16.8513641277539	8.0235358346729
5508	4.43465522985676	16.9155420097917	8.03264016859577
5616	4.4232225431605	16.984808615207	8.03974032462288
5724	4.41255419648111	17.0588447914648	8.04493142670765
5832	4.40255154088863	17.1373409615266	8.04831129395098
5940	4.39312327676197	17.2200010737874	8.04997607741345
6048	4.38418915392302	17.3065733613897	8.05000975824049
6156	4.37567174077365	17.3967929350373	8.04850573918803
6264	4.3675021287634	17.4904295628184	8.04554677011736
6372	4.3596164542145	17.5872635442946	8.04121468738311
6480	4.35195535290644	17.6870797646247	8.03559262350534
6588	4.34446500113068	17.7896860916184	8.02875579671313
6696	4.33709555157706	17.894894898917	8.02078045992272
6804	4.32980160018682	18.0025402415597	8.01173577199529
6912	4.3225408722085	18.1124487163638	8.00169494266766
7020	4.31527504565621	18.2244673794044	7.99072399900668
7128	4.3079689050237	18.3384537327775	7.9788859603306
7236	4.30059028372545	18.4542684774176	7.96624325060005
7344	4.29310973106883	18.5717833089245	7.9528543960417
7452	4.2855005333357	18.6908750314609	7.93877634345469
7560	4.27773832717367	18.8114284823406	7.92406261294977
7668	4.26980044777729	18.933339112743	7.90876352589575
7776	4.26166770162509	19.0564979958272	7.89293028319921
7884	4.25332202676039	19.1808093738967	7.8766087453611
7992	4.24474728518479	19.3061820339814	7.85984268098675
8100	4.23592868639421	19.4325311744333	7.84267371257658
8208	4.22685397887489	19.5597731892893	7.82514210823726
8316	4.21751175461149	19.6878316799463	7.80728515101753
8424	4.20789227826821	19.8166337352586	7.7891381779412
8532	4.19798711016595	19.9461106088861	7.77073452686515
8640	4.18778883702929	20.0761978879259	7.75210522056086
8748	4.17729119231168	20.2068345620885	7.73328006834426
8856	4.16649042889119	20.3379610355256	7.71428673730769
8964	4.15538076469875	20.4695256717428	7.6951501652887
9072	4.14396190215829	20.6014737229946	7.67589528312718
9180	4.13222995179018	20.73375943778	7.65654320500458
9288	4.12018417519419	20.866336757841	7.63711507716754
9396	4.10782447947044	20.999162804341	7.61763003410081
9504	4.09515020076175	21.1321979830478	7.59810514927637
9612	4.08216182593984	21.2654045313583	7.57855764520008
9720	4.06886156610646	21.3987464775126	7.55900239064142
9828	4.05525135366174	21.5321905083688	7.53945299179
9936	4.04133393599883	21.6657054686187	7.51992170730026
10044	4.02711198629069	21.7992620961769	7.5004199428998
10152	4.01258871576499	21.9328329009008	7.48095808814336
10260	3.99776855213541	22.0663922365235	7.46154521817374
10368	3.98265574190225	22.1999162353431	7.44218939191145
10476	3.96725556415089	22.3333829601673	7.42289735856068
10584	3.95157208502879	22.4667715910414	7.40367565393212
10692	3.93561013578885	22.6000625840537	7.38453007744364
10800	3.91937577049642	22.7332382825586	7.36546534069944
10908	3.90287422696505	22.8662820184328	7.3464853947221
11016	3.8861115230542	22.9991785587181	7.32759356348974
11124	3.86909298815811	23.1319133074602	7.30879286201442
11232	3.85182639724388	23.2644745279332	7.29008450608183
11340	3.83431576303161	23.3968485611797	7.27147113808863
11448	3.81656920231601	23.5290258559206	7.25295300099696
11556	3.79859242319471	23.6609959246771	7.23453087201781
11664	3.78039211886629	23.7927499449927	7.21620468575005
11772	3.76197448333993	23.9242792159871	7.19797447189636
11880	3.74334681397428	24.0555772141169	7.17983908196956
11988	3.7245153366362	24.1866369398865	7.1617975350879
12096	3.70548684440818	24.3174526533123	7.14384858181564
12204	3.68626874840263	24.4480205604132	7.12598974775555
12312	3.66686607504284	24.5783337845708	7.108220097811
12420	3.64728664188222	24.7083900204032	7.09053702882228
12528	3.62753674534188	24.8381856543906	7.07293811946499
12636	3.60762310675196	24.9677182619747	7.0554206254964
12744	3.58755209881456	25.0969853900786	7.0379818469735
12852	3.56733018854196	25.2259852619407	7.02061892143989
12960	3.54696386746395	25.3547167711216	7.00332864191443
13068	3.52645996818587	25.4831802201391	6.98610747227073
13176	3.5058241990406	25.6113739612493	6.96895245320458
13284	3.48506302155396	25.7392985966265	6.95185997924738
13392	3.46418252689017	25.8669543567783	6.93482661109118
13500	3.44318869563395	25.9943416885508	6.91784888292402
