Time	Input	Catalyst	Input_1
0	15.999429024	63.995082624	0
108	14.1285061025364	63.3963009044002	0.186941499275013
216	12.6379973812221	62.1772642543634	0.537404630511228
324	11.3771138054165	60.803821099104	0.944750539294673
432	10.2729711747574	59.4426363236148	1.37326970409186
540	9.28610041974725	58.1434112571204	1.79175120610127
648	8.39487005287721	56.9197436563426	2.1748174082736
756	7.58913340194052	55.769252760209	2.50725593149647
864	6.85964929615352	54.6864369704699	2.78464984146729
972	6.2000012903852	53.6814048200943	3.01044121573328
1080	5.60993232638743	52.7429328454288	3.19102842515628
1188	5.08069691758257	51.865762093393	3.3345519350965
1296	4.60819003514634	51.0700511349957	3.4479942176486
1404	4.19246438909876	50.3302176646707	3.53965385049861
1512	3.82238825502266	49.6547642944677	3.6168954517277
1620	3.49529966769042	49.0501031899368	3.68292509360266
1728	3.20842013984734	48.4986832688445	3.73961974880518
1836	2.95650310199998	47.9984193247367	3.78968713632038
1944	2.73522650210415	47.5470925591897	3.83503608298003
2052	2.54097837585405	47.1398457632178	3.87651100444649
2160	2.37033963577239	46.7728069857523	3.91464468266858
2268	2.22019342491102	46.4426688708593	3.94978332636021
2376	2.08781400634504	46.146470269816	3.98206339025842
2484	1.97102274967222	45.881594332359	4.01139196937777
2592	1.86764358091708	45.6455040154177	4.03774046866727
2700	1.77633205622824	45.4363850259579	4.06090198694917
2808	1.69462010504967	45.2514489944608	4.08091080121605
2916	1.62187988817339	45.0896432436102	4.09771260574957
3024	1.55663902703448	44.9491068675453	4.11126828735489
3132	1.49736906833491	44.8279531919674	4.12156210230431
3240	1.444190296578	44.7260030381042	4.1286525699496
3348	1.39552542680627	44.6412953823197	4.1325026872623
3456	1.35110756096455	44.5732949224999	4.13324940434958
3564	1.31052340669478	44.5213033014971	4.13100271192289
3672	1.27294480209148	44.4841584390402	4.12580140240816
3780	1.23849577458835	44.461740282612	4.11791845015957
3888	1.2064897951545	44.4530463716701	4.10741279869283
3996	1.17671405491532	44.4575635666671	4.09445869682054
4104	1.1490258391566	44.4748470362522	4.07924593692252
4212	1.12302202282119	44.5041979212448	4.06190628724409
4320	1.09871009627714	44.5452761148733	4.04261709996178
4428	1.0757792281394	44.5974736885058	4.02153169534504
4536	1.05408632144323	44.6603213040633	3.99880036625484
4644	1.03356562656747	44.7334121037126	3.97456316656899
4752	1.01400847254718	44.816223779493	3.94897906961574
4860	0.995390508442109	44.9083985892348	3.92215436894348
4968	0.977576092146354	45.0094759524466	3.89423343482639
5076	0.960473359857215	45.1190426189733	3.86534585881751
5184	0.944073602361054	45.2367777178479	3.83559323291116
5292	0.928267843407009	45.3622467574672	3.80511084602855
5400	0.912981554460236	45.4950542817028	3.77402241018383
5508	0.898164041137131	45.6348579433482	3.74238097689883
5616	0.883798637950274	45.7813919355277	3.71013699741586
5724	0.869814528487488	45.9342643208644	3.67741458705976
5832	0.856168014216044	46.093143818162	3.64425691285486
5940	0.842834455990916	46.2577309529204	3.61076831001505
6048	0.829809751550966	46.4277604092809	3.57712146560421
6156	0.817063487232566	46.6029264548127	3.54332963982316
6264	0.804584626877974	46.7829556701762	3.50946880776887
