Time	Input1	Input2	Signal
0	10	10	0
10	8.1630106901458	9.9923326860658	0.000129976814443025
20	7.07638607682249	9.96504206800303	0.00215359094072441
30	6.18498811837833	9.92232783794696	0.00934423954250761
40	5.42170701215691	9.86760025727966	0.0242210998025051
50	4.76503097446397	9.80321665285923	0.0481041301641799
60	4.20142373545131	9.7310463610956	0.0813784535608841
70	3.71768523621717	9.65269673110002	0.123814814354971
80	3.30200481164868	9.56954042301902	0.17480218815626
90	2.9452235662446	9.4827148322288	0.233506886133943
100	2.63896801417699	9.39317592516059	0.298992958069986
110	2.37592983181247	9.30172555241986	0.370300888825485
120	2.14993907534013	9.20902802870791	0.446496915065175
130	1.95570078731231	9.11563306629124	0.526704325453889
140	1.78891151169547	9.02199478095242	0.61012070145116
150	1.64476057717073	8.92848722967985	0.696025256649508
160	1.52054987368909	8.83540036750252	0.783792378856797
170	1.41356413832216	8.74297160946052	0.872864977229851
180	1.32121020347864	8.65138559378613	0.962783427593203
190	1.24133637852299	8.56081993191114	1.05309957997394
200	1.17192073651649	8.4714015896393	1.14346112381862
210	1.11157170910538	8.38321163119015	1.23359890270295
220	1.05883387468592	8.29633623502193	1.32323898905919
230	1.01267633068442	8.21081992828025	1.41218919992489
240	0.972233478090308	8.1266889336152	1.50030305924349
250	0.93662002009743	8.0439720470135	1.58743080934739
260	0.905168787128546	7.96267641650414	1.67347422061923
270	0.87733049897058	7.88280019366477	1.75836231072251
280	0.852567569025512	7.8043416734299	1.84202555506893
290	0.83049144320858	7.72728742906985	1.92442829104513
300	0.810646169900628	7.65162920711135	2.00551940543259
310	0.792799057617908	7.57734216203127	2.08529605017448
320	0.776606551835972	7.50440964142464	2.16373165616872
330	0.761857454358296	7.43280750022606	2.24082682396523
340	0.74836708867586	7.3625090849748	2.31658821670371
350	0.735947189120003	7.29349006420103	2.39101968607988
360	0.72441237113525	7.2257284827648	2.4641233031465
370	0.71370676197869	7.15919003520303	2.53593219656587
380	0.703794097313168	7.09384052384062	2.60648231136659
