Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
1500	4	1.61119146166296	3.19553315694295	0
3000	4	2.62228190007005	5.24499589633402	0
4500	4	2.10569102648782	4.21960852943512	0
6000	4	1.80690135490774	3.61349231155235	0
7500	4	1.97170846164664	3.94090346652769	0
9000	4	2.05973627275715	4.11962056031998	0
10500	4	2.00740412480072	4.01557501180099	0
12000	4	1.98154639496134	3.96303126426525	0
13500	4	1.99812073372462	3.99600793584771	0
15000	4	2.00569042352823	4.01140459092434	0
16500	4	2.00045598378285	4.00098298297655	0
18000	4	1.99824805844229	3.99648735858104	0
19500	4	1.99989712628527	3.99977269065628	0
21000	4	2.00053861748061	4.001080368928	0
22500	4	2.00002021913088	4.00004697468281	0
24000	4	1.99983465020861	3.99966820379801	0
25500	4	1.99999725993255	3.99999254166653	0
27000	4	2.00005067066809	4.00010171816372	0
28500	4	1.99999978132335	4.00000016039377	0
30000	4	1.99998449119418	3.99996885452983	0
31500	4	2.00000039137392	4.00000060240721	0
33000	4	2.00000474009854	4.00000952311262	0
34500	4	1.99999978126089	3.99999961683608	0
36000	4	1.99999855340795	3.99999709254367	0
37500	4	2.00000009718123	4.00000017803222	0
39000	4	2.00000044087879	4.000000886469	0
40500	4	1.99999996103446	3.99999992697016	0
42000	4	1.9999998658343	3.99999973012374	0
43500	4	2.00000001474013	4.00000002801189	0
45000	4	2.00000004077058	4.00000008204491	0
46500	4	1.99999999463271	3.99999998970446	0
48000	4	1.99999998762913	3.99999997509484	0
49500	4	2.00000000190206	4.00000000367312	0
50000	4	2.00000000417432	4.00000000829441	0
50000	-4	2.00000000417432	4.00000000829441	0
51000	-4	0.191606795971397	0.4399258521112	0
52500	-4	-3.05821657512969	-6.09904227287346	0
54000	-4	-2.64931960630622	-5.31643668379784	0
55500	-4	-1.66093674339469	-3.32681838262734	0
57000	-4	-1.80821622678908	-3.61086468629869	0
58500	-4	-2.10808495672	-4.21477387274767	0
60000	-4	-2.05646365186267	-4.11466280690544	0
61500	-4	-1.96569955585857	-3.9317900672892	0
63000	-4	-1.98342934480018	-3.96631891202101	0
64500	-4	-2.01084974474549	-4.02159108645242	0
66000	-4	-2.00484655611474	-4.00986064803916	0
67500	-4	-1.99657561798955	-3.99318091276474	0
69000	-4	-1.99858774794778	-3.9971235705497	0
70500	-4	-2.00107817657833	-4.00214835462207	0
72000	-4	-2.00040985296888	-4.00083576938349	0
73500	-4	-1.99966142905419	-3.99932497208552	0
75000	-4	-1.99988160145156	-3.99975823961985	0
76500	-4	-2.00010615220916	-4.00021176112868	0
78000	-4	-2.0000340309724	-4.00006959281792	0
79500	-4	-1.99996678741814	-3.99993370916294	0
81000	-4	-1.99999027525151	-3.99998007897985	0
82500	-4	-2.00001037327323	-4.00002071529417	0
84000	-4	-2.00000276052203	-4.0000056660665	0
85500	-4	-1.99999676649427	-3.9999935395274	0
87000	-4	-1.99999922237065	-3.99999840020612	0
88500	-4	-2.00000100632021	-4.00000201157053	0
90000	-4	-2.00000021700282	-4.00000044766588	0
91500	-4	-1.99999968734779	-3.99999937473737	0
93000	-4	-1.99999994009514	-3.99999987600726	0
94500	-4	-2.00000009697505	-4.00000019402474	0
96000	-4	-2.00000001631706	-4.00000003391311	0
97500	-4	-1.99999996997318	-3.99999993989685	0
99000	-4	-1.99999999563149	-3.99999999087246	0
100000	-4	-2.00000000837839	-4.0000000166485	0
100000	4	-2.00000000837839	-4.0000000166485	0
100500	3.99999999999999	-1.45084654582733	-2.94122149464715	0
102000	4	2.3766021790242	4.71536766420593	0
103500	4	3.05115746907051	6.11529460642242	0
105000	4	1.86127568444446	3.73387695961077	0
106500	4	1.6805764219631	3.35692391795778	0
108000	4	2.04947680543431	4.09557206140355	0
109500	4	2.0968562674328	4.19508165388695	0
111000	4	1.98278365087591	3.9665742834952	0
112500	4	1.97070231587483	3.94096426749385	0
114000	4	2.00588459781819	4.01147009107731	0
115500	4	2.00884752081965	4.01783614324685	0
117000	4	1.99801345904425	3.99611554432758	0
118500	4	1.99733276299078	3.9946204751164	0
120000	4	2.00066412206373	4.00130205104427	0
121500	4	2.00080275607087	4.00161985371176	0
123000	4	1.99977983919738	3.99956739809205	0
124500	4	1.99975879320293	3.99951303230357	0
126000	4	2.00007247720416	4.00014268605538	0
127500	4	2.00007234066037	4.00014612345277	0
129000	4	1.99997629309818	3.99995325054903	0
130500	4	1.9999783478639	3.99995624034786	0
132000	4	2.0000077117567	4.00001522963173	0
133500	4	2.00000646841724	4.00001308034589	0
135000	4	1.99999750291834	3.99999506219559	0
136500	4	1.99999807167052	3.99999609821414	0
138000	4	2.00000080508585	4.00000159386041	0
139500	4	2.00000057358054	4.00000116132033	0
141000	4	1.99999974149265	3.9999994876832	0
142500	4	1.99999982978827	3.99999965514268	0
144000	4	2.00000008271827	4.00000016409095	0
145500	4	2.00000005038391	4.00000010215347	0
147000	4	1.99999997362077	3.99999994762455	0
148500	4	1.99999998512533	3.99999996981837	0
150000	4	2.00000000838996	4.0000000166717	0
