Time	fuel	input1	origami	sp_0	sp_1	sp_3	sp_2	sp_4
0	3	1	1	0	0	0	0	0
100	2.99871380516962	0.970873553546821	0.970873553546821	0.0278438134215351	7.59028554320944E-08	0.00116589517707301	0.000112955285260908	3.63423244639306E-06
200	2.99508945190166	0.94339486355932	0.94339486355932	0.0517207302703043	1.40823727260105E-07	0.00444004412471767	0.000417645675867893	2.63587366038739E-05
300	2.98944974039673	0.917430219401618	0.917430219401618	0.0721023375517646	1.95949715441953E-07	0.00951544975122394	0.000868476048832784	8.30689262896105E-05
400	2.98209043629824	0.892856926377435	0.892856926377435	0.0894184519523062	2.42411747678816E-07	0.0161130259801351	0.00142630988608833	0.00018499271192518
500	2.97327384918133	0.869565524865868	0.869565524865868	0.104048623174795	2.812401497379E-07	0.02398710134662	0.002058652035944	0.000340058098718002
600	2.96323100035406	0.847458352899071	0.847458352899071	0.116326402005676	3.13364768451373E-07	0.0329230947348307	0.00273902739801739	0.000553282075465683
700	2.95216539998054	0.826447641930445	0.826447641930445	0.126545743118928	3.39621065273162E-07	0.0427335137009318	0.00344595603959753	0.000827395330495648
800	2.94025825198242	0.806453356022276	0.806453356022276	0.134969399181328	3.60768054781173E-07	0.0532526312204711	0.00416177021003947	0.00116349291200764
900	2.92766801443788	0.787403264720794	0.787403264720794	0.141827365969293	3.77475299641653E-07	0.0643367678155197	0.00487251328501582	0.00156116349653615
1000	2.91453312445255	0.76923186412067	0.76923186412067	0.147321869252306	3.90339253506849E-07	0.0758614386577461	0.00556724117340671	0.0020189026923679
1100	2.90097440027224	0.751879504439548	0.751879504439548	0.151631266998836	3.99887865483829E-07	0.0877189316070984	0.00623751807979373	0.00253437508091611
1200	2.88709331927808	0.735293129868614	0.735293129868614	0.154906490947626	4.06572837418838E-07	0.0998200609042901	0.00687779892667811	0.0031042071637509
1300	2.87298097643938	0.719423144239737	0.719423144239737	0.157284863426694	4.10796591239557E-07	0.112085109244032	0.00748351831955165	0.0037249926048515
1400	2.85871663935505	0.704223993596179	0.704223993596179	0.158887422911837	4.12922157985184E-07	0.124445318531548	0.00805143450762758	0.0043930973455272
1500	2.84436863851614	0.689653844671312	0.689653844671312	0.159820893591114	4.13263391449946E-07	0.136842019303286	0.00857947493747918	0.00510472699284941
1600	2.82999552924869	0.675674323666456	0.675674323666456	0.160178376442799	4.12094691764777E-07	0.149225515107679	0.00906655946753118	0.00585599204323669
1700	2.81564706580371	0.662250219155035	0.662250219155035	0.160040894042074	4.09653511075515E-07	0.161554134845276	0.00951243726700813	0.00664297621751942
1800	2.801365428013	0.649349137172369	0.649349137172369	0.159479029679932	4.06145103895017E-07	0.173793049732784	0.00991749383355754	0.00746181113972081
1900	2.78718648076192	0.636941117909575	0.636941117909575	0.15855484789989	4.0174779613755E-07	0.185913053351147	0.0102825465280544	0.00830875880706036
2000	2.77314050957992	0.624998423493596	0.624998423493596	0.157322844044815	3.96617209462662E-07	0.197889868839069	0.0106087488018189	0.009180238082088
2100	2.75925287500925	0.613495351965605	0.613495351965605	0.15583071108872	3.90888027532789E-07	0.209703540037343	0.0108975139405617	0.0100728400631726
2200	2.74554464870549	0.602408052108145	0.602408052108145	0.154120156574491	3.84676589942498E-07	0.221337841652256	0.0111504433637338	0.0109833408014918
2300	2.73203328695578	0.591714325876208	0.591714325876208	0.152227762370468	3.78083699749548E-07	0.232779660114808	0.0113692571766042	0.0119087088348766
2400	2.71873254519226	0.58139365357974	0.58139365357974	0.150184872762959	3.71194227300178E-07	0.244019072149091	0.0115558029653997	0.0128461042495094
2500	2.70565404459955	0.571426700736542	0.571426700736542	0.148019899925069	3.64083674603411E-07	0.255047908105781	0.0117118984107816	0.0137928923997965
2600	2.69280573341644	0.561795795902118	0.561795795902118	0.14575609975823	3.56811948852816E-07	0.265861165891538	0.0118394892991957	0.014746627289958
2700	2.68019456203135	0.552484138789883	0.552484138789883	0.143414811912803	3.49436211978856E-07	0.276454577019733	0.0119404038927776	0.0157050538091957
2800	2.66782486005456	0.543476254358425	0.543476254358425	0.141013748987592	3.4200183795175E-07	0.286826081579282	0.012016499953952	0.0166661082039762
2900	2.65569998651958	0.53475745413731	0.53475745413731	0.138569193949158	3.34545990871048E-07	0.296974344076534	0.0120695339605308	0.0176279004471227
3000	2.64382188567322	0.526314014504782	0.526314014504782	0.136095147780273	3.27101735046178E-07	0.306899154195973	0.0121011978135812	0.018588717606016
