Time	A (Mean)	B (Mean)	Inh (Mean)	A (Std)	B (Std)	Inh (Std)
0	0.1	0.1	0.1	0	0	0
0.000632455077350515	0.0999978834561008	0.0999986486793478	0.0999970907757934	0.0014548141137971	0.00116245269576341	0.00170561170871456
4.12160497525893	0.0878285364423003	0.0917190699517551	0.0827390628937201	0.103397662777813	0.0872127482042291	0.119565355283356
8.84225898969824	0.0771829067721696	0.0833930982704245	0.0667035691915464	0.132882337942389	0.118205151840479	0.149609076757938
12.9488866108312	0.070250397043027	0.077026328524357	0.0555366635615638	0.145311585528178	0.134319729756804	0.158687384923865
17.2370615053223	0.0648866402959794	0.0711377136901617	0.0462388650548194	0.153035253262839	0.145677493973929	0.160672074030524
22.9446222898901	0.0600671903904085	0.0643406543774977	0.0369709165201838	0.160470560305474	0.155688266197629	0.15825356982906
27.7643211264294	0.0575863901908415	0.05940197927166	0.0313786824158587	0.166529893343984	0.161321375299143	0.154882779664961
33.5961567186421	0.056052458604842	0.0542681335626109	0.0267292884687194	0.174951049074211	0.166035541959527	0.151384013155184
40.6526777852193	0.0558138093758544	0.0491099043273625	0.0234083154948699	0.18738379762496	0.169938333967087	0.149378248049217
44.7185780188186	0.0562997911987628	0.0465903997234059	0.0223378330145943	0.195695977671125	0.171688946440668	0.149467873424064
49.1910682757778	0.0572610699207681	0.0441543145326345	0.0216874026749821	0.205755069012512	0.173401514105524	0.150501122139268
54.110807558433	0.0587607235498689	0.041838836378874	0.0214607066028005	0.217858612814962	0.175175789119996	0.152554018384661
59.5225207693536	0.060874396210032	0.0396846893692006	0.021648195102322	0.232350699491881	0.177134019023818	0.15561296780931
65.4754053013663	0.0636898278027345	0.0377347296520454	0.0222199409685259	0.249652248518566	0.179431856901062	0.159599433352659
72.0235782865803	0.0673126643575791	0.0360329986218685	0.0231235651637403	0.270283974654411	0.182259215805078	0.164364995861002
78.5837959796321	0.0714521386907108	0.0347347215257483	0.0241919285197708	0.292637605832447	0.185485000268259	0.169251718988062
85.8000354419891	0.0765730503036317	0.0337183175106753	0.0254600223338842	0.319236497228146	0.18953254685626	0.174552943689849
93.7378988505818	0.0828873819720611	0.0330374459580717	0.0268905109655449	0.351063232166829	0.194613685559394	0.18017460077032
102.469548600034	0.0906733671815489	0.032753124065099	0.0284488897632804	0.38941405931181	0.200973965948422	0.186074300278888
111.658375139966	0.0998572643357853	0.0329183200103128	0.0300328141554277	0.433896072428738	0.208545687850034	0.192005872908871
121.766084333892	0.111209103818274	0.0335921887766103	0.0316900331004757	0.488222102033388	0.217924753489044	0.198305300196277
