Time	A (Mean)	B (Mean)	Inh (Mean)	A (Std)	B (Std)	Inh (Std)
0	0.1	0.1	0.1	0	0	0
0.0184242076620892	0.0999383780625588	0.0999606450550048	0.0999152849645522	0.0078475425053283	0.00627211564010856	0.00920017559153646
4.25887391221922	0.0874736071197061	0.0914604684726511	0.0822198925377301	0.104674399244644	0.0884416551726224	0.12096168789079
8.3390094846772	0.0781752587526482	0.084227805227664	0.0682444443569177	0.130721464776952	0.115697378046751	0.147648144943408
12.740893050089	0.0705635342351475	0.0773327374765633	0.0560528998389142	0.14477250809195	0.133627822150957	0.158352780300122
16.9837471119125	0.065163561208124	0.0714673361093505	0.0467341813022877	0.152625487520169	0.145102660193579	0.160634282362692
21.2986166565816	0.0612285129378067	0.0661900791888514	0.0393262665177254	0.158424665235119	0.153237636145423	0.159228259908238
26.1199898168799	0.0582972248889742	0.0610123482133771	0.0330915315384444	0.164393239571236	0.159609741630325	0.156027634747061
30.3591747063325	0.0567320536184442	0.0570123056433812	0.0290617471995614	0.170085153237685	0.163637915142707	0.153163182287418
34.9227407298315	0.0558893042143406	0.0532166127174999	0.025939835383471	0.177092794633205	0.166882214126902	0.150799550415825
39.892316584654	0.0557707693882158	0.0496165802140493	0.0236722285523636	0.185921629834642	0.169576665345122	0.149464374301701
43.9285419556519	0.056176406769862	0.0470569615540061	0.0225095617833679	0.194015871858813	0.171363626780594	0.149382764670787
48.2336597191261	0.0570234974655194	0.0446488014094154	0.0217902391229521	0.203519356327085	0.173042358056628	0.150197570672642
52.8500799774156	0.0583387507541846	0.0423988300805573	0.0214809571104297	0.214648331655023	0.174719511949047	0.151931699945239
58.0424022691313	0.0602524788291398	0.040235611309558	0.0215590741042301	0.22825461352858	0.176588844659788	0.154684525754214
63.8057669617036	0.0628475328776097	0.0382385612085461	0.022019989821333	0.244637750654192	0.178772422503138	0.158403424319593
67.8383575570373	0.064929084087247	0.0370672007528376	0.0225055874900952	0.256878203872048	0.180422330071893	0.161254802220238
72.2951085570635	0.0674660216053454	0.0359678393811608	0.0231491729946701	0.271143493963672	0.182396381929478	0.164529699563905
76.7518595570897	0.0702397911403205	0.0350558204389249	0.0238694234020891	0.286189281094323	0.18454986493057	0.167854248958787
81.4076735098915	0.0733822175959522	0.0342858123648436	0.0246731413000071	0.302754789037815	0.18700717494662	0.171317633925685
86.6425131768325	0.0772088150211398	0.0336236188742648	0.025610229751514	0.322447036027763	0.190036052095502	0.175148210669421
91.9548860643585	0.0814083507441679	0.03315272102704	0.0265734772093303	0.343631745095413	0.193405452327452	0.178934118388211
97.2558072375096	0.0859194285725808	0.0328676256841467	0.0275299708844502	0.366034201004401	0.19706814723162	0.182596858759985
102.161168295516	0.0903849276012114	0.0327556111765904	0.0284014673642669	0.387949012604767	0.200725892183447	0.185885335898331
106.286860837609	0.0943628973122854	0.0327670130236288	0.0291204117497605	0.407305856619826	0.204001998040825	0.188582551151662
111.037903172257	0.0992030313904472	0.0328929141297071	0.0299302940120102	0.430694720562541	0.208000698712735	0.191621944907013
116.293150083098	0.104891565661703	0.0331655467434219	0.030802875828054	0.458007353232814	0.21270599712904	0.194917827236164
121.172863947694	0.110501425135256	0.0335382135542943	0.0315919454423109	0.4847995142571	0.217341808271936	0.197934576083646
126.094401226045	0.116493440180193	0.0340259739328392	0.0323689361058994	0.513296102010594	0.222280019470021	0.200953640292496
130.783827485438	0.122529166201453	0.0345920247726306	0.0330939983290084	0.541903085904166	0.227234252695514	0.20382546573307
134.967208293164	0.128194335899558	0.0351784953586878	0.0337304135004173	0.568683299615171	0.23186262975751	0.206396571578937
139.985103242748	0.135355082305979	0.0359816659360785	0.034483893071697	0.602455327315265	0.237680029560908	0.209507961597888
144.012205753673	0.141403264424728	0.036704137888852	0.0350832385701796	0.630926127191707	0.242563978318051	0.212038124345325
148.455884848444	0.148403066371186	0.0375814851429559	0.035741720343531	0.663827011255946	0.248182443304411	0.214875824600103
153.130301569848	0.156152519351842	0.0385952400402213	0.0364341718673027	0.700201814106075	0.254361135342267	0.217924883186668
157.849616960673	0.164397894094237	0.0397138440202421	0.037136383140349	0.738859113389381	0.260889443990833	0.221082426053982
162.075928689285	0.172158951098783	0.0407976205822103	0.0377707009912077	0.775211462882977	0.266993681318768	0.223987705999176
166.098796689816	0.179892865698631	0.0419023011657481	0.0383816263424621	0.811410056979634	0.273040051286501	0.226829228623376
171.443646515475	0.190716902591976	0.0434824338712163	0.0392077828958619	0.862037099378882	0.281446104326699	0.23073136964221
175.676262697989	0.199754826515984	0.0448269182209966	0.0398767146933388	0.904285181504491	0.288419451180224	0.233933534966932
180.181854041537	0.209851970729935	0.0463511121640447	0.0406060383560832	0.951463936548217	0.296166079879853	0.237460069817866
184.747711440959	0.220609881140648	0.0479963919914774	0.0413662142322844	1.00171119587955	0.304374037833828	0.241166451638796
189.108137316197	0.231402325862075	0.0496653097773523	0.0421148056810595	1.0521044704606	0.312566498877158	0.244838809467157
193.295296137299	0.242265915202616	0.0513607237547343	0.0428569571380254	1.10281839561313	0.320775703334583	0.248494416003803
