Time	X = 0	X = 1	X = 2	X = 3	X = 4	X = 5	X = 6	X = 7	X = 8	X = 9	X = 10
0	0	0	0	0	0	0	0	0	0	0	1
0.00219881802503439	0	0	0	1.68327403569655E-13	-2.14282451082991E-11	7.80117511296158E-10	2.8829621758999E-10	1.26332539945236E-06	0.0002132890410945	0.0215336509705761	0.978251795615776
0.00439763605006879	0	0	0	1.28249450338785E-13	-3.43797352454525E-11	1.54633001023595E-09	6.91767301643381E-08	9.84755933049885E-06	0.00083647409523846	0.042177030974089	0.956976576682533
0.00659645407510318	0	0	0	-2.164209474467E-13	8.80278400849759E-12	3.42888001753272E-09	3.74530373368205E-07	3.25726323820613E-05	0.00184522785742509	0.0619577633903675	0.936164058151986
0.00879527210013757	0	0	0	1.02599560271028E-13	9.26488868726742E-11	1.37106373009884E-08	1.16266319264069E-06	7.5786775397446E-05	0.0032161213005863	0.0809027457233122	0.915804169734123
0.0123552836572223	1.46000874356252E-18	3.35874426487455E-16	2.04834665219571E-14	2.21056320899464E-12	6.73211750774404E-10	7.41489277473529E-08	4.38033650628752E-06	0.000203905188427415	0.00614637223261056	0.109870348994412	0.883774918423673
0.015915295214307	9.60661992554658E-20	6.71512167347171E-18	4.99872359270765E-14	1.93508499739316E-11	3.00061283239691E-09	2.39829371975828E-07	1.17891755654202E-05	0.000422748560637021	0.00987718774153299	0.136822166053529	0.85286586561935
0.0194753067713918	2.07059849785323E-19	1.43440460414934E-15	6.00819296903402E-13	1.05471509472743E-10	1.01428711999572E-08	6.14419412709902E-07	2.58216551137728E-05	0.000751295445787513	0.0143241673634829	0.161860239992102	0.823037850875157
0.0230353183284765	2.36817292815359E-17	1.29298227097027E-14	2.91415216601554E-12	3.59434480047942E-10	2.73387434386623E-08	1.38503693339859E-06	4.90984883034215E-05	0.00120625961418671	0.019407804060654	0.185082436277722	0.794252988821095
0.0257695176163724	9.0191059378919E-17	3.95735921724764E-14	7.4009114160069E-12	7.80151128245765E-10	5.21948476164996E-08	2.36987239393363E-06	7.52780275498522E-05	0.00164995402092059	0.023698409583978	0.201743212972871	0.772830722539848
0.0285037169042682	2.61958041059661E-16	1.00522900784164E-13	1.65032375107116E-11	1.54708971807284E-09	9.32425918930998E-08	3.83765663342796E-06	0.00011028648633453	0.0021815074647082	0.0282897338410166	0.217428288432469	0.751986251312553
0.0312379161921641	6.94504921029833E-16	2.32978147403508E-13	3.39983908129268E-11	2.87467636497913E-09	1.5782542930394E-07	5.9374676310127E-06	0.000155699440935988	0.00280542394617545	0.0331520264139417	0.232176757135093	0.731703994861886
0.03397211548006	1.67090887150195E-15	4.99767505184542E-13	6.5869686855664E-11	5.07893393927071E-09	2.55797324222538E-07	8.84576105468161E-06	0.000213111289014173	0.00352559456811198	0.0382569818148289	0.246026433886199	0.711968771738162
0.0374069889526725	4.41904293335839E-15	1.17882383106173E-12	1.39687478322202E-10	9.73636157211143E-09	4.44611517002011E-07	1.39510427124894E-05	0.000304817514581149	0.00457145253969329	0.044973225987614	0.262207332101574	0.687928766325076
