Time	sp_2	sp_1	sp_0	sp_3	sp_5	sp_4	sp_7	sp_6	sp_8
0	10	10	13	0	0	0	0	0	0
6.4917205313926	9.59983543106606	9.59983933101955	12.9994118096322	0.351657021830796	0.0479193567354022	0.0485075471031599	0.000584290414255144	0.000588190367757658	3.89995350251383E-06
13.932270135515	9.18798400607977	9.18805834974869	12.994804906042	0.616607572036092	0.19021332792614	0.195408421884157	0.00512075028908333	0.0051950939580169	7.43436689335696E-05
20.4050102319586	8.86327628625378	8.86358876544313	12.9851602288735	0.76200852509875	0.35987541752103	0.37471518864749	0.0145272919370902	0.0148397711264604	0.000312479189370222
27.1638995545017	8.55208356719515	8.55297861208304	12.9682178647849	0.854685441121178	0.561448856468617	0.593230991683692	0.0308870903271709	0.0317821352150752	0.000895044887904369
36.1599812428065	8.17510197737257	8.17758910216831	12.9338355727933	0.914043987226799	0.844689608193938	0.910854035400647	0.0636773024109533	0.0661644272067088	0.00248712479575547
43.7566422479366	7.88475187548742	7.88957824000662	12.8941230525856	0.9271486975368	1.0822224795614	1.1880994269758	0.101050582895185	0.105876947414397	0.00482636451921225
52.9486020641441	7.56215566479302	7.57137921132299	12.8335200402076	0.91657840866407	1.35478596675049	1.52126592654293	0.157256413262457	0.166479959792444	0.00922354652998708
64.0708734417552	7.20750539929201	7.22480367143976	12.7434709808508	0.882648425666732	1.65331715589212	1.90984617504127	0.239230747001398	0.256529019149154	0.0172982721477556
70.4794202831406	7.01851796924128	7.04201563792477	12.6842105627821	0.857868935801121	1.80782365773971	2.12361309495762	0.292291768534394	0.315789437217906	0.0234976686835128
77.5288218086645	6.82207914163721	6.85381063341414	12.6135588913764	0.828853143263449	1.96262660647578	2.34906771509936	0.354709616846631	0.386441108623578	0.0317314917769474
85.2831634867409	6.6184899692516	6.66107816046673	12.5300188063317	0.796672488004594	2.1148563490755	2.58483754274383	0.42739300245317	0.469981193668321	0.0425881912151506
93.8129393326249	6.40814929660524	6.46493818763879	12.4320914021696	0.762374320812656	2.26156778475169	2.82947638258212	0.511119706796861	0.567908597830431	0.0567888910335701
103.195692763097	6.19155787010573	6.26676169723402	12.3183248777302	0.726891695561692	2.39987531206277	3.0815504343326	0.606471295141522	0.681675122269822	0.0752038271282995
113.516721536617	5.96929300349822	6.06816121533716	12.1873658429642	0.691069048869941	2.52700379059607	3.33963794763186	0.71376594519683	0.812634157035784	0.0988682118389539
124.869853187489	5.74199197324185	5.87098385589958	12.0380166627341	0.655629180526925	2.64039550896538	3.60237884623124	0.832991454608113	0.961983337265857	0.128991882657744
137.358298003447	5.51030248296585	5.67726710467888	11.8692899484164	0.621272063165262	2.7377154022853	3.8684254538689	0.963745429870563	1.1307100515836	0.166964621713041
151.095587301002	5.27485616532297	5.48920551184288	11.680469407338	0.588629930962894	2.81698331105219	4.13651390371415	1.10518124614203	1.31953059266196	0.214349346519929
166.206605528312	5.03626727244237	5.30912548196506	11.4711674351916	0.558106427348684	2.87679373540055	4.40562630020896	1.2559743552857	1.52883256480841	0.272858209522707
182.828725578353	4.79512989010014	5.13943881341486	11.2413625304536	0.529785016291842	2.91644762406164	4.67508509360804	1.41432854623166	1.75863746954639	0.344308923314729
201.113057633398	4.55198912454889	4.98254910917083	10.9914085137692	0.503542404331122	2.93587698488917	4.94446847112	1.57803150160888	2.00859148623084	0.430559984621957
221.225822893948	4.30728165360205	4.84071215183318	10.7220507344552	0.479229314601869	2.93553976625128	5.2134890317961	1.74451876731368	2.27794926554483	0.533430498231146
243.349864680553	4.06134550701569	4.71592791581239	10.4343928419635	0.456701774586303	2.91634556036149	5.48195271839802	1.91102474923983	2.56560715803653	0.654582408796708
267.686310645818	3.81446904403032	4.60984577839143	10.1298430341186	0.435760977965953	2.87961301212236	5.74976997800375	2.07478023152027	2.87015696588139	0.795376734361124
294.45640120761	3.56696700024316	4.52371015684912	9.81006614453393	0.416134077453287	2.8269650668375	6.01689892230357	2.2331906988601	3.18993385546607	0.956743156605972
323.903500825581	3.31930060175897	4.45831600309643	9.47685518543611	0.39756134739194	2.75999323628522	6.28313805084911	2.38412941322642	3.52314481456388	1.13901540133747
356.295310405349	3.0718062626601	4.41356052405716	9.13236077765237	0.379715841952927	2.68083867303937	6.54847789538699	2.52588496095055	3.86763922234763	1.34175426139708
391.926300943093	2.82470724200934	4.38823466889779	8.77897593388636	0.362253576002692	2.59201511587436	6.81303918198799	2.65749663922516	4.22102406611363	1.56352742688847
431.120390534613	2.5786460041666	4.38067468175489	8.41904103371411	0.344947774859116	2.49544725468841	7.0764062209743	2.77893028869759	4.58095896628589	1.8020286775883
474.233889085284	2.33482996066163	4.38897814222978	8.05480649945777	0.327630551256004	2.39234598754016	7.33753948808238	2.89104531897406	4.94519350054222	2.05414818156816
514.099785155916	2.1314348748953	4.40695873241636	7.74462516671328	0.312831827473615	2.30035846434438	7.5557332976311	2.97985097576565	5.25537483328672	2.27552385752107
557.952270833612	1.9292729350797	4.43380603206472	7.43010254807851	0.297547330031221	2.20328228296761	7.7731797348891	3.06536435493646	5.56989745192149	2.50453309698503
606.190005079077	1.7301097426461	4.46832146757323	7.11321091291665	0.281704007385469	2.1013971628851	7.98818624996845	3.14857736215621	5.88678908708335	2.73821172492714
659.251512749089	1.53581895355445	4.50899739360833	6.79603070286793	0.26527386660425	1.99493788270925	8.19890717984132	3.23079085707818	6.20396929713206	2.97317844005389
717.619171186102	1.34832029536677	4.55416065688829	6.48065388696265	0.248261239669642	1.88407235192626	8.40341846496361	3.31350575151581	6.51934611303735	3.20584036152153
