Time	(Species + (sp_97 + sp_96))	(Species_1 + (sp_39 + sp_38))	(Species_2 + (sp_8 + sp_7))
174492.125465172	2.90220401997634	1.39986182771135	1.66023783231971
183691.011993817	2.92357977562369	1.5266562317537	1.51755822253167
193365.781776693	2.89386832711167	1.68551968976869	1.39437694292871
198686.905157274	2.85534195703065	1.78251309607982	1.33927832430606
204540.140875913	2.79645399272247	1.89534588634265	1.28909737577559
210978.700166417	2.71344037734102	2.02517379858825	1.24647980458123
218061.115385971	2.60343963618804	2.17158337804448	1.21472965340462
225851.77212748	2.46506709803684	2.33187257983167	1.19795108141481
234421.49454314	2.30077373881206	2.49864524255396	1.20108646060238
239134.841871753	2.20708503693462	2.58405815309085	1.21242358265281
244319.523933227	2.10363666563762	2.6705208946268	1.23274565450902
250022.674200849	1.9909671539702	2.75496432922589	1.26460116804185
256296.139495233	1.87080591213885	2.83254562337415	1.31112161428037
263196.951319055	1.74597902576364	2.8966839659642	1.37608305653592
270787.84432526	1.62053641754476	2.93893882369424	1.46390212560893
278965.382700449	1.5019190390782	2.94955951750057	1.57681728795465
287960.674913157	1.3932279572338	2.91947713126957	1.72092620141344
297855.496347135	1.30124282483241	2.83891621934755	1.89925235951838
308739.799924512	1.23366871635301	2.70081988041561	2.11115933590327
320712.533859626	1.19951636105887	2.50402046081702	2.34879319810748
333855.890677999	1.20975932840043	2.25738881959698	2.59227719091086
345684.911814534	1.26143073835947	2.03016047242502	2.77402398667592
356516.068211252	1.34379622950014	1.83325566515867	2.89412474213596
368430.340247642	1.47212638197213	1.64134732877753	2.96378701537317
381536.03948767	1.65559678376423	1.46973812744886	2.95867074805791
395952.308651702	1.89920489360507	1.33490221841959	2.85744322674837
411810.204732136	2.19583597726456	1.2540319834172	2.65011796865367
429253.890420614	2.51395873345999	1.2461522782796	2.34924353063961
445828.159953038	2.75913609676641	1.31522291207398	2.04399164844603
454136.778594697	2.84675643863807	1.37747917958691	1.8987007562883
463260.278980952	2.90959744303006	1.46680669048729	1.75166457697578
473006.394427165	2.93487052376309	1.58545495709071	1.61336855160196
483727.121417999	2.91181638667329	1.74041164647892	1.48784491466971
495519.921107917	2.82917210974618	1.93421361016643	1.38391471842162
502005.960937371	2.75971713855203	2.04943995484609	1.34219629878948
509140.604749772	2.66705342205437	2.17964750462459	1.30914925768632
516988.712943412	2.54940413107291	2.32308081077951	1.28832949296301
525621.631956416	2.40764320624333	2.47463684453633	1.28397457831776
535117.842870721	2.24405687290843	2.62681184939464	1.30130821446965
545563.674876456	2.06198545904085	2.7696049213542	1.34700293040264
555159.163625351	1.90056866179371	2.87046726213297	1.41334691408962
565714.201249136	1.73741366782537	2.94056628864899	1.51265707085739
571519.471942217	1.65668368567383	2.95869580887362	1.57864924077331
577905.269704607	1.57625214726587	2.96152781526792	1.65994479216371
584929.647243236	1.49851512326802	2.94424196241288	1.75899415158594
592656.462535727	1.4265441396003	2.90155774679416	1.8780316700373
601155.959357468	1.36415882252833	2.82822371416538	2.01851097905302
610505.405861383	1.31602069292335	2.71989786858076	2.18012750845351
620789.797015689	1.28776511536492	2.57446884441365	2.35936420411816
632102.627285426	1.28624187370055	2.3936690949773	2.54764312775471
644546.740582137	1.31987410420397	2.18460809109732	2.72945007777091
658235.265208518	1.39891378452535	1.96055850807931	2.88132101394173
673292.642297538	1.53512115103099	1.74028979821562	2.97285316420788
689855.75709546	1.73932065806081	1.54630377777054	2.97090497173052
708075.183373174	2.01458178118559	1.40251439027953	2.84867406813032
728116.552278659	2.34385229309146	1.33231620112829	2.59992357378536
739139.305176676	2.5171684774095	1.33221436125006	2.43242762213968
750407.194796499	2.67487116991667	1.36022371381166	2.25259163249195
761847.430088437	2.80440994915429	1.41762280423081	2.07167667289197
773830.666156617	2.89764465906334	1.50835408199374	1.89412777077703
787012.225831614	2.94232454968444	1.64238971515248	1.7226583069284
801511.94147411	2.91805741525036	1.82638570839707	1.57116846259034
817461.628680857	2.80826368969631	2.06175045713604	1.45495454871357
835006.284608278	2.60735850110658	2.33777457343466	1.3903275557765
854305.406128441	2.3286898286923	2.62296875854776	1.39531067990005
864919.922964531	2.16854613814224	2.75381000503683	1.43083288888965
874772.344011515	2.0237179862566	2.85078952487882	1.48436368769708
885420.494066681	1.8767871601867	2.92413625593029	1.56399079386085
897133.459127364	1.73223127671905	2.96289302539206	1.67632936330563
910017.720694115	1.59921031237363	2.95265437655473	1.82666489255475
924190.408417541	1.48843460224326	2.87996052132027	2.01777956810345
939780.36491331	1.41166384801403	2.73635608958154	2.24637716250962
956929.317058656	1.38183319290801	2.52353411150657	2.49780927056321
972363.373989467	1.40309719781619	2.30722470184528	2.70050932679113
986254.025227197	1.46051734101685	2.11107811125977	2.84596065768006
1001533.7415887	1.56408239231391	1.91014823412604	2.95062198719293
1018341.42958635	1.72316371338779	1.72181583612488	2.98788704157511
1036829.88638377	1.94339471226956	1.56607931745746	2.93229415230974
1057167.18886093	2.2190792587077	1.46423562137548	2.76837975117197
1079538.22158581	2.52097524846877	1.43837926174108	2.50336935226068
1101726.36357426	2.76663764370719	1.4993732410239	2.20776512344732
1113929.8416679	2.86070745220711	1.5685144805452	2.05072899057442
1127353.66757091	2.92180549363043	1.67223678913722	1.89282746078831
1140792.90394381	2.9347015091171	1.80255440130058	1.75670438772633
1155576.06395401	2.89384658762653	1.97012661121641	1.63797995207617
1163596.14472224	2.84863953603287	2.06970726064437	1.58801834541806
1172418.2335673	2.78275410750733	2.18337191502286	1.54513500800299
1182122.53129686	2.69310937676701	2.31085046858319	1.51271852613339
1192797.25879938	2.57814853458	2.4494881473284	1.49500723526858
1204539.45905216	2.43838741120276	2.5936218701558	1.49716469599742
1217455.87933021	2.27717731078796	2.73368535358051	1.52541548539564
1231663.94163606	2.10153582991486	2.85541809745143	1.58701297900021
1247292.8101725	1.92240302265162	2.93995637622429	1.68990330750932
1263248.47978618	1.76511627596007	2.96603855095293	1.82941227600219
1280799.71636123	1.63010385259133	2.92348802826991	2.01593014698088
1300106.07659378	1.5326589100863	2.79969500220563	2.24679080132338
1321343.07284959	1.48906733644201	2.59455445153246	2.50579386660214
1340460.96140776	1.50613655735486	2.37707971702794	2.71515197156055
1357667.06111012	1.56588343556715	2.17759224167434	2.86275339768859
1376593.77078271	1.67748059577565	1.97422566984445	2.9630500523274
1397413.15142257	1.84955339690395	1.78779532182476	2.98677147607846
1420072.9672503	2.08149032660698	1.64299700733153	2.90991066848058
1444998.76466081	2.36120338689862	1.56171732620675	2.72290714582158
1472417.14181237	2.64693875111992	1.56856587739433	2.44300707381841
1485431.41449482	2.75656999916203	1.60549526875727	2.30252072163749
1499747.11444551	2.84868891765951	1.67031777471888	2.15232881341026
1515494.38439128	2.90947427924526	1.76918487728229	2.00021567400212
1532816.38133162	2.92278327194243	1.90652875781977	1.85802686801952
1542343.4796488	2.90610655134495	1.99328904257252	1.79267733006076
1552823.28779771	2.869428604357	2.09551841176005	1.73238911722791
1564351.0767615	2.80900759505745	2.21347523141579	1.68069406284227
1577031.64462168	2.72189692638195	2.34583032105579	1.64190864242405
1590980.26926787	2.60568603210672	2.48974966966481	1.62131176001232
1605374.43999717	2.47066513082852	2.62908653760848	1.6242967758791
1621208.02779939	2.31421333248588	2.76221376871312	1.65556320345191
1638624.97438184	2.14434385803118	2.8736200363436	1.72262189712013
1657424.61911129	1.97625302179309	2.94279094190888	1.83064325719383
1676389.33976901	1.83306986060834	2.95348579862225	1.97213263409402
1697250.53249251	1.71396636530826	2.89818116976098	2.15623621699251
1720197.84448836	1.63414009724624	2.76802255982016	2.37662251809916
1745439.88768379	1.60972366417386	2.5669567072178	2.61320325008826
1769461.68577692	1.64682487290419	2.35085682690191	2.80244924993263
1791081.30406073	1.72794892802043	2.16020692116943	2.92100797805867
1813042.55672847	1.85212306614881	1.98808813874892	2.97804501922012
1837199.93466299	2.028250810104	1.83804651915729	2.96196549939671
1863023.62850548	2.24540933787969	1.73266335861146	2.86095318491706
1888073.74139927	2.46143989911473	1.6882964749277	2.69979859073403
1912861.25499762	2.65438983898783	1.70053907988649	2.50506538069873
1926494.38747672	2.74215549512267	1.73022907875023	2.39339646649627
1941490.83320372	2.8184912446534	1.78083406480248	2.27286438773502
1957986.92350342	2.87432888995532	1.85682322665973	2.14815737896961
1976132.62283309	2.89878624656279	1.96229914582899	2.0261587722494
1996092.89209573	2.88032552812644	2.09977450629263	1.91600069654093
2018049.18828464	2.80922655157283	2.26807027284887	1.82866949994812
2042201.11409243	2.68119240471271	2.45911862986103	1.77656890387182
2068768.232481	2.50133251601323	2.65438407416532	1.77310407980376
2093718.48457339	2.31865096103723	2.8019196862729	1.81929049933703
2121163.76187502	2.12709834258688	2.9039431801846	1.92070412126601
2145864.51144649	1.97957062853259	2.9319668712874	2.05065939546715
2173035.3359751	1.85594949813965	2.89281621533313	2.2246625747075
2197545.97914565	1.7839580542884	2.8030542725587	2.39630537863665
2220280.34050617	1.75231080572189	2.6851217628986	2.55484460888984
2245288.13800273	1.75648191022138	2.53181023426395	2.71360944430702
2272796.71524896	1.8063894447535	2.35383512323222	2.852025884083
2302998.69905921	1.91084226963523	2.16986090241491	2.94271775495164
2331716.4453579	2.04999660257567	2.02394584572781	2.96001928948887
2363305.96628646	2.23321638825775	1.909340754926	2.90299533798364
2396085.30864777	2.43447257816634	1.84805693108894	2.7750811344625
2426521.356529	2.6076007391652	1.84452216800704	2.61671550008219
2455183.44685314	2.73878753229534	1.88622615523049	2.45444018949949
2484982.52342585	2.82716260317223	1.97179310799291	2.29161299617837
2517761.50765583	2.85781307193142	2.10722038759442	2.13788975738017
2553818.39030881	2.81138071466806	2.29014583164806	2.01512789631242
2586269.58469649	2.70974400581387	2.46612267317274	1.95318828124231
2615803.23815614	2.58362163293931	2.6181285169293	1.93852386736717
2648290.25696175	2.42725218597734	2.758126080031	1.96706343865998
2679454.83861267	2.27794229814476	2.85118422285332	2.03475505547887
2713735.87842868	2.13169729071505	2.89683610182726	2.14764047003275
2751445.02222629	2.0074153105839	2.8766229828338	2.30529740836189
2785383.25164414	1.93551538359203	2.80340142191022	2.46194241717934
2822715.30400378	1.90332793280071	2.67899806009572	2.6308593554073
2863780.56159937	1.92382027357773	2.51413056333994	2.78840332182119
2902942.97597876	1.99293528132618	2.35524712113243	2.89042752132276
2938562.27119992	2.09052621671723	2.22718666221883	2.9318738907415
2977743.4959432	2.22494122705984	2.11740112384602	2.91921341509375
3020842.8431608	2.38800993028056	2.04294892600651	2.84369377415884
3062521.28366243	2.54030102096234	2.01979817851994	2.72717305737087
3101950.22099044	2.6614185441776	2.04069722307845	2.59706537777199
3145214.42281284	2.75270910891543	2.10667393246855	2.45285176808825
3192805.04481748	2.79169710215423	2.22098521330204	2.31391246309709
3245154.72902258	2.76019816420683	2.37856742532175	2.20359869139023
3292269.44480717	2.67752818030805	2.52827687467225	2.1506433381052
3334953.47852726	2.57382958787065	2.65306713124708	2.14213155587149
3381905.91561936	2.44655749715915	2.76233282073667	2.17369422528456
3428116.63696268	2.32485169281359	2.829837989973	2.24089599475485
3478948.43044033	2.21064929375523	2.85271097281534	2.34611112454355
3530010.49710654	2.12701034394739	2.82472171578101	2.47124864003494
3576406.69251715	2.08213623024786	2.76386845893638	2.58887952726121
3627442.50746881	2.06782143312191	2.67112611002032	2.70864488378833
3683581.90391564	2.09184601893568	2.55529197315841	2.81401499743653
3745335.24000716	2.15883174872488	2.43202040234034	2.88479706489037
3813263.90970782	2.26696849154002	2.32237683056434	2.90185673894818
3887985.44637855	2.40428067503686	2.24819673533595	2.85546361983592
3924488.38740106	2.46977451052849	2.23216256772604	2.81406512384873
3964641.62252581	2.53595542966939	2.22937165234185	2.75945944650537
4008810.18116304	2.59794671540573	2.24300918921276	2.69339537792009
4057395.595664	2.64921806810351	2.27595094631065	2.61958722024876
4110839.55161505	2.6823020472084	2.32990302697284	2.54385435010629
4169627.9031612	2.69002313505125	2.40438259556941	2.47390393766608
4234295.08986197	2.66727966793279	2.49556993412005	2.41868589105872
4305428.99523282	2.61330736552729	2.59519695261441	2.38722902774709
4383676.29114075	2.53325444029801	2.69050272004319	2.38710717620178
4468346.42428306	2.43984943114171	2.76493187720859	2.42182664752449
4561483.57073961	2.34674964009846	2.80590613672399	2.49048764960305
4648058.66047357	2.27939121766389	2.8077935768356	2.57060507809385
4743291.25918093	2.23208695239636	2.77821560188945	2.66282940732948
4837071.01231922	2.21296705393401	2.72864235837302	2.74589774316039
4930726.77071647	2.21758774982198	2.67102875097973	2.81258491559018
4999999.99999	2.23466656214319	2.6298265173617	2.84639086067839
5000000	2.23466656214319	2.6298265173617	2.84639086067839
