Time	(Species + (sp_97 + sp_96))	(Species_1 + (sp_39 + sp_38))	(Species_2 + (sp_8 + sp_7))
0	2	4	2
999.701762055958	1.45017510890461	2.93511752042361	1.4805676446172
1999.76322620823	1.43516379204616	2.93464803553209	1.49666285070365
2999.80179958968	1.42049022780922	2.9335208455103	1.51307690669534
3999.81715105404	1.40615693320078	2.93173797026791	1.52980529206391
5001.4323375357	1.39214373119171	2.92929756333373	1.54687109028472
6003.02367230177	1.37847611732008	2.92620493909749	1.56424212570993
7004.59090809887	1.36515593431402	2.92246428793035	1.581913018117
8006.1338139488	1.3521846724274	2.918079869009	1.59987784224968
9007.65217388906	1.33956360698594	2.91305640494418	1.61813033694566
10009.145784571	1.32729383139231	2.90739925198981	1.63666392609982
11010.6144541845	1.3153762810523	2.90111486881732	1.65547172318948
12012.0580011086	1.30381165711091	2.89420974764597	1.67454639907817
13013.4762538209	1.29260049581459	2.88669081135555	1.69388026261526
14014.8690493819	1.28174318600069	2.87856558662998	1.71346526271565
15016.2362331053	1.27123997411091	2.86984268892044	1.7332929808956
16017.577657803	1.26109095740477	2.86053071589995	1.7533545996643
17018.8931842064	1.25129611407506	2.85063865320809	1.77364092645194
18020.1826798406	1.24185531217284	2.84017605204668	1.79414239263416
19021.4460190412	1.23276830554706	2.82915353320048	1.81484904767804
20022.6830824794	1.22403476117513	2.81758163367662	1.835750564186
21023.8937578384	1.21565426807745	2.8054712252216	1.85683624367825
22025.0779388711	1.20762634162278	2.79283369748701	1.87809501832695
23026.2355255914	1.19995041499724	2.77968148302982	1.89951544967261
24027.3664239357	1.19262588125296	2.76602685089025	1.92108574631474
25028.47054657	1.18565209144109	2.7518823408813	1.94279376747425
26029.547812031	1.17902835613026	2.73726095315594	1.96462702884278
27030.598145003	1.1727539340002	2.72217669533722	1.98657270590723
28031.6214760407	1.16682807951176	2.70664331928661	2.00861765725648
29032.6177424379	1.16125003545426	2.69067477333371	2.03074843088333
30033.5868873998	1.15601903231858	2.67428539890279	2.05295127415153
31034.5288603531	1.15113427435336	2.65749050037468	2.07521214126588
32035.4436166896	1.14659498933252	2.64030502345759	2.09751672043771
33036.3311186549	1.14240041766233	2.62274402689028	2.11985044379805
