Time	(Species + (sp_97 + sp_96))	(Species_1 + (sp_39 + sp_38))	(Species_2 + (sp_8 + sp_7))
46000	1.11889964340138	2.36851288788022	2.40484558139904
47000	1.11944852989222	2.34741039927731	2.42595336194225
48000	1.12033373264226	2.32617624932742	2.44685477488024
49000	1.12155503712304	2.30482674217279	2.46753374245366
50000	1.12311230040189	2.28337808699083	2.48797421502001
51000	1.12500541900803	2.2618463490095	2.50816025120315
52000	1.12723434023031	2.24024743637485	2.52807602021328
53000	1.12979892902048	2.21859710259892	2.5477059272814
54000	1.13269885425419	2.19691094566301	2.56703472385272
55000	1.13593432505073	2.17520426025258	2.58604694849765
56000	1.13950540501128	2.15349213569144	2.60472748747975
57000	1.14341221570331	2.13178940023703	2.62306143518754
58000	1.14765494091356	2.11011059979772	2.64103411142857
59000	1.15223383090099	2.0884699766501	2.6586310787234
60000	1.15714920664977	2.06688144815633	2.67583815959962
61000	1.16240119479823	2.04535873502555	2.69264155823178
62000	1.16798866213322	2.02391593402241	2.70902829219853
63000	1.17391268416167	2.00256557309645	2.72498486757443
64000	1.18017346074029	1.98132030507983	2.74049849286822
65000	1.18677120375675	1.9601923958747	2.75555675404491
66000	1.19370613515676	1.93919370662758	2.77014763423188
67000	1.20097831389356	1.91833591402428	2.78425946386768
68000	1.20858687119544	1.89763155413991	2.79788063028217
69000	1.2165323719943	1.87709071502362	2.81100055832452
70000	1.22481475308565	1.85672388597655	2.82360889255992
71000	1.23343389938483	1.83654113489604	2.83569575207458
72000	1.24238963815545	1.81655209573721	2.84725174863753
73000	1.25168165166101	1.79676620043	2.85826784119241
74000	1.26130907453973	1.77719385556345	2.86873455780141
75000	1.27127168918962	1.75784283042724	2.87864442371927
76000	1.28156888077057	1.73872135864832	2.88798989452773
77000	1.29219992209471	1.71983725464687	2.89676395745981
78000	1.30316396601576	1.70119790660886	2.90496014587176
79000	1.31446003763771	1.6828104773424	2.91257234179738
80000	1.32608702574777	1.66468299786837	2.91959366844489
81000	1.33804367804359	1.64682109458598	2.92601983384744
82000	1.35032859108013	1.62923079297838	2.93184628006099
83000	1.36294020334056	1.6119177262993	2.93706899714096
84000	1.37587678762136	1.59488713342488	2.9416845326402
85000	1.3891364026945	1.57814405704682	2.94568984340642
86000	1.40271665091356	1.56169449654788	2.94908139589215
87000	1.41661535457841	1.54554204093368	2.95185782438202
88000	1.43082996242042	1.52969074908983	2.95401767157761
89000	1.44535770512423	1.51414434506324	2.95556002984657
90000	1.46019558670421	1.4989062208763	2.95648454681451
91000	1.47534034202303	1.48397960706678	2.95679129693993
92000	1.49078821525854	1.46936863021942	2.95647994436178
93000	1.50653556080316	1.45507529630847	2.95555216112104
94000	1.52257831491393	1.44110206814678	2.95400957555794
95000	1.53891213149782	1.42745115282309	2.95185434950698
96000	1.55553237260074	1.41412450891248	2.94908918037606
97000	1.57243410466778	1.40112394861467	2.94571720888105
98000	1.5896121286966	1.38845179738124	2.94174137271718
99000	1.60706085905033	1.37610906423253	2.93716623424418
100000	1.62477440874484	1.36409700824842	2.93199643286666
101000	1.64274655365151	1.35241671341272	2.92623711682251
102000	1.66097072314677	1.34106909846469	2.9198939426371
103000	1.67944005308787	1.33005492196592	2.91297301841507
104000	1.6981478457798	1.31937475612247	2.90548048039086
105000	1.71708626010342	1.30902909647742	2.89742366428773
106000	1.73624740132863	1.29901828737972	2.88881011431136
107000	1.7556230075951	1.28934255518688	2.8796478566918
108000	1.77520444240888	1.28000201797476	2.86994539747322
109000	1.7949827942178	1.27099668772869	2.85971161850062
110000	1.81494975494562	1.26232641783923	2.84895493282646
111000	1.83509519424419	1.25399108261165	2.83768558159993
112000	1.85540918714207	1.2459904440753	2.825913696975
113000	1.8758814444713	1.23832420115977	2.81364983427745
114000	1.89650130875724	1.23099199916645	2.80090496656848
115000	1.91725787540242	1.22399344011365	2.78769036409857
116000	1.93814113191703	1.21732810017964	2.77401653846241
117000	1.95913887838096	1.2109955177319	2.75989606261661
118000	1.98023930083821	1.20499522076935	2.745341197441
119000	2.00143025671022	1.19932673144041	2.73036453903066
120000	2.02269927495052	1.19398957554422	2.71497900934155
121000	2.04403368385194	1.18898323723515	2.69919776939927
122000	2.06542190130321	1.18430661472875	2.68303342734129
123000	2.08685001277297	1.17995949882029	2.6665001050244
124000	2.10830462797891	1.17594135618501	2.64961169584755
125000	2.12977209515748	1.17225167623206	2.63238233213208
126000	2.15123850590911	1.16888997859226	2.61482637292188
127000	2.17268982314804	1.16585577761118	2.59695831432666
128000	2.19411327091668	1.16314810613148	2.57879190590487
129000	2.21549371417928	1.16076678904281	2.56034241933246
130000	2.23681667758866	1.15871139814678	2.54162473985516
131000	2.25806752269156	1.15698154870091	2.52265387483657
132000	2.27923145768596	1.15557690519078	2.50344493846767
133000	2.30029364882876	1.15449714083015	2.4840130807269
134000	2.32124051114136	1.15374136023411	2.46437276956297
135000	2.34205640811159	1.15330961195783	2.44453959098018
136000	2.36272640287718	1.15320164634729	2.42452873023268
137000	2.38323551655514	1.15341726336816	2.40435536864921
138000	2.40356874243432	1.15395631635899	2.38403466591012
139000	2.42371112313393	1.15481867864953	2.3635817152825
140000	2.44364866028352	1.15600371918883	2.34301114131319
141000	2.46336604305552	1.15751165429561	2.32233806372576
142000	2.4828485482442	1.15934243918602	2.30157726976797
143000	2.50208153846771	1.16149607603879	2.28074341809069
144000	2.52105047938983	1.16397261596204	2.25985101972397
145000	2.5397409968569	1.16677211172824	2.23891442578448
146000	2.55813954076781	1.16989382216036	2.2179479175012
147000	2.57623177121866	1.17333822588075	2.19696541212964
148000	2.5940039165694	1.17710536947013	2.17598067004569
149000	2.61144242445246	1.18119532112415	2.15500721396422
150000	2.62853398113276	1.18560816998277	2.13405831027577
151000	2.645265505399	1.19034401161762	2.11314699031632
152000	2.66162369238993	1.19540268890985	2.09228677730715
153000	2.67759621881998	1.20078443589491	2.07148980833816
154000	2.69317079098832	1.20648934916488	2.05076833871405
155000	2.70833542897266	1.21251753113459	2.03013430805027
156000	2.72307848445111	1.21886908853501	2.00959932402142
157000	2.73738864188503	1.22554409665804	1.98917469351672
158000	2.75125457287894	1.23254184971833	1.96887244195328
159000	2.7646658504883	1.23986270462799	1.94870274278365
160000	2.77761223530296	1.24750657331699	1.92867598609111
161000	2.79008389243186	1.25547333117332	1.90880219488916
162000	2.8020714081741	1.26376281316792	1.88909101214863
163000	2.81356576462938	1.27237479295094	1.86955174594543
164000	2.82455725995771	1.28130853508677	1.85019487154717
165000	2.83503820089435	1.29056387451326	1.83102832086567
166000	2.84500074282128	1.3001403314548	1.81206047718532
167000	2.8544374978621	1.31003734698935	1.79329934494
168000	2.86334154815361	1.32025427779701	1.77475254143762
169000	2.87170642614303	1.33079037314601	1.75642734120333
170000	2.87952507378155	1.34164420183382	1.73833234974311
171000	2.88679240218898	1.35281501861889	1.72047343187616
172000	2.89350324058454	1.36430164695643	1.70285699761945
173000	2.89965290955003	1.37610277540156	1.68548910030891
174000	2.90523723109904	1.38821695063281	1.66837543343421
175000	2.91025250928438	1.4006425621525	1.65152136260141
176000	2.91469433863979	1.41337749584216	1.63493335509649
177000	2.91856048861421	1.42641993901398	1.61861554954703
178000	2.92184859107697	1.43976771729404	1.60257252200464
179000	2.92455677939983	1.45341846534622	1.58680853279293
180000	2.92668369494696	1.46736961888456	1.57132752760985
181000	2.92822848449118	1.48161840552177	1.55613314965402
182000	2.92919021438371	1.49616176080389	1.54122946035652
183000	2.92956905771723	1.51099647166908	1.52661950604447
184000	2.92936543833343	1.52611905782829	1.51230636690179
185000	2.92858024224722	1.54152578847799	1.49829290838179
186000	2.92721476588634	1.5572126295501	1.48458183643173
187000	2.92527081960849	1.57317532493397	1.47117561498422
188000	2.92275064962632	1.58940932102226	1.45807654452323
189000	2.91965697577085	1.60590979644608	1.44528671458864
190000	2.91599326030725	1.62267195567548	1.4328074645905
191000	2.91176312797976	1.63969037143468	1.42064057029377
192000	2.90697079616105	1.65695945910292	1.40878737661872
193000	2.90162093802119	1.67447334686523	1.39724905533944
194000	2.89571841211142	1.69222583567324	1.38602692017184
195000	2.88926887449104	1.71021047265305	1.37512173060246
196000	2.88227831899803	1.72842048673073	1.36453422390028
197000	2.87475315782564	1.74684880798064	1.35426501363814
198000	2.86670001594558	1.76548812238967	1.34431474332707
199000	2.85812620897398	1.78433072409488	1.334683749624
200000	2.84903937107722	1.80336861949231	1.3253723354561
201000	2.83944752279209	1.82259351994357	1.31638070845074
202000	2.82935897695273	1.84199694616641	1.30770897162426
203000	2.81878255526421	1.86156994986675	1.29935718278787
204000	2.80772740784526	1.88130332456608	1.29132532612769
205000	2.79620303753452	1.90118758852594	1.28361330588258
206000	2.78421925158891	1.92121311010839	1.27622087358434
207000	2.77178626539715	1.94136975743677	1.26914786318212
208000	2.75891460561614	1.96164717572055	1.2623940199277
209000	2.74561510291472	1.98203476413039	1.25595902911471
210000	2.73189883338531	2.00252178738715	1.24984246460534
211000	2.71777726163891	2.02309704117194	1.24404397634525
212000	2.70326210755816	2.04374912888062	1.23856315042215
213000	2.68836532849458	2.06446644396339	1.23339954458511
214000	2.67309904389671	2.08523725553543	1.2285526794133
215000	2.65747575289517	2.10604942800972	1.22402209709061
216000	2.64150813181568	2.126890665507	1.21980732323986
217000	2.62520902802389	2.14774851009689	1.2159078745783
218000	2.60859139927842	2.16861040804041	1.21232325403975
219000	2.59166850682673	2.18946346412379	1.20905300155366
220000	2.57445372370531	2.2102946689952	1.20609666042148
221000	2.55696053410378	2.23109090981473	1.20345376720076
222000	2.53920249692885	2.25183901845862	1.20112384026925
223000	2.52119335943778	2.27252555611191	1.19910648143189
224000	2.50294692657897	2.29313702698514	1.19740129350932
225000	2.48447705482617	2.31365989295315	1.19600787180265
226000	2.46579763024239	2.33408060184511	1.19492579794027
227000	2.44692261905233	2.35438542397547	1.19415475369944
228000	2.42786598867572	2.37456063125954	1.19369442048861
229000	2.40864169678259	2.39459251145421	1.19354447566504
230000	2.38926367502196	2.41446738114475	1.1937045960917
231000	2.36974584102355	2.43417148819646	1.19417454589814
232000	2.35010205297561	2.45369113870897	1.19495409321845
233000	2.33034610268677	2.47301270903112	1.19604300453908
234000	2.31049169811891	2.49212265340904	1.19744105512788
235000	2.29055244289775	2.51100746629888	1.19914809000882
236000	2.27054182325083	2.52965375609225	1.20116396071931
237000	2.25047321443498	2.5480482525022	1.20348851059912
238000	2.2303598514718	2.56617781918714	1.20612159257185
239000	2.21021477690433	2.58402945921886	1.20906311883722
240000	2.190050866473	2.60159034481578	1.21231300235657
241000	2.16988085375289	2.61884781514228	1.21587113324934
242000	2.14971727641866	2.63578940356717	1.21973740699369
243000	2.12957240346381	2.65240287027528	1.22391176712839
244000	2.10945829703111	2.66867619704473	1.2283941454621
245000	2.0893868556035	2.6845975701293	1.2331844345741
246000	2.0693697275971	2.70015543173456	1.23828252500921
247000	2.0494182378677	2.71533852515482	1.24368833550273
248000	2.02954347210784	2.73013586240323	1.24940175798454
249000	2.00975633846292	2.74453668961041	1.25542262893061
250000	1.99006744578719	2.75853056968466	1.26175077113616
251000	1.97048704698954	2.77210742475677	1.26838600901288
252000	1.95102513128852	2.7852574866218	1.27532812331575
253000	1.93169150442466	2.79797124547471	1.28257682055519
254000	1.9124956318012	2.81023956496197	1.2901317776097
255000	1.89344661016229	2.82205370843358	1.29799264409439
256000	1.8745532570163	2.83340528385155	1.30615900603216
257000	1.8558242080402	2.8442861782779	1.3146303524721
258000	1.83726772809649	2.85468870146482	1.32340612345579
259000	1.81889171778796	2.86460558751376	1.33248570148956
260000	1.80070379241384	2.87402994398212	1.3418683820989
261000	1.78271132981169	2.88295522364449	1.35155335452702
262000	1.7649213959887	2.89137528483311	1.36153971565289
263000	1.74734073552034	2.89928440458648	1.37182646617498
264000	1.72997580805989	2.90667724718567	1.3824124992006
265000	1.71283278172188	2.91354888644743	1.39329659064294
266000	1.69591756329553	2.91989479658143	1.40447738934324
267000	1.67923576714118	2.92571086772901	1.41595341733513
268000	1.66279268850935	2.9309934333402	1.42772306464101
269000	1.64659335453848	2.93573924493121	1.43978457685605
270000	1.63064253947536	2.93994545783924	1.45213604531468
271000	1.61494472538901	2.94360967170442	1.46477540690856
272000	1.59950415884661	2.94672989504698	1.4777004330806
273000	1.58432482444569	2.94930456665791	1.49090872321349
274000	1.5694104509648	2.95133254905919	1.50439770110751
275000	1.55476453242557	2.95281312831085	1.51816460443122
276000	1.54039032995743	2.95374601383008	1.5322064809825
277000	1.52629087360556	2.9541313401838	1.54652018072138
278000	1.51246897741579	2.95396966157386	1.56110235167603
279000	1.49892723988786	2.953261956401	1.57594943144803
280000	1.48566805180913	2.95200961810443	1.59105764422879
281000	1.47269360543333	2.95021446076308	1.60642299229439
282000	1.46000590784751	2.9478787076495	1.6220412547592
283000	1.44760678007898	2.94500499687306	1.6379079781251
284000	1.43549787058074	2.94159636981217	1.65401847698345
285000	1.42368066102821	2.93765627488743	1.67036782424917
286000	1.41215647168711	2.9331885574453	1.6869508533867
287000	1.40092647245967	2.92819746111664	1.70376214865024
288000	1.38999169062833	2.92268761777915	1.72079604868433
289000	1.37935301651503	2.91666404831642	1.73804663703256
290000	1.36901121165799	2.91013215017603	1.75550774746504
291000	1.35896691714653	2.9030976992902	1.77317295439945
292000	1.34922065918104	2.89556683659281	1.7910355796911
293000	1.33977285836832	2.88754606843772	1.80908868376577
294000	1.33062383600681	2.87904225234636	1.82732507458479
295000	1.32177382160903	2.87006259724149	1.84573729839911
296000	1.31322295727813	2.86061464862001	1.86431765073064
297000	1.30497130786745	2.85070628748195	1.88305816775374
298000	1.29701886381773	2.84034571541542	1.90195063804342
299000	1.28936555068792	2.82954145231741	1.92098659561939
300000	1.28201123269089	2.81830231991124	1.94015733364052
301000	1.27495572106891	2.80663743992171	1.95945389709575
302000	1.26819877719105	2.79455621683134	1.978867097168
303000	1.26174012098703	2.78206833446751	1.99838750676991
304000	1.25557943175086	2.76918373807658	2.01800547778116
305000	1.24971635829652	2.75591263074266	2.0377111343261
306000	1.24415052038291	2.74226545568973	2.05749438945761
307000	1.23888151569222	2.72825289029023	2.07734494420788
308000	1.23390891979354	2.7138858272743	2.09725230662647
309000	1.22923229596411	2.69917536975809	2.1172057870496
310000	1.22485119552028	2.68413281275785	2.13719451635613
311000	1.22076516376185	2.66876963512778	2.15720744835241
312000	1.21697373932031	2.65309748079187	2.17723337952188
313000	1.21347646275979	2.63712815149038	2.19726094751101
314000	1.21027287512541	2.62087358823893	2.21727865108293
315000	1.20736252425375	2.60434586160103	2.23727485418719
316000	1.20474496360886	2.58755715385559	2.25723780524164
317000	1.20241975850905	2.57051974880893	2.27715564068773
318000	1.20038648381215	2.55324601403089	2.29701640507007
319000	1.19864473015923	2.53574838982951	2.31680805652112
320000	1.19719410150655	2.51803937265023	2.33651848570165
321000	1.19603422021345	2.50013150246947	2.35613552337928
322000	1.19516472436414	2.48203734710892	2.37564695905182
323000	1.19458527247093	2.4637694891601	2.39504054928024
324000	1.19429554002092	2.44534051120514	2.41430403568381
325000	1.19429522404084	2.42676298189699	2.43342515491621
326000	1.1945840394863	2.40804944265601	2.45239165549031
327000	1.19516172272612	2.38921239282733	2.47119130905427
328000	1.19602802768778	2.37026427770659	2.48981192624631
329000	1.19718272901178	2.35121747337486	2.50824136890604
330000	1.1986256176052	2.332084276127	2.52646756479833
331000	1.20035650340993	2.31287688686679	2.54447852079706
332000	1.20237521073044	2.29360740218485	2.56226233634311
333000	1.2046815805076	2.27428779802683	2.57980721749553
334000	1.20727546522536	2.25492992242755	2.59710148908746
335000	1.21015672924819	2.23554548184278	2.6141336083291
336000	1.21332524598651	2.21614603116496	2.63089217741227
337000	1.21678089539161	2.19674296373892	2.64736595578059
338000	1.2205235626638	2.17734750020788	2.66354387281769
339000	1.22455313527268	2.15797067916139	2.67941503992592
340000	1.22886949949383	2.13862334945189	2.69496876155936
341000	1.23347253783605	2.11931616123962	2.71019454674093
342000	1.23836212586889	2.1000595576973	2.72508212037927
343000	1.24353812852192	2.08086376857152	2.73962143328322
344000	1.24900039664112	2.06173880311541	2.75380267257725
345000	1.25474876291072	2.04269444476536	2.76761627095109
346000	1.26078303810276	2.0237402449215	2.78105291650747
347000	1.2671030091402	2.00488551130435	2.79410356628608
348000	1.27370843002683	1.98613931781492	2.80675944508979
349000	1.2805990231644	1.96751048302944	2.81901206579162
350000	1.28777446912071	1.94900758452948	2.83085322492915
351000	1.29523440584377	1.93063894298921	2.84227501929889
352000	1.30297842129526	1.91241262826367	2.85326984708171
353000	1.31100604518915	1.89433645041163	2.86383042479524
354000	1.31931673648371	1.87641796078246	2.87394979840739
355000	1.3279099216606	1.85866445885644	2.88362129924928
356000	1.33678494938639	1.84108298465616	2.89283859556958
357000	1.34594102791314	1.82368031085186	2.90159576088262
358000	1.35537740257995	1.80646296614549	2.9098870790731
359000	1.36509319833865	1.78943721838807	2.91770721352082
360000	1.37508731899816	1.77260907961309	2.92505129981217
361000	1.3853587631147	1.75598430402178	2.93191464159685
362000	1.39590637259005	1.73956839482403	2.93829294749508
363000	1.40672871162689	1.72336664404123	2.94418240929432
364000	1.41782445519898	1.70738404417044	2.94957941227836
365000	1.42919208762975	1.69162536362465	2.95448075330962
366000	1.44082965550469	1.67609528045375	2.95888375001222
367000	1.45273552108856	1.6607980244105	2.96278585963307
368000	1.46490781195993	1.64573763841857	2.96618495746086
369000	1.47734455550788	1.63091791467575	2.9690792687869
370000	1.49004334539538	1.61634260397959	2.97146748527849
371000	1.50300147122012	1.602015334353	2.97334871973931
372000	1.51621673818234	1.58793909662556	2.97472222012116
373000	1.52968654790367	1.5741168213062	2.97558769023319
374000	1.54340817816205	1.56055120302319	2.97594519214025
375000	1.55737794054213	1.54724536601357	2.97579530833235
376000	1.57159272395438	1.53420164468218	2.97513884456582
377000	1.58604933297826	1.52142210633663	2.97397695724569
378000	1.60074425442237	1.50890873561402	2.97231119836765
379000	1.61567364919911	1.49666348879032	2.97014346999
380000	1.63083205144551	1.48468968760604	2.96747591469766
381000	1.64621616697559	1.4729879494183	2.96431123543761
382000	1.66182165381248	1.46155963669646	2.96065242443479
383000	1.6776440112086	1.4504059044823	2.95650283804901
384000	1.69367857964567	1.43952770039004	2.95186619677488
385000	1.70992054083475	1.42892576460631	2.94674658524186
386000	1.72636491771617	1.41860062989015	2.94114845221424
387000	1.74300371197784	1.40855643174749	2.93507565834935
388000	1.7598317896394	1.3987930742843	2.92853343411369
389000	1.77684408108549	1.38930995716881	2.92152744833761
390000	1.794034541902	1.38010735883532	2.91406346252392
391000	1.81139693871969	1.3711853904682	2.90614759226904
392000	1.82892484921426	1.36254399600194	2.89778630726298
393000	1.8466116621063	1.35418295212107	2.88898643128935
394000	1.86444969919373	1.34610392588273	2.87975395174981
395000	1.88243044324134	1.33830994063011	2.8700943286697
396000	1.90054765918599	1.33079806107316	2.86001672687991
397000	1.9187936932727	1.32356806670771	2.84952899784981
398000	1.9371606806205	1.31661962173981	2.83863931707987
399000	1.95564054522245	1.30995227508575	2.82735618410165
400000	1.97422499994561	1.30356546037207	2.81568842247781
401000	1.99290554653108	1.29745849593553	2.80364517980209
402000	2.01167237021514	1.2916372365255	2.79123056890649
403000	2.03051709532488	1.28609749129463	2.77845702678021
404000	2.04943049467529	1.28083880767874	2.76533420990012
405000	2.06840310519708	1.27586076680877	2.75187197874788
406000	2.0874252438166	1.27116288795239	2.73808047479439
407000	2.10648700745576	1.26674462851402	2.72397012049981
408000	2.12557827303214	1.26260538403478	2.70955161931355
409000	2.14469056244079	1.25874671185054	2.6948318887359
410000	2.16381391967168	1.25516860761187	2.6798208703418
411000	2.18293692646769	1.25186952395335	2.66453149563575
412000	2.20204893025597	1.24884902690413	2.64897482763473
413000	2.22113908507175	1.24610665236066	2.63316215231166
414000	2.24019635155827	1.24364190608668	2.61710497859541
415000	2.25920949696683	1.24145426371323	2.60081503837075
416000	2.27816849181372	1.2395437768909	2.58430230916352
417000	2.29706713902431	1.2379122143442	2.56757129193406
418000	2.31589057825512	1.23655763871946	2.55063870181338
419000	2.33462755363976	1.23547973081398	2.53351610006133
420000	2.35326667458244	1.234678166752	2.51621518784229
421000	2.37179641575791	1.23415261798476	2.4987478062252
422000	2.3902051171115	1.23390275129044	2.48112593618352
423000	2.4084809838591	1.2339282287742	2.46336169859528
424000	2.4266192222442	1.23422990070476	2.44545917216588
425000	2.44460575931438	1.23480708405874	2.4274330608301
426000	2.46242822287573	1.23565939796593	2.40929610380067
427000	2.48007520056542	1.23678663985339	2.39105992513831
428000	2.49753521397724	1.23818861395698	2.37273621005077
429000	2.5147967186616	1.23986513132128	2.35433670489283
430000	2.53184810412552	1.24181600979962	2.33587321716627
431000	2.54868200404972	1.24404093871393	2.31735343067648
432000	2.56529074476084	1.24653962177199	2.29878532466739
433000	2.58165966595251	1.24931198679584	2.28018365881665
434000	2.59777796350545	1.25235784525879	2.26155944580647
435000	2.61363484938645	1.25567701286408	2.24292367972564
436000	2.62921955164832	1.25926930954484	2.22428733606943
437000	2.64452131442997	1.26313455946409	2.20566137173966
438000	2.65953018450117	1.26727262616546	2.18705591420909
439000	2.67424542389721	1.27168378853391	2.16847158908071
440000	2.6886510281481	1.27636764670512	2.14992475792529
441000	2.70273741228788	1.2813240912135	2.13142516254638
442000	2.71649509486967	1.28655302073072	2.11298243602084
443000	2.72991469796567	1.29205434206577	2.09460610269887
444000	2.74298694716715	1.2978279701649	2.076305578204
445000	2.75570267158446	1.30387382811164	2.05809016943305
446000	2.76805954520221	1.31019044813304	2.03996357286449
447000	2.78004867455024	1.31677775498138	2.02193482050284
448000	2.79166000864821	1.32363594324019	2.00401386476537
449000	2.80288585128931	1.33076474844073	1.98620871206994
450000	2.81371868966822	1.33816389767396	1.96852719491485
451000	2.82415119438117	1.34583310959064	1.95097697187878
452000	2.83417621942592	1.35377209440124	1.93356552762082
453000	2.84378888518499	1.36197956489034	1.91629907322795
454000	2.85298672979855	1.37045316454587	1.89918246630197
455000	2.86176056184448	1.37919381064161	1.88222404003025
456000	2.87010471702914	1.38820082443327	1.86543018845381
457000	2.87801377246099	1.39747349119807	1.84880710107428
458000	2.88548254665055	1.40701106023473	1.83236076285397
459000	2.89250609951043	1.41681274486346	1.8160969542158
460000	2.89907973235531	1.42687772242597	1.80002125104337
461000	2.90520444416746	1.4372012940219	1.7841372485762
462000	2.91087356375047	1.44778429315158	1.7684509128649
463000	2.9160834654836	1.45862554368554	1.75296709261582
464000	2.92083103251513	1.46972364533585	1.73769034496358
465000	2.9251134349766	1.4810771297549	1.72262500766604
466000	2.92892812998275	1.49268446053533	1.70777519910427
467000	2.93227286163156	1.50454403321009	1.69314481828258
468000	2.93514754113868	1.5166518967452	1.67873786942795
469000	2.93755131494975	1.52900530665121	1.66455795580861
470000	2.93948203535783	1.5416033665341	1.65060818833777
471000	2.94093896885862	1.55444374587955	1.63689165316284
472000	2.94192169742821	1.56752401157825	1.62341122197441
473000	2.94243011852315	1.58084162792578	1.61016955200625
474000	2.94246444508038	1.59439395662272	1.59716908603532
475000	2.94202542774404	1.60817754041575	1.58441252826849
476000	2.94111497581118	1.62218610144841	1.57190417406501
477000	2.93973365906687	1.63641859421865	1.55964456024895
478000	2.93788309174747	1.65087152075597	1.54763557023992
479000	2.93556521449146	1.66554124528814	1.53587889638898
480000	2.93278229433948	1.68042399424113	1.52437603997867
481000	2.9295369247343	1.69551585623922	1.51312831122299
482000	2.92583202552085	1.71081278210489	1.5021368292674
483000	2.92167043280481	1.72630754461886	1.49140592110474
484000	2.91705581090493	1.74199649851555	1.48093556406132
485000	2.91199208125824	1.75787534714966	1.47072611856292
486000	2.90648341407064	1.77393908060487	1.46077839732761
487000	2.90053430182188	1.79018252056139	1.45109305621701
488000	2.89414955926554	1.80660032029587	1.44167059423623
489000	2.88733432342903	1.82318696468147	1.4325113535339
490000	2.88009318576782	1.83993576399109	1.42361738949646
491000	2.87243093932245	1.85683972016533	1.41499086072226
492000	2.86435434985956	1.87389358030662	1.40663021244429
493000	2.85586961136769	1.89109088653328	1.39853565960413
494000	2.84698322225784	1.90842499186289	1.39070729875418
495000	2.8377019853635	1.92588906021231	1.38314510805774
496000	2.82803300794062	1.9434760663977	1.37584894728896
497000	2.81798351640311	1.96117876804966	1.36881877379188
498000	2.80755739745811	1.97898918127351	1.3620586744079
499000	2.79676468214392	1.99690001836327	1.35556581012787
500000	2.7856132889213	2.01490343611189	1.34934004100067
501000	2.77411140847623	2.03299139733074	1.34338114621773
502000	2.7622675037199	2.05115567084957	1.33768882411303
503000	2.7500903097887	2.06938783151653	1.33226269216311
504000	2.73758883404423	2.08767926019817	1.32710228698704
505000	2.72476862196666	2.10602233018225	1.32220968027672
506000	2.71163887694471	2.12440814507339	1.31758449102442
507000	2.6982102436905	2.14282724304798	1.3132254383527
508000	2.6844922009637	2.16127042523953	1.30913216804268
509000	2.67049445313094	2.17972831361155	1.30530427767651
510000	2.65622693016578	2.19819135095753	1.30174131663732
511000	2.64169978764871	2.21664980090095	1.29844278610927
512000	2.6269214701299	2.23509489838197	1.29540896167304
513000	2.61189779304581	2.25351939505783	1.29264128326597
514000	2.59664240420903	2.27191134450716	1.29013791161639
