Time	sp_11	sp_41	sp_65	SpeciesR	SpeciesL_1	SpeciesR_1	sp_24	sp_51
0	0	0	0	10	100	100	0	0
100	0.0445187491540945	3.84606074036747E-07	4.6403326200498E-18	8.7760209959622	88.2343575684656	88.2445499472135	0.00938035993885694	3.12965688331031E-08
200	0.0912905756855622	9.67114163903088E-06	1.92600235967634E-14	8.72209907105969	88.1979171191301	88.244512472364	0.0444265744615462	1.82283741735124E-06
300	0.137770228861052	5.72882310294789E-05	1.82092674648256E-12	8.66851031774277	88.1352845398018	88.2444981510295	0.105600937635227	1.71322040162033E-05
400	0.183961419984408	0.000195649628797288	4.14684880087835E-11	8.61524969610735	88.046652309763	88.2444378242422	0.19261998867793	8.03791044564273E-05
500	0.229865867663415	0.000499530726592714	4.47600335939794E-10	8.56231570241196	87.9322595953953	88.2442632273178	0.305162670476504	0.000261402977882143
600	0.275485284476539	0.00106533536363834	3.0505883463737E-09	8.50970682573601	87.7923645639298	88.2438587097559	0.442865222930567	0.000677826364097208
700	0.320821385201217	0.00201030648790889	1.52249506947593E-08	8.45742147474323	87.6272438926335	88.2430492498145	0.605322546500009	0.00150698490848083
800	0.365875887176413	0.00347168426650908	6.06691002577949E-08	8.40545807197052	87.4371921196789	88.2415889315236	0.792089777151537	0.00299738828260455
900	0.410650512379743	0.00560581207985471	2.03910473571777E-07	8.35381496177533	87.2225211464769	88.2391499234628	1.00268376757436	0.00547966661846764
1000	0.455146987793932	0.00858720045740601	5.99826259588944E-07	8.30249050279365	86.9835595864909	88.235311988375	1.23658476771794	0.00937696379499665
1100	0.49936704600505	0.0126075524995613	1.58510073554424E-06	8.25148300484016	86.7206521365526	88.2295525592333	1.49323812514936	0.0152147272215904
1200	0.543312428508743	0.017874741417122	3.83553911203372E-06	8.20079077827707	86.434159181581	88.2212374508818	1.77205580515929	0.0236298038379047
1300	0.586984884002309	0.0246117762231965	8.62158812748817E-06	8.15041211388176	86.1244559672507	88.2096121919079	2.07241835512935	0.0353788298862419
1400	0.630386159560728	0.0330558043903906	1.82044319845983E-05	8.10034529074517	85.7919311971347	88.1937938782454	2.39367740283846	0.0513459763978592
1500	0.673518014231385	0.043456959300491	3.64253925001881E-05	8.05058858630624	85.4369875193899	88.1727640550812	2.73515644021381	0.072549493952161
1600	0.716382245027755	0.0560770213418291	6.95520825842114E-05	8.0011402449645	85.060042985257	88.1453630766846	3.09615084231264	0.100146551422354
1700	0.75898063690884	0.0711886769989189	0.00012746383404179	7.9519985073204	84.6615262343566	88.1102836126834	3.47593349010506	0.13543863974839
1800	0.801314984343532	0.0890742604690455	0.000225263063271873	7.90316163582002	84.2418776622791	88.0660663976442	3.87375499281103	0.179874348865116
1900	0.84338710702275	0.110024432663353	0.000385414055314804	7.85462786020407	83.8015499958347	88.0110974262753	4.28884457093609	0.235050234516367
2000	0.885198802089226	0.134337644035549	0.000640549650038532	7.80639544397148	83.3410039349635	87.9436034737914	4.72041500206527	0.302712782965506
2100	0.926751918777862	0.162318064044472	0.00103701576200523	7.7584626057911	82.8607133065351	87.8616544195281	5.16765976037209	0.384752901450942
2200	0.968048253172238	0.194275961652084	0.00163942311928267	7.71082765865187	82.3611564502024	87.7631575169985	5.62976120338184	0.483207607683023
